,Approaches_from_250-275_yards_Rgh_RANK THIS WEEK,Approaches_from_250-275_yards_Rgh_RANK LAST WEEK,Approaches_from_250-275_yards_Rgh_PLAYER NAME,Approaches_from_250-275_yards_Rgh_ROUNDS,Approaches_from_250-275_yards_Rgh_AVG,Approaches_from_250-275_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_250-275_yards_Rgh_# OF ATTEMPTS,Approaches_from_250-275_yards_Rgh_RELATIVE TO PAR
0,1,1,Bob Heintz,68,"14' 7""",14.583,1,-1
1,2,2,Tim Clark,76,"20' 4""",20.333,1,E
2,3,3,Paul Gow,99,"21' 7""",21.583000000000002,1,-1
3,4,4,Brenden Pappas,62,"22' 9""",22.75,1,-1
4,5,5,Phil Tataurangi,88,"24' 2""",24.166999999999998,1,-1
5,6,6,Davis Love III,92,"33' 6""",33.5,1,-1
6,7,7,John Riegger,88,"33' 9""",67.5,2,-2
7,8,8,Loren Roberts,93,"34' 7""",69.167,2,-2
8,9,9,Dicky Pride,51,"34' 10""",34.833,1,E
9,10,10,Kirk Triplett,84,"35' 4""",35.333,1,E
10,11,11,Tom Byrum,77,"37' 5""",37.417,1,E
11,12,12,Jerry Smith,91,"42' 8""",85.25,2,-1
12,T13,T13,Stuart Appleby,97,"42' 11""",128.833,3,-3
13,T13,T13,Harrison Frazar,88,"42' 11""",128.75,3,-1
14,15,15,Jeff Maggert,83,"43' 8""",43.667,1,-2
15,16,16,Steve Allan,93,"46' 11""",93.833,2,E
16,17,17,Mike Hulbert,55,"48' 5""",48.417,1,-1
17,18,18,Brett Wetterich,89,"48' 6""",145.5,3,-1
18,19,19,Greg Chalmers,94,"48' 8""",97.25,2,-1
19,20,20,Joe Durant,87,"49' 2""",49.167,1,-1
20,21,21,Pat Bates,94,"49' 4""",49.333,1,-1
21,22,22,Jess Daley,76,"49' 6""",296.91700000000003,6,-4
22,T23,T23,Robert Gamez,69,"50' 5""",100.833,2,-2
23,T23,T23,Greg Kraft,86,"50' 5""",201.667,4,-3
24,25,25,Briny Baird,110,"50' 6""",50.5,1,-1
25,26,26,Michael Long,71,"52' 1""",260.25,5,-3
26,27,27,Bo Van Pelt,78,"52' 2""",156.417,3,-3
27,28,28,Brian Watts,58,"54' 5""",54.417,1,E
28,29,29,Scott Simpson,61,"54' 8""",54.667,1,-1
29,T30,T30,Scott Hoch,71,"54' 9""",54.75,1,E
30,T30,T30,Skip Kendall,103,"54' 9""",54.75,1,-1
31,32,32,Charles Howell III,118,"55' 2""",55.167,1,E
32,33,33,John Daly,62,"55' 5""",55.417,1,-1
33,34,34,Rich Beem,99,"56' 5""",56.417,1,-1
34,35,35,Olin Browne,107,"57' 10""",57.833,1,+1
35,36,36,David Gossett,95,"58' 9""",58.75,1,E
36,37,37,Paul Claxton,83,"60' 0""",180.0,3,-1
37,38,38,Woody Austin,102,"60' 4""",422.25,7,-3
38,39,39,Kaname Yokoo,74,"61' 9""",61.75,1,-1
39,40,40,Chris DiMarco,111,"62' 6""",187.5,3,-2
40,41,41,Billy Andrade,100,"63' 11""",63.917,1,-1
41,42,42,Garrett Willis,80,"64' 2""",128.25,2,-2
42,43,43,Fred Couples,64,"64' 7""",64.583,1,+1
43,44,44,Paul Stankowski,100,"67' 6""",67.5,1,E
44,45,45,Tripp Isenhour,68,"68' 8""",206.0,3,E
45,46,46,Craig Stadler,72,"68' 11""",206.833,3,-3
46,47,47,Tommy Tolles,64,"69' 2""",69.167,1,E
47,48,48,Kevin Sutherland,96,"69' 3""",138.5,2,E
48,49,49,Paul Azinger,69,"70' 11""",283.58299999999997,4,-3
49,50,50,Eduardo Herrera,59,"71' 1""",284.16700000000003,4,+1
50,51,51,Michael Allen,76,"71' 5""",142.75,2,-1
51,52,52,John Rollins,124,"72' 3""",72.25,1,-1
52,53,53,Scott McCarron,106,"72' 9""",290.91700000000003,4,-2
53,54,54,Phil Mickelson,97,"72' 10""",291.16700000000003,4,-1
54,55,55,Corey Pavin,78,"73' 4""",220.0,3,E
55,56,56,Tom Pernice Jr.,101,"74' 0""",74.0,1,E
56,57,57,"David Berganio, Jr.",80,"74' 9""",74.75,1,E
57,58,58,Hal Sutton,74,"75' 4""",75.333,1,+1
58,59,59,Craig Parry,69,"75' 7""",226.75,3,-3
59,60,60,Tim Petrovic,92,"75' 9""",151.5,2,-1
60,61,61,Billy Mayfair,99,"76' 2""",152.333,2,E
61,62,62,Brent Geiberger,95,"76' 4""",152.667,2,-1
62,63,63,Duffy Waldorf,90,"76' 5""",76.417,1,E
63,T64,T64,Jeff Brehaut,87,"76' 8""",153.25,2,-3
64,T64,T64,Steve Stricker,68,"76' 8""",153.25,2,-2
65,66,66,Luke Donald,106,"78' 0""",78.0,1,-1
66,T67,T67,Brett Quigley,93,"78' 4""",156.583,2,-2
67,T67,T67,Richard Zokol,53,"78' 4""",78.333,1,-1
68,69,69,Mark Brooks,97,"78' 5""",235.167,3,-1
69,70,70,J.L. Lewis,98,"78' 9""",236.25,3,-1
70,71,71,Chris Smith,103,"79' 1""",158.167,2,-1
71,T72,T72,Blaine McCallister,75,"79' 9""",79.75,1,E
72,T72,T72,Tiger Woods,69,"79' 9""",239.333,3,-3
73,74,74,Carl Paulson,84,"80' 5""",80.417,1,E
74,75,75,Michael Muehr,73,"80' 6""",161.0,2,-1
75,76,76,Michael Clark II,97,"81' 1""",162.167,2,-1
76,77,77,Cameron Beckman,87,"81' 8""",81.667,1,E
77,T78,T78,Jeff Gove,89,"82' 0""",163.917,2,E
78,T78,T78,Joey Sindelar,104,"82' 0""",245.917,3,-1
79,80,80,Jonathan Kaye,83,"82' 9""",331.0,4,-2
80,81,81,Steve Elkington,82,"83' 3""",83.25,1,E
81,82,82,Bart Bryant,69,"84' 2""",84.167,1,-1
82,83,83,Jesper Parnevik,85,"84' 4""",84.333,1,-1
83,T84,T84,Notah Begay III,76,"84' 11""",169.75,2,-1
84,T84,T84,K.J. Choi,93,"84' 11""",424.583,5,-4
85,86,86,Chad Campbell,111,"85' 6""",341.917,4,-1
86,87,87,Bradley Hughes,60,"86' 6""",172.917,2,-2
87,88,88,Robert Allenby,96,"86' 11""",173.75,2,-1
88,T89,T89,Matt Gogel,79,"88' 3""",88.25,1,-1
89,T89,T89,Dennis Paulson,89,"88' 3""",88.25,1,+1
90,91,91,Steve Pate,64,"88' 5""",88.417,1,E
91,92,92,Kenny Perry,98,"88' 6""",354.0,4,-3
92,93,93,Bob May,91,"88' 7""",265.75,3,-2
93,94,94,David Morland IV,58,"89' 2""",446.0,5,+1
94,95,95,Bryce Molder,65,"89' 11""",89.917,1,-1
95,96,96,David Peoples,105,"90' 0""",269.91700000000003,3,-2
96,97,97,J.J. Henry,112,"90' 11""",272.83299999999997,3,-1
97,98,98,John Huston,99,"91' 4""",91.333,1,-1
98,99,99,Mike Sposa,111,"91' 6""",91.5,1,-1
99,100,100,Brian Gay,117,"91' 8""",183.333,2,-1
100,101,101,Tommy Armour III,82,"92' 4""",461.75,5,-1
101,102,102,Mike Weir,94,"92' 11""",185.75,2,-1
102,103,103,Steve Jones,71,"93' 3""",93.25,1,-1
103,104,104,Jay Haas,83,"93' 5""",186.75,2,E
104,105,105,Stewart Cink,92,"93' 6""",187.0,2,-2
105,106,106,José Coceres,51,"93' 7""",187.083,2,E
106,107,107,Brad Faxon,93,"93' 9""",374.833,4,-3
107,108,108,Jonathan Byrd,96,"94' 7""",283.75,3,-1
108,109,109,David Duval,78,"95' 2""",380.667,4,-2
109,110,110,Mark Calcavecchia,84,"95' 4""",381.167,4,-2
110,111,111,Shaun Micheel,100,"95' 10""",287.58299999999997,3,-2
111,112,112,Stephen Gangluff,75,"95' 11""",287.66700000000003,3,E
112,113,113,Edward Fryatt,94,"96' 0""",288.08299999999997,3,-1
113,114,114,Matt Peterson,80,"96' 4""",192.583,2,-1
114,115,115,Rory Sabbatini,69,"96' 11""",96.917,1,-1
115,116,116,David Toms,106,"97' 2""",291.58299999999997,3,E
116,117,117,Glen Day,107,"98' 9""",394.917,4,-2
117,118,118,Justin Leonard,97,"99' 6""",99.5,1,E
118,119,119,Jim Furyk,88,"99' 9""",99.75,1,-1
119,T120,T120,Jay Don Blake,107,"100' 9""",100.75,1,-1
120,T120,T120,Chris Riley,104,"100' 9""",503.583,5,+1
121,122,122,Boo Weekley,57,"100' 10""",100.833,1,E
122,123,123,Mathew Goggin,64,"101' 2""",505.75,5,E
123,124,124,Robert Damron,85,"102' 5""",409.583,4,-1
124,T125,T125,Robin Freeman,79,"102' 6""",204.917,2,-1
125,T125,T125,Andrew Magee,91,"102' 6""",512.5,5,-1
126,127,127,Scott Dunlap,74,"102' 9""",102.75,1,-1
127,128,128,Peter Lonard,93,"104' 1""",312.25,3,-2
128,129,129,Brian Henninger,66,"104' 7""",209.167,2,E
129,T130,T130,John Senden,96,"104' 11""",314.75,3,-1
130,T130,T130,Grant Waite,98,"104' 11""",314.83299999999997,3,-1
131,132,132,Carlos Franco,107,"105' 2""",105.167,1,E
132,T133,T133,Ernie Els,68,"105' 5""",210.75,2,E
133,T133,T133,Steve Lowery,98,"105' 5""",316.25,3,E
134,135,135,Esteban Toledo,106,"106' 8""",213.25,2,E
135,136,136,Fred Funk,106,"106' 11""",213.833,2,-2
136,T137,T137,Brandel Chamblee,85,"109' 2""",109.167,1,E
137,T137,T137,Shigeki Maruyama,87,"109' 2""",109.167,1,E
138,139,139,Franklin Langham,72,"109' 3""",218.5,2,-2
139,140,140,Tim Herron,102,"110' 0""",440.0,4,-3
140,141,141,Hidemichi Tanaka,104,"110' 8""",110.667,1,-1
141,142,142,Joel Edwards,101,"110' 10""",110.833,1,E
142,143,143,Brandt Jobe,94,"111' 7""",111.583,1,E
143,144,144,Lee Porter,91,"111' 10""",111.833,1,E
144,145,145,Ian Leggatt,97,"112' 2""",224.25,2,-2
