,Approaches_175-200_yards-Rgh_RTP_RANK THIS WEEK,Approaches_175-200_yards-Rgh_RTP_RANK LAST WEEK,Approaches_175-200_yards-Rgh_RTP_PLAYER NAME,Approaches_175-200_yards-Rgh_RTP_ROUNDS,Approaches_175-200_yards-Rgh_RTP_AVG RTP
0,1,1,Mark Calcavecchia,84,-.200
1,2,2,Jim Furyk,88,-.182
2,3,3,Tiger Woods,69,-.167
3,4,4,Steve Allan,93,-.154
4,5,5,Gary Nicklaus,66,-.100
5,T6,T6,Pat Bates,94,E
6,T6,T6,Notah Begay III,76,E
7,T6,T6,"David Berganio, Jr.",80,E
8,T6,T6,Steve Elkington,82,E
9,T6,T6,Brian Gay,117,E
10,T6,T6,Miguel Angel Jiménez,60,E
11,T6,T6,Bernhard Langer,55,E
12,T6,T6,Justin Leonard,97,E
13,T6,T6,Billy Mayfair,99,E
14,T6,T6,Mark O'Meara,68,E
15,T6,T6,Chris Riley,104,E
16,T6,T6,Rory Sabbatini,69,E
17,T6,T6,Scott Simpson,61,E
18,T6,T6,Chris Smith,103,E
19,T6,T6,Brian Watts,58,E
20,21,21,Franklin Langham,72,+.056
21,22,22,Deane Pappas,90,+.067
22,23,23,Bob Tway,103,+.071
23,T24,T24,Stephen Ames,89,+.077
24,T24,T24,Retief Goosen,56,+.077
25,T24,T24,Tim Herron,102,+.077
26,T24,T24,Scott McCarron,106,+.077
27,T28,T28,Glen Hnatiuk,95,+.100
28,T28,T28,Mike Weir,94,+.100
29,30,30,Scott Hoch,71,+.111
30,31,31,Tom Scherrer,98,+.118
31,T32,T32,Jim Carter,98,+.125
32,T32,T32,John Cook,85,+.125
33,T32,T32,Tom Lehman,78,+.125
34,T32,T32,Andrew Magee,91,+.125
35,T32,T32,Jay Williamson,91,+.125
36,37,37,Jonathan Kaye,83,+.133
37,T38,T38,Jay Don Blake,107,+.143
38,T38,T38,Steve Jones,71,+.143
39,T40,T40,Frank Nobilo,94,+.154
40,T40,T40,Tim Petrovic,92,+.154
41,42,42,Esteban Toledo,106,+.158
42,T43,T43,Robert Allenby,96,+.167
43,T43,T43,Joe Durant,87,+.167
44,T43,T43,Edward Fryatt,94,+.167
45,T43,T43,Sergio Garcia,79,+.167
46,T43,T43,Len Mattiace,106,+.167
47,T43,T43,Steve Stricker,68,+.167
48,T43,T43,Hal Sutton,74,+.167
