,GIR_Percentage_-_75-100_yards_RANK THIS WEEK,GIR_Percentage_-_75-100_yards_RANK LAST WEEK,GIR_Percentage_-_75-100_yards_PLAYER NAME,GIR_Percentage_-_75-100_yards_ROUNDS,GIR_Percentage_-_75-100_yards_%,GIR_Percentage_-_75-100_yards_GREENS HIT,GIR_Percentage_-_75-100_yards_TOTAL HOLES,GIR_Percentage_-_75-100_yards_RELATIVE TO PAR
0,1,1,Brad Elder,76,100.0,13,13,-0.15
1,2,2,Nick Price,69,95.65,22,23,-0.32
2,3,3,Mathew Goggin,64,93.33,14,15,-0.07
3,4,4,Tim Petrovic,92,93.1,27,29,-0.26
4,T5,T5,Tom Lehman,78,92.31,12,13,-0.33
5,T5,T5,Craig Stadler,72,92.31,12,13,-0.33
6,T5,T5,Kevin Sutherland,96,92.31,24,26,-0.21
7,8,8,Kaname Yokoo,74,90.48,19,21,-0.32
8,T9,T9,Dan Forsman,83,90.0,27,30,-0.37
9,T9,T9,Scott McCarron,106,90.0,18,20,-0.11
10,T9,T9,Kirk Triplett,84,90.0,18,20,-0.17
11,12,12,Hidemichi Tanaka,104,89.66,26,29,-0.42
12,13,13,José María Olazábal,71,89.47,17,19,-0.53
13,14,14,Bob Estes,93,89.29,25,28,-0.12
14,15,15,Mike Sposa,111,88.89,32,36,-0.25
15,16,16,Phil Tataurangi,88,88.24,30,34,-0.33
16,17,17,Fred Funk,106,88.14,52,59,-0.38
17,T18,T18,Jim Furyk,88,87.88,29,33,-0.34
18,T18,T18,Chris Riley,104,87.88,29,33,-0.45
19,T20,T20,Hal Sutton,74,87.5,14,16,-0.29
20,T20,T20,Scott Verplank,93,87.5,35,40,-0.29
21,22,22,J.L. Lewis,98,86.96,20,23,-0.30
22,23,23,David Peoples,105,86.84,33,38,-0.30
23,T24,T24,Brad Faxon,93,86.67,26,30,-0.23
24,T24,T24,Andrew Magee,91,86.67,26,30,-0.35
25,T24,T24,Spike McRoy,69,86.67,13,15,-0.15
26,27,27,Kent Jones,105,86.49,32,37,-0.25
27,T28,T28,Chris DiMarco,111,85.71,30,35,-0.37
28,T28,T28,Donnie Hammond,60,85.71,18,21,-0.22
29,T28,T28,Davis Love III,92,85.71,18,21,-0.39
30,T28,T28,Dennis Paulson,89,85.71,30,35,-0.37
31,T28,T28,Richard Zokol,53,85.71,12,14,-0.75
32,T33,T33,David Gossett,95,85.19,23,27,E
33,T33,T33,Mike Weir,94,85.19,23,27,-0.04
34,35,35,Heath Slocum,96,85.11,40,47,-0.28
