,Approaches_from__200_yards_Rgh_RANK THIS WEEK,Approaches_from__200_yards_Rgh_RANK LAST WEEK,Approaches_from__200_yards_Rgh_PLAYER NAME,Approaches_from__200_yards_Rgh_ROUNDS,Approaches_from__200_yards_Rgh_AVG,Approaches_from__200_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from__200_yards_Rgh_# OF ATTEMPTS,Approaches_from__200_yards_Rgh_RELATIVE TO PAR
151,152,152,Richard Zokol,53,"83' 5""",667.0,8,E
152,153,153,Brett Quigley,93,"83' 6""",1252.417,15,-10
153,154,154,Geoff Ogilvy,90,"84' 0""",1175.75,14,-2
154,155,155,Miguel Angel Jiménez,60,"84' 9""",508.583,6,+1
155,156,156,Eduardo Herrera,59,"84' 10""",848.6669999999999,10,+3
156,157,157,Rory Sabbatini,69,"84' 11""",424.667,5,-1
157,158,158,Paul Gow,99,"85' 0""",1530.5829999999999,18,+3
158,159,159,Mark Brooks,97,"85' 5""",768.9169999999999,9,+3
159,160,160,Frank Nobilo,94,"86' 0""",773.9169999999999,9,+3
160,161,161,Greg Chalmers,94,"86' 1""",860.6669999999999,10,E
161,162,162,José Coceres,51,"86' 5""",345.5,4,+2
162,163,163,Steve Stricker,68,"86' 6""",778.8330000000001,9,-4
163,164,164,Fred Funk,106,"86' 7""",432.917,5,+1
164,T165,T165,Mathew Goggin,64,"86' 9""",1213.917,14,-3
165,T165,T165,Greg Kraft,86,"86' 9""",1127.25,13,E
166,167,167,Carl Paulson,84,"86' 10""",954.75,11,-2
167,168,168,Mark Calcavecchia,84,"87' 0""",782.6669999999999,9,+4
168,169,169,Glen Day,107,"87' 4""",1310.583,15,+1
169,170,170,Lee Porter,91,"87' 6""",612.3330000000001,7,+2
170,171,171,Peter Lonard,93,"88' 3""",971.1669999999999,11,-1
171,172,172,K.J. Choi,93,"88' 9""",532.25,6,-2
172,173,173,David Peoples,105,"88' 10""",710.9169999999999,8,-3
173,T174,T174,Jeff Brehaut,87,"89' 7""",806.0,9,+1
174,T174,T174,Scott Simpson,61,"89' 7""",716.9169999999999,8,E
175,176,176,Rod Pampling,98,"89' 8""",896.9169999999999,10,E
176,177,177,Kenneth Staton,104,"89' 11""",1169.083,13,-4
177,178,178,Luke Donald,106,"90' 11""",545.5,6,+1
178,179,179,David Toms,106,"91' 2""",546.75,6,E
179,180,180,Craig Barlow,62,"91' 6""",549.0830000000001,6,-1
180,181,181,Pete Jordan,78,"91' 11""",367.667,4,E
181,182,182,Jeff Sluman,118,"92' 9""",927.75,10,+4
182,183,183,Peter Jacobsen,67,"92' 11""",371.5,4,E
183,184,184,Jonathan Kaye,83,"94' 8""",1136.0,12,-4
184,T185,T185,Stephen Ames,89,"97' 5""",584.4169999999999,6,+2
185,T185,T185,Rocco Mediate,79,"97' 5""",389.583,4,+1
186,187,187,Bryce Molder,65,"97' 10""",1075.75,11,-3
187,188,188,Robert Damron,85,"99' 11""",999.25,10,+1
188,189,189,Kent Jones,105,"100' 6""",703.4169999999999,7,+1
189,190,190,Brad Lardon,59,"100' 10""",605.1669999999999,6,+1
190,191,191,Steve Jones,71,"102' 1""",816.6669999999999,8,E
191,192,192,Robin Freeman,79,"102' 8""",1026.833,10,+2
192,T193,T193,Brad Elder,76,"103' 3""",722.5830000000001,7,-3
193,T193,T193,Duffy Waldorf,90,"103' 3""",309.66700000000003,3,+1
194,195,195,David Frost,90,"106' 9""",1174.083,11,+1
195,196,196,Hidemichi Tanaka,104,"108' 7""",543.0,5,-1
196,197,197,Fulton Allem,64,"109' 6""",328.583,3,+2
197,198,198,Heath Slocum,96,"111' 11""",447.75,4,+1
198,199,199,Donnie Hammond,60,"134' 1""",268.08299999999997,2,E
199,200,200,Paul Goydos,66,"139' 3""",417.667,3,+1
200,201,201,Briny Baird,110,"169' 8""",1357.0,8,E
201,202,202,Per-Ulrik Johansson,87,"190' 8""",953.3330000000001,5,-1
