,Approaches_from_200-225_yards_Rgh_RANK THIS WEEK,Approaches_from_200-225_yards_Rgh_RANK LAST WEEK,Approaches_from_200-225_yards_Rgh_PLAYER NAME,Approaches_from_200-225_yards_Rgh_ROUNDS,Approaches_from_200-225_yards_Rgh_AVG,Approaches_from_200-225_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_200-225_yards_Rgh_# OF ATTEMPTS,Approaches_from_200-225_yards_Rgh_RELATIVE TO PAR
0,1,1,John Huston,99,"6' 2""",6.167000000000001,1,-2
1,2,2,Tommy Armour III,82,"26' 5""",26.416999999999998,1,-1
2,3,3,John Cook,85,"29' 3""",58.417,2,+1
3,4,4,Boo Weekley,57,"30' 9""",184.583,6,E
4,5,5,Peter Jacobsen,67,"35' 3""",35.25,1,E
5,6,6,Jim Furyk,88,"38' 2""",114.417,3,E
6,7,7,Eduardo Herrera,59,"39' 7""",79.167,2,E
7,8,8,Mathew Goggin,64,"39' 8""",79.25,2,-1
8,9,9,Bart Bryant,69,"39' 9""",79.417,2,+1
9,10,10,Tim Herron,102,"40' 3""",281.83299999999997,7,-3
10,11,11,Jonathan Byrd,96,"40' 6""",121.417,3,-1
11,12,12,Dudley Hart,88,"41' 4""",206.667,5,+1
12,13,13,David Gossett,95,"41' 6""",124.583,3,+1
13,14,14,Brenden Pappas,62,"41' 7""",83.083,2,E
14,15,15,Mike Weir,94,"41' 9""",83.5,2,+1
15,16,16,Lee Janzen,101,"42' 1""",84.167,2,-2
16,17,17,Bernhard Langer,55,"43' 2""",172.667,4,+1
17,18,18,Stewart Cink,92,"45' 0""",179.833,4,+1
18,19,19,Spike McRoy,69,"45' 3""",90.5,2,E
19,20,20,Russ Cochran,68,"45' 6""",136.417,3,+1
20,21,21,Steve Allan,93,"46' 2""",230.917,5,-2
21,22,22,Sergio Garcia,79,"47' 2""",283.16700000000003,6,-4
22,23,23,Chad Campbell,111,"47' 5""",284.66700000000003,6,+1
23,24,24,Jess Daley,76,"47' 6""",47.5,1,E
24,25,25,Dan Forsman,83,"48' 0""",192.0,4,E
25,26,26,Fred Couples,64,"48' 10""",195.417,4,E
26,27,27,Glen Hnatiuk,95,"48' 11""",48.917,1,+1
27,28,28,Deane Pappas,90,"49' 1""",196.333,4,+1
28,29,29,Fulton Allem,64,"49' 2""",49.167,1,+1
29,T30,T30,Andrew Magee,91,"49' 3""",197.083,4,+1
30,T30,T30,Brett Quigley,93,"49' 3""",196.917,4,E
31,32,32,Ernie Els,68,"49' 4""",197.167,4,+1
32,33,33,Steve Elkington,82,"50' 2""",200.5,4,+2
33,34,34,Bradley Hughes,60,"50' 6""",252.5,5,E
34,35,35,Neal Lancaster,101,"50' 9""",253.667,5,E
35,36,36,Chris Riley,104,"50' 10""",457.25,9,+6
36,37,37,John Rollins,124,"51' 0""",254.833,5,+1
37,38,38,Billy Andrade,100,"51' 4""",256.5,5,-1
38,39,39,Pat Bates,94,"51' 8""",155.0,3,+2
39,T40,T40,Joey Sindelar,104,"52' 1""",260.33299999999997,5,-1
40,T40,T40,Kaname Yokoo,74,"52' 1""",208.167,4,+1
