,Approaches_from_50-75_yards_RANK THIS WEEK,Approaches_from_50-75_yards_RANK LAST WEEK,Approaches_from_50-75_yards_PLAYER NAME,Approaches_from_50-75_yards_ROUNDS,Approaches_from_50-75_yards_AVG,Approaches_from_50-75_yards_TOTAL DISTANCE (FEET),Approaches_from_50-75_yards_# OF ATTEMPTS,Approaches_from_50-75_yards_RELATIVE TO PAR
0,1,1,Charles Howell III,118,"6' 1""",36.667,6,-4
1,2,2,Brenden Pappas,62,"6' 8""",13.333,2,-1
2,3,3,Duffy Waldorf,90,"8' 1""",48.5,6,-3
3,4,4,Ian Leggatt,97,"9' 3""",83.583,9,-1
4,5,5,Billy Andrade,100,"10' 2""",60.75,6,-4
5,6,6,Geoff Ogilvy,90,"10' 8""",74.667,7,-1
6,7,7,Shigeki Maruyama,87,"11' 0""",121.333,11,-6
7,8,8,Pete Jordan,78,"11' 3""",112.75,10,-5
8,9,9,Boo Weekley,57,"11' 6""",80.75,7,+3
9,T10,T10,José María Olazábal,71,"11' 8""",140.167,12,-3
10,T10,T10,Brian Watts,58,"11' 8""",81.833,7,E
11,12,12,Jonathan Kaye,83,"11' 9""",106.083,9,-2
12,13,13,Jeff Gove,89,"11' 11""",131.333,11,E
13,T14,T14,Michael Allen,76,"12' 0""",59.833,5,-1
14,T14,T14,Rod Pampling,98,"12' 0""",95.667,8,-3
15,T16,T16,J.L. Lewis,98,"12' 2""",219.083,18,-6
16,T16,T16,Scott McCarron,106,"12' 2""",60.667,5,+1
17,18,18,Kirk Triplett,84,"12' 3""",110.0,9,-1
18,19,19,Mark Brooks,97,"12' 5""",136.667,11,-6
19,T20,T20,J.J. Henry,112,"12' 6""",150.0,12,-3
20,T20,T20,Corey Pavin,78,"12' 6""",124.833,10,-3
21,T22,T22,Cameron Beckman,87,"12' 8""",37.917,3,-1
22,T22,T22,Donnie Hammond,60,"12' 8""",50.75,4,+2
23,T24,T24,Paul Azinger,69,"13' 0""",116.917,9,-2
24,T24,T24,Tim Clark,76,"13' 0""",336.917,26,-7
25,T24,T24,Steve Pate,64,"13' 0""",64.833,5,+2
26,T27,T27,Dudley Hart,88,"13' 1""",78.417,6,+2
27,T27,T27,Davis Love III,92,"13' 1""",91.583,7,E
28,T27,T27,Blaine McCallister,75,"13' 1""",144.333,11,-3
29,T27,T27,Phil Mickelson,97,"13' 1""",91.667,7,+1
30,T27,T27,John Riegger,88,"13' 1""",221.917,17,-7
31,T27,T27,Tiger Woods,69,"13' 1""",26.083000000000002,2,E
32,33,33,Jim Furyk,88,"13' 5""",147.583,11,-2
33,34,34,Matt Gogel,79,"13' 7""",54.167,4,+7
34,35,35,Miguel Angel Jiménez,60,"13' 8""",68.333,5,+3
35,36,36,Pat Perez,89,"13' 9""",123.5,9,-5
36,T37,T37,Brandt Jobe,94,"13' 10""",96.583,7,+1
37,T37,T37,Justin Leonard,97,"13' 10""",138.333,10,+2
38,39,39,Shaun Micheel,100,"13' 11""",111.417,8,-3
39,T40,T40,Brian Gay,117,"14' 1""",281.5,20,-3
40,T40,T40,Matt Kuchar,82,"14' 1""",182.583,13,+3
41,T42,T42,Bryce Molder,65,"14' 2""",127.333,9,-1
42,T42,T42,John Senden,96,"14' 2""",113.0,8,-2
43,44,44,Mike Sposa,111,"14' 3""",114.083,8,+5
44,45,45,Tom Scherrer,98,"14' 5""",129.5,9,+1
45,T46,T46,Peter Lonard,93,"14' 6""",87.0,6,-1
46,T46,T46,Tim Petrovic,92,"14' 6""",101.667,7,-2
47,48,48,Glen Day,107,"14' 7""",335.333,23,-1
48,T49,T49,Stewart Cink,92,"14' 8""",73.25,5,+1
49,T49,T49,Rocco Mediate,79,"14' 8""",87.75,6,-3
50,T49,T49,Deane Pappas,90,"14' 8""",175.667,12,-2
51,T49,T49,Esteban Toledo,106,"14' 8""",234.083,16,-2
52,T53,T53,Chris DiMarco,111,"14' 9""",236.417,16,-2
53,T53,T53,Luke Donald,106,"14' 9""",235.833,16,-2
54,T53,T53,Brett Quigley,93,"14' 9""",177.333,12,+1
55,T53,T53,Heath Slocum,96,"14' 9""",280.58299999999997,19,-1
56,57,57,Stuart Appleby,97,"14' 10""",163.583,11,E
57,58,58,John Huston,99,"14' 11""",193.417,13,-1
58,T59,T59,Per-Ulrik Johansson,87,"15' 1""",120.667,8,-2
59,T59,T59,Steve Jones,71,"15' 1""",45.25,3,-2
60,T59,T59,Brad Lardon,59,"15' 1""",75.583,5,E
61,T62,T62,Stephen Ames,89,"15' 2""",182.167,12,-4
62,T62,T62,Rich Beem,99,"15' 2""",121.167,8,-1
63,64,64,David Morland IV,58,"15' 3""",121.917,8,-3
64,T65,T65,Sergio Garcia,79,"15' 4""",199.583,13,-2
