,Best_YTD_1-Putt_or_Better_Streak_RANK THIS WEEK,Best_YTD_1-Putt_or_Better_Streak_RANK LAST WEEK,Best_YTD_1-Putt_or_Better_Streak_PLAYER NAME,Best_YTD_1-Putt_or_Better_Streak_EVENTS,Best_YTD_1-Putt_or_Better_Streak_VALUE
239,T175,T175,Jimmy Walker,27,6
240,T175,T175,Nick Watney,24,6
241,T175,T175,Drew Weaver,2,6
242,T175,T175,Matt Weibring,10,6
243,T175,T175,Tim Wilkinson,15,6
244,T175,T175,Gary Woodland,8,6
245,T246,T246,Brad Adamonis,4,5
246,T246,T246,Thomas Aiken,1,5
247,T246,T246,Byeong Hun An,8,5
248,T246,T246,Fredrik Andersson Hed,2,5
249,T246,T246,Brian Bateman,4,5
250,T246,T246,Notah Begay III,9,5
251,T246,T246,Shane Bertsch,4,5
252,T246,T246,Jason Bohn,25,5
253,T246,T246,Justin Bolli,23,5
254,T246,T246,Grégory Bourdy,2,5
255,T246,T246,Craig Bowden,20,5
256,T246,T246,Bob Burns,1,5
257,T246,T246,Rafa Cabrera Bello,1,5
258,T246,T246,Jim Carter,5,5
259,T246,T246,Darren Clarke,2,5
260,T246,T246,Marco Dawson,10,5
261,T246,T246,Glen Day,13,5
262,T246,T246,Brent Delahoussaye,21,5
263,T246,T246,Simon Dyson,8,5
264,T246,T246,Todd Fischer,1,5
265,T246,T246,Benjamin Fox,3,5
266,T246,T246,Philip Francis,1,5
267,T246,T246,Lucas Glover,23,5
268,T246,T246,Jeff Gove,22,5
269,T246,T246,Jay Haas,1,5
270,T246,T246,Alex Hamilton,2,5
271,T246,T246,Kevin Hayashi,1,5
272,T246,T246,Bob Heintz,3,5
273,T246,T246,Tetsuji Hiratsuka,1,5
274,T246,T246,Billy Horschel,4,5
275,T246,T246,John Huston,13,5
276,T246,T246,Yuta Ikeda,11,5
277,T246,T246,Thongchai Jaidee,8,5
278,T246,T246,Kent Jones,9,5
279,T246,T246,Shiv Kapur,1,5
280,T246,T246,Jonathan Kaye,6,5
281,T246,T246,Søren Kjeldsen,7,5
282,T246,T246,T.J. Kua,1,5
283,T246,T246,Grant Leaver,1,5
284,T246,T246,Tom Lehman,9,5
285,T246,T246,WC Liang,4,5
286,T246,T246,Frank Lickliter II,6,5
287,T246,T246,David Lutterus,25,5
288,T246,T246,Matteo Manassero,1,5
289,T246,T246,Braxton Marquez,1,5
290,T246,T246,Shigeki Maruyama,4,5
291,T246,T246,Len Mattiace,6,5
292,T246,T246,Gareth Maybin,2,5
293,T246,T246,Robert McClellan,1,5
294,T246,T246,Andrew McLardy,21,5
295,T246,T246,Jon Mills,1,5
296,T246,T246,Edoardo Molinari,8,5
297,T246,T246,Francesco Molinari,8,5
298,T246,T246,Garth Mulroy,19,5
299,T246,T246,Michael O'Neal,2,5
300,T246,T246,Rod Pampling,26,5
301,T246,T246,Jesper Parnevik,5,5
302,T246,T246,Mike Perez,1,5
303,T246,T246,D.A. Points,29,5
304,T246,T246,Ted Purdy,30,5
305,T246,T246,"Jerry Richardson, Jr.",1,5
306,T246,T246,Phil Schmitt,2,5
307,T246,T246,Ron Skayhan,1,5
308,T246,T246,Mike Small,8,5
309,T246,T246,Jordan Spieth,2,5
310,T246,T246,Craig Stadler,2,5
311,T246,T246,Roger Tambellini,26,5
312,T246,T246,Vaughn Taylor,26,5
313,T246,T246,Tim Thelen,3,5
314,T246,T246,Cameron Tringale,22,5
315,T246,T246,Marc Turnesa,7,5
316,T246,T246,Vance Veazey,23,5
317,T246,T246,Camilo Villegas,20,5
318,T246,T246,Danny Wax,1,5
319,T246,T246,Gunner Wiebe,1,5
320,T246,T246,Chris Wood,5,5
321,T246,T246,Ian Woosnam,1,5
322,T323,T323,Jamie Abbott,1,4
323,T323,T323,Mark Anderson,1,4
324,T323,T323,Eric Axley,6,4
325,T323,T323,Paul Azinger,1,4
326,T323,T323,Brad Benjamin,2,4
327,T323,T323,Bennett Blakeman,1,4
328,T323,T323,Guy Boros,6,4
329,T323,T323,Gary Boyd,1,4
330,T323,T323,Tom Byrum,3,4
331,T323,T323,John Chin,1,4
332,T323,T323,Rocky Cleland,1,4
333,T323,T323,Erik Compton,7,4
334,T323,T323,Fred Couples,7,4
335,T323,T323,Ben Crenshaw,1,4
336,T323,T323,Robert Damron,4,4
337,T323,T323,Jay Delsing,4,4
338,T323,T323,Matt Fast,1,4
339,T323,T323,Gonzalo Fernandez-Castaño,3,4
340,T323,T323,Ross Fisher,10,4
341,T323,T323,Robert Gamez,8,4
342,T323,T323,Ignacio Garrido,1,4
343,T323,T323,Bobby Gates,2,4
344,T323,T323,Derek Gillespie,1,4
345,T323,T323,Ernie Gonzalez,2,4
346,T323,T323,Rob Grube,1,4
347,T323,T323,Bret Guetz,1,4
348,T323,T323,Adam Hadwin,1,4
349,T323,T323,Anders Hansen,6,4
350,T323,T323,Grégory Havret,2,4
351,T323,T323,Scott Hebert,1,4
352,T323,T323,Russell Henley,1,4
353,T323,T323,Jim Herman,1,4
354,T323,T323,Steve Holmes,1,4
355,T323,T323,David Horsey,2,4
356,T323,T323,Jean Hugo,1,4
357,T323,T323,Billy Hurley III,1,4
358,T323,T323,Jin Jeong,1,4
359,T323,T323,Brandt Jobe,1,4
360,T323,T323,Rikard Karlberg,1,4
361,T323,T323,Shingo Katayama,1,4
362,T323,T323,Simon Khan,4,4
363,T323,T323,K.T. Kim,2,4
364,T323,T323,Kenny Kim,2,4
365,T323,T323,Chris Kirk,1,4
366,T323,T323,Bernhard Langer,1,4
367,T323,T323,Hugo León,1,4
368,T323,T323,Luke List,1,4
369,T323,T323,Mitch Lowe,3,4
370,T323,T323,Shane Lowry,2,4
371,T323,T323,Sandy Lyle,3,4
372,T323,T323,Chris Marin,1,4
373,T323,T323,Daisuke Maruyama,1,4
374,T323,T323,Nick Mason,1,4
375,T323,T323,Ross McGowan,6,4
376,T323,T323,Spike McRoy,4,4
377,T323,T323,Katsumasa Miyamoto,2,4
378,T323,T323,Larry Mize,1,4
379,T323,T323,Patrick Moore,4,4
380,T323,T323,Colm Moriarty,1,4
381,T323,T323,David Morland IV,2,4
382,T323,T323,Mark O'Meara,3,4
383,T323,T323,Ryuichi Oda,2,4
384,T323,T323,Koumei Oda,2,4
385,T323,T323,David Ogrin,1,4
386,T323,T323,Jordan Payne,1,4
387,T323,T323,Jeff Puska,1,4
388,T323,T323,Matthew Richardson,1,4
389,T323,T323,Willis Ring,2,4
390,T323,T323,Alexandre Rocha,1,4
391,T323,T323,Robert Rock,1,4
392,T323,T323,Jason Schmuhl,2,4
393,T323,T323,Jason Schultz,1,4
394,T323,T323,Warren Schutte,1,4
395,T323,T323,Tyson Shinaut,1,4
396,T323,T323,Sonny Skinner,1,4
397,T323,T323,Jerry Smith,1,4
398,T323,T323,Bob Sowards,1,4
399,T323,T323,Rich Steinmetz,1,4
400,T323,T323,Paul Streeter,1,4
401,T323,T323,Hudson Swafford,1,4
402,T323,T323,Nathan Tyler,1,4
403,T323,T323,Manuel Villegas,2,4
404,T323,T323,Dean Vomacka,1,4
405,T323,T323,Grant Waite,4,4
406,T323,T323,Brennan Webb,1,4
407,T323,T323,Isaac Weintraub,1,4
408,T323,T323,Danny Willett,1,4
409,T323,T323,Gene Williams,1,4
410,T411,T411,Joe Affrunti,1,3
411,T411,T411,Jason Allred,1,3
412,T411,T411,Billy Andrade,1,3
413,T411,T411,Ryan Baca,1,3
414,T411,T411,Daniel Balin,1,3
415,T411,T411,Jonathan Bartlett,1,3
416,T411,T411,Ben Bates,1,3
417,T411,T411,Joseph Bramlett,2,3
418,T411,T411,Ted Brown,1,3
419,T411,T411,Dave Bunker,1,3
420,T411,T411,Cam Burke,1,3
421,T411,T411,Jeff Burns,1,3
422,T411,T411,Alejandro Cañizares,2,3
423,T411,T411,Bud Cauley,1,3
424,T411,T411,Eric Chun,1,3
425,T411,T411,Keith Clearwater,1,3
426,T411,T411,Wil Collins,1,3
427,T411,T411,Andrew Coltart,1,3
428,T411,T411,Carlos Concha,1,3
429,T411,T411,Jon Curran,1,3
430,T411,T411,Brian Duncan,1,3
431,T411,T411,Kent Eger,1,3
432,T411,T411,John Ellis,1,3
433,T411,T411,Trevor Fisher Jr,1,3
434,T411,T411,Tadd Fujikawa,1,3
435,T411,T411,Hiroyuki Fujita,4,3
436,T411,T411,"Jim Gallagher, Jr.",3,3
437,T411,T411,Ryan Garrity,2,3
438,T411,T411,Dustin Garza,1,3
439,T411,T411,Judd Gibb,1,3
440,T411,T411,Tom Gleeton,1,3
441,T411,T411,Aaron Goldberg,3,3
442,T411,T411,Estanislao Guerrero,1,3
443,T411,T411,Travis Hampshire,1,3
444,T411,T411,Seungsu Han,1,3
445,T411,T411,Chang-won Han,1,3
446,T411,T411,Ty Harris,1,3
447,T411,T411,Nolan Henke,1,3
448,T411,T411,Matt Hill,5,3
449,T411,T411,Morgan Hoffmann,1,3
450,T411,T411,David Hutsell,1,3
451,T411,T411,Mikko Ilonen,1,3
452,T411,T411,Stu Ingraham,1,3
453,T411,T411,Raphael Jacquelin,1,3
454,T411,T411,Sunny Kim,1,3
455,T411,T411,James Kingston,1,3
456,T411,T411,Colt Knost,1,3
457,T411,T411,Rob Labritz,1,3
458,T411,T411,Danny Lee,2,3
459,T411,T411,Beonyeong Lee,1,3
460,T411,T411,J.L. Lewis,4,3
461,T411,T411,John Little II,1,3
462,T411,T411,Cortland Lowe,1,3
463,T411,T411,Jean-Francois Lucquin,1,3
464,T411,T411,Brock Mackenzie,1,3
465,T411,T411,Gregor Main,1,3
466,T411,T411,Ben Martin,2,3
467,T411,T411,Alex Martin,1,3
468,T411,T411,Dick Mast,2,3
469,T411,T411,Andy Matthews,2,3
470,T411,T411,Blaine McCallister,1,3
471,T411,T411,Dan McCarthy,1,3
472,T411,T411,Scott Medlin,1,3
473,T411,T411,Daniel Mitchell,1,3
474,T411,T411,Colin Montgomerie,3,3
475,T411,T411,Rob Moss,1,3
476,T411,T411,Perry Moss,1,3
477,T411,T411,Alex Noren,3,3
478,T411,T411,Hennie Otto,1,3
479,T411,T411,Rod Perry,2,3
480,T411,T411,Kevin Phelan,1,3
481,T411,T411,Terry Pilkadaris,1,3
482,T411,T411,Jason Preeo,1,3
483,T411,T411,Michael Putnam,1,3
484,T411,T411,Andrew Putnam,1,3
485,T411,T411,Tag Ridings,1,3
486,T411,T411,Christopher Ross,1,3
487,T411,T411,Brian Rowell,1,3
488,T411,T411,Curt Sanders,1,3
489,T411,T411,Kevin Savage,1,3
490,T411,T411,Tom Scherrer,1,3
491,T411,T411,Zane Scotland,1,3
492,T411,T411,Paul Sheehan,1,3
493,T411,T411,Marcel Siem,1,3
494,T411,T411,Bruce Smith,1,3
495,T411,T411,Phil Tataurangi,4,3
496,T411,T411,Nick Taylor,2,3
497,T411,T411,Derek Tolan,1,3
498,T411,T411,Blake Trimble,1,3
499,T411,T411,Ty Tryon,1,3
500,T411,T411,Tom Whitehouse,1,3
501,T411,T411,Casey Wittenberg,1,3
502,T411,T411,Eugene Wong,1,3
503,T504,T504,Philip Archer,1,2
504,T504,T504,Ryan Armour,1,2
505,T504,T504,Chase Baldwin,1,2
506,T504,T504,Kurt Barnes,1,2
507,T504,T504,Thomas Bjørn,1,2
508,T504,T504,Ben Boudreau,1,2
509,T504,T504,Christopher Brown,1,2
510,T504,T504,Laurie Canter,1,2
511,T504,T504,Jason Caron,1,2
512,T504,T504,Danny Chia,1,2
513,T504,T504,Josh Cunliffe,1,2
514,T504,T504,Bradley Dredge,1,2
515,T504,T504,Victor Dubuisson,1,2
516,T504,T504,Rafael Echenique,1,2
517,T504,T504,Nick Faldo,1,2
518,T504,T504,Kyle Flinton,1,2
519,T504,T504,David Frost,1,2
520,T504,T504,Brendan Gielow,1,2
521,T504,T504,Tano Goya,1,2
522,T504,T504,Mark Haastrup,1,2
523,T504,T504,Gavin Hall,1,2
524,T504,T504,Brian Harman,1,2
525,T504,T504,Tyrrell Hatton,1,2
526,T504,T504,David Hearn,1,2
527,T504,T504,Bobby Hutcherson,1,2
528,T504,T504,Barrett Jarosch,1,2
529,T504,T504,Marty Jertson,1,2
530,T504,T504,Michael Jonzon,1,2
531,T504,T504,Thomas Kearney,1,2
532,T504,T504,Mike Keymont,1,2
533,T504,T504,José Manuel Lara,1,2
534,T504,T504,Paul Lawrie,1,2
535,T504,T504,Lucas Lee,1,2
536,T504,T504,Thomas Levet,2,2
537,T504,T504,Andrew Magee,1,2
538,T504,T504,Pablo Martin Benavides,2,2
539,T504,T504,William McGirt,1,2
540,T504,T504,Hirofumi Miyase,1,2
541,T504,T504,Scott Moran,1,2
542,T504,T504,Troy Pare,1,2
543,T504,T504,Tim Parun,1,2
544,T504,T504,Jerry Pate,1,2
545,T504,T504,Steve Pate,1,2
546,T504,T504,Jeff Peck,1,2
547,T504,T504,Blaine Peffley,1,2
548,T504,T504,Ewan Porter,1,2
549,T504,T504,Jonathan Randolph,1,2
550,T504,T504,Loren Roberts,1,2
551,T504,T504,Jim Rutledge,1,2
552,T504,T504,Peter Senior,1,2
553,T504,T504,Mark Sheftic,1,2
554,T504,T504,Mark Silvers,1,2
555,T504,T504,Nathan Smith,1,2
556,T504,T504,Mike Standly,1,2
557,T504,T504,Brett Stegmaier,1,2
558,T504,T504,Chip Sullivan,1,2
559,T504,T504,Daniel Summerhays,1,2
560,T504,T504,Andrew Svoboda,1,2
561,T504,T504,Toru Taniguchi,2,2
562,T504,T504,Jeff Templeton,1,2
563,T504,T504,Steven Tiley,1,2
564,T504,T504,Tim Weinhart,1,2
565,T504,T504,Willy Wilcox,1,2
566,T504,T504,Joshua Wooding,1,2
567,T504,T504,Azuma Yano,1,2
568,T569,T569,Ryan Benzel,1,1
569,T569,T569,John Bierkan,1,1
570,T569,T569,Greg Casagranda,1,1
571,T569,T569,Gary Clark,1,1
572,T569,T569,Simon Edwards,1,1
573,T569,T569,Barry Evans,1,1
574,T569,T569,Darren Fichardt,1,1
575,T569,T569,Tanner Kesterson,1,1
576,T569,T569,James Morrison,1,1
577,T569,T569,Keith Ohr,1,1
578,T569,T569,Jae-bum Park,1,1
579,T569,T569,Eric Shriver,1,1
580,T569,T569,Shunsuke Sonoda,1,1
