,Best_Rounds_in_60s_Streak_RANK THIS WEEK,Best_Rounds_in_60s_Streak_RANK LAST WEEK,Best_Rounds_in_60s_Streak_PLAYER NAME,Best_Rounds_in_60s_Streak_CAREER BEST STREAK,Best_Rounds_in_60s_Streak_BEST YTD STREAK,Best_Rounds_in_60s_Streak_CURRENT STREAK
215,T153,T153,Howard Twitty,7,,
216,T153,T153,Bo Van Pelt,7,7.0,
217,T153,T153,Jhonattan Vegas,7,3.0,
218,T153,T153,Lanny Wadkins,7,,
219,T153,T153,Duffy Waldorf,7,,
220,T153,T153,Tom Watson,7,1.0,
221,T153,T153,Mark Wiebe,7,,
222,T153,T153,Fuzzy Zoeller,7,,
223,T153,T153,Richard Zokol,7,,
224,T225,T225,Steve Allan,6,1.0,
225,T225,T225,Fulton Allem,6,,
226,T225,T225,Ryan Armour,6,,
227,T225,T225,Dave Barr,6,,
228,T225,T225,Chip Beck,6,,
229,T225,T225,Ronnie Black,6,1.0,
230,T225,T225,Phil Blackmar,6,,
231,T225,T225,Jay Don Blake,6,,
232,T225,T225,Kris Blanks,6,6.0,
233,T225,T225,David Branshaw,6,,
234,T225,T225,Jeff Brehaut,6,,
235,T225,T225,Mark Brooks,6,3.0,
236,T225,T225,Olin Browne,6,,
237,T225,T225,George Burns,6,,
238,T225,T225,Bob Burns,6,,
239,T225,T225,Jonathan Byrd,6,6.0,
240,T225,T225,Curt Byrum,6,,
241,T225,T225,Alejandro Cañizares,6,2.0,
242,T225,T225,Paul Casey,6,6.0,
243,T225,T225,Keith Clearwater,6,,
244,T225,T225,Jim Colbert,6,,
245,T225,T225,John Daly,6,4.0,
246,T225,T225,Marco Dawson,6,3.0,
247,T225,T225,Jay Delsing,6,1.0,
248,T225,T225,Danny Edwards,6,,
249,T225,T225,Dave Eichelberger,6,,
250,T225,T225,Rick Fehr,6,,
251,T225,T225,Ed Fiori,6,,
252,T225,T225,Bruce Fleisher,6,,
253,T225,T225,Robin Freeman,6,,
254,T225,T225,Mathew Goggin,6,4.0,
255,T225,T225,Retief Goosen,6,5.0,
256,T225,T225,Mathias Grönberg,6,2.0,
257,T225,T225,Dan Halldorson,6,,
258,T225,T225,Morris Hatalsky,6,,
259,T225,T225,Vance Heafner,6,,
260,T225,T225,Mike Heinen,6,,
261,T225,T225,Nolan Henke,6,,
262,T225,T225,Mark Hensby,6,2.0,
263,T225,T225,Ryuji Imada,6,3.0,
264,T225,T225,Trevor Immelman,6,4.0,
265,T225,T225,Joe Inman,6,,
266,T225,T225,John Inman,6,,
267,T225,T225,Barry Jaeckel,6,,
268,T225,T225,Lee Janzen,6,3.0,
269,T225,T225,Tom Jenkins,6,,
270,T225,T225,Brandt Jobe,6,2.0,
271,T225,T225,Dustin Johnson,6,4.0,
272,T225,T225,Brendan Jones,6,,
273,T225,T225,Jerry Kelly,6,6.0,
274,T225,T225,Skip Kendall,6,4.0,
275,T225,T225,Anthony Kim,6,4.0,
276,T225,T225,Hank Kuehne,6,,
277,T225,T225,Martin Laird,6,4.0,
278,T225,T225,Danny Lee,6,1.0,
279,T225,T225,Bob Lohr,6,,
280,T225,T225,Peter Lonard,6,,
281,T225,T225,Len Mattiace,6,1.0,
282,T225,T225,Billy Mayfair,6,4.0,
283,T225,T225,Jim McGovern,6,,
284,T225,T225,Rory McIlroy,6,6.0,
285,T225,T225,John Merrick,6,6.0,
286,T225,T225,Shaun Micheel,6,4.0,
287,T225,T225,Johnny Miller,6,,
288,T225,T225,Perry Moss,6,,
289,T225,T225,Tim Norris,6,,
290,T225,T225,David Ogrin,6,,
291,T225,T225,José María Olazábal,6,,
292,T225,T225,Jeff Overton,6,6.0,
293,T225,T225,Ryan Palmer,6,4.0,
294,T225,T225,Brenden Pappas,6,3.0,
295,T225,T225,Steve Pate,6,,
296,T225,T225,Dennis Paulson,6,,
297,T225,T225,Carl Paulson,6,,
298,T225,T225,Craig Perks,6,,
299,T225,T225,Mark Pfeil,6,,
300,T225,T225,Scott Piercy,6,6.0,
301,T225,T225,Dan Pohl,6,,
302,T225,T225,Alex Prugh,6,6.0,
303,T225,T225,Ted Purdy,6,4.0,
304,T225,T225,Brett Quigley,6,6.0,
305,T225,T225,Sam Randolph,6,,
306,T225,T225,Tag Ridings,6,,
307,T225,T225,John Riegger,6,,
308,T225,T225,Lee Rinker,6,,
309,T225,T225,Bill Rogers,6,,
310,T225,T225,Andres Romero,6,5.0,
311,T225,T225,Justin Rose,6,4.0,
312,T225,T225,Dave Rummells,6,,
313,T225,T225,Bill Sander,6,,
314,T225,T225,Ted Schulz,6,,
315,T225,T225,Adam Scott,6,4.0,
316,T225,T225,Michael Sim,6,6.0,
317,T225,T225,Tim Simpson,6,,
318,T225,T225,Brandt Snedeker,6,5.0,
319,T225,T225,Darron Stiles,6,,
320,T225,T225,Phil Tataurangi,6,1.0,
321,T225,T225,Leonard Thompson,6,,
322,T225,T225,Esteban Toledo,6,,
323,T225,T225,Ted Tryba,6,,
324,T225,T225,Fred Wadsworth,6,,
325,T225,T225,Jimmy Walker,6,6.0,
326,T225,T225,Nick Watney,6,6.0,
327,T225,T225,Denis Watson,6,,
328,T225,T225,Matt Weibring,6,3.0,
329,T225,T225,Lee Westwood,6,3.0,
330,T225,T225,Brett Wetterich,6,5.0,
331,T225,T225,Garrett Willis,6,6.0,
332,T225,T225,Willie Wood,6,,
333,T334,T334,Isao Aoki,5,,
334,T334,T334,Arjun Atwal,5,5.0,
335,T334,T334,Craig Barlow,5,1.0,
336,T334,T334,"David Berganio, Jr.",5,,
337,T334,T334,Shane Bertsch,5,2.0,
338,T334,T334,Thomas Bjørn,5,,
339,T334,T334,Guy Boros,5,2.0,
340,T334,T334,Michael Bradley,5,5.0,
341,T334,T334,Billy Ray Brown,5,,
342,T334,T334,Ken Brown,5,,
343,T334,T334,Jason Buha,5,,
344,T334,T334,George Cadle,5,,
345,T334,T334,Alex Cejka,5,4.0,
346,T334,T334,Brandel Chamblee,5,,
347,T334,T334,Darren Clarke,5,,
348,T334,T334,José Coceres,5,,
349,T334,T334,Michael Connell,5,5.0,
350,T334,T334,Frank Conner,5,,
351,T334,T334,Chris Couch,5,5.0,
352,T334,T334,Ben Crenshaw,5,,
353,T334,T334,Ben Curtis,5,5.0,
354,T334,T334,Jason Day,5,4.0,
355,T334,T334,Brent Delahoussaye,5,5.0,
356,T334,T334,Jim Dent,5,,
357,T334,T334,Mike Donald,5,,
358,T334,T334,Ed Dougherty,5,,
359,T334,T334,Jason Dufner,5,5.0,
360,T334,T334,Lee Elder,5,,
361,T334,T334,Nick Faldo,5,,
362,T334,T334,Brad Faxon,5,2.0,
363,T334,T334,Keith Fergus,5,,
364,T334,T334,Todd Fischer,5,1.0,
365,T334,T334,Raymond Floyd,5,,
366,T334,T334,Stephen Gangluff,5,,
367,T334,T334,Robert Garrigus,5,3.0,
368,T334,T334,Tom Gillis,5,4.0,
369,T334,T334,Jason Gore,5,2.0,
370,T334,T334,David Gossett,5,,
371,T334,T334,Wayne Grady,5,,
372,T334,T334,David Graham,5,,
373,T334,T334,Nathan Green,5,3.0,
374,T334,T334,Bob Heintz,5,2.0,
375,T334,T334,Brian Henninger,5,,
376,T334,T334,J.J. Henry,5,5.0,
377,T334,T334,Gabriel Hjertstedt,5,,
378,T334,T334,Freddie Jacobson,5,5.0,
379,T334,T334,Kevin Johnson,5,2.0,
380,T334,T334,Matt Jones,5,5.0,
381,T334,T334,Billy Kratzert,5,,
382,T334,T334,Marc Leishman,5,4.0,
383,T334,T334,Jamie Lovemark,5,3.0,
384,T334,T334,John Mallinger,5,5.0,
385,T334,T334,Daisuke Maruyama,5,,
386,T334,T334,Dick Mast,5,,
387,T334,T334,Pat McGowan,5,,
388,T334,T334,David McKenzie,5,,
389,T334,T334,Parker McLachlin,5,2.0,
390,T334,T334,Spike McRoy,5,1.0,
391,T334,T334,Bryce Molder,5,4.0,
392,T334,T334,Colin Montgomerie,5,,
393,T334,T334,Jodie Mudd,5,,
394,T334,T334,Bob Murphy,5,,
395,T334,T334,Kevin Na,5,5.0,
396,T334,T334,Mac O'Grady,5,,
397,T334,T334,Nick O'Hern,5,4.0,
398,T334,T334,Joe Ogilvie,5,5.0,
399,T334,T334,Leif Olson,5,,
400,T334,T334,Cameron Percy,5,5.0,
401,T334,T334,D.A. Points,5,4.0,
402,T334,T334,Greg Powers,5,,
403,T334,T334,Aron Price,5,4.0,
404,T334,T334,Tom Purtzer,5,,
405,T334,T334,Tom Shaw,5,,
406,T334,T334,Bob Shearer,5,,
407,T334,T334,Sonny Skinner,5,,
408,T334,T334,Jerry Smith,5,,
409,T334,T334,Mike Smith,5,,
410,T334,T334,J.C. Snead,5,,
411,T334,T334,Joey Snyder III,5,,
412,T334,T334,Henrik Stenson,5,4.0,
413,T334,T334,Ron Streck,5,,
414,T334,T334,Mike Sullivan,5,,
415,T334,T334,Hideto Tanihara,5,,
416,T334,T334,Vaughn Taylor,5,5.0,
417,T334,T334,Doug Tewell,5,,
418,T334,T334,Roland Thatcher,5,5.0,
419,T334,T334,D.J. Trahan,5,5.0,
420,T334,T334,Cameron Tringale,5,5.0,
421,T334,T334,Greg Twiggs,5,,
422,T334,T334,Omar Uresti,5,4.0,
423,T334,T334,Stan Utley,5,,
424,T334,T334,Tjaart van der Walt,5,,
425,T334,T334,Charles Warren,5,5.0,
426,T334,T334,Boo Weekley,5,5.0,
427,T334,T334,Tom Weiskopf,5,,
428,T334,T334,Tim Wilkinson,5,2.0,
429,T334,T334,Jay Williamson,5,4.0,
430,T334,T334,Dean Wilson,5,3.0,
431,T334,T334,Mark Wilson,5,4.0,
432,T334,T334,Kaname Yokoo,5,,
433,T434,T434,Brad Adamonis,4,2.0,
434,T434,T434,Blake Adams,4,4.0,
435,T434,T434,Jason Allred,4,,
436,T434,T434,Eric Axley,4,1.0,
437,T434,T434,Ricky Barnes,4,4.0,
438,T434,T434,Ben Bates,4,,
439,T434,T434,Rich Beem,4,3.0,
440,T434,T434,Jim Benepe,4,,
441,T434,T434,Henrik Bjornstad,4,4.0,
442,T434,T434,Justin Bolli,4,2.0,
443,T434,T434,Craig Bowden,4,3.0,
444,T434,T434,Danny Briggs,4,,
445,T434,T434,Ángel Cabrera,4,4.0,
446,T434,T434,Mark Carnevale,4,,
447,T434,T434,Michael Clark II,4,2.0,
448,T434,T434,Paul Claxton,4,,
449,T434,T434,Gavin Coles,4,,
450,T434,T434,Matt Davidson,4,,
451,T434,T434,Graham DeLaet,4,4.0,
452,T434,T434,Todd Demsey,4,,
453,T434,T434,Bruce Devlin,4,,
454,T434,T434,Terry Diehl,4,,
455,T434,T434,Trevor Dodds,4,,
456,T434,T434,Bob Eastwood,4,,
457,T434,T434,Matt Every,4,4.0,
458,T434,T434,Forrest Fezler,4,,
459,T434,T434,Martin Flores,4,4.0,
460,T434,T434,Tommy Gainey,4,,
461,T434,T434,Buddy Gardner,4,,
462,T434,T434,Gibby Gilbert,4,,
463,T434,T434,Jeff Gove,4,2.0,
464,T434,T434,Scott Gump,4,,
465,T434,T434,Scott Gutschewski,4,,
466,T434,T434,Todd Hamilton,4,2.0,
467,T434,T434,Phillip Hancock,4,,
468,T434,T434,Anders Hansen,4,1.0,
469,T434,T434,Jeff Hart,4,,
470,T434,T434,Don January,4,,
471,T434,T434,Miguel Angel Jiménez,4,2.0,
472,T434,T434,Robert Karlsson,4,4.0,
473,T434,T434,Chris Kirk,4,4.0,
474,T434,T434,Derek Lamely,4,4.0,
475,T434,T434,Steve Lamontagne,4,,
476,T434,T434,David Lutterus,4,1.0,
477,T434,T434,Mark Lye,4,,
478,T434,T434,Will MacKenzie,4,4.0,
479,T434,T434,Gary McCord,4,,
480,T434,T434,Mike McCullough,4,,
481,T434,T434,Jerry McGee,4,,
482,T434,T434,Allen Miller,4,,
483,T434,T434,Jon Mills,4,1.0,
484,T434,T434,Jeff Mitchell,4,,
485,T434,T434,Patrick Moore,4,1.0,
486,T434,T434,David Morland IV,4,,
487,T434,T434,Mike Morley,4,,
488,T434,T434,John Morse,4,1.0,
489,T434,T434,Jim Nelford,4,,
490,T434,T434,Jack Nicklaus,4,,
491,T434,T434,Mike Nicolette,4,,
492,T434,T434,Frank Nobilo,4,,
493,T434,T434,Keith Nolan,4,,
494,T434,T434,Andy North,4,,
495,T434,T434,Peter Oosterhuis,4,,
496,T434,T434,Deane Pappas,4,,
497,T434,T434,Ian Poulter,4,2.0,
498,T434,T434,Dicky Pride,4,1.0,
499,T434,T434,Jeff Quinney,4,4.0,
500,T434,T434,Larry Rinker,4,,
501,T434,T434,Brian Rowell,4,,
502,T434,T434,Tom Scherrer,4,,
503,T434,T434,Jeev Milkha Singh,4,4.0,
504,T434,T434,Ed Sneed,4,,
505,T434,T434,Bob Sowards,4,1.0,
506,T434,T434,Mike Sposa,4,,
507,T434,T434,Mike Standly,4,,
508,T434,T434,Kyle Stanley,4,3.0,
509,T434,T434,Scott Sterling,4,,
510,T434,T434,Andre Stolz,4,,
511,T434,T434,Brian Stuard,4,4.0,
512,T434,T434,Roger Tambellini,4,4.0,
513,T434,T434,Nicholas Thompson,4,4.0,
514,T434,T434,Bruce Vaughan,4,,
515,T434,T434,Vance Veazey,4,2.0,
516,T434,T434,Camilo Villegas,4,4.0,
517,T434,T434,Steve Wheatcroft,4,3.0,
518,T434,T434,Ron Whittaker,4,,
519,T434,T434,Casey Wittenberg,4,1.0,
520,T434,T434,Y.E. Yang,4,3.0,
521,T522,T522,Alex Aragon,3,,
522,T522,T522,Wally Armstrong,3,,
523,T522,T522,Miller Barber,3,,
524,T522,T522,Rich Barcelo,3,2.0,
525,T522,T522,Woody Blackburn,3,,
526,T522,T522,Jaxon Brigman,3,,
527,T522,T522,D.J. Brigman,3,,
528,T522,T522,Bob Byman,3,,
529,T522,T522,Michael Campbell,3,,
530,T522,T522,T.C. Chen,3,,
531,T522,T522,Bobby Cole,3,,
532,T522,T522,Wil Collins,3,1.0,
533,T522,T522,Andrew Coltart,3,1.0,
534,T522,T522,Erik Compton,3,3.0,
535,T522,T522,Charles Coody,3,,
536,T522,T522,Keoke Cotner,3,,
537,T522,T522,Dale Douglass,3,,
538,T522,T522,Derek Fathauer,3,,
539,T522,T522,John Fought,3,,
540,T522,T522,Al Geiberger,3,,
541,T522,T522,Ernie Gonzalez,3,,
542,T522,T522,Richard Green,3,,
543,T522,T522,Alex Hamilton,3,3.0,
544,T522,T522,Peter Hanson,3,3.0,
545,T522,T522,Matt Harmon,3,,
546,T522,T522,Jerry Heard,3,,
547,T522,T522,David Hearn,3,,
548,T522,T522,Dave Hill,3,,
549,T522,T522,Jason Hill,3,,
550,T522,T522,David Howell,3,,
551,T522,T522,Yasuharu Imano,3,,
552,T522,T522,Richard Johnson,3,,
553,T522,T522,Shingo Katayama,3,,
554,T522,T522,Colt Knost,3,1.0,
555,T522,T522,Kenichi Kuboya,3,,
556,T522,T522,José Manuel Lara,3,,
557,T522,T522,WC Liang,3,3.0,
558,T522,T522,Pat Lindsey,3,,
559,T522,T522,Gene Littler,3,,
560,T522,T522,Lyn Lott,3,,
561,T522,T522,Jarrod Lyle,3,3.0,
562,T522,T522,Brock Mackenzie,3,3.0,
563,T522,T522,Rik Massengale,3,,
564,T522,T522,Graeme McDowell,3,2.0,
565,T522,T522,Troy Merritt,3,3.0,
566,T522,T522,Katsumasa Miyamoto,3,1.0,
567,T522,T522,Hirofumi Miyase,3,,
568,T522,T522,Jack Newton,3,,
569,T522,T522,Louis Oosthuizen,3,3.0,
570,T522,T522,Arnold Palmer,3,,
571,T522,T522,Jin Park,3,,
572,T522,T522,Michael Putnam,3,1.0,
573,T522,T522,Alvaro Quiros,3,3.0,
574,T522,T522,Victor Regalado,3,,
575,T522,T522,"Jerry Richardson, Jr.",3,3.0,
576,T522,T522,Chi Chi Rodriguez,3,,
577,T522,T522,Anthony Rodriguez,3,,
578,T522,T522,Sam Saunders,3,3.0,
579,T522,T522,Jason Schultz,3,2.0,
580,T522,T522,Charl Schwartzel,3,3.0,
581,T522,T522,Mike Small,3,3.0,
582,T522,T522,Jordan Spieth,3,3.0,
583,T522,T522,B.J. Staten,3,,
584,T522,T522,Dave Stockton,3,,
585,T522,T522,Toru Taniguchi,3,,
586,T522,T522,Tim Thelen,3,,
587,T522,T522,Rocky Thompson,3,,
588,T522,T522,Michael Thompson,3,,
589,T522,T522,Brendon Todd,3,,
590,T522,T522,Peter Tomasulo,3,,
591,T522,T522,Jerod Turner,3,3.0,
592,T522,T522,Jaco Van Zyl,3,,
593,T522,T522,Brian Vranesh,3,,
594,T522,T522,Drew Weaver,3,2.0,
595,T522,T522,Oliver Wilson,3,2.0,
596,T522,T522,Ian Woosnam,3,,
597,T522,T522,Cameron Yancey,3,,
598,T599,T599,Thomas Aiken,2,,
599,T599,T599,Tyler Aldridge,2,,
600,T599,T599,Steven Alker,2,,
601,T599,T599,Andy Bare,2,,
602,T599,T599,Homero Blancas,2,,
603,T599,T599,Ryan Blaum,2,,
604,T599,T599,Matthew Borchert,2,,
605,T599,T599,Steven Bowditch,2,,
606,T599,T599,Markus Brier,2,,
607,T599,T599,Paul Broadhurst,2,,
608,T599,T599,Jason Caron,2,1.0,
609,T599,T599,Kevin Chappell,2,2.0,
610,T599,T599,Terry Dill,2,,
611,T599,T599,Nick Dougherty,2,1.0,
612,T599,T599,Bradley Dredge,2,1.0,
613,T599,T599,Simon Dyson,2,1.0,
614,T599,T599,John Ellis,2,2.0,
615,T599,T599,Darren Fichardt,2,,
616,T599,T599,Ross Fisher,2,1.0,
617,T599,T599,Doug Ford,2,,
618,T599,T599,Tadd Fujikawa,2,,
619,T599,T599,Hiroyuki Fujita,2,,
620,T599,T599,Ignacio Garrido,2,1.0,
621,T599,T599,Bobby Gates,2,,
622,T599,T599,Tom Gleeton,2,,
623,T599,T599,Tano Goya,2,,
624,T599,T599,Mike Grob,2,,
625,T599,T599,Gary Groh,2,,
626,T599,T599,Rob Grube,2,2.0,
627,T599,T599,Hunter Haas,2,,
628,T599,T599,Adam Hadwin,2,2.0,
629,T599,T599,Soren Hansen,2,2.0,
