,YTD_Sub-Par_Rounds_Streak_RANK THIS WEEK,YTD_Sub-Par_Rounds_Streak_RANK LAST WEEK,YTD_Sub-Par_Rounds_Streak_PLAYER NAME,YTD_Sub-Par_Rounds_Streak_VALUE
0,1,1,Brendon de Jonge,17
1,2,2,Chris Riley,15
2,3,3,Freddie Jacobson,14
3,T4,T4,Phil Mickelson,13
4,T4,T4,Scott Piercy,13
5,T6,T6,Rickie Fowler,12
6,T6,T6,Charles Howell III,12
7,T6,T6,Richard Johnson,12
8,T6,T6,John Senden,12
9,T10,T10,Aron Price,11
10,T10,T10,Steve Stricker,11
11,T10,T10,Chris Tidland,11
12,T13,T13,Woody Austin,10
13,T13,T13,Ernie Els,10
14,T13,T13,Steve Flesch,10
15,T13,T13,J.B. Holmes,10
16,T13,T13,Matt Kuchar,10
17,T13,T13,Ryan Moore,10
18,T13,T13,Brandt Snedeker,10
19,T13,T13,Josh Teater,10
20,T13,T13,Bo Van Pelt,10
21,T22,T22,Aaron Baddeley,9
22,T22,T22,Stewart Cink,9
23,T22,T22,Tim Clark,9
24,T22,T22,Chad Collins,9
25,T22,T22,Michael Connell,9
26,T22,T22,Luke Donald,9
27,T22,T22,Steve Elkington,9
28,T22,T22,Scott McCarron,9
29,T22,T22,Rory McIlroy,9
30,T22,T22,Pat Perez,9
31,T22,T22,Chris Stroud,9
32,T22,T22,Johnson Wagner,9
33,T22,T22,Charles Warren,9
34,T22,T22,Mark Wilson,9
35,T36,T36,Matt Bettencourt,8
36,T36,T36,Jason Bohn,8
37,T36,T36,Michael Bradley,8
38,T36,T36,Paul Casey,8
39,T36,T36,Joe Durant,8
40,T36,T36,J.J. Henry,8
41,T36,T36,Jerry Kelly,8
42,T36,T36,Anthony Kim,8
43,T36,T36,Spencer Levin,8
44,T36,T36,Davis Love III,8
45,T36,T36,John Mallinger,8
46,T36,T36,Steve Marino,8
47,T36,T36,Troy Matteson,8
48,T36,T36,Bryce Molder,8
49,T36,T36,Corey Pavin,8
50,T36,T36,Cameron Percy,8
51,T36,T36,John Rollins,8
52,T36,T36,Andres Romero,8
53,T36,T36,Omar Uresti,8
54,T36,T36,Nick Watney,8
55,T36,T36,Brett Wetterich,8
56,T36,T36,Charlie Wi,8
57,T58,T58,Robert Allenby,7
58,T58,T58,Ricky Barnes,7
59,T58,T58,Jonathan Byrd,7
60,T58,T58,Brian Davis,7
61,T58,T58,Jason Dufner,7
62,T58,T58,Jim Furyk,7
63,T58,T58,Brian Gay,7
64,T58,T58,Tom Gillis,7
65,T58,T58,Bill Haas,7
66,T58,T58,Charley Hoffman,7
67,T58,T58,Zach Johnson,7
68,T58,T58,Matt Jones,7
69,T58,T58,Skip Kendall,7
70,T58,T58,Derek Lamely,7
71,T58,T58,Justin Leonard,7
72,T58,T58,Will MacKenzie,7
73,T58,T58,Jeff Maggert,7
74,T58,T58,Garth Mulroy,7
75,T58,T58,Kevin Na,7
76,T58,T58,Jeff Overton,7
77,T58,T58,Tim Petrovic,7
78,T58,T58,D.A. Points,7
79,T58,T58,Alex Prugh,7
80,T58,T58,Brett Quigley,7
81,T58,T58,Justin Rose,7
82,T58,T58,Rory Sabbatini,7
83,T58,T58,Heath Slocum,7
84,T58,T58,Kevin Stadler,7
85,T58,T58,David Toms,7
86,T58,T58,Cameron Tringale,7
87,T58,T58,Jimmy Walker,7
88,T58,T58,Y.E. Yang,7
89,T90,T90,Stephen Ames,6
90,T90,T90,Briny Baird,6
91,T90,T90,Cameron Beckman,6
92,T90,T90,Kris Blanks,6
93,T90,T90,Craig Bowden,6
94,T90,T90,Ángel Cabrera,6
95,T90,T90,Chad Campbell,6
96,T90,T90,Greg Chalmers,6
97,T90,T90,K.J. Choi,6
98,T90,T90,Chris Couch,6
99,T90,T90,Fred Couples,6
100,T90,T90,Ben Crane,6
101,T90,T90,Marco Dawson,6
102,T90,T90,Graham DeLaet,6
103,T90,T90,James Driscoll,6
104,T90,T90,Bob Estes,6
105,T90,T90,Mathew Goggin,6
106,T90,T90,Retief Goosen,6
107,T90,T90,J.P. Hayes,6
108,T90,T90,Tim Herron,6
109,T90,T90,Hunter Mahan,6
110,T90,T90,George McNeill,6
111,T90,T90,John Merrick,6
112,T90,T90,Troy Merritt,6
113,T90,T90,Sean O'Hair,6
114,T90,T90,Geoff Ogilvy,6
115,T90,T90,Ryan Palmer,6
116,T90,T90,Brenden Pappas,6
117,T90,T90,Kenny Perry,6
118,T90,T90,Carl Pettersson,6
119,T90,T90,Ted Purdy,6
120,T90,T90,Adam Scott,6
121,T90,T90,Michael Sim,6
122,T90,T90,Webb Simpson,6
123,T90,T90,Vijay Singh,6
124,T90,T90,Paul Stankowski,6
125,T90,T90,Roland Thatcher,6
126,T90,T90,Nicholas Thompson,6
127,T90,T90,Bubba Watson,6
128,T90,T90,Mike Weir,6
129,T90,T90,Garrett Willis,6
130,T131,T131,Michael Allen,5
131,T131,T131,Arjun Atwal,5
132,T131,T131,Henrik Bjornstad,5
133,T131,T131,Ben Curtis,5
134,T131,T131,Glen Day,5
135,T131,T131,Brent Delahoussaye,5
136,T131,T131,David Duval,5
137,T131,T131,Robert Garrigus,5
138,T131,T131,Lucas Glover,5
139,T131,T131,Paul Goydos,5
140,T131,T131,Ryuji Imada,5
141,T131,T131,Lee Janzen,5
142,T131,T131,Jeff Klauk,5
143,T131,T131,Greg Kraft,5
144,T131,T131,Marc Leishman,5
145,T131,T131,Michael Letzig,5
146,T131,T131,Jamie Lovemark,5
147,T131,T131,Billy Mayfair,5
148,T131,T131,Rocco Mediate,5
149,T131,T131,Joe Ogilvie,5
150,T131,T131,Rod Pampling,5
151,T131,T131,Jeff Quinney,5
152,T131,T131,Jeev Milkha Singh,5
153,T131,T131,Kevin Streelman,5
154,T131,T131,Kevin Sutherland,5
155,T131,T131,Roger Tambellini,5
156,T131,T131,Vaughn Taylor,5
157,T131,T131,D.J. Trahan,5
158,T131,T131,Kirk Triplett,5
159,T131,T131,Jerod Turner,5
160,T131,T131,Scott Verplank,5
161,T131,T131,Camilo Villegas,5
162,T131,T131,Boo Weekley,5
163,T131,T131,Lee Westwood,5
164,T131,T131,Chris Wilson,5
165,T166,T166,Blake Adams,4
166,T166,T166,Stuart Appleby,4
167,T166,T166,Rich Beem,4
168,T166,T166,Guy Boros,4
169,T166,T166,Alex Cejka,4
170,T166,T166,Daniel Chopra,4
171,T166,T166,Erik Compton,4
172,T166,T166,John Daly,4
173,T166,T166,Jason Day,4
174,T166,T166,Chris DiMarco,4
175,T166,T166,Matt Every,4
176,T166,T166,Martin Flores,4
177,T166,T166,Harrison Frazar,4
178,T166,T166,Stephen Gallacher,4
179,T166,T166,Mathias Grönberg,4
180,T166,T166,Todd Hamilton,4
181,T166,T166,Trevor Immelman,4
182,T166,T166,Dustin Johnson,4
183,T166,T166,Robert Karlsson,4
184,T166,T166,Jonathan Kaye,4
185,T166,T166,Chris Kirk,4
186,T166,T166,Cliff Kresge,4
187,T166,T166,Martin Laird,4
188,T166,T166,Tom Lehman,4
189,T166,T166,Steve Lowery,4
190,T166,T166,Bill Lunde,4
191,T166,T166,Jarrod Lyle,4
192,T166,T166,Graeme McDowell,4
193,T166,T166,Parker McLachlin,4
194,T166,T166,Shaun Micheel,4
195,T166,T166,Edoardo Molinari,4
196,T166,T166,James Nitties,4
197,T166,T166,Nick O'Hern,4
198,T166,T166,Louis Oosthuizen,4
199,T166,T166,Tom Pernice Jr.,4
200,T166,T166,Chez Reavie,4
201,T166,T166,Charl Schwartzel,4
202,T166,T166,Henrik Stenson,4
203,T166,T166,Brian Stuard,4
204,T166,T166,Matt Weibring,4
205,T166,T166,Steve Wheatcroft,4
206,T166,T166,Jay Williamson,4
207,T166,T166,Dean Wilson,4
208,T166,T166,Tiger Woods,4
209,T210,T210,Rich Barcelo,3
210,T210,T210,Craig Barlow,3
211,T210,T210,Justin Bolli,3
212,T210,T210,Mark Brooks,3
213,T210,T210,Mark Calcavecchia,3
214,T210,T210,Alejandro Cañizares,3
215,T210,T210,Ken Duke,3
216,T210,T210,Simon Dyson,3
217,T210,T210,John Ellis,3
218,T210,T210,Brad Faxon,3
219,T210,T210,Carlos Franco,3
220,T210,T210,Robert Gamez,3
221,T210,T210,Sergio Garcia,3
222,T210,T210,Nathan Green,3
223,T210,T210,Alex Hamilton,3
