,Scrambling_from_10-20_yards_RANK THIS WEEK,Scrambling_from_10-20_yards_RANK LAST WEEK,Scrambling_from_10-20_yards_PLAYER NAME,Scrambling_from_10-20_yards_ROUNDS,Scrambling_from_10-20_yards_%,Scrambling_from_10-20_yards_SUCCESSES,Scrambling_from_10-20_yards_ATTEMPTS
0,1,1,Graeme McDowell,67,75.97,98,129
1,2,2,Webb Simpson,95,75.26,143,190
2,3,3,Alex Noren,67,73.77,90,122
3,4,4,William McGirt,84,73.33,121,165
4,5,5,Tiger Woods,68,72.97,108,148
5,6,6,Justin Thomas,91,72.3,107,148
6,7,7,Kevin Na,91,70.97,132,186
7,8,8,Jonathan Byrd,70,70.54,79,112
8,9,9,Charles Howell III,104,70.52,122,173
9,10,10,Johnson Wagner,75,70.34,83,118
10,11,11,Matt Kuchar,88,70.25,111,158
11,12,12,Wesley Bryan,69,70.2,106,151
12,13,13,Patrick Reed,94,70.18,120,171
13,14,14,Brooks Koepka,64,70.16,87,124
14,15,15,Henrik Stenson,60,70.11,61,87
15,16,16,Ricky Barnes,65,69.37,77,111
16,17,17,Joel Dahmen,93,69.27,124,179
17,18,18,Jamie Lovemark,92,69.07,163,236
18,19,19,Seamus Power,86,68.78,130,189
19,T20,T20,Jim Furyk,50,68.75,99,144
20,T20,T20,Chris Kirk,108,68.75,165,240
21,22,22,Paul Casey,74,68.7,79,115
22,23,23,Rory Sabbatini,91,68.42,130,190
23,24,24,Patrick Cantlay,87,68.38,93,136
24,25,25,Aaron Baddeley,84,68.37,134,196
25,26,26,Peter Malnati,87,68.34,136,199
26,T27,T27,Ben Crane,65,68.25,86,126
27,T27,T27,Rory McIlroy,64,68.25,86,126
28,29,29,Bill Haas,76,68.21,118,173
29,T30,T30,Bud Cauley,55,68.18,90,132
30,T30,T30,Emiliano Grillo,94,68.18,120,176
31,T30,T30,Louis Oosthuizen,62,68.18,90,132
32,33,33,Rod Pampling,62,68.12,94,138
33,34,34,Jason Day,75,68.09,96,141
34,35,35,Michael Thompson,62,68.03,83,122
35,36,36,Brandt Snedeker,84,68.02,134,197
36,37,37,Abraham Ancer,98,67.98,155,228
37,38,38,Jimmy Walker,81,67.95,106,156
38,39,39,Rickie Fowler,74,67.94,89,131
39,40,40,Tyrrell Hatton,58,67.68,67,99
40,41,41,Justin Rose,70,67.65,92,136
41,42,42,Byeong Hun An,86,67.63,117,173
42,43,43,Nick Taylor,94,67.57,125,185
43,44,44,Austin Cook,107,67.36,163,242
44,45,45,Brian Gay,103,67.31,175,260
45,T46,T46,Zac Blair,64,67.21,82,122
46,T46,T46,Dominic Bozzelli,65,67.21,123,183
47,48,48,Alex Cejka,77,67.06,114,170
48,49,49,Cameron Percy,56,67.05,59,88
49,50,50,Jordan Spieth,81,66.92,89,133
50,T51,T51,Beau Hossler,104,66.67,150,225
51,T51,T51,Vaughn Taylor,83,66.67,118,177
52,53,53,Tyrone Van Aswegen,101,66.34,136,205
53,54,54,Danny Lee,88,66.32,126,190
54,55,55,James Hahn,85,66.27,110,166
55,56,56,Harris English,84,66.15,129,195
56,57,57,Brian Harman,94,66.08,113,171
57,58,58,Martin Laird,73,66.04,105,159
58,59,59,Talor Gooch,78,65.88,112,170
59,60,60,Billy Hurley III,70,65.85,108,164
60,61,61,Dustin Johnson,77,65.73,94,143
61,62,62,Nate Lashley,51,65.71,46,70
62,63,63,Hideki Matsuyama,75,65.67,88,134
63,T64,T64,Jon Rahm,71,65.52,76,116
64,T64,T64,Chris Stroud,81,65.52,114,174
65,66,66,Billy Horschel,86,65.5,112,171
66,67,67,Ryan Moore,78,65.48,110,168
67,68,68,Charl Schwartzel,65,65.32,81,124
68,69,69,Anirban Lahiri,82,65.17,131,201
69,70,70,Marc Leishman,93,65.14,114,175
70,71,71,Chad Campbell,87,65.08,123,189
71,72,72,Xander Schauffele,96,65.0,130,200
72,73,73,Troy Merritt,89,64.95,126,194
73,74,74,Derek Fathauer,84,64.92,124,191
