,Proximity_to_Hole_from_20-30_yards_RANK THIS WEEK,Proximity_to_Hole_from_20-30_yards_RANK LAST WEEK,Proximity_to_Hole_from_20-30_yards_PLAYER NAME,Proximity_to_Hole_from_20-30_yards_ROUNDS,Proximity_to_Hole_from_20-30_yards_AVG DTP,Proximity_to_Hole_from_20-30_yards_TOTAL DISTANCE (FEET),Proximity_to_Hole_from_20-30_yards_# OF SHOTS,Proximity_to_Hole_from_20-30_yards_SCRAMBLING RANK
129,T127,T127,Sam Saunders,80,"9' 9""",947.3330000000001,97,147
130,T131,T131,Bryson DeChambeau,93,"9' 10""",1082.25,110,63
131,T131,T131,Phil Mickelson,90,"9' 10""",1093.167,111,91
132,T131,T131,Keith Mitchell,99,"9' 10""",1213.25,123,137
133,T131,T131,J.T. Poston,73,"9' 10""",927.8330000000001,94,111
134,T131,T131,Jon Rahm,71,"9' 10""",648.5830000000001,66,121
135,T131,T131,Kevin Streelman,94,"9' 10""",1223.25,124,43
136,T137,T137,Patrick Cantlay,87,"9' 11""",1020.5830000000001,103,109
137,T137,T137,Patton Kizzire,92,"9' 11""",950.6669999999999,96,160
138,T137,T137,Ollie Schniederjans,91,"9' 11""",1389.5,140,126
139,T137,T137,Shawn Stefani,76,"9' 11""",859.5,87,89
140,T137,T137,Harold Varner III,91,"9' 11""",1173.917,118,96
141,T142,T142,Harris English,84,"10' 0""",1199.583,120,103
142,T142,T142,Lucas Glover,65,"10' 0""",702.3330000000001,70,64
143,T142,T142,Emiliano Grillo,94,"10' 0""",970.0,97,41
144,T142,T142,Hudson Swafford,73,"10' 0""",698.0830000000001,70,179
145,T142,T142,Tyrone Van Aswegen,101,"10' 0""",1525.4170000000001,153,97
146,T147,T147,Daniel Berger,81,"10' 1""",958.0,95,76
147,T147,T147,Kevin Kisner,89,"10' 1""",1050.25,104,52
148,T147,T147,Sam Ryder,82,"10' 1""",773.25,77,139
149,T147,T147,Brian Stuard,103,"10' 1""",1173.25,116,72
150,T151,T151,Matt Atkins,56,"10' 2""",669.9169999999999,66,107
151,T151,T151,Brice Garnett,99,"10' 2""",1118.5,110,83
152,T151,T151,Andrew Landry,82,"10' 2""",947.0,93,125
153,T151,T151,Graeme McDowell,67,"10' 2""",792.9169999999999,78,61
154,T151,T151,Rod Pampling,62,"10' 2""",844.1669999999999,83,134
155,T151,T151,Scott Stallings,96,"10' 2""",1201.917,118,45
156,T151,T151,Brett Stegmaier,67,"10' 2""",548.0830000000001,54,140
157,T158,T158,Scott Brown,102,"10' 3""",1375.1670000000001,134,170
158,T158,T158,Kevin Chappell,77,"10' 3""",950.5830000000001,93,141
159,T158,T158,Gary Woodland,96,"10' 3""",1002.3330000000001,98,173
160,T158,T158,Xinjun Zhang,81,"10' 3""",843.5830000000001,82,95
161,T162,T162,Corey Conners,97,"10' 4""",1187.0,115,112
162,T162,T162,Adam Schenk,86,"10' 4""",1082.5,105,172
163,T164,T164,Robert Garrigus,80,"10' 5""",986.4169999999999,95,129
164,T164,T164,Brian Harman,94,"10' 5""",1231.583,118,126
165,T164,T164,Troy Merritt,89,"10' 5""",1409.75,135,107
166,T167,T167,Zecheng Dou,53,"10' 6""",505.583,48,191
167,T167,T167,Talor Gooch,78,"10' 6""",1048.0,100,69
168,T167,T167,Brendan Steele,74,"10' 6""",900.5830000000001,86,187
169,T170,T170,Fabián Gómez,88,"10' 7""",1120.5,106,79
170,T170,T170,Chesson Hadley,103,"10' 7""",1234.833,117,136
171,T170,T170,Hunter Mahan,67,"10' 7""",711.3330000000001,67,80
172,T170,T170,Ethan Tracy,72,"10' 7""",748.9169999999999,71,166
173,T170,T170,Bubba Watson,90,"10' 7""",1186.083,112,135
174,T175,T175,Lanto Griffin,80,"10' 8""",1067.25,100,150
175,T175,T175,Whee Kim,93,"10' 8""",967.0830000000001,91,87
176,T177,T177,Byeong Hun An,86,"10' 9""",1083.083,101,37
177,T177,T177,Martin Flores,92,"10' 9""",1163.0,108,165
178,T177,T177,Cody Gribble,71,"10' 9""",1137.167,106,183
179,T180,T180,Anirban Lahiri,82,"10' 10""",1189.0,110,92
180,T180,T180,Nick Watney,94,"10' 10""",1172.333,108,153
181,T182,T182,Chad Campbell,87,"10' 11""",1026.25,94,71
182,T182,T182,J.J. Henry,81,"10' 11""",838.9169999999999,77,171
183,184,184,Kyle Stanley,93,"11' 1""",963.5,87,169
184,T185,T185,Ben Silverman,90,"11' 2""",1264.583,113,116
185,T185,T185,Jhonattan Vegas,92,"11' 2""",1173.25,105,84
186,187,187,Andrew Yun,51,"11' 3""",460.167,41,193
187,T188,T188,Greg Chalmers,56,"11' 4""",853.0830000000001,75,185
188,T188,T188,Tom Lovelady,87,"11' 4""",1112.667,98,190
189,190,190,Sean O'Hair,67,"11' 6""",1096.333,95,110
190,191,191,Henrik Stenson,60,"11' 7""",614.75,53,48
191,192,192,Matt Every,79,"11' 9""",1082.917,92,188
192,193,193,Trey Mullinax,75,"12' 1""",1110.667,92,174
