,Sand_Saves_from_20-30_yards_RANK THIS WEEK,Sand_Saves_from_20-30_yards_RANK LAST WEEK,Sand_Saves_from_20-30_yards_PLAYER NAME,Sand_Saves_from_20-30_yards_ROUNDS,Sand_Saves_from_20-30_yards_%,Sand_Saves_from_20-30_yards_# OF SAVES,Sand_Saves_from_20-30_yards_# OF BUNKERS
133,T130,T130,Shawn Stefani,76,44.44,12,27
134,135,135,Trey Mullinax,75,44.0,11,25
135,136,136,Tony Finau,105,43.59,17,39
136,137,137,Adam Scott,78,43.33,13,30
137,T138,T138,Dominic Bozzelli,65,42.86,15,35
138,T138,T138,Hudson Swafford,73,42.86,9,21
139,140,140,Matt Kuchar,88,42.42,14,33
140,T141,T141,Robert Garrigus,80,42.31,11,26
141,T141,T141,Chris Stroud,81,42.31,11,26
142,T143,T143,Paul Casey,74,42.11,8,19
143,T143,T143,Corey Conners,97,42.11,16,38
144,T143,T143,Robert Streb,78,42.11,16,38
145,146,146,Brice Garnett,99,41.94,13,31
146,T147,T147,Jim Furyk,50,41.18,7,17
147,T147,T147,Satoshi Kodaira,51,41.18,7,17
148,T147,T147,Grayson Murray,72,41.18,14,34
149,T147,T147,C.T. Pan,104,41.18,14,34
150,151,151,Cody Gribble,71,40.91,9,22
151,152,152,J.T. Poston,73,40.74,11,27
152,153,153,Harris English,84,40.54,15,37
153,T154,T154,Kevin Kisner,89,40.0,14,35
154,T154,T154,Nicholas Lindheim,77,40.0,10,25
155,T154,T154,David Lingmerth,82,40.0,10,25
156,T154,T154,Martin Piller,79,40.0,16,40
157,T154,T154,Michael Thompson,62,40.0,6,15
158,T154,T154,Tiger Woods,68,40.0,10,25
159,160,160,Mackenzie Hughes,80,39.53,17,43
160,161,161,Jason Kokrak,99,39.47,15,38
161,162,162,Xander Schauffele,96,38.89,14,36
162,163,163,Kelly Kraft,94,38.64,17,44
163,164,164,Greg Chalmers,56,38.46,10,26
164,165,165,Gary Woodland,96,37.84,14,37
165,166,166,Kevin Streelman,94,37.78,17,45
166,167,167,Adam Schenk,86,37.5,15,40
167,168,168,Kevin Chappell,77,37.04,10,27
168,169,169,Charley Hoffman,87,36.84,14,38
169,T170,T170,Matt Atkins,56,36.36,8,22
170,T170,T170,Derek Fathauer,84,36.36,12,33
171,T170,T170,Fabián Gómez,88,36.36,12,33
172,173,173,Martin Flores,92,36.11,13,36
173,T174,T174,Tom Lovelady,87,35.48,11,31
174,T174,T174,Sam Ryder,82,35.48,11,31
175,T174,T174,Ben Silverman,90,35.48,11,31
176,177,177,Denny McCarthy,71,35.29,6,17
177,178,178,Andrew Landry,82,34.48,10,29
178,179,179,Keith Mitchell,99,34.09,15,44
179,T180,T180,Ryan Moore,78,33.33,13,39
180,T180,T180,Jon Rahm,71,33.33,7,21
181,T180,T180,Andrew Yun,51,33.33,3,9
182,183,183,Jimmy Walker,81,31.43,11,35
183,184,184,Ryan Palmer,69,31.25,10,32
184,185,185,Joel Dahmen,93,30.56,11,36
185,T186,T186,Billy Hurley III,70,30.43,7,23
186,T186,T186,Rod Pampling,62,30.43,7,23
187,T186,T186,Ethan Tracy,72,30.43,7,23
188,189,189,Tyler Duncan,97,25.71,9,35
189,190,190,Jhonattan Vegas,92,25.0,7,28
190,191,191,Hunter Mahan,67,24.0,6,25
191,192,192,Retief Goosen,60,22.22,4,18
192,193,193,Tyrrell Hatton,58,20.0,3,15
