,Victory_Leaders_RANK THIS WEEK,Victory_Leaders_RANK LAST WEEK,Victory_Leaders_PLAYER NAME,Victory_Leaders_EVENTS,Victory_Leaders_VICTORIES
113,T33,T33,Andrew Buckle,0,
114,T33,T33,Jason Buha,0,
115,T33,T33,George Burns,1,
116,T33,T33,Bob Burns,15,
117,T33,T33,Jeff Burns,0,
118,T33,T33,Andrew Butterfield,1,
119,T33,T33,Jonathan Byrd,31,
120,T33,T33,Tom Byrum,27,
121,T33,T33,GW Cable,1,
122,T33,T33,Ángel Cabrera,11,
123,T33,T33,Chad Campbell,27,
124,T33,T33,Chris Campbell,1,
125,T33,T33,Kevin Carll,1,
126,T33,T33,Mark Carnevale,1,
127,T33,T33,Jim Carter,25,
128,T33,T33,Greg Casagranda,1,
129,T33,T33,Paul Casey,10,
130,T33,T33,Billy Casper,1,
131,T33,T33,Marc Cayeux,1,
132,T33,T33,Alex Cejka,31,
133,T33,T33,Nathan Celusta,0,
134,T33,T33,Dan Chartrand,1,
135,T33,T33,Barry Cheesman,0,
136,T33,T33,Neil Cheetham,1,
137,T33,T33,Jimmy Chestnut,1,
138,T33,T33,Danny Chia,1,
139,T33,T33,Scott Chipokas,1,
140,T33,T33,Daniel Chopra,34,
141,T33,T33,Gary Christian,0,
142,T33,T33,Stewart Cink,26,
143,T33,T33,Michael Clark II,2,
144,T33,T33,Tim Clark,26,
145,T33,T33,Darren Clarke,12,
146,T33,T33,Paul Claxton,29,
147,T33,T33,Keith Clearwater,2,
148,T33,T33,Roger Clemens,0,
149,T33,T33,José Coceres,22,
150,T33,T33,Roberto Coceres,1,
151,T33,T33,Gavin Coles,22,
152,T33,T33,Robert Coles,1,
153,T33,T33,Chad Collins,0,
154,T33,T33,Steve Collins,1,
155,T33,T33,Wil Collins,2,
156,T33,T33,Erik Compton,1,
157,T33,T33,Tim Conley,1,
158,T33,T33,Michael Connell,0,
159,T33,T33,Steven Conran,1,
160,T33,T33,Charles Coody,1,
161,T33,T33,John Cook,26,
162,T33,T33,Jeff Coston,1,
163,T33,T33,Keoke Cotner,0,
164,T33,T33,Chris Couch,1,
165,T33,T33,Fred Couples,22,
166,T33,T33,Paula Creamer,0,
167,T33,T33,Ben Crenshaw,1,
168,T33,T33,Scott Curiel,1,
169,T33,T33,Rod Curl,1,
170,T33,T33,Ben Curtis,24,
171,T33,T33,Andrew Dahl,0,
172,T33,T33,Joe Daley,0,
173,T33,T33,John Daly,25,
174,T33,T33,Robert Damron,28,
175,T33,T33,Patrick Damron,2,
176,T33,T33,Paul Danielson,1,
177,T33,T33,Matt Davidson,20,
178,T33,T33,Brian Davis,23,
179,T33,T33,Marco Dawson,23,
180,T33,T33,Glen Day,27,
181,T33,T33,Brendon de Jonge,0,
182,T33,T33,Chip Deason,0,
183,T33,T33,Wayne DeFrancesco,1,
184,T33,T33,Pablo Del Olmo,0,
185,T33,T33,Paul Del Vecchio,1,
186,T33,T33,Ron Dellostritto,1,
187,T33,T33,Jay Delsing,11,
188,T33,T33,Constant Demattia,1,
189,T33,T33,David Denham,1,
190,T33,T33,Clark Dennis,2,
191,T33,T33,Robert-Jan Derksen,0,
192,T33,T33,David Diaz,1,
193,T33,T33,Bubba Dickerson,1,
194,T33,T33,Ryan Dillon,1,
195,T33,T33,Chris DiMarco,24,
196,T33,T33,Stephen Dodd,4,
197,T33,T33,Trevor Dodds,2,
198,T33,T33,Will Dodson,1,
199,T33,T33,Ian Doig,1,
200,T33,T33,Luke Donald,18,
201,T33,T33,Will Dottley,0,
202,T33,T33,Nick Dougherty,6,
203,T33,T33,Matt Doyle,1,
204,T33,T33,Martin Doyle,1,
205,T33,T33,Bradley Dredge,1,
206,T33,T33,James Driscoll,26,
207,T33,T33,Scott Drummond,1,
208,T33,T33,Jason Dufner,0,
209,T33,T33,Scott Dunlap,3,
210,T33,T33,Joe Durant,25,
211,T33,T33,Kevin Durkin,0,
212,T33,T33,Patrick Duty,1,
213,T33,T33,David Duval,20,
214,T33,T33,Simon Dyson,2,
215,T33,T33,Austin Eaton III,1,
216,T33,T33,David Edwards,9,
217,T33,T33,Joel Edwards,1,
218,T33,T33,Steve Elkington,20,
219,T33,T33,John Elliott,25,
220,T33,T33,Jamie Elliott,1,
221,T33,T33,Danny Ellis,7,
222,T33,T33,Ernie Els,11,
223,T33,T33,"John Engler, Jr.",0,
224,T33,T33,Jason Enloe,0,
225,T33,T33,Bob Estes,25,
226,T33,T33,Matt Every,1,
227,T33,T33,Brad Fabel,1,
228,T33,T33,Nick Faldo,5,
229,T33,T33,Niclas Fasth,3,
230,T33,T33,Rick Fehr,1,
231,T33,T33,Kim Felton,0,
232,T33,T33,Kenneth Ferrie,3,
233,T33,T33,Gene Fieger,1,
234,T33,T33,Todd Fischer,35,
235,T33,T33,Nick Flanagan,1,
236,T33,T33,Tim Fleming,1,
237,T33,T33,Steve Flesch,30,
238,T33,T33,Gavin Flint,1,
239,T33,T33,Oscar Floren,1,
240,T33,T33,Raymond Floyd,1,
241,T33,T33,Bob Ford,3,
242,T33,T33,Scott Ford,0,
243,T33,T33,Dan Forsman,17,
244,T33,T33,Alastair Forsyth,1,
245,T33,T33,Peter Fowler,1,
246,T33,T33,Carlos Franco,25,
247,T33,T33,Marcus Fraser,1,
248,T33,T33,Harrison Frazar,31,
249,T33,T33,Robin Freeman,8,
250,T33,T33,David Frost,10,
251,T33,T33,Hiroyuki Fujita,1,
252,T33,T33,Keiichiro Fukabori,1,
253,T33,T33,Bobby Gage,0,
254,T33,T33,Stephen Gallacher,4,
255,T33,T33,"Jim Gallagher, Jr.",5,
256,T33,T33,Stephen Gangluff,1,
257,T33,T33,Ignacio Garrido,1,
258,T33,T33,Robert Garrigus,0,
259,T33,T33,Jim Garrison,2,
260,T33,T33,Brian Gay,33,
261,T33,T33,Elliot Gealy,0,
262,T33,T33,Brent Geiberger,21,
263,T33,T33,Andrew Getson,0,
264,T33,T33,Kelly Gibson,2,
265,T33,T33,John Gibson,1,
266,T33,T33,Scott Gibson,1,
267,T33,T33,Derek Gillespie,1,
268,T33,T33,Nick Gilliam,3,
269,T33,T33,Tom Gillis,28,
270,T33,T33,Bill Glasson,21,
271,T33,T33,Tom Gleeton,1,
272,T33,T33,Matt Gogel,28,
273,T33,T33,Jaime Gomez,1,
274,T33,T33,Rafael Gómez,1,
275,T33,T33,Ricardo Gonzalez,0,
276,T33,T33,Marco Gortana,1,
277,T33,T33,David Gossett,1,
278,T33,T33,Paul Gow,27,
279,T33,T33,Paul Goydos,15,
280,T33,T33,Wayne Grady,1,
281,T33,T33,Ken Green,5,
282,T33,T33,Richard Green,11,
283,T33,T33,Mathias Grönberg,19,
284,T33,T33,Kelly Grunewald,1,
285,T33,T33,Scott Gump,2,
286,T33,T33,Scott Gutschewski,27,
287,T33,T33,Jay Haas,16,
288,T33,T33,Jerry Haas,1,
289,T33,T33,Hunter Haas,28,
290,T33,T33,Bill Haas,6,
291,T33,T33,Joakim Haeggman,4,
292,T33,T33,Steven Hakes,1,
293,T33,T33,Kevin Hall,2,
294,T33,T33,Tyler Hall,1,
295,T33,T33,Gary Hallberg,1,
296,T33,T33,Todd Hamilton,31,
297,T33,T33,Donnie Hammond,3,
298,T33,T33,Anders Hansen,0,
299,T33,T33,Soren Hansen,1,
300,T33,T33,Matt Hansen,0,
301,T33,T33,Peter Hanson,3,
302,T33,T33,Michael Harris,2,
303,T33,T33,Jeff Hart,23,
304,T33,T33,Dudley Hart,29,
305,T33,T33,Jason Hartwick,1,
306,T33,T33,"Ron Harvey, Jr.",0,
307,T33,T33,Terry Hatch,1,
308,T33,T33,J.P. Hayes,22,
309,T33,T33,David Hearn,24,
310,T33,T33,Rick Heath,1,
311,T33,T33,Peter Hedblom,1,
312,T33,T33,Mike Heinen,7,
313,T33,T33,Bob Heintz,24,
314,T33,T33,Ryan Helminen,1,
315,T33,T33,Scott Hend,28,
316,T33,T33,Matt Hendrix,1,
317,T33,T33,Joel Hendry,0,
318,T33,T33,Kip Henley,1,
319,T33,T33,Brian Henninger,2,
320,T33,T33,J.J. Henry,32,
321,T33,T33,Mark Hensby,21,
322,T33,T33,Eduardo Herrera,0,
323,T33,T33,Tim Herron,28,
324,T33,T33,Rob Hessing,1,
325,T33,T33,John Hickson,1,
326,T33,T33,Ryan Hietala,0,
327,T33,T33,Tetsuji Hiratsuka,2,
328,T33,T33,Gabriel Hjertstedt,3,
329,T33,T33,Glen Hnatiuk,21,
330,T33,T33,S.K. Ho,3,
331,T33,T33,Scott Hoch,2,
332,T33,T33,Charley Hoffman,1,
333,T33,T33,J.B. Holmes,1,
334,T33,T33,Paul Holtby,2,
335,T33,T33,P.H. Horgan III,2,
336,T33,T33,Kazuhiko Hosokawa,1,
337,T33,T33,David Howell,12,
338,T33,T33,Charles Howell III,29,
339,T33,T33,Ryan Howison,0,
340,T33,T33,Keith Huber,1,
341,T33,T33,Tim Huber,1,
342,T33,T33,Reed Hughes,1,
343,T33,T33,Bradley Hughes,20,
344,T33,T33,Mike Hulbert,4,
345,T33,T33,Anders Hultman,1,
346,T33,T33,Steve Hummel,1,
347,T33,T33,John Huston,31,
348,T33,T33,Joey Iaciofano,1,
349,T33,T33,Ryuji Imada,25,
350,T33,T33,Yasuharu Imano,1,
351,T33,T33,Trevor Immelman,14,
352,T33,T33,Tom Iredell,1,
353,T33,T33,Tripp Isenhour,7,
354,T33,T33,David Ishii,1,
355,T33,T33,Toshi Izawa,1,
356,T33,T33,Billy Jack,1,
357,T33,T33,Tony Jacklin,1,
358,T33,T33,Peter Jacobsen,11,
359,T33,T33,Freddie Jacobson,23,
360,T33,T33,Raphael Jacquelin,0,
361,T33,T33,Thongchai Jaidee,4,
362,T33,T33,I J Jang,0,
363,T33,T33,Lee Janzen,26,
364,T33,T33,Clint Jensen,1,
365,T33,T33,Miguel Angel Jiménez,9,
366,T33,T33,Brandt Jobe,27,
367,T33,T33,Per-Ulrik Johansson,7,
368,T33,T33,Chip Johnson,1,
369,T33,T33,Kevin Johnson,1,
370,T33,T33,Tom Johnson,0,
371,T33,T33,Richard Johnson,0,
372,T33,T33,Zach Johnson,30,
373,T33,T33,Richard Johnson,16,
374,T33,T33,Steve Jones,20,
375,T33,T33,Gene Jones,0,
376,T33,T33,Kent Jones,32,
377,T33,T33,Brendan Jones,28,
378,T33,T33,Matt Jones,1,
379,T33,T33,Nickolas Jones,1,
380,T33,T33,Randy Joyner,1,
381,T33,T33,Tom Kalinowski,1,
382,T33,T33,Chris Kamin,1,
383,T33,T33,Takashi Kamiyama,1,
384,T33,T33,Craig Kanada,0,
385,T33,T33,Robert Karlsson,1,
386,T33,T33,Hideki Kase,1,
387,T33,T33,Shingo Katayama,5,
388,T33,T33,Jonathan Kaye,24,
389,T33,T33,Craig Kealey,1,
390,T33,T33,Jerry Kelly,31,
391,T33,T33,Troy Kelly,1,
392,T33,T33,Skip Kendall,32,
393,T33,T33,Darrell Kestner,1,
394,T33,T33,Simon Khan,1,
395,T33,T33,Tom Kite,12,
396,T33,T33,Søren Kjeldsen,1,
397,T33,T33,Brad Klapprott,0,
398,T33,T33,Jeff Klauk,0,
399,T33,T33,Brandon Knaub,1,
400,T33,T33,Kenny Knox,1,
401,T33,T33,Jason Knutzon,1,
402,T33,T33,Greg Kraft,0,
403,T33,T33,Joel Kribel,2,
404,T33,T33,Matt Kuchar,21,
405,T33,T33,Trip Kuehne,1,
406,T33,T33,Hank Kuehne,30,
407,T33,T33,Maarten Lafeber,2,
408,T33,T33,Chih-Bing Lam,0,
409,T33,T33,Neal Lancaster,31,
410,T33,T33,Bernhard Langer,19,
411,T33,T33,Franklin Langham,31,
412,T33,T33,Brad Lardon,4,
413,T33,T33,Carlos Larrain,0,
414,T33,T33,Dean Larsson,1,
415,T33,T33,Nate Lashley,0,
416,T33,T33,Ryan Lavoie,0,
417,T33,T33,Paul Lawrie,1,
418,T33,T33,Peter Lawrie,1,
419,T33,T33,Stephen Leaney,29,
420,T33,T33,John Ray Leary,1,
421,T33,T33,Steve LeBrun,1,
422,T33,T33,Ian Leggatt,12,
423,T33,T33,Tom Lehman,20,
424,T33,T33,Rick Leibovich,1,
425,T33,T33,James Lepp,1,
426,T33,T33,Thomas Levet,20,
427,T33,T33,Wayne Levi,1,
428,T33,T33,Spencer Levin,7,
429,T33,T33,J.L. Lewis,30,
430,T33,T33,Frank Lickliter II,33,
431,T33,T33,Craig Lile,0,
432,T33,T33,Jose-Filipe Lima,1,
433,T33,T33,Wen-Tang Lin,0,
434,T33,T33,Luke List,2,
435,T33,T33,Jonathan Lomas,1,
436,T33,T33,Michael Long,26,
437,T33,T33,Travis Long,1,
438,T33,T33,Davis Love III,24,
439,T33,T33,Steve Lowery,32,
440,T33,T33,David Lundstrom,2,
441,T33,T33,Sandy Lyle,4,
442,T33,T33,John Lynch,1,
443,T33,T33,Will MacKenzie,25,
444,T33,T33,Brian Madison,1,
445,T33,T33,Andrew Magee,29,
446,T33,T33,Jeff Maggert,25,
447,T33,T33,John Maginnes,17,
448,T33,T33,Hunter Mahan,34,
449,T33,T33,Nick Malinowski,0,
450,T33,T33,John Mallinger,1,
451,T33,T33,Roger Maltbie,1,
452,T33,T33,Mardan Mamat,1,
453,T33,T33,Eric Manning,1,
454,T33,T33,Gary March,1,
455,T33,T33,Steve Marino,1,
456,T33,T33,Andrew Marshall,1,
457,T33,T33,Casey Martin,1,
458,T33,T33,Jeff Martin,1,
459,T33,T33,Shigeki Maruyama,29,
460,T33,T33,Daisuke Maruyama,0,
461,T33,T33,Dick Mast,3,
462,T33,T33,Jonathan Mathias,1,
463,T33,T33,David Mathis,1,
464,T33,T33,Hiroshi Matsuo,0,
465,T33,T33,Len Mattiace,34,
466,T33,T33,Bob May,0,
467,T33,T33,Billy Mayfair,31,
468,T33,T33,Blaine McCallister,9,
469,T33,T33,Brian McCann,0,
470,T33,T33,Scott McCarron,24,
471,T33,T33,Mark McCumber,1,
472,T33,T33,Josh McCumber,1,
473,T33,T33,Sean McDonagh,1,
474,T33,T33,Graeme McDowell,14,
475,T33,T33,Brian McElhinney,1,
476,T33,T33,Paul McGinley,6,
477,T33,T33,Jim McGovern,2,
478,T33,T33,Doug McGuigan,1,
479,T33,T33,Billy McKay,1,
480,T33,T33,Parker McLachlin,0,
481,T33,T33,Andrew McLardy,0,
482,T33,T33,James McLean,5,
483,T33,T33,Spike McRoy,12,
484,T33,T33,Rocco Mediate,24,
485,T33,T33,Eric Meichtry,1,
486,T33,T33,Brett Melton,1,
487,T33,T33,John Merrick,1,
488,T33,T33,Greg Meyer,1,
489,T33,T33,Shaun Micheel,29,
490,T33,T33,Mark Mielke,1,
491,T33,T33,Lindy Miller,1,
492,T33,T33,Jon Mills,1,
493,T33,T33,Chris Ming,1,
494,T33,T33,Stiles Mitchell,0,
495,T33,T33,Kelly Mitchum,5,
496,T33,T33,Larry Mize,18,
497,T33,T33,Richard Moir,1,
498,T33,T33,Edoardo Molinari,1,
499,T33,T33,Colin Montgomerie,6,
500,T33,T33,Ryan Moore,14,
501,T33,T33,John Morgan,11,
502,T33,T33,Alan Morin,2,
503,T33,T33,David Morland IV,1,
504,T33,T33,John Morse,2,
505,T33,T33,Rob Moss,1,
506,T33,T33,Perry Moss,0,
507,T33,T33,Sean Murphy,3,
508,T33,T33,Kevin Na,32,
509,T33,T33,Chris Nallen,1,
510,T33,T33,Derek Nannen,1,
511,T33,T33,Simon Nash,2,
512,T33,T33,John Nelson,1,
513,T33,T33,Jack Nicklaus,3,
514,T33,T33,Greg Norman,2,
515,T33,T33,Brian Nosler,1,
516,T33,T33,Nick O'Hern,13,
517,T33,T33,Mark O'Meara,21,
518,T33,T33,Timothy O'Neal,2,
519,T33,T33,Pete Oakley,1,
520,T33,T33,Arron Oberholser,21,
521,T33,T33,Joe Ogilvie,30,
522,T33,T33,David Ogrin,2,
523,T33,T33,David Oh,1,
524,T33,T33,José María Olazábal,16,
525,T33,T33,Andy Oldcorn,1,
526,T33,T33,Dan Olsen,0,
527,T33,T33,Jay Overton,1,
528,T33,T33,Jeff Overton,1,
529,T33,T33,Greg Owen,24,
530,T33,T33,Ryan Palmer,32,
531,T33,T33,Rod Pampling,26,
532,T33,T33,Deane Pappas,0,
533,T33,T33,Brenden Pappas,15,
534,T33,T33,Troy Pare,1,
535,T33,T33,Scott Parel,1,
536,T33,T33,Jin Park,0,
537,T33,T33,Jesper Parnevik,24,
538,T33,T33,Craig Parry,15,
539,T33,T33,Steve Pate,9,
540,T33,T33,Dennis Paulson,24,
541,T33,T33,Carl Paulson,13,
542,T33,T33,Corey Pavin,23,
543,T33,T33,Brian Payne,1,
544,T33,T33,Chris Peddicord,1,
545,T33,T33,David Peoples,12,
546,T33,T33,Pat Perez,28,
547,T33,T33,Mike Perez,0,
548,T33,T33,Travis Perkins,0,
549,T33,T33,Craig Perks,27,
550,T33,T33,Tom Pernice Jr.,32,
551,T33,T33,Chris Perry,1,
552,T33,T33,"Ron Philo, Jr.",1,
553,T33,T33,Scott Piercy,4,
554,T33,T33,David Ping,1,
555,T33,T33,Gary Player,1,
556,T33,T33,David Podas,1,
557,T33,T33,D.A. Points,33,
558,T33,T33,Joe Pollack,1,
559,T33,T33,Kevin PomArleau,2,
560,T33,T33,Jeremy Pope,0,
561,T33,T33,Ben Portie,1,
562,T33,T33,Ian Poulter,20,
563,T33,T33,Andrew Pratt,1,
564,T33,T33,Nick Price,16,
565,T33,T33,Rick Price,0,
566,T33,T33,Phillip Price,25,
567,T33,T33,Andrew Price,1,
568,T33,T33,Aron Price,2,
569,T33,T33,Dicky Pride,5,
570,T33,T33,Patrick Prince,1,
571,T33,T33,Dean Prowse,1,
572,T33,T33,Tom Purtzer,1,
573,T33,T33,Michael Putnam,5,
574,T33,T33,Brett Quigley,31,
575,T33,T33,Fran Quinn,0,
576,T33,T33,Jeff Quinney,1,
577,T33,T33,Alex Quiroz,0,
578,T33,T33,Eric Ramsay,1,
579,T33,T33,Jyoti Randhawa,2,
580,T33,T33,Rob Rashell,25,
581,T33,T33,Conrad Ray,1,
582,T33,T33,Chez Reavie,1,
583,T33,T33,Michael Reid,1,
584,T33,T33,Christian Reimbold,0,
585,T33,T33,Jean-Francois Remesy,2,
586,T33,T33,Matthew Richardson,1,
587,T33,T33,Tag Ridings,31,
588,T33,T33,John Riegger,4,
589,T33,T33,Chris Riley,25,
590,T33,T33,Lee Rinker,2,
591,T33,T33,Loren Roberts,18,
592,T33,T33,Robert Rock,1,
593,T33,T33,David Roesch,1,
594,T33,T33,John Rollins,30,
595,T33,T33,Clarence Rose,1,
596,T33,T33,Justin Rose,28,
597,T33,T33,J.R. Ruda,1,
598,T33,T33,Marco Ruiz,0,
599,T33,T33,Mike Ruiz,1,
600,T33,T33,Brett Rumford,1,
601,T33,T33,Dave Rummells,2,
602,T33,T33,Terry Russell,1,
603,T33,T33,Jim Rutledge,1,
604,T33,T33,Curt Saathoff,1,
605,T33,T33,Rory Sabbatini,26,
606,T33,T33,Akio Sadakata,2,
607,T33,T33,Lloyd Saltman,1,
608,T33,T33,Javier Sanchez,1,
609,T33,T33,Derek Sanders,1,
610,T33,T33,Gene Sauers,7,
611,T33,T33,Kevin Savage,1,
612,T33,T33,Wilhelm Schauman,1,
613,T33,T33,Tom Scherrer,2,
614,T33,T33,Phil Schmitt,2,
615,T33,T33,Steve Schneiter,1,
616,T33,T33,Rick Schuller,1,
617,T33,T33,Dirk Schultz,1,
618,T33,T33,Tino Schuster,1,
619,T33,T33,Charl Schwartzel,4,
620,T33,T33,Steve Scott,1,
621,T33,T33,Adam Scott,19,
622,T33,T33,Richard Scott,1,
623,T33,T33,John Senden,29,
624,T33,T33,Matt Seppanen,1,
625,T33,T33,John Shawver,1,
626,T33,T33,Patrick Sheehan,35,
627,T33,T33,Paul Sheehan,1,
628,T33,T33,Adam Short,1,
629,T33,T33,Marcel Siem,1,
630,T33,T33,Michael Sim,1,
631,T33,T33,Henrik Simonsen,1,
632,T33,T33,Scott Simpson,9,
633,T33,T33,Joey Sindelar,29,
634,T33,T33,Geoffrey Sisk,1,
635,T33,T33,Patrik Sjöland,1,
636,T33,T33,Jeff Sluman,28,
637,T33,T33,David Smail,1,
638,T33,T33,Mike Small,2,
639,T33,T33,Chris Smith,32,
640,T33,T33,Jerry Smith,1,
641,T33,T33,Stuart Smith,1,
642,T33,T33,Brandt Snedeker,2,
643,T33,T33,Joey Snyder III,31,
644,T33,T33,Jay Snyder,1,
645,T33,T33,Antonio Sobrinho,0,
646,T33,T33,Pierre-Henri Soero,1,
647,T33,T33,Annika Sorenstam,0,
648,T33,T33,Bob Sowards,7,
649,T33,T33,Sal Spallone,1,
650,T33,T33,Scott Spence,1,
651,T33,T33,Dave Spengler,1,
652,T33,T33,Mike Sposa,0,
653,T33,T33,Mike Springer,5,
654,T33,T33,Thammanoon Sriroj,1,
655,T33,T33,Jim St. Pierre,1,
656,T33,T33,Craig Stadler,6,
657,T33,T33,Kevin Stadler,33,
658,T33,T33,Mike Standly,2,
659,T33,T33,Paul Stankowski,1,
660,T33,T33,Chris Starkjohann,4,
661,T33,T33,B.J. Staten,0,
662,T33,T33,Robert Steele,1,
663,T33,T33,Rich Steinmetz,1,
664,T33,T33,Henrik Stenson,4,
665,T33,T33,Darron Stiles,26,
666,T33,T33,Andre Stolz,12,
667,T33,T33,Graeme Storm,1,
668,T33,T33,Kevin Streelman,2,
669,T33,T33,Steve Stricker,21,
670,T33,T33,Chris Stroud,1,
671,T33,T33,Boyd Summerhays,8,
672,T33,T33,David Sutherland,0,
673,T33,T33,Kevin Sutherland,26,
674,T33,T33,Tom Sutter,1,
675,T33,T33,Hal Sutton,10,
676,T33,T33,Tadahiro Takayama,1,
677,T33,T33,Hidemichi Tanaka,34,
678,T33,T33,Toru Taniguchi,7,
679,T33,T33,Takuya Taniguchi,1,
680,T33,T33,Hideto Tanihara,20,
681,T33,T33,Todd Tanner,1,
682,T33,T33,Josh Teater,1,
683,T33,T33,Dave Tentis,1,
684,T33,T33,Doug Tewell,1,
685,T33,T33,Roland Thatcher,26,
686,T33,T33,Tim Thelen,1,
687,T33,T33,Craig Thomas,1,
688,T33,T33,Nicholas Thompson,0,
689,T33,T33,Chris Tidland,1,
690,T33,T33,Mario Tiziani,23,
691,T33,T33,Esteban Toledo,7,
692,T33,T33,Tommy Tolles,1,
693,T33,T33,Peter Tomasulo,2,
694,T33,T33,D.J. Trahan,28,
695,T33,T33,Kirk Triplett,18,
696,T33,T33,Ted Tryba,2,
697,T33,T33,Chang Tse-peng,0,
698,T33,T33,Mark Tucker,1,
699,T33,T33,Bob Tway,26,
700,T33,T33,Omar Uresti,27,
701,T33,T33,Murray Urquhart,1,
702,T33,T33,Stan Utley,2,
703,T33,T33,Jean Van de Velde,1,
704,T33,T33,Tjaart van der Walt,19,
705,T33,T33,Craig Van Horn,1,
706,T33,T33,Bo Van Pelt,33,
707,T33,T33,Diego Vanegas,0,
708,T33,T33,Vance Veazey,1,
709,T33,T33,Scott Verplank,25,
710,T33,T33,Camilo Villegas,2,
