,Consecutive_Fairways_Hit_RANK THIS WEEK,Consecutive_Fairways_Hit_RANK LAST WEEK,Consecutive_Fairways_Hit_PLAYER NAME,Consecutive_Fairways_Hit_EVENTS,Consecutive_Fairways_Hit_BEST STREAK,Consecutive_Fairways_Hit_CURRENT STREAK
103,T103,T103,Jared Becher,1,15,8.0
104,T103,T103,Cameron Beckman,8,15,4.0
105,T103,T103,Daniel Berger,31,15,
106,T103,T103,Steven Bowditch,32,15,
107,T103,T103,Rafa Cabrera Bello,4,15,1.0
108,T103,T103,Kevin Chappell,26,15,1.0
109,T103,T103,K.J. Choi,19,15,1.0
110,T103,T103,Ben Crane,22,15,7.0
111,T103,T103,Jason Day,20,15,1.0
112,T103,T103,Graham DeLaet,22,15,1.0
113,T103,T103,Jamie Donaldson,16,15,
114,T103,T103,Jason Dufner,21,15,
115,T103,T103,Nicholas Fung,1,15,2.0
116,T103,T103,Max Homa,27,15,4.0
117,T103,T103,Billy Hurley III,28,15,2.0
118,T103,T103,Trevor Immelman,19,15,
119,T103,T103,Kyle Jones,1,15,
120,T103,T103,Jason Knutzon,2,15,
121,T103,T103,Jason Kokrak,28,15,
122,T103,T103,Martin Laird,24,15,
123,T103,T103,Jamie Lovemark,2,15,
124,T103,T103,Seung-Yul Noh,21,15,
125,T103,T103,Michael Putnam,28,15,1.0
126,T103,T103,Chris Riley,2,15,2.0
127,T103,T103,Vaughn Taylor,12,15,
128,T103,T103,Willy Wilcox,17,15,
129,T130,T130,Joe Affrunti,4,14,2.0
130,T130,T130,Stuart Appleby,7,14,1.0
131,T130,T130,Eric Axley,21,14,
132,T130,T130,Blayne Barber,26,14,2.0
133,T130,T130,Scott Brown,30,14,4.0
134,T130,T130,Austin Cook,7,14,
135,T130,T130,Tyler Duncan,1,14,2.0
136,T130,T130,Harris English,29,14,
137,T130,T130,Bill Haas,25,14,
138,T130,T130,J.J. Henry,30,14,1.0
139,T130,T130,Charley Hoffman,28,14,2.0
140,T130,T130,Morgan Hoffmann,26,14,1.0
141,T130,T130,J.B. Holmes,25,14,
142,T130,T130,Charles Howell III,30,14,2.0
143,T130,T130,Raphael Jacquelin,1,14,1.0
144,T130,T130,Russell Knox,28,14,
145,T130,T130,Scott Langley,28,14,
146,T130,T130,Spencer Levin,31,14,2.0
147,T130,T130,Kevin Lucas,1,14,
148,T130,T130,Jeff Maggert,2,14,8.0
149,T130,T130,George McNeill,27,14,2.0
150,T130,T130,Troy Merritt,29,14,3.0
151,T130,T130,Colin Montgomerie,2,14,1.0
152,T130,T130,Ryan Palmer,22,14,3.0
153,T130,T130,Jon Rahm,3,14,1.0
154,T130,T130,Kyle Reifers,31,14,
155,T130,T130,Sam Saunders,28,14,
156,T130,T130,John Senden,24,14,3.0
157,T130,T130,Steve Stricker,9,14,2.0
158,T130,T130,Kyle Suppa,1,14,
159,T130,T130,Hudson Swafford,30,14,5.0
160,T130,T130,Michael Thompson,27,14,
161,T130,T130,Guan Tian Liang,1,14,1.0
162,T130,T130,Jhonattan Vegas,27,14,2.0
163,T130,T130,Nick Watney,28,14,3.0
164,T130,T130,Bubba Watson,19,14,
165,T130,T130,Mike Weir,18,14,1.0
166,T130,T130,Danny Willett,10,14,
167,T168,T168,Stephen Ames,1,13,
168,T168,T168,Kiradech Aphibarnrat,4,13,
169,T168,T168,Charlie Beljan,27,13,
170,T168,T168,Greg Chalmers,17,13,
171,T168,T168,Ashley Chesters,1,13,1.0
172,T168,T168,Jeff Corr,1,13,4.0
173,T168,T168,Jon Curran,28,13,
174,T168,T168,Oliver Farr,1,13,
175,T168,T168,Gonzalo Fernandez-Castaño,28,13,1.0
176,T168,T168,Oscar Fraustro,21,13,2.0
177,T168,T168,Tommy Gainey,9,13,6.0
178,T168,T168,Brice Garnett,29,13,
179,T168,T168,Lucas Glover,26,13,2.0
180,T168,T168,Andres Gonzales,28,13,
181,T168,T168,Emiliano Grillo,5,13,1.0
182,T168,T168,Adam Hadwin,30,13,1.0
183,T168,T168,Nick Hardy,1,13,1.0
184,T168,T168,Tom Hoge,26,13,4.0
185,T168,T168,Wes Homan,4,13,1.0
186,T168,T168,Shane Lowry,13,13,1.0
187,T168,T168,Bill Lunde,18,13,3.0
188,T168,T168,Rory McIlroy,12,13,4.0
189,T168,T168,Prom Meesawat,1,13,2.0
190,T168,T168,Louis Oosthuizen,20,13,
191,T168,T168,Alex Prugh,27,13,4.0
192,T168,T168,Andrew Putnam,23,13,
193,T168,T168,Jonathan Randolph,25,13,1.0
194,T168,T168,Patrick Rodgers,17,13,
195,T168,T168,Charl Schwartzel,19,13,1.0
196,T168,T168,Vijay Singh,23,13,3.0
197,T168,T168,Byron Smith,21,13,
198,T168,T168,Cameron Smith,13,13,
199,T168,T168,Brandt Snedeker,27,13,1.0
200,T168,T168,Brendan Steele,24,13,7.0
201,T168,T168,Andy Sullivan,6,13,
202,T168,T168,Anthony Wall,1,13,2.0
203,T168,T168,Tom Watson,3,13,1.0
204,T205,T205,Mark Anderson,7,12,2.0
205,T205,T205,Woody Austin,11,12,
206,T205,T205,Sangmoon Bae,30,12,1.0
207,T205,T205,Ricky Barnes,27,12,3.0
208,T205,T205,Jonas Blixt,26,12,5.0
209,T205,T205,Michael Block,6,12,
210,T205,T205,Brian Campbell,2,12,1.0
211,T205,T205,Paul Casey,24,12,
212,T205,T205,Erik Compton,28,12,
213,T205,T205,Nick Faldo,1,12,1.0
214,T205,T205,Ross Fisher,3,12,
215,T205,T205,Tommy Fleetwood,7,12,1.0
216,T205,T205,Marcus Fraser,2,12,6.0
217,T205,T205,Sergio Garcia,15,12,1.0
218,T205,T205,Jason Gore,26,12,1.0
219,T205,T205,Chesson Hadley,30,12,1.0
220,T205,T205,James Hahn,28,12,4.0
221,T205,T205,Dudley Hart,8,12,
222,T205,T205,Tim Herron,7,12,5.0
223,T205,T205,Billy Horschel,28,12,1.0
224,T205,T205,Thongchai Jaidee,10,12,2.0
225,T205,T205,Alex Kang,1,12,
226,T205,T205,Chris Kirk,21,12,4.0
227,T205,T205,David Lipsky,5,12,
228,T205,T205,Andrew Loupe,15,12,7.0
229,T205,T205,Billy Mayfair,6,12,
230,T205,T205,Scott McCarron,7,12,4.0
231,T205,T205,Graeme McDowell,15,12,
232,T205,T205,Shaun Micheel,5,12,3.0
233,T205,T205,Phil Mickelson,19,12,
234,T205,T205,Larry Mize,1,12,
235,T205,T205,Kevin Na,27,12,4.0
236,T205,T205,Rory Sabbatini,25,12,1.0
237,T205,T205,Chris Smith,9,12,
238,T205,T205,Shawn Stefani,26,12,2.0
239,T205,T205,Henrik Stenson,16,12,1.0
240,T205,T205,Daniel Summerhays,29,12,4.0
241,T205,T205,Justin Thomas,30,12,5.0
242,T205,T205,Tyrone Van Aswegen,20,12,
243,T205,T205,Bo Van Pelt,28,12,
244,T205,T205,Steve Wheatcroft,28,12,1.0
245,T205,T205,Bernd Wiesberger,11,12,
246,T205,T205,Mark Wilson,28,12,1.0
247,T205,T205,Pat Wilson,1,12,1.0
248,T205,T205,Y.E. Yang,4,12,3.0
249,T250,T250,Matt Bettencourt,8,11,
250,T250,T250,Stewart Cink,23,11,
251,T250,T250,Austin Connelly,2,11,2.0
252,T250,T250,Derek Fathauer,27,11,
253,T250,T250,Tony Finau,31,11,1.0
254,T250,T250,Martin Flores,30,11,
255,T250,T250,Harrison Frazar,7,11,
256,T250,T250,Brad Fritsch,3,11,
257,T250,T250,Retief Goosen,25,11,4.0
258,T250,T250,Creighton Honeck,1,11,
259,T250,T250,Ryo Ishikawa,28,11,
260,T250,T250,Miguel Angel Jiménez,6,11,1.0
261,T250,T250,HaoTong Li,1,11,6.0
262,T250,T250,WC Liang,5,11,3.0
263,T250,T250,Paul McGinley,1,11,11.0
264,T250,T250,Maverick McNealy,2,11,
265,T250,T250,Bradley Neil,3,11,1.0
266,T250,T250,Jordan Niebrugge,1,11,1.0
267,T250,T250,Greg Owen,19,11,1.0
268,T250,T250,Rod Pampling,10,11,1.0
269,T250,T250,John Parry,1,11,1.0
270,T250,T250,Kenny Perry,9,11,4.0
271,T250,T250,Scott Piercy,28,11,1.0
272,T250,T250,Carlos Sainz Jr,20,11,2.0
273,T250,T250,Mark Silvers,2,11,5.0
274,T250,T250,Scott Stallings,19,11,1.0
275,T250,T250,Richard Sterne,18,11,1.0
276,T250,T250,Marc Warren,9,11,2.0
277,T250,T250,Gary Woodland,24,11,1.0
278,T279,T279,Jason Allred,3,10,1.0
279,T279,T279,Benjamín Alvarado,8,10,1.0
280,T279,T279,Byeong Hun An,5,10,8.0
281,T279,T279,Seuk-hyun Baek,2,10,
282,T279,T279,Darren Clarke,6,10,1.0
283,T279,T279,Ernie Els,18,10,
284,T279,T279,Hiroyuki Fujita,3,10,1.0
285,T279,T279,Brian Gaffney,1,10,2.0
286,T279,T279,Stephen Gallacher,11,10,2.0
287,T279,T279,Robert Garrigus,25,10,1.0
288,T279,T279,David Gossett,1,10,3.0
289,T279,T279,Nathan Green,1,10,2.0
290,T279,T279,Cody Gribble,4,10,1.0
291,T279,T279,Jimmy Gunn,1,10,2.0
292,T279,T279,Mikko Ilonen,8,10,1.0
293,T279,T279,Hiroshi Iwata,4,10,1.0
294,T279,T279,Freddie Jacobson,14,10,2.0
295,T279,T279,Brandt Jobe,6,10,3.0
296,T279,T279,Romain Langasque,1,10,1.0
297,T279,T279,Antonio Lascuna,2,10,1.0
298,T279,T279,Len Mattiace,6,10,1.0
299,T279,T279,Mark O'Meara,2,10,1.0
300,T279,T279,Geoff Ogilvy,15,10,1.0
301,T279,T279,Ian Poulter,19,10,
302,T279,T279,Andres Romero,24,10,
303,T279,T279,Brett Rumford,1,10,2.0
304,T279,T279,Kevin Stadler,5,10,
305,T279,T279,Andrew Svoboda,30,10,
306,T279,T279,D.J. Trahan,5,10,
307,T279,T279,Jaco Van Zyl,2,10,6.0
308,T279,T279,Camilo Villegas,27,10,4.0
309,T279,T279,Scott Vincent,1,10,1.0
310,T279,T279,Brett Wetterich,2,10,1.0
311,T279,T279,Gunn Yang,9,10,2.0
312,T279,T279,Mark Young,1,10,2.0
313,T279,T279,Fabrizio Zanotti,1,10,7.0
314,T315,T315,Arjun Atwal,7,9,1.0
315,T315,T315,Alister Balcombe,1,9,1.0
316,T315,T315,Mark Brooks,3,9,2.0
317,T315,T315,Corey Conners,6,9,
318,T315,T315,John Daly,10,9,1.0
319,T315,T315,Glen Day,8,9,3.0
320,T315,T315,Robert Gamez,4,9,
321,T315,T315,Oliver Goss,1,9,3.0
322,T315,T315,Brandon Hagy,8,9,
323,T315,T315,Padraig Harrington,21,9,3.0
324,T315,T315,Yuta Ikeda,2,9,1.0
325,T315,T315,Stephan Jaeger,1,9,1.0
326,T315,T315,Martin Kaymer,13,9,5.0
327,T315,T315,Hyung-Sung Kim,2,9,
328,T315,T315,Doug LaBelle II,1,9,
329,T315,T315,Bernhard Langer,3,9,1.0
330,T315,T315,Pablo Larrazabal,4,9,1.0
331,T315,T315,Junhak Lee,1,9,
332,T315,T315,Alexander Levy,8,9,
333,T315,T315,Lee McCoy,3,9,3.0
334,T315,T315,Erick Morales,1,9,3.0
335,T315,T315,Garrett Osborn,4,9,
336,T315,T315,Andy Pope,2,9,
337,T315,T315,Angelo Que,1,9,2.0
338,T315,T315,Alexandre Rocha,1,9,2.0
339,T315,T315,Roger Sloan,20,9,
340,T315,T315,Garrett Willis,1,9,7.0
341,T315,T315,Tiger Woods,11,9,
342,T315,T315,Jay Woodson,1,9,1.0
343,T344,T344,Felipe Aguilar,1,8,4.0
344,T344,T344,Aaron Baddeley,25,8,6.0
345,T344,T344,"Rich Berberian, Jr.",1,8,1.0
346,T344,T344,Thomas Bjørn,7,8,
347,T344,T344,Bryson DeChambeau,3,8,8.0
348,T344,T344,Chris DiMarco,4,8,
349,T344,T344,Robert Dinwiddie,1,8,2.0
350,T344,T344,Sean Dougherty,1,8,
351,T344,T344,Eric Dugas,1,8,
352,T344,T344,David Duval,6,8,4.0
353,T344,T344,Matt Fast,1,8,1.0
354,T344,T344,Steve Flesch,7,8,1.0
355,T344,T344,Scott Gardiner,3,8,
356,T344,T344,Paul Goydos,1,8,1.0
357,T344,T344,Scott Hend,1,8,3.0
358,T344,T344,Mark Hensby,2,8,
359,T344,T344,Lee Janzen,4,8,
360,T344,T344,Craig Kanada,1,8,
361,T344,T344,Shiv Kapur,1,8,6.0
362,T344,T344,Troy Kelly,9,8,
363,T344,T344,Skip Kendall,2,8,2.0
364,T344,T344,Patton Kizzire,2,8,
365,T344,T344,Kelly Kraft,1,8,
366,T344,T344,Paul Lawrie,1,8,1.0
367,T344,T344,D.H. Lee,2,8,8.0
368,T344,T344,Jarrod Lyle,10,8,
369,T344,T344,MJ Maguire,1,8,
370,T344,T344,Parker McLachlin,2,8,
371,T344,T344,Chris Naegel,2,8,1.0
372,T344,T344,Jason Palmer,1,8,3.0
373,T344,T344,Eddie Pepperell,2,8,
374,T344,T344,Tim Petrovic,11,8,
375,T344,T344,Dicky Pride,5,8,2.0
376,T344,T344,Davis Riley,1,8,
377,T344,T344,John Rollins,14,8,
378,T344,T344,Robby Shelton,1,8,
379,T344,T344,Marcel Siem,8,8,2.0
380,T344,T344,Michael Smith,1,8,2.0
381,T344,T344,Shunsuke Sonoda,1,8,8.0
382,T344,T344,Duffy Waldorf,2,8,
383,T344,T344,Jimmy Walker,24,8,1.0
384,T344,T344,Richy Werenski,1,8,
385,T344,T344,Ian Woosnam,1,8,
386,T387,T387,Rich Beem,1,7,1.0
387,T387,T387,Mark Calcavecchia,2,7,1.0
388,T387,T387,Patrick Cantlay,1,7,4.0
389,T387,T387,Danny Chia,1,7,1.0
390,T387,T387,Fred Couples,2,7,7.0
391,T387,T387,Matias Dominguez,1,7,
392,T387,T387,Paul Dunne,1,7,2.0
393,T387,T387,Pelle Edberg,1,7,1.0
394,T387,T387,Ryan Fox,1,7,2.0
395,T387,T387,Mathew Goggin,1,7,
396,T387,T387,Kevin Golding,1,7,2.0
397,T387,T387,Tyrrell Hatton,2,7,
398,T387,T387,Beau Hossler,1,7,
399,T387,T387,David Howell,2,7,
400,T387,T387,Rikard Karlberg,2,7,1.0
401,T387,T387,Michael Kinkopf,1,7,7.0
402,T387,T387,Søren Kjeldsen,3,7,1.0
403,T387,T387,Justin Lower,1,7,2.0
404,T387,T387,Steve Lowery,3,7,
405,T387,T387,Sandy Lyle,2,7,1.0
406,T387,T387,Jack Maguire,1,7,
407,T387,T387,Troy Matteson,9,7,
408,T387,T387,Brad Miller,1,7,
409,T387,T387,Yusaku Miyazato,1,7,4.0
410,T387,T387,James Morrison,2,7,
411,T387,T387,Trey Mullinax,1,7,
412,T387,T387,Garth Mulroy,1,7,2.0
413,T387,T387,Koumei Oda,4,7,1.0
414,T387,T387,Hennie Otto,1,7,2.0
415,T387,T387,Rod Perry,2,7,
416,T387,T387,Ted Purdy,3,7,3.0
417,T387,T387,Brett Quigley,2,7,
418,T387,T387,Phil Schmitt,1,7,1.0
419,T387,T387,Ollie Schniederjans,7,7,
420,T387,T387,Kevin Shields,1,7,5.0
421,T387,T387,Gary Stal,2,7,1.0
422,T387,T387,Scott Strange,1,7,6.0
423,T387,T387,Ben Taylor,1,7,2.0
424,T387,T387,Taichi Teshima,1,7,1.0
425,T387,T387,Tjaart van der Walt,1,7,
426,T387,T387,Scott Verplank,13,7,
427,T387,T387,Drew Weaver,1,7,
428,T387,T387,Michael Weaver,1,7,7.0
429,T430,T430,Tommy Armour III,1,6,
430,T430,T430,Scott Arnold,1,6,2.0
431,T430,T430,Kurt Barnes,1,6,1.0
432,T430,T430,Lucas Bjerregaard,1,6,3.0
433,T430,T430,Guy Boros,2,6,
434,T430,T430,Michael Bradley,4,6,
435,T430,T430,Sam Burns,2,6,
436,T430,T430,Kelvin Day,2,6,
437,T430,T430,James Driscoll,1,6,
438,T430,T430,Darren Fichardt,1,6,
439,T430,T430,Mathias Grönberg,1,6,
440,T430,T430,Scott Gutschewski,1,6,
441,T430,T430,Jerry Haas,1,6,
442,T430,T430,Todd Hamilton,3,6,4.0
443,T430,T430,Scott Harvey,1,6,
444,T430,T430,Ryuji Imada,4,6,
445,T430,T430,Steven Jeffress,1,6,1.0
446,T430,T430,Tom Johnson,2,6,
447,T430,T430,Richard Johnson,1,6,1.0
448,T430,T430,Joseph Juszczyk,1,6,1.0
449,T430,T430,Jake Knapp,2,6,
450,T430,T430,Neal Lancaster,4,6,2.0
451,T430,T430,Grant Leaver,1,6,1.0
452,T430,T430,Thomas Lim,1,6,6.0
453,T430,T430,Peter Malnati,1,6,
454,T430,T430,Matteo Manassero,1,6,1.0
455,T430,T430,Daniel Miernicki,1,6,
456,T430,T430,Edoardo Molinari,1,6,1.0
457,T430,T430,Alex Noren,2,6,4.0
458,T430,T430,Thorbjørn Olesen,1,6,
459,T430,T430,Jin Park,2,6,2.0
460,T430,T430,Austin Peters,1,6,2.0
461,T430,T430,Ben Polland,1,6,
462,T430,T430,Alvaro Quiros,2,6,2.0
463,T430,T430,Chad Ramey,1,6,1.0
464,T430,T430,Cory Renfrew,1,6,
465,T430,T430,Gerardo Ruiz,1,6,6.0
466,T430,T430,Sonny Skinner,1,6,6.0
467,T430,T430,Zach Steffen,1,6,1.0
468,T430,T430,Adam Svensson,1,6,3.0
469,T430,T430,Dalton Ward,1,6,
470,T430,T430,Romain Wattel,1,6,1.0
471,T430,T430,Chris Williams,1,6,6.0
472,T430,T430,Bobby Wyatt,2,6,
473,T430,T430,Steven Young,1,6,
474,T475,T475,Adam Bland,1,5,1.0
475,T475,T475,Gary Boyd,1,5,2.0
476,T475,T475,David Bradshaw,1,5,
477,T475,T475,Daniel Brooks,1,5,1.0
478,T475,T475,Ted Brown,1,5,2.0
479,T475,T475,David Carr,2,5,3.0
480,T475,T475,Keith Clearwater,2,5,
481,T475,T475,Ben Crenshaw,1,5,5.0
482,T475,T475,T.T. Crouch,1,5,
483,T475,T475,Michael Davan,1,5,3.0
484,T475,T475,Matt Dobyns,1,5,5.0
485,T475,T475,Brad Elder,1,5,
486,T475,T475,Robin Freeman,1,5,5.0
487,T475,T475,Charles Frost,1,5,
488,T475,T475,Blair Hamilton,1,5,2.0
489,T475,T475,Cole Hammer,1,5,1.0
490,T475,T475,Ryan Helminen,1,5,
491,T475,T475,Mike Hendry,1,5,3.0
492,T475,T475,Mu Hu,1,5,1.0
493,T475,T475,Kent Jones,2,5,4.0
494,T475,T475,Robert Karlsson,2,5,
495,T475,T475,Smylie Kaufman,2,5,2.0
496,T475,T475,Alex Kim,1,5,
497,T475,T475,Andrew Landry,1,5,
498,T475,T475,Richard Lee,1,5,
499,T475,T475,Matt Mabrey,1,5,3.0
500,T475,T475,John Mallinger,1,5,
501,T475,T475,Nick Mason,1,5,
502,T475,T475,Denny McCarthy,1,5,
503,T475,T475,Byron Meth,1,5,1.0
504,T475,T475,Jonathan Moore,1,5,3.0
505,T475,T475,Anthony Murdaca,1,5,
506,T475,T475,Matthew NeSmith,1,5,
507,T475,T475,Patrick Newcomb,2,5,1.0
508,T475,T475,Sam O'Dell,1,5,4.0
509,T475,T475,Garrett Okamura,1,5,1.0
510,T475,T475,Jesper Parnevik,1,5,5.0
511,T475,T475,Corey Pavin,1,5,
512,T475,T475,Martin Piller,1,5,
513,T475,T475,Ryan Polzin,1,5,
514,T475,T475,Zechariah Potter,1,5,
515,T475,T475,Paul Scaletta,2,5,
516,T475,T475,Carson Schaake,1,5,
517,T475,T475,Drew Scott,1,5,
518,T475,T475,Grant Sturgeon,1,5,2.0
519,T475,T475,Tadahiro Takayama,1,5,1.0
520,T475,T475,Shinji Tomimura,1,5,1.0
521,T475,T475,Stan Utley,1,5,1.0
522,T475,T475,Dawie van der Walt,1,5,2.0
523,T475,T475,Zack Vervaecke,1,5,
524,T475,T475,T.J. Vogel,1,5,
525,T475,T475,Billy Walsh,1,5,2.0
526,T475,T475,Cory Whitsett,2,5,1.0
527,T475,T475,Lian-Wei Zhang,1,5,3.0
528,T529,T529,Brad Adamonis,1,4,2.0
529,T529,T529,Ashun Wu,1,4,3.0
530,T529,T529,James Beale,1,4,
531,T529,T529,Kyle Bilodeau,1,4,1.0
532,T529,T529,Thomas Birdsey,1,4,1.0
533,T529,T529,Josh Broadaway,1,4,
534,T529,T529,Rafael Campos,1,4,
535,T529,T529,Sebastian Cappelen,2,4,
536,T529,T529,Rodolfo Cazaubón,1,4,2.0
537,T529,T529,Daniel Chopra,5,4,3.0
538,T529,T529,Nick Cullen,1,4,
539,T529,T529,Ty Dunlap,1,4,
540,T529,T529,John Faidley,1,4,2.0
541,T529,T529,CJ Gatto,1,4,
542,T529,T529,Garland Green,1,4,3.0
543,T529,T529,Jhared Hack,1,4,3.0
544,T529,T529,Scott Harrington,1,4,
545,T529,T529,David Holmes,1,4,1.0
546,T529,T529,Michael Hopper,1,4,
547,T529,T529,Sam Horsfield,1,4,
548,T529,T529,T.J. Howe,1,4,
549,T529,T529,Brett Jones,1,4,1.0
550,T529,T529,Masahiro Kawamura,1,4,
551,T529,T529,Ryan Kennedy,2,4,
552,T529,T529,Paul Kinnear,1,4,1.0
553,T529,T529,Andrew Kozan,1,4,1.0
554,T529,T529,Steve Lewton,1,4,
555,T529,T529,Yanwei Liu,1,4,
556,T529,T529,Lance Lopez,1,4,
557,T529,T529,Gregor Main,1,4,2.0
558,T529,T529,Steve Marino,1,4,4.0
559,T529,T529,Todd McCorkle,1,4,1.0
560,T529,T529,Rocco Mediate,1,4,4.0
561,T529,T529,Alan Morin,1,4,
562,T529,T529,Jake Narro,1,4,
563,T529,T529,José María Olazábal,1,4,
564,T529,T529,Anthony Paolucci,1,4,
565,T529,T529,Josh Persons,1,4,1.0
566,T529,T529,José de Jesús Rodríguez,1,4,
567,T529,T529,Ryan Ruffels,1,4,
568,T529,T529,Brent Snyder,1,4,3.0
569,T529,T529,J.J. Spaun,1,4,2.0
570,T529,T529,Paul Stankowski,2,4,1.0
571,T529,T529,Yoshitaka Takeya,1,4,1.0
572,T529,T529,Curtis Thompson,2,4,3.0
573,T529,T529,Matt Thompson,1,4,
574,T529,T529,Peter Uihlein,4,4,4.0
575,T529,T529,Omar Uresti,2,4,4.0
576,T529,T529,Danie van Tonder,1,4,
577,T529,T529,Ben Willman,1,4,2.0
578,T529,T529,Oliver Wilson,2,4,2.0
579,T529,T529,Cameron Wilson,3,4,
580,T581,T581,Camden Backel,1,3,3.0
581,T581,T581,Mark Baldwin,1,3,3.0
582,T581,T581,Jimmy Brandt,1,3,
583,T581,T581,Brian Cairns,1,3,1.0
584,T581,T581,Albin Choi,1,3,
585,T581,T581,Jean-Philip Cornellier,1,3,2.0
586,T581,T581,Marco Dawson,1,3,1.0
587,T581,T581,Andrew Dodt,1,3,1.0
