,YTD_Rounds_in_60s_Streak_RANK THIS WEEK,YTD_Rounds_in_60s_Streak_RANK LAST WEEK,YTD_Rounds_in_60s_Streak_PLAYER NAME,YTD_Rounds_in_60s_Streak_BEST STREAK
0,1,1,Johnson Wagner,14
1,2,2,Jason Day,11
2,T3,T3,Steven Bowditch,9
3,T3,T3,Rickie Fowler,9
4,T3,T3,Scott Piercy,9
5,T6,T6,Martin Laird,8
6,T6,T6,Danny Lee,8
7,T6,T6,Shawn Stefani,8
8,T6,T6,Robert Streb,8
9,T6,T6,Jimmy Walker,8
10,T6,T6,Bubba Watson,8
11,T12,T12,Stuart Appleby,7
12,T12,T12,Jason Bohn,7
13,T12,T12,Chad Collins,7
14,T12,T12,Brendon de Jonge,7
15,T12,T12,Harris English,7
16,T12,T12,Jim Furyk,7
17,T12,T12,Adam Hadwin,7
18,T12,T12,Morgan Hoffmann,7
19,T12,T12,Zach Johnson,7
20,T12,T12,Kevin Kisner,7
21,T12,T12,Brooks Koepka,7
22,T12,T12,Jordan Spieth,7
23,T12,T12,Henrik Stenson,7
24,T12,T12,Justin Thomas,7
25,T26,T26,Ryan Armour,6
26,T26,T26,Sangmoon Bae,6
27,T26,T26,Blayne Barber,6
28,T26,T26,Greg Chalmers,6
29,T26,T26,Erik Compton,6
30,T26,T26,Jon Curran,6
31,T26,T26,Brian Davis,6
32,T26,T26,Graham DeLaet,6
33,T26,T26,Tony Finau,6
34,T26,T26,James Hahn,6
35,T26,T26,Brian Harman,6
36,T26,T26,Max Homa,6
37,T26,T26,Charles Howell III,6
38,T26,T26,Colt Knost,6
39,T26,T26,William McGirt,6
40,T26,T26,John Merrick,6
41,T26,T26,Jeff Overton,6
42,T26,T26,Cameron Percy,6
43,T26,T26,Pat Perez,6
44,T26,T26,Jon Rahm,6
45,T26,T26,Rory Sabbatini,6
46,T26,T26,Kyle Stanley,6
47,T26,T26,Brendon Todd,6
48,T49,T49,Daniel Berger,5
49,T49,T49,Jonas Blixt,5
50,T49,T49,Scott Brown,5
51,T49,T49,Jonathan Byrd,5
52,T49,T49,Paul Casey,5
53,T49,T49,George Coetzee,5
54,T49,T49,Luke Donald,5
55,T49,T49,Jason Dufner,5
56,T49,T49,Ken Duke,5
57,T49,T49,Oscar Fraustro,5
58,T49,T49,Fabián Gómez,5
59,T49,T49,Andres Gonzales,5
60,T49,T49,Luke Guthrie,5
61,T49,T49,David Hearn,5
62,T49,T49,Russell Henley,5
63,T49,T49,Jerry Kelly,5
64,T49,T49,Chris Kirk,5
65,T49,T49,Russell Knox,5
66,T49,T49,Spencer Levin,5
67,T49,T49,Will MacKenzie,5
68,T49,T49,Ben Martin,5
69,T49,T49,Bryce Molder,5
70,T49,T49,Francesco Molinari,5
71,T49,T49,Ryan Moore,5
72,T49,T49,Sean O'Hair,5
73,T49,T49,Ryan Palmer,5
74,T49,T49,Carl Pettersson,5
75,T49,T49,Michael Putnam,5
76,T49,T49,Andrew Putnam,5
77,T49,T49,Patrick Reed,5
78,T49,T49,Kyle Reifers,5
79,T49,T49,Webb Simpson,5
80,T49,T49,Brandt Snedeker,5
81,T49,T49,Kevin Streelman,5
82,T49,T49,Chris Stroud,5
83,T49,T49,Hudson Swafford,5
84,T49,T49,David Toms,5
85,T49,T49,Cameron Tringale,5
86,T49,T49,Camilo Villegas,5
87,T49,T49,Nick Watney,5
88,T49,T49,Willy Wilcox,5
89,T90,T90,Joe Affrunti,4
90,T90,T90,Byeong Hun An,4
91,T90,T90,Mark Anderson,4
92,T90,T90,Zac Blair,4
93,T90,T90,Chad Campbell,4
94,T90,T90,Roberto Castro,4
95,T90,T90,Alex Cejka,4
96,T90,T90,Kevin Chappell,4
97,T90,T90,Derek Ernst,4
98,T90,T90,Matt Every,4
99,T90,T90,Gonzalo Fernandez-Castaño,4
100,T90,T90,Sergio Garcia,4
101,T90,T90,Brice Garnett,4
102,T90,T90,Tom Gillis,4
103,T90,T90,Lucas Glover,4
104,T90,T90,Jason Gore,4
105,T90,T90,Branden Grace,4
106,T90,T90,Bill Haas,4
107,T90,T90,J.J. Henry,4
108,T90,T90,Jim Herman,4
109,T90,T90,Charley Hoffman,4
110,T90,T90,Tom Hoge,4
111,T90,T90,J.B. Holmes,4
112,T90,T90,Billy Horschel,4
113,T90,T90,Mark Hubbard,4
114,T90,T90,John Huh,4
115,T90,T90,Billy Hurley III,4
116,T90,T90,Ryo Ishikawa,4
117,T90,T90,Dustin Johnson,4
118,T90,T90,Matt Jones,4
119,T90,T90,Whee Kim,4
120,T90,T90,Jason Kokrak,4
121,T90,T90,Matt Kuchar,4
122,T90,T90,Scott Langley,4
123,T90,T90,Justin Leonard,4
124,T90,T90,David Lingmerth,4
125,T90,T90,Davis Love III,4
126,T90,T90,Shane Lowry,4
127,T90,T90,Hideki Matsuyama,4
128,T90,T90,Rory McIlroy,4
129,T90,T90,George McNeill,4
130,T90,T90,Troy Merritt,4
131,T90,T90,Phil Mickelson,4
132,T90,T90,Seung-Yul Noh,4
133,T90,T90,Louis Oosthuizen,4
134,T90,T90,Carlos Ortiz,4
135,T90,T90,Greg Owen,4
136,T90,T90,Rod Pampling,4
137,T90,T90,Sung Joon Park,4
138,T90,T90,Kenny Perry,4
139,T90,T90,Scott Pinckney,4
140,T90,T90,Alex Prugh,4
141,T90,T90,Chez Reavie,4
142,T90,T90,Patrick Rodgers,4
143,T90,T90,Andres Romero,4
144,T90,T90,Justin Rose,4
145,T90,T90,Sam Saunders,4
146,T90,T90,Charl Schwartzel,4
147,T90,T90,Robby Shelton,4
148,T90,T90,Byron Smith,4
149,T90,T90,Cameron Smith,4
150,T90,T90,Brendan Steele,4
151,T90,T90,Brian Stuard,4
152,T90,T90,Daniel Summerhays,4
153,T90,T90,Vaughn Taylor,4
154,T90,T90,Nicholas Thompson,4
155,T90,T90,Michael Thompson,4
156,T90,T90,Tyrone Van Aswegen,4
157,T90,T90,Bo Van Pelt,4
158,T90,T90,Boo Weekley,4
159,T90,T90,Steve Wheatcroft,4
160,T90,T90,Bernd Wiesberger,4
161,T90,T90,Mark Wilson,4
162,T90,T90,Gary Woodland,4
163,T164,T164,Steven Alker,3
164,T164,T164,Aaron Baddeley,3
165,T164,T164,Ricky Barnes,3
166,T164,T164,Keegan Bradley,3
167,T164,T164,Ángel Cabrera,3
168,T164,T164,K.J. Choi,3
169,T164,T164,Stewart Cink,3
170,T164,T164,Tim Clark,3
171,T164,T164,Austin Cook,3
172,T164,T164,Kelvin Day,3
173,T164,T164,Paul Dunne,3
174,T164,T164,Martin Flores,3
175,T164,T164,Fred Funk,3
176,T164,T164,Robert Garrigus,3
177,T164,T164,Emiliano Grillo,3
178,T164,T164,Chesson Hadley,3
179,T164,T164,Mark Hensby,3
180,T164,T164,Freddie Jacobson,3
181,T164,T164,Troy Kelly,3
182,T164,T164,Hyung-Sung Kim,3
183,T164,T164,Marc Leishman,3
184,T164,T164,Andrew Loupe,3
185,T164,T164,Bill Lunde,3
186,T164,T164,Hunter Mahan,3
187,T164,T164,Maverick McNealy,3
188,T164,T164,Kevin Na,3
189,T164,T164,John Peterson,3
190,T164,T164,D.A. Points,3
191,T164,T164,Ian Poulter,3
192,T164,T164,Jonathan Randolph,3
193,T164,T164,Jim Renner,3
194,T164,T164,John Rollins,3
195,T164,T164,Ollie Schniederjans,3
196,T164,T164,John Senden,3
197,T164,T164,Vijay Singh,3
198,T164,T164,Roger Sloan,3
199,T164,T164,Chris Smith,3
200,T164,T164,Scott Stallings,3
201,T164,T164,Andrew Svoboda,3
202,T164,T164,Nick Taylor,3
203,T164,T164,Josh Teater,3
204,T164,T164,Jhonattan Vegas,3
205,T164,T164,Duffy Waldorf,3
206,T164,T164,Lee Westwood,3
207,T164,T164,Tiger Woods,3
208,T209,T209,Thomas Aiken,2
209,T209,T209,Robert Allenby,2
210,T209,T209,Benjamín Alvarado,2
211,T209,T209,Kiradech Aphibarnrat,2
212,T209,T209,Arjun Atwal,2
213,T209,T209,Eric Axley,2
214,T209,T209,Charlie Beljan,2
215,T209,T209,Matt Bettencourt,2
216,T209,T209,Ashley Chesters,2
217,T209,T209,Austin Connelly,2
218,T209,T209,Ben Crane,2
219,T209,T209,Glen Day,2
220,T209,T209,Victor Dubuisson,2
221,T209,T209,Ernie Els,2
222,T209,T209,Derek Fathauer,2
223,T209,T209,Tommy Fleetwood,2
224,T209,T209,Steve Flesch,2
225,T209,T209,Marcus Fraser,2
226,T209,T209,Tommy Gainey,2
227,T209,T209,Retief Goosen,2
228,T209,T209,Cody Gribble,2
229,T209,T209,Brandon Hagy,2
230,T209,T209,Padraig Harrington,2
231,T209,T209,Dudley Hart,2
232,T209,T209,Justin Hicks,2
233,T209,T209,Trevor Immelman,2
