,Consecutive_GIR_RANK THIS WEEK,Consecutive_GIR_RANK LAST WEEK,Consecutive_GIR_PLAYER NAME,Consecutive_GIR_EVENTS,Consecutive_GIR_STREAK,Consecutive_GIR_CURRENT STREAK,Consecutive_GIR_ROUND,Consecutive_GIR_HOLE,Consecutive_GIR_YEAR/TOURN#
119,T100,T100,Francesco Molinari,16,17,,2,2,2015350
120,T100,T100,Jim Renner,27,17,,1,3,2015030
121,T100,T100,Carlos Sainz Jr,20,17,1.0,2,17,2015030
122,T100,T100,Roger Sloan,20,17,,2,11,2015140
123,T100,T100,Chris Smith,9,17,,3,5,2015380
124,T100,T100,Robert Streb,30,17,,1,3,2015390
125,T100,T100,Chris Stroud,28,17,,2,18,2015180
126,T100,T100,Hudson Swafford,30,17,1.0,2,18,2015120
127,T100,T100,Cameron Tringale,28,17,2.0,1,18,2015390
128,T100,T100,Bo Van Pelt,28,17,,3,3,2015350
129,T130,T130,Arjun Atwal,7,16,,1,5,2015380
130,T130,T130,Blayne Barber,26,16,,1,18,2015030
131,T130,T130,Chad Collins,24,16,1.0,2,7,2015230
132,T130,T130,Tony Finau,31,16,,3,4,2015410
133,T130,T130,Tommy Fleetwood,7,16,,2,6,2015320
134,T130,T130,Retief Goosen,25,16,4.0,4,1,2015260
135,T130,T130,Bill Haas,25,16,3.0,2,7,2015230
136,T130,T130,Chesson Hadley,30,16,1.0,3,7,2015380
137,T130,T130,David Hearn,30,16,13.0,3,8,2015050
138,T130,T130,Danny Lee,36,16,1.0,2,11,2015040
139,T130,T130,Hideki Matsuyama,25,16,,4,18,2015290
140,T130,T130,Rory McIlroy,12,16,1.0,4,4,2015240
141,T130,T130,Ryan Palmer,22,16,,4,14,2015220
142,T130,T130,Sung Joon Park,27,16,,1,15,2015360
143,T130,T130,Carl Pettersson,32,16,,1,2,2015450
144,T130,T130,Scott Piercy,28,16,,4,5,2015030
145,T130,T130,Scott Pinckney,27,16,1.0,3,6,2015310
146,T130,T130,D.A. Points,26,16,,3,5,2015260
147,T130,T130,Dicky Pride,5,16,1.0,2,16,2015150
148,T130,T130,Ollie Schniederjans,7,16,,4,11,2015340
149,T130,T130,Robby Shelton,1,16,,1,10,2015380
150,T130,T130,Jordan Spieth,25,16,2.0,2,11,2015390
151,T130,T130,Vaughn Taylor,12,16,,2,1,2015410
152,T130,T130,Michael Thompson,27,16,,1,11,2015230
153,T130,T130,Duffy Waldorf,2,16,1.0,4,1,2015380
154,T130,T130,Jimmy Walker,24,16,5.0,1,18,2015390
155,T130,T130,Anthony Wall,1,16,1.0,1,1,2015390
156,T130,T130,Danny Willett,10,16,,3,18,2015390
157,T130,T130,Mark Wilson,28,16,1.0,2,4,2015380
158,T130,T130,Gary Woodland,24,16,2.0,2,16,2015040
159,T160,T160,Mark Anderson,7,15,,3,4,2015030
160,T160,T160,Aaron Baddeley,25,15,2.0,3,13,2015410
161,T160,T160,Ángel Cabrera,19,15,,1,5,2015130
162,T160,T160,Tim Clark,13,15,1.0,1,13,2015450
163,T160,T160,Jason Dufner,21,15,,1,5,2015470
164,T160,T160,Ernie Els,18,15,6.0,3,4,2015410
165,T160,T160,Derek Ernst,26,15,4.0,1,17,2015140
166,T160,T160,Ross Fisher,3,15,,3,16,2015390
167,T160,T160,Rickie Fowler,21,15,1.0,1,12,2015230
168,T160,T160,Branden Grace,13,15,,1,18,2015390
169,T160,T160,James Hahn,28,15,6.0,1,17,2015320
170,T160,T160,Padraig Harrington,21,15,,4,1,2015280
171,T160,T160,Charley Hoffman,28,15,1.0,1,1,2015070
172,T160,T160,Dustin Johnson,21,15,2.0,3,8,2015480
173,T160,T160,Colt Knost,29,15,1.0,1,5,2015230
174,T160,T160,Neal Lancaster,4,15,,1,8,2015450
175,T160,T160,Davis Love III,18,15,1.0,2,15,2015030
176,T160,T160,Prom Meesawat,1,15,6.0,1,14,2015040
177,T160,T160,Bryce Molder,26,15,,2,2,2015300
178,T160,T160,Ryan Moore,24,15,5.0,2,15,2015450
179,T160,T160,Jordan Niebrugge,1,15,1.0,2,18,2015390
180,T160,T160,Seung-Yul Noh,21,15,,4,9,2015330
181,T160,T160,Sean O'Hair,26,15,,3,15,2015030
182,T160,T160,Jeff Overton,30,15,8.0,1,9,2015310
183,T160,T160,Greg Owen,19,15,1.0,1,9,2015050
184,T160,T160,John Senden,24,15,,4,2,2015340
185,T160,T160,Kyle Stanley,12,15,4.0,1,18,2015450
186,T160,T160,Guan Tian Liang,1,15,2.0,2,11,2015040
187,T160,T160,David Toms,21,15,2.0,2,4,2015030
188,T160,T160,Camilo Villegas,27,15,2.0,2,7,2015110
189,T160,T160,Charlie Wi,9,15,,3,12,2015040
190,T191,T191,Ricky Barnes,27,14,5.0,1,5,2015380
191,T191,T191,Charlie Beljan,27,14,,2,1,2015150
192,T191,T191,Scott Brown,30,14,1.0,1,4,2015450
193,T191,T191,Rafa Cabrera Bello,4,14,,3,5,2015390
194,T191,T191,Luke Donald,20,14,1.0,3,14,2015250
195,T191,T191,Eric Dugas,1,14,,2,3,2015070
196,T191,T191,Matt Every,26,14,2.0,1,16,2015400
197,T191,T191,Robert Garrigus,25,14,2.0,2,14,2015330
198,T191,T191,Fabián Gómez,26,14,,1,13,2015410
199,T191,T191,Billy Hurley III,28,14,5.0,2,9,2015110
200,T191,T191,Trevor Immelman,19,14,,1,8,2015260
201,T191,T191,Scott Langley,28,14,,1,7,2015360
202,T191,T191,Paul Lawrie,1,14,1.0,4,2,2015390
203,T191,T191,Andrew Loupe,15,14,,3,11,2015030
204,T191,T191,Bill Lunde,18,14,3.0,2,5,2015110
205,T191,T191,Jarrod Lyle,10,14,,2,18,2015120
206,T191,T191,Jack Maguire,1,14,3.0,1,10,2015340
207,T191,T191,Tim Petrovic,11,14,1.0,2,8,2015050
208,T191,T191,Chez Reavie,19,14,1.0,2,4,2015350
209,T191,T191,Justin Thomas,30,14,,3,17,2015360
210,T191,T191,Tyrone Van Aswegen,20,14,,1,3,2015380
211,T191,T191,Richy Werenski,1,14,,3,12,2015380
212,T191,T191,Steve Wheatcroft,28,14,1.0,2,2,2015370
213,T191,T191,Bernd Wiesberger,11,14,,2,15,2015340
214,T191,T191,Tim Wilkinson,28,14,1.0,1,3,2015020
215,T191,T191,Tiger Woods,11,14,6.0,1,13,2015450
216,T217,T217,Ryan Armour,17,13,2.0,2,6,2015380
217,T217,T217,Roberto Castro,16,13,2.0,1,5,2015030
218,T217,T217,Greg Chalmers,17,13,4.0,4,1,2015390
219,T217,T217,George Coetzee,7,13,4.0,3,3,2015450
220,T217,T217,Austin Cook,7,13,,3,5,2015380
221,T217,T217,Victor Dubuisson,10,13,,3,15,2015440
222,T217,T217,Steve Flesch,7,13,,2,4,2015380
223,T217,T217,Stephen Gallacher,11,13,5.0,1,6,2015060
224,T217,T217,Tom Hoge,26,13,,2,12,2015110
225,T217,T217,Beau Hossler,1,13,1.0,1,10,2015340
226,T217,T217,Chris Kirk,21,13,1.0,1,14,2015480
227,T217,T217,Anirban Lahiri,12,13,,3,2,2015430
228,T217,T217,Alexander Levy,8,13,,1,9,2015060
229,T217,T217,David Lipsky,5,13,,1,4,2015390
230,T217,T217,Joost Luiten,13,13,1.0,2,3,2015390
231,T217,T217,Billy Mayfair,6,13,,3,18,2015150
232,T217,T217,Lee McCoy,3,13,,1,7,2015370
233,T217,T217,Troy Merritt,29,13,6.0,1,11,2015050
234,T217,T217,Brad Miller,1,13,2.0,1,8,2015450
235,T217,T217,Carlos Ortiz,30,13,,4,6,2015020
236,T217,T217,Garrett Osborn,4,13,1.0,1,13,2015050
237,T217,T217,Jonathan Randolph,25,13,1.0,4,14,2015290
238,T217,T217,Wes Roach,1,13,,2,8,2015020
239,T217,T217,Andres Romero,24,13,,2,2,2015180
240,T217,T217,Heath Slocum,22,13,1.0,2,8,2015140
241,T217,T217,Cameron Smith,13,13,7.0,3,14,2015340
242,T217,T217,Richard Sterne,18,13,2.0,2,4,2015310
243,T217,T217,Andrew Svoboda,30,13,,1,2,2015230
244,T217,T217,D.J. Trahan,5,13,3.0,1,16,2015120
245,T217,T217,Omar Uresti,2,13,,1,16,2015380
246,T217,T217,Jaco Van Zyl,2,13,10.0,4,9,2015060
247,T217,T217,Fabrizio Zanotti,1,13,3.0,3,2,2015180
248,T249,T249,Jason Allred,3,12,,2,11,2015340
249,T249,T249,Byeong Hun An,5,12,12.0,4,7,2015450
250,T249,T249,Scott Arnold,1,12,11.0,3,5,2015390
251,T249,T249,K.J. Choi,19,12,1.0,1,18,2015140
252,T249,T249,David Duval,6,12,,3,4,2015390
253,T249,T249,Brad Fritsch,3,12,,1,18,2015010
254,T249,T249,Max Homa,27,12,1.0,3,9,2015120
255,T249,T249,Wes Homan,4,12,,4,6,2015380
256,T249,T249,Freddie Jacobson,14,12,3.0,3,8,2015130
257,T249,T249,Paul Kinnear,1,12,1.0,1,1,2015390
258,T249,T249,Bernhard Langer,3,12,,4,5,2015390
259,T249,T249,Troy Matteson,9,12,3.0,2,6,2015310
260,T249,T249,Maverick McNealy,2,12,1.0,4,5,2015380
261,T249,T249,Phil Mickelson,19,12,,3,6,2015440
262,T249,T249,James Morrison,2,12,,4,9,2015390
263,T249,T249,Mark O'Meara,2,12,1.0,3,16,2015390
264,T249,T249,Marcel Siem,8,12,1.0,2,6,2015150
265,T249,T249,Byron Smith,21,12,,2,4,2015380
266,T249,T249,Kevin Stadler,5,12,,1,6,2015240
267,T249,T249,Steve Stricker,9,12,,4,2,2015440
268,T249,T249,Marc Warren,9,12,3.0,4,5,2015390
269,T249,T249,Lee Westwood,15,12,4.0,3,6,2015440
270,T271,T271,Joe Affrunti,4,11,,1,11,2015260
271,T271,T271,Kiradech Aphibarnrat,4,11,,1,1,2015390
272,T271,T271,Adam Bland,1,11,1.0,1,5,2015390
273,T271,T271,John Daly,10,11,,2,7,2015050
274,T271,T271,Glen Day,8,11,1.0,1,6,2015150
275,T271,T271,Bryson DeChambeau,3,11,,2,5,2015370
276,T271,T271,Paul Dunne,1,11,,3,8,2015390
277,T271,T271,Marcus Fraser,2,11,1.0,1,8,2015340
278,T271,T271,Brandon Hagy,8,11,2.0,4,12,2015180
279,T271,T271,Tim Herron,7,11,,1,12,2015050
280,T271,T271,Thongchai Jaidee,10,11,1.0,1,17,2015390
281,T271,T271,Lee Janzen,4,11,2.0,2,4,2015180
282,T271,T271,Matt Jones,25,11,3.0,2,14,2015120
283,T271,T271,Patton Kizzire,2,11,,4,16,2015030
284,T271,T271,Jason Knutzon,2,11,,3,17,2015060
285,T271,T271,Andrew Landry,1,11,1.0,1,14,2015230
286,T271,T271,Romain Langasque,1,11,1.0,1,5,2015390
287,T271,T271,Grant Leaver,1,11,2.0,1,1,2015380
288,T271,T271,Tom Lehman,2,11,1.0,3,9,2015150
289,T271,T271,Justin Leonard,22,11,,4,15,2015360
290,T271,T271,Graeme McDowell,15,11,,2,1,2015250
291,T271,T271,Kevin Na,27,11,2.0,1,10,2015120
292,T271,T271,Rod Pampling,10,11,3.0,1,4,2015210
293,T271,T271,Andy Pope,2,11,7.0,4,12,2015030
294,T271,T271,Scott Strange,1,11,2.0,1,1,2015390
295,T271,T271,Kyle Suppa,1,11,,2,5,2015110
296,T271,T271,Shinji Tomimura,1,11,1.0,2,3,2015390
297,T271,T271,Cameron Wilson,3,11,,1,6,2015010
298,T271,T271,Bobby Wyatt,2,11,,2,4,2015180
299,T300,T300,Benjamín Alvarado,8,10,5.0,2,17,2015150
300,T300,T300,Stuart Appleby,7,10,1.0,3,7,2015020
301,T300,T300,Woody Austin,11,10,,2,2,2015260
302,T300,T300,David Bradshaw,1,10,4.0,1,18,2015360
303,T300,T300,Daniel Chopra,5,10,,1,10,2015380
304,T300,T300,Darren Clarke,6,10,1.0,2,5,2015390
305,T300,T300,Ben Curtis,14,10,4.0,1,4,2015070
306,T300,T300,Roberto Díaz,1,10,6.0,2,11,2015070
307,T300,T300,Oscar Fraustro,21,10,3.0,1,8,2015450
308,T300,T300,Harrison Frazar,7,10,2.0,3,5,2015120
309,T300,T300,Hiroyuki Fujita,3,10,4.0,1,1,2015390
310,T300,T300,Mikko Ilonen,8,10,3.0,1,4,2015390
311,T300,T300,Miguel Angel Jiménez,6,10,,1,10,2015340
312,T300,T300,Brandt Jobe,6,10,4.0,2,7,2015310
313,T300,T300,Kyle Jones,1,10,2.0,2,14,2015340
314,T300,T300,Hyung-Sung Kim,2,10,1.0,3,14,2015110
315,T300,T300,Timothy O'Neal,1,10,3.0,1,8,2015340
316,T300,T300,Koumei Oda,4,10,,1,1,2015390
317,T300,T300,Thorbjørn Olesen,1,10,10.0,3,9,2015060
318,T300,T300,Kenny Perry,9,10,,2,7,2015130
319,T300,T300,Jon Rahm,3,10,1.0,2,6,2015350
320,T300,T300,Richie Ramsay,2,10,1.0,3,12,2015390
321,T300,T300,Davis Riley,1,10,1.0,1,2,2015340
322,T300,T300,Alexandre Rocha,1,10,1.0,1,9,2015350
323,T300,T300,Andy Sullivan,6,10,,4,17,2015390
324,T300,T300,Stan Utley,1,10,1.0,2,7,2015380
325,T300,T300,Mike Weir,18,10,,3,14,2015040
326,T300,T300,Cory Whitsett,2,10,,3,15,2015030
327,T300,T300,Chris Williams,1,10,2.0,1,14,2015140
328,T300,T300,Ben Willman,1,10,10.0,2,18,2015230
329,T300,T300,Y.E. Yang,4,10,4.0,3,5,2015440
330,T300,T300,Mark Young,1,10,10.0,2,9,2015390
331,T332,T332,Felipe Aguilar,1,9,,3,16,2015060
332,T332,T332,Eric Axley,21,9,2.0,4,17,2015360
333,T332,T332,Matt Bettencourt,8,9,,3,2,2015180
334,T332,T332,Michael Block,6,9,,4,8,2015050
335,T332,T332,Guy Boros,2,9,1.0,1,3,2015180
336,T332,T332,Sam Burns,2,9,,2,12,2015330
337,T332,T332,Patrick Cantlay,1,9,3.0,2,2,2015070
338,T332,T332,Ashley Chesters,1,9,1.0,3,8,2015390
339,T332,T332,Corey Conners,6,9,,1,18,2015240
340,T332,T332,James Driscoll,1,9,8.0,4,1,2015180
341,T332,T332,Darren Fichardt,1,9,3.0,2,18,2015060
342,T332,T332,Ryan Fox,1,9,2.0,2,11,2015390
343,T332,T332,Oliver Goss,1,9,6.0,2,1,2015150
344,T332,T332,Cody Gribble,4,9,,1,14,2015340
345,T332,T332,Jimmy Gunn,1,9,1.0,3,12,2015340
346,T332,T332,Nick Hardy,1,9,1.0,1,8,2015340
347,T332,T332,Scott Hend,1,9,1.0,1,5,2015390
348,T332,T332,David Howell,2,9,,4,5,2015390
349,T332,T332,Robert Karlsson,2,9,,1,16,2015180
350,T332,T332,HaoTong Li,1,9,4.0,3,9,2015060
351,T332,T332,WC Liang,5,9,2.0,4,7,2015110
352,T332,T332,Steve Marino,1,9,,1,14,2015340
353,T332,T332,Edoardo Molinari,1,9,1.0,1,3,2015390
354,T332,T332,Colin Montgomerie,2,9,,1,14,2015340
355,T332,T332,C.T. Pan,2,9,2.0,3,6,2015350
356,T332,T332,Eddie Pepperell,2,9,,4,6,2015390
357,T332,T332,Martin Piller,1,9,7.0,2,10,2015380
358,T332,T332,Chris Riley,2,9,6.0,3,2,2015380
359,T332,T332,Brett Rumford,1,9,2.0,3,1,2015390
360,T332,T332,Shunsuke Sonoda,1,9,9.0,2,10,2015340
361,T332,T332,Scott Verplank,13,9,,2,7,2015120
362,T332,T332,T.J. Vogel,1,9,,1,17,2015010
363,T364,T364,Stephen Ames,1,8,1.0,2,17,2015180
364,T364,T364,Kelvin Day,2,8,,2,6,2015230
365,T364,T364,Chris DiMarco,4,8,3.0,1,16,2015260
366,T364,T364,Nicholas Fung,1,8,2.0,4,17,2015040
367,T364,T364,Fred Funk,2,8,1.0,4,1,2015070
368,T364,T364,Mathew Goggin,1,8,3.0,1,16,2015010
369,T364,T364,Kevin Golding,1,8,1.0,2,5,2015310
370,T364,T364,T.J. Howe,1,8,2.0,1,1,2015290
371,T364,T364,Ryuji Imada,4,8,,2,13,2015380
372,T364,T364,Kent Jones,2,8,3.0,1,10,2015380
373,T364,T364,Joseph Juszczyk,1,8,,1,10,2015370
374,T364,T364,Alex Kang,1,8,,4,5,2015180
375,T364,T364,Rikard Karlberg,2,8,1.0,1,9,2015390
376,T364,T364,Troy Kelly,9,8,,1,18,2015370
377,T364,T364,Doug LaBelle II,1,8,,3,15,2015380
378,T364,T364,D.H. Lee,2,8,1.0,2,9,2015310
379,T364,T364,Jamie Lovemark,2,8,8.0,4,11,2015340
380,T364,T364,Justin Lower,1,8,1.0,1,4,2015030
381,T364,T364,Steve Lowery,3,8,,2,16,2015180
382,T364,T364,Matt Mabrey,1,8,,2,15,2015340
383,T364,T364,MJ Maguire,1,8,,2,11,2015210
384,T364,T364,Len Mattiace,6,8,1.0,1,6,2015350
385,T364,T364,Scott McCarron,7,8,2.0,1,6,2015030
386,T364,T364,Denny McCarthy,1,8,4.0,1,6,2015340
387,T364,T364,Paul McGinley,1,8,,3,10,2015150
388,T364,T364,Erick Morales,1,8,,4,6,2015180
389,T364,T364,Garth Mulroy,1,8,,2,16,2015340
390,T364,T364,Jin Park,2,8,,1,14,2015140
391,T364,T364,John Parry,1,8,,3,3,2015340
392,T364,T364,Ben Polland,1,8,,2,5,2015440
393,T364,T364,Angelo Que,1,8,2.0,1,5,2015040
394,T364,T364,Garrett Rank,1,8,8.0,2,2,2015400
395,T364,T364,Cory Renfrew,1,8,2.0,2,17,2015130
396,T364,T364,Marcelo Rozo,1,8,1.0,2,15,2015400
397,T364,T364,"Efren Serna, Jr.",1,8,,1,3,2015070
398,T364,T364,J.J. Spaun,1,8,3.0,4,7,2015400
399,T364,T364,Ben Taylor,1,8,1.0,1,3,2015390
400,T364,T364,Kevin Tway,1,8,1.0,4,6,2015020
401,T364,T364,Peter Uihlein,4,8,,3,8,2015050
402,T364,T364,Dawie van der Walt,1,8,4.0,2,5,2015060
403,T364,T364,Lian-Wei Zhang,1,8,,2,2,2015060
404,T405,T405,Tommy Armour III,1,7,1.0,1,9,2015380
405,T405,T405,Kurt Barnes,1,7,1.0,1,7,2015340
406,T405,T405,Jared Becher,1,7,,2,4,2015340
407,T405,T405,Thomas Birdsey,1,7,2.0,1,17,2015220
408,T405,T405,Thomas Bjørn,7,7,,1,10,2015440
409,T405,T405,Gary Boyd,1,7,1.0,2,10,2015390
410,T405,T405,Daniel Brooks,1,7,3.0,2,6,2015390
411,T405,T405,Ted Brown,1,7,3.0,2,7,2015450
412,T405,T405,Brian Campbell,2,7,1.0,1,12,2015370
413,T405,T405,Sebastian Cappelen,2,7,2.0,1,1,2015050
414,T405,T405,David Carr,2,7,,1,1,2015010
415,T405,T405,Rodolfo Cazaubón,1,7,2.0,1,4,2015070
416,T405,T405,Austin Connelly,2,7,1.0,3,14,2015310
417,T405,T405,Jean-Philip Cornellier,1,7,2.0,2,8,2015350
418,T405,T405,Zecheng Dou,1,7,,4,16,2015060
419,T405,T405,Pelle Edberg,1,7,2.0,2,4,2015390
420,T405,T405,Brad Elder,1,7,1.0,2,15,2015340
421,T405,T405,Jeronimo Esteve,1,7,2.0,1,16,2015180
422,T405,T405,Carlos Franco,1,7,7.0,2,3,2015180
423,T405,T405,Scott Gardiner,3,7,2.0,2,6,2015260
424,T405,T405,Jerry Haas,1,7,7.0,2,3,2015450
425,T405,T405,Blair Hamilton,1,7,1.0,1,18,2015400
426,T405,T405,Scott Harrington,1,7,,1,1,2015130
427,T405,T405,Ryan Helminen,1,7,,2,2,2015440
428,T405,T405,Hiroshi Iwata,4,7,,4,2,2015440
429,T405,T405,Raphael Jacquelin,1,7,7.0,2,12,2015390
430,T405,T405,Richard Johnson,1,7,2.0,2,11,2015150
431,T405,T405,Craig Kanada,1,7,1.0,1,15,2015050
432,T405,T405,Smylie Kaufman,2,7,6.0,3,2,2015380
433,T405,T405,Ryan Kennedy,2,7,,3,1,2015120
434,T405,T405,Søren Kjeldsen,3,7,,2,3,2015390
435,T405,T405,Antonio Lascuna,2,7,3.0,4,3,2015040
