,Consecutive_Sand_Saves_RANK THIS WEEK,Consecutive_Sand_Saves_RANK LAST WEEK,Consecutive_Sand_Saves_PLAYER NAME,Consecutive_Sand_Saves_EVENTS,Consecutive_Sand_Saves_STREAK,Consecutive_Sand_Saves_CURRENT STREAK,Consecutive_Sand_Saves_ROUND,Consecutive_Sand_Saves_HOLE,Consecutive_Sand_Saves_YEAR/TOURN#
44,T28,T28,Sung Joon Park,27,8,,2,4,2015230
45,T28,T28,Scott Pinckney,27,8,,1,13,2015120
46,T28,T28,Alex Prugh,27,8,,1,4,2015310
47,T28,T28,Andrew Putnam,23,8,2.0,4,15,2015220
48,T28,T28,Rory Sabbatini,25,8,,3,18,2015460
49,T28,T28,Webb Simpson,22,8,,3,7,2015280
50,T28,T28,David Toms,21,8,1.0,2,5,2015120
51,T28,T28,Cameron Wilson,3,8,8.0,1,10,2015150
52,T53,T53,Stuart Appleby,7,7,,1,3,2015020
53,T53,T53,Arjun Atwal,7,7,,1,6,2015180
54,T53,T53,Eric Axley,21,7,1.0,1,18,2015030
55,T53,T53,Daniel Berger,31,7,5.0,3,17,2015170
56,T53,T53,Ángel Cabrera,19,7,,2,7,2015210
57,T53,T53,Stewart Cink,23,7,,1,4,2015230
58,T53,T53,George Coetzee,7,7,5.0,4,18,2015060
59,T53,T53,Andrew Dodt,1,7,7.0,2,4,2015430
60,T53,T53,Jason Dufner,21,7,,2,2,2015120
61,T53,T53,Derek Fathauer,27,7,1.0,3,18,2015150
62,T53,T53,Jim Furyk,19,7,,1,4,2015240
63,T53,T53,Lucas Glover,26,7,1.0,3,13,2015330
64,T53,T53,Chesson Hadley,30,7,5.0,4,18,2015400
65,T53,T53,Adam Hadwin,30,7,,3,4,2015400
66,T53,T53,Padraig Harrington,21,7,,3,12,2015210
67,T53,T53,Russell Henley,24,7,,1,18,2015250
68,T53,T53,Max Homa,27,7,1.0,2,17,2015110
69,T53,T53,Ryuji Imada,4,7,,2,14,2015110
70,T53,T53,Matt Jones,25,7,1.0,4,9,2015040
71,T53,T53,Kevin Kisner,30,7,,2,15,2015160
72,T53,T53,Brooks Koepka,23,7,,1,5,2015340
73,T53,T53,Danny Lee,36,7,,4,10,2015050
74,T53,T53,Hunter Mahan,24,7,,2,15,2015430
75,T53,T53,Francesco Molinari,16,7,,2,6,2015170
76,T53,T53,Seung-Yul Noh,21,7,,1,4,2015360
77,T53,T53,Sean O'Hair,26,7,7.0,3,5,2015470
78,T53,T53,Louis Oosthuizen,20,7,1.0,2,2,2015340
79,T53,T53,Carlos Ortiz,30,7,,2,12,2015220
80,T53,T53,Ryan Palmer,22,7,,2,7,2015060
81,T53,T53,Cameron Percy,23,7,7.0,2,8,2015400
82,T53,T53,John Peterson,25,7,,4,6,2015070
83,T53,T53,Kyle Reifers,31,7,,2,18,2015450
84,T53,T53,Heath Slocum,22,7,2.0,2,7,2015040
85,T53,T53,Jordan Spieth,25,7,2.0,3,14,2015190
86,T53,T53,Brendan Steele,24,7,,2,17,2015020
87,T53,T53,Steve Stricker,9,7,,4,5,2015320
88,T53,T53,Chris Stroud,28,7,,3,2,2015180
89,T53,T53,Brian Stuard,31,7,,2,10,2015400
90,T53,T53,Guan Tian Liang,1,7,,1,3,2015040
91,T53,T53,Bo Van Pelt,28,7,,1,18,2015300
92,T53,T53,Jhonattan Vegas,27,7,,1,14,2015300
93,T53,T53,Jimmy Walker,24,7,3.0,4,7,2015010
94,T53,T53,Steve Wheatcroft,28,7,,1,15,2015290
95,T53,T53,Cory Whitsett,2,7,,2,1,2015050
96,T97,T97,Kiradech Aphibarnrat,4,6,,2,12,2015210
97,T97,T97,Ryan Armour,17,6,,2,3,2015050
98,T97,T97,Sangmoon Bae,30,6,,2,4,2015240
99,T97,T97,Ricky Barnes,27,6,,3,15,2015290
100,T97,T97,Jonas Blixt,26,6,,4,15,2015040
101,T97,T97,Jason Bohn,27,6,,1,15,2015470
102,T97,T97,Scott Brown,30,6,,2,1,2015370
103,T97,T97,Paul Casey,24,6,,2,4,2015430
104,T97,T97,Erik Compton,28,6,1.0,1,2,2015260
105,T97,T97,Austin Cook,7,6,6.0,4,11,2015400
106,T97,T97,John Daly,10,6,,1,15,2015120
107,T97,T97,Jason Day,20,6,3.0,1,4,2015400
108,T97,T97,Graham DeLaet,22,6,,2,14,2015310
109,T97,T97,Tony Finau,31,6,1.0,1,8,2015310
110,T97,T97,Martin Flores,30,6,,1,7,2015310
111,T97,T97,Sergio Garcia,15,6,1.0,2,15,2015040
112,T97,T97,Tom Gillis,16,6,3.0,4,8,2015010
113,T97,T97,Jason Gore,26,6,,1,11,2015180
114,T97,T97,James Hahn,28,6,,1,12,2015300
115,T97,T97,Charley Hoffman,28,6,,4,2,2015220
116,T97,T97,John Huh,31,6,,2,11,2015320
117,T97,T97,Jason Kokrak,28,6,,3,17,2015150
118,T97,T97,Anirban Lahiri,12,6,,1,15,2015430
119,T97,T97,Scott Langley,28,6,,4,13,2015320
120,T97,T97,Marc Leishman,23,6,,1,11,2015430
121,T97,T97,Spencer Levin,31,6,1.0,2,6,2015120
122,T97,T97,Joost Luiten,13,6,,1,5,2015060
123,T97,T97,Rory McIlroy,12,6,1.0,4,16,2015280
124,T97,T97,Troy Merritt,29,6,1.0,1,15,2015110
125,T97,T97,Bryce Molder,26,6,,4,9,2015410
126,T97,T97,Carl Pettersson,32,6,3.0,1,9,2015370
127,T97,T97,Ian Poulter,19,6,,2,2,2015170
128,T97,T97,Michael Putnam,28,6,2.0,1,15,2015130
129,T97,T97,Patrick Rodgers,17,6,1.0,4,12,2015350
130,T97,T97,Justin Rose,20,6,5.0,2,11,2015280
131,T97,T97,Sam Saunders,28,6,1.0,1,4,2015180
132,T97,T97,John Senden,24,6,,1,6,2015280
133,T97,T97,Vijay Singh,23,6,,1,14,2015200
134,T97,T97,Shawn Stefani,26,6,,2,10,2015110
135,T97,T97,Henrik Stenson,16,6,,1,1,2015480
136,T97,T97,Andy Sullivan,6,6,,1,16,2015320
137,T97,T97,Hudson Swafford,30,6,,2,5,2015370
138,T97,T97,Vaughn Taylor,12,6,,3,17,2015370
139,T97,T97,Nick Taylor,28,6,,1,11,2015200
140,T97,T97,Josh Teater,11,6,,2,17,2015030
141,T97,T97,Michael Thompson,27,6,6.0,1,17,2015410
142,T97,T97,Cameron Tringale,28,6,2.0,2,13,2015250
143,T97,T97,Tyrone Van Aswegen,20,6,,1,5,2015030
144,T97,T97,Nick Watney,28,6,6.0,4,3,2015470
145,T97,T97,Lee Westwood,15,6,,1,15,2015430
146,T97,T97,Tim Wilkinson,28,6,3.0,2,2,2015230
147,T97,T97,Mark Wilson,28,6,2.0,4,12,2015130
148,T149,T149,Thomas Aiken,4,5,1.0,4,17,2015190
149,T149,T149,Robert Allenby,25,5,,2,11,2015160
150,T149,T149,Benjamín Alvarado,8,5,1.0,1,18,2015180
151,T149,T149,Stephen Ames,1,5,5.0,2,2,2015180
152,T149,T149,Byeong Hun An,5,5,,2,7,2015430
153,T149,T149,Mark Anderson,7,5,,2,15,2015030
154,T149,T149,Cameron Beckman,8,5,1.0,1,14,2015220
155,T149,T149,Keegan Bradley,24,5,,4,2,2015130
156,T149,T149,Chad Campbell,30,5,1.0,1,4,2015380
157,T149,T149,Alex Cejka,30,5,1.0,2,13,2015050
158,T149,T149,Ben Crane,22,5,,2,6,2015120
159,T149,T149,Glen Day,8,5,1.0,1,16,2015050
160,T149,T149,Chris DiMarco,4,5,1.0,1,5,2015030
161,T149,T149,Ken Duke,30,5,,4,3,2015160
162,T149,T149,Harris English,29,5,2.0,1,11,2015480
163,T149,T149,Derek Ernst,26,5,,1,2,2015370
164,T149,T149,Gonzalo Fernandez-Castaño,28,5,3.0,3,2,2015310
165,T149,T149,Fabián Gómez,26,5,,1,9,2015400
166,T149,T149,Retief Goosen,25,5,,2,5,2015370
167,T149,T149,Paul Goydos,1,5,,1,1,2015110
168,T149,T149,Luke Guthrie,27,5,,1,15,2015300
169,T149,T149,Bill Haas,25,5,2.0,2,16,2015450
170,T149,T149,David Hearn,30,5,,1,7,2015150
171,T149,T149,J.J. Henry,30,5,,1,7,2015400
172,T149,T149,Jim Herman,27,5,,1,11,2015460
173,T149,T149,J.B. Holmes,25,5,1.0,3,5,2015190
174,T149,T149,Billy Horschel,28,5,1.0,1,12,2015210
175,T149,T149,Billy Hurley III,28,5,,3,11,2015380
176,T149,T149,Freddie Jacobson,14,5,,2,16,2015230
177,T149,T149,Jerry Kelly,24,5,,2,15,2015370
178,T149,T149,Antonio Lascuna,2,5,1.0,1,11,2015040
179,T149,T149,Davis Love III,18,5,,1,15,2015220
180,T149,T149,Shane Lowry,13,5,1.0,4,14,2015060
181,T149,T149,Will MacKenzie,16,5,3.0,2,4,2015040
182,T149,T149,Ben Martin,27,5,,3,2,2015210
183,T149,T149,Hideki Matsuyama,25,5,,2,9,2015290
184,T149,T149,William McGirt,30,5,,1,13,2015130
185,T149,T149,John Merrick,27,5,,4,4,2015290
186,T149,T149,Phil Mickelson,19,5,,2,4,2015290
187,T149,T149,Jeff Overton,30,5,,2,3,2015180
188,T149,T149,Greg Owen,19,5,,3,4,2015330
189,T149,T149,Scott Piercy,28,5,1.0,3,11,2015120
190,T149,T149,D.A. Points,26,5,,1,12,2015220
191,T149,T149,Jonathan Randolph,25,5,,2,6,2015200
192,T149,T149,Jim Renner,27,5,,1,12,2015170
193,T149,T149,Marcel Siem,8,5,,3,16,2015190
194,T149,T149,Roger Sloan,20,5,1.0,1,2,2015260
195,T149,T149,Chris Smith,9,5,,1,1,2015180
196,T149,T149,Brandt Snedeker,27,5,1.0,4,12,2015190
197,T149,T149,Richard Sterne,18,5,,1,1,2015010
198,T149,T149,Robert Streb,30,5,,2,5,2015300
199,T149,T149,Kevin Streelman,27,5,,2,17,2015240
200,T149,T149,Daniel Summerhays,29,5,1.0,2,15,2015290
201,T149,T149,Nicholas Thompson,31,5,1.0,1,2,2015120
202,T149,T149,Scott Verplank,13,5,2.0,2,12,2015310
203,T149,T149,Johnson Wagner,23,5,,3,14,2015230
204,T149,T149,Bubba Watson,19,5,1.0,3,14,2015130
205,T206,T206,Steven Alker,22,4,,2,12,2015310
206,T206,T206,Blayne Barber,26,4,1.0,4,16,2015230
207,T206,T206,Charlie Beljan,27,4,1.0,2,17,2015040
208,T206,T206,Josh Broadaway,1,4,4.0,1,5,2015380
209,T206,T206,Mark Brooks,3,4,,2,14,2015180
210,T206,T206,Rafa Cabrera Bello,4,4,3.0,1,4,2015180
211,T206,T206,Greg Chalmers,17,4,1.0,1,7,2015330
212,T206,T206,Danny Chia,1,4,2.0,2,4,2015040
213,T206,T206,Austin Connelly,2,4,1.0,1,7,2015400
214,T206,T206,Nick Cullen,1,4,,3,13,2015430
215,T206,T206,Ben Curtis,14,4,2.0,2,12,2015180
216,T206,T206,Victor Dubuisson,10,4,,4,2,2015230
217,T206,T206,Darren Fichardt,1,4,1.0,1,10,2015060
218,T206,T206,Ross Fisher,3,4,,3,16,2015190
219,T206,T206,Oscar Fraustro,21,4,,3,14,2015050
220,T206,T206,Harrison Frazar,7,4,,3,18,2015300
221,T206,T206,Hiroyuki Fujita,3,4,,1,11,2015190
222,T206,T206,Fred Funk,2,4,1.0,1,2,2015070
223,T206,T206,Robert Garrigus,25,4,2.0,1,14,2015220
224,T206,T206,Cody Gribble,4,4,,4,14,2015230
225,T206,T206,Brandon Hagy,8,4,1.0,1,7,2015310
226,T206,T206,Dudley Hart,8,4,1.0,2,15,2015020
227,T206,T206,Charles Howell III,30,4,,2,5,2015320
228,T206,T206,Trevor Immelman,19,4,4.0,2,11,2015370
229,T206,T206,Dustin Johnson,21,4,1.0,3,4,2015320
230,T206,T206,Martin Kaymer,13,4,,3,13,2015170
231,T206,T206,Hyung-Sung Kim,2,4,,4,1,2015060
232,T206,T206,Jake Knapp,2,4,,1,6,2015140
233,T206,T206,Russell Knox,28,4,,4,16,2015300
234,T206,T206,Martin Laird,24,4,1.0,4,15,2015250
235,T206,T206,Pablo Larrazabal,4,4,,4,2,2015060
236,T206,T206,Justin Leonard,22,4,,4,10,2015030
237,T206,T206,WC Liang,5,4,,2,7,2015110
238,T206,T206,David Lipsky,5,4,,1,5,2015430
239,T206,T206,Troy Matteson,9,4,1.0,2,3,2015330
240,T206,T206,Len Mattiace,6,4,,1,5,2015150
241,T206,T206,Billy Mayfair,6,4,1.0,1,2,2015150
242,T206,T206,Scott McCarron,7,4,4.0,1,12,2015180
243,T206,T206,Lee McCoy,3,4,1.0,2,15,2015350
244,T206,T206,Graeme McDowell,15,4,,2,13,2015400
245,T206,T206,Colin Montgomerie,2,4,,4,5,2015340
246,T206,T206,Koumei Oda,4,4,,3,14,2015430
247,T206,T206,Anthony Paolucci,1,4,4.0,1,11,2015180
248,T206,T206,Taylor Pendrith,1,4,4.0,1,4,2015400
249,T206,T206,Kenny Perry,9,4,,1,17,2015250
250,T206,T206,Garrett Rank,1,4,,2,12,2015400
251,T206,T206,Chez Reavie,19,4,,1,1,2015220
252,T206,T206,Andres Romero,24,4,1.0,1,10,2015140
253,T206,T206,Charl Schwartzel,19,4,,3,9,2015230
254,T206,T206,Adam Scott,15,4,,1,12,2015060
255,T206,T206,Byron Smith,21,4,,2,9,2015370
256,T206,T206,Scott Stallings,19,4,,4,11,2015260
257,T206,T206,Paul Stankowski,2,4,,1,9,2015180
258,T206,T206,Kyle Stanley,12,4,1.0,1,17,2015370
259,T206,T206,Zack Sucher,18,4,,2,18,2015330
260,T206,T206,Andrew Svoboda,30,4,,3,9,2015020
261,T206,T206,Peter Uihlein,4,4,2.0,2,14,2015050
262,T206,T206,Danie van Tonder,1,4,,4,2,2015190
263,T206,T206,Camilo Villegas,27,4,,2,7,2015430
264,T206,T206,Tom Watson,3,4,,2,9,2015250
265,T206,T206,Boo Weekley,24,4,2.0,4,4,2015290
266,T206,T206,Mike Weir,18,4,,1,16,2015350
267,T206,T206,Bernd Wiesberger,11,4,,2,11,2015280
268,T206,T206,Danny Willett,10,4,,2,7,2015340
269,T206,T206,Oliver Wilson,2,4,1.0,1,4,2015430
270,T206,T206,Gary Woodland,24,4,,4,14,2015190
271,T272,T272,Blake Adams,13,3,1.0,1,12,2015260
272,T272,T272,Woody Austin,11,3,2.0,1,10,2015170
273,T272,T272,Seuk-hyun Baek,2,3,1.0,1,12,2015040
274,T272,T272,Matt Bettencourt,8,3,1.0,1,17,2015370
275,T272,T272,Thomas Bjørn,7,3,,1,6,2015170
276,T272,T272,Brian Campbell,2,3,1.0,1,13,2015340
277,T272,T272,Albin Choi,1,3,,1,12,2015400
278,T272,T272,Kelvin Day,2,3,,2,13,2015230
279,T272,T272,Bryson DeChambeau,3,3,3.0,2,9,2015340
280,T272,T272,James Driscoll,1,3,3.0,3,5,2015180
281,T272,T272,David Duval,6,3,,2,13,2015330
282,T272,T272,Steve Flesch,7,3,,1,7,2015300
283,T272,T272,Brad Fritsch,3,3,,3,4,2015340
284,T272,T272,Stephen Gallacher,11,3,,3,14,2015430
285,T272,T272,Oliver Goss,1,3,3.0,3,5,2015150
286,T272,T272,Branden Grace,13,3,3.0,3,4,2015440
287,T272,T272,Nathan Green,1,3,1.0,1,2,2015150
288,T272,T272,Emiliano Grillo,5,3,1.0,4,16,2015380
289,T272,T272,Cole Hammer,1,3,,1,15,2015340
290,T272,T272,Justin Hicks,14,3,3.0,1,5,2015220
291,T272,T272,Tom Hoge,26,3,,4,2,2015400
292,T272,T272,Wes Homan,4,3,,2,5,2015020
293,T272,T272,Sam Horsfield,1,3,3.0,1,16,2015340
294,T272,T272,Mikko Ilonen,8,3,,3,4,2015430
295,T272,T272,Thongchai Jaidee,10,3,,1,10,2015190
296,T272,T272,Lee Janzen,4,3,1.0,3,17,2015180
297,T272,T272,Brandt Jobe,6,3,,2,5,2015330
298,T272,T272,Richard Johnson,1,3,3.0,2,18,2015150
299,T272,T272,Rikard Karlberg,2,3,,2,9,2015040
300,T272,T272,Troy Kelly,9,3,,1,13,2015120
301,T272,T272,Whee Kim,23,3,,2,4,2015400
302,T272,T272,Andrew Landry,1,3,3.0,1,9,2015230
303,T272,T272,Paul Lawrie,1,3,3.0,1,2,2015390
304,T272,T272,MJ Maguire,1,3,3.0,1,12,2015210
305,T272,T272,Jack Maguire,1,3,,2,5,2015340
306,T272,T272,David Mathis,1,3,3.0,1,9,2015400
307,T272,T272,Shaun Micheel,5,3,3.0,1,10,2015440
308,T272,T272,Yusaku Miyazato,1,3,,1,4,2015110
309,T272,T272,Patrick Newcomb,2,3,,2,15,2015030
310,T272,T272,Alex Noren,2,3,1.0,2,12,2015190
311,T272,T272,Geoff Ogilvy,15,3,,1,17,2015310
312,T272,T272,Garrett Okamura,1,3,3.0,1,13,2015110
313,T272,T272,C.T. Pan,2,3,1.0,4,2,2015340
314,T272,T272,Tim Petrovic,11,3,,1,14,2015180
315,T272,T272,Dicky Pride,5,3,,4,4,2015150
316,T272,T272,Angelo Que,1,3,1.0,2,16,2015040
317,T272,T272,Alvaro Quiros,2,3,1.0,4,7,2015070
318,T272,T272,Alexandre Rocha,1,3,,2,5,2015350
319,T272,T272,John Rollins,14,3,,1,6,2015120
320,T272,T272,Ollie Schniederjans,7,3,,3,2,2015400
321,T272,T272,Gary Stal,2,3,,2,4,2015430
322,T272,T272,Kyle Suppa,1,3,,2,4,2015110
323,T272,T272,Adam Svensson,1,3,3.0,3,5,2015400
324,T272,T272,Kyle Thompson,1,3,3.0,1,1,2015140
325,T272,T272,D.J. Trahan,5,3,3.0,1,4,2015380
326,T272,T272,Jaco Van Zyl,2,3,1.0,1,4,2015060
327,T272,T272,Charlie Wi,9,3,,2,18,2015040
328,T272,T272,Tiger Woods,11,3,,1,6,2015410
329,T272,T272,Y.E. Yang,4,3,,2,7,2015170
330,T331,T331,Joe Affrunti,4,2,2.0,1,15,2015450
331,T331,T331,Felipe Aguilar,1,2,1.0,2,7,2015060
332,T331,T331,Jason Allred,3,2,1.0,1,10,2015340
333,T331,T331,Ashun Wu,1,2,2.0,1,15,2015060
334,T331,T331,Kyle Bilodeau,1,2,,1,5,2015350
335,T331,T331,Michael Block,6,2,,2,4,2015140
336,T331,T331,Guy Boros,2,2,2.0,2,13,2015380
337,T331,T331,Michael Bradley,4,2,,1,1,2015180
338,T331,T331,Patrick Cantlay,1,2,,4,2,2015070
339,T331,T331,Daniel Chopra,5,2,,4,18,2015180
340,T331,T331,Keith Clearwater,2,2,1.0,1,11,2015300
341,T331,T331,Corey Conners,6,2,2.0,2,12,2015400
342,T331,T331,Fred Couples,2,2,,2,5,2015240
343,T331,T331,Tyler Duncan,1,2,2.0,2,4,2015340
344,T331,T331,Ty Dunlap,1,2,2.0,2,3,2015180
345,T331,T331,Joe Durant,2,2,,1,14,2015180
346,T331,T331,Oliver Farr,1,2,2.0,2,15,2015340
347,T331,T331,Matt Fast,1,2,2.0,1,18,2015050
348,T331,T331,Edward Figueroa,1,2,,1,7,2015180
349,T331,T331,Tommy Fleetwood,7,2,,2,4,2015340
350,T331,T331,Carlos Franco,1,2,,1,10,2015180
351,T331,T331,Nicholas Fung,1,2,1.0,3,13,2015040
352,T331,T331,Robert Gamez,4,2,,1,17,2015380
353,T331,T331,Scott Gardiner,3,2,,1,18,2015150
354,T331,T331,Mathew Goggin,1,2,2.0,2,12,2015010
355,T331,T331,Kevin Golding,1,2,,1,6,2015310
356,T331,T331,Scott Gutschewski,1,2,2.0,3,16,2015290
357,T331,T331,Todd Hamilton,3,2,1.0,2,2,2015180
358,T331,T331,Blair Hamilton,1,2,1.0,3,7,2015400
359,T331,T331,Nick Hardy,1,2,,4,4,2015340
360,T331,T331,Tyrrell Hatton,2,2,2.0,4,13,2015440
361,T331,T331,Mark Hensby,2,2,,2,10,2015400
362,T331,T331,Tim Herron,7,2,,2,6,2015210
363,T331,T331,Beau Hossler,1,2,1.0,4,3,2015340
364,T331,T331,Mu Hu,1,2,,1,11,2015060
365,T331,T331,Hiroshi Iwata,4,2,1.0,2,4,2015110
366,T331,T331,Steven Jeffress,1,2,2.0,4,16,2015190
367,T331,T331,Jin Jeong,1,2,,2,1,2015060
368,T331,T331,Miguel Angel Jiménez,6,2,,4,5,2015060
369,T331,T331,Tom Johnson,2,2,,2,3,2015110
370,T331,T331,Richard Jung,1,2,,2,3,2015400
371,T331,T331,Alex Kang,1,2,2.0,3,16,2015180
372,T331,T331,Shiv Kapur,1,2,2.0,2,17,2015340
373,T331,T331,Robert Karlsson,2,2,,1,10,2015180
374,T331,T331,Skip Kendall,2,2,,2,7,2015180
375,T331,T331,Alex Kim,1,2,1.0,2,17,2015340
376,T331,T331,Søren Kjeldsen,3,2,,1,8,2015430
377,T331,T331,Jason Knutzon,2,2,,2,15,2015060
378,T331,T331,Grant Leaver,1,2,2.0,2,14,2015380
379,T331,T331,D.H. Lee,2,2,,4,18,2015260
380,T331,T331,Steve Lewton,1,2,,1,12,2015040
381,T331,T331,Thomas Lim,1,2,2.0,2,5,2015300
382,T331,T331,Lance Lopez,1,2,2.0,2,15,2015220
383,T331,T331,Steve Lowery,3,2,,3,12,2015380
384,T331,T331,Jarrod Lyle,10,2,,1,2,2015220
385,T331,T331,Matt Mabrey,1,2,2.0,1,13,2015340
386,T331,T331,Jeff Maggert,2,2,,2,3,2015180
387,T331,T331,Peter Malnati,1,2,2.0,2,4,2015380
388,T331,T331,Todd McCorkle,1,2,,1,4,2015380
389,T331,T331,Parker McLachlin,2,2,,2,9,2015380
390,T331,T331,Maverick McNealy,2,2,2.0,3,11,2015380
391,T331,T331,Prom Meesawat,1,2,2.0,3,15,2015040
392,T331,T331,Byron Meth,1,2,,1,10,2015240
393,T331,T331,James Morrison,2,2,,1,4,2015390
394,T331,T331,Chris Naegel,2,2,,1,2,2015260
395,T331,T331,Matthew NeSmith,1,2,2.0,2,6,2015340
396,T331,T331,Garrett Osborn,4,2,1.0,1,3,2015070
397,T331,T331,Jason Palmer,1,2,2.0,1,14,2015340
398,T331,T331,John Parry,1,2,,4,7,2015340
399,T331,T331,Corey Pavin,1,2,2.0,1,17,2015300
400,T331,T331,Rod Perry,2,2,1.0,2,9,2015200
401,T331,T331,Martin Piller,1,2,1.0,2,4,2015380
402,T331,T331,Andy Pope,2,2,1.0,3,15,2015030
403,T331,T331,Jon Rahm,3,2,1.0,4,14,2015350
404,T331,T331,Chris Riley,2,2,2.0,2,15,2015380
405,T331,T331,Marcelo Rozo,1,2,2.0,3,7,2015400
406,T331,T331,Brett Rumford,1,2,2.0,3,5,2015390
407,T331,T331,Carlos Sainz Jr,20,2,1.0,2,4,2015330
408,T331,T331,Drew Scott,1,2,,1,14,2015160
409,T331,T331,Kevin Stadler,5,2,,1,2,2015020
410,T331,T331,Kevin Tway,1,2,2.0,4,15,2015020
411,T331,T331,Omar Uresti,2,2,2.0,1,10,2015440
412,T331,T331,Duffy Waldorf,2,2,1.0,1,18,2015180
413,T331,T331,Bobby Wyatt,2,2,,1,10,2015050
414,T331,T331,Gunn Yang,9,2,,2,16,2015340
415,T331,T331,Fabrizio Zanotti,1,2,2.0,4,15,2015180
416,T331,T331,Lian-Wei Zhang,1,2,1.0,1,2,2015060
417,T418,T418,Brad Adamonis,1,1,1.0,2,16,2015350
418,T418,T418,Mark Baldwin,1,1,1.0,2,8,2015020
419,T418,T418,Kurt Barnes,1,1,,2,6,2015340
420,T418,T418,James Beale,1,1,,2,17,2015400
421,T418,T418,Jared Becher,1,1,,1,13,2015340
422,T418,T418,"Rich Berberian, Jr.",1,1,,2,6,2015340
423,T418,T418,Thomas Birdsey,1,1,,1,16,2015220
424,T418,T418,Lucas Bjerregaard,1,1,,2,3,2015340
425,T418,T418,Daniel Brooks,1,1,,1,13,2015390
426,T418,T418,Ted Brown,1,1,1.0,2,15,2015450
427,T418,T418,Christopher Brown,1,1,1.0,2,13,2015310
428,T418,T418,Sam Burns,2,1,,1,2,2015330
429,T418,T418,Brian Cairns,1,1,,1,6,2015440
430,T418,T418,Mark Calcavecchia,2,1,,2,16,2015180
431,T418,T418,Rafael Campos,1,1,1.0,2,8,2015180
432,T418,T418,Sebastian Cappelen,2,1,,1,16,2015340
433,T418,T418,David Carr,2,1,1.0,3,6,2015150
434,T418,T418,Darren Clarke,6,1,,1,14,2015440
435,T418,T418,Jeff Corr,1,1,,2,16,2015370
436,T418,T418,Ben Crenshaw,1,1,1.0,2,2,2015240
437,T418,T418,T.T. Crouch,1,1,,2,16,2015320
438,T418,T418,Marco Dawson,1,1,,1,14,2015180
439,T418,T418,Roberto Díaz,1,1,1.0,2,10,2015070
440,T418,T418,Matt Dobyns,1,1,,1,17,2015440
441,T418,T418,Matias Dominguez,1,1,1.0,2,9,2015240
