,YTD_Par_or_Better_Streak_RANK THIS WEEK,YTD_Par_or_Better_Streak_RANK LAST WEEK,YTD_Par_or_Better_Streak_PLAYER NAME,YTD_Par_or_Better_Streak_NUMBER OF ROUNDS
89,T89,T89,Stewart Cink,9
90,T89,T89,Brian Davis,9
91,T89,T89,Tony Finau,9
92,T89,T89,Jason Gore,9
93,T89,T89,Emiliano Grillo,9
94,T89,T89,Jim Herman,9
95,T89,T89,Ryo Ishikawa,9
96,T89,T89,Freddie Jacobson,9
97,T89,T89,Whee Kim,9
98,T89,T89,Marc Leishman,9
99,T89,T89,Spencer Levin,9
100,T89,T89,George McNeill,9
101,T89,T89,Bryce Molder,9
102,T89,T89,Jeff Overton,9
103,T89,T89,Patrick Rodgers,9
104,T89,T89,Andres Romero,9
105,T89,T89,Vijay Singh,9
106,T89,T89,Roger Sloan,9
107,T89,T89,Brendon Todd,9
108,T89,T89,D.J. Trahan,9
109,T89,T89,Bo Van Pelt,9
110,T89,T89,Boo Weekley,9
111,T89,T89,Mark Wilson,9
112,T89,T89,Fabrizio Zanotti,9
113,T114,T114,Jason Bohn,8
114,T114,T114,Jonathan Byrd,8
115,T114,T114,Kevin Chappell,8
116,T114,T114,Erik Compton,8
117,T114,T114,Brad Fritsch,8
118,T114,T114,Andres Gonzales,8
119,T114,T114,Retief Goosen,8
120,T114,T114,Luke Guthrie,8
121,T114,T114,Brian Harman,8
122,T114,T114,Matt Jones,8
123,T114,T114,Matt Kuchar,8
124,T114,T114,David Lingmerth,8
125,T114,T114,Andrew Loupe,8
126,T114,T114,Davis Love III,8
127,T114,T114,Shane Lowry,8
128,T114,T114,Joost Luiten,8
129,T114,T114,William McGirt,8
130,T114,T114,Ryan Moore,8
131,T114,T114,Sean O'Hair,8
132,T114,T114,Thorbjørn Olesen,8
133,T114,T114,Sung Joon Park,8
134,T114,T114,Cameron Percy,8
135,T114,T114,Kenny Perry,8
136,T114,T114,Jonathan Randolph,8
137,T114,T114,Adam Scott,8
138,T114,T114,John Senden,8
139,T114,T114,Scott Stallings,8
140,T114,T114,Kevin Streelman,8
141,T114,T114,Zack Sucher,8
142,T114,T114,Nick Taylor,8
143,T114,T114,Nicholas Thompson,8
144,T114,T114,Tyrone Van Aswegen,8
145,T114,T114,Jhonattan Vegas,8
146,T147,T147,Steven Alker,7
147,T147,T147,Blayne Barber,7
148,T147,T147,Roberto Castro,7
149,T147,T147,George Coetzee,7
150,T147,T147,Jon Curran,7
151,T147,T147,Jason Dufner,7
152,T147,T147,Ernie Els,7
153,T147,T147,Derek Ernst,7
154,T147,T147,Sergio Garcia,7
155,T147,T147,Lucas Glover,7
156,T147,T147,Chesson Hadley,7
157,T147,T147,John Huh,7
158,T147,T147,Doug LaBelle II,7
159,T147,T147,Scott Langley,7
160,T147,T147,Alexander Levy,7
161,T147,T147,Greg Owen,7
162,T147,T147,Scott Pinckney,7
163,T147,T147,Andrew Putnam,7
164,T147,T147,Jon Rahm,7
165,T147,T147,Sam Saunders,7
166,T147,T147,Ollie Schniederjans,7
167,T147,T147,Charl Schwartzel,7
168,T147,T147,Brian Stuard,7
169,T147,T147,Cameron Tringale,7
170,T147,T147,Camilo Villegas,7
171,T147,T147,Charlie Wi,7
172,T147,T147,Bernd Wiesberger,7
173,T174,T174,Joe Affrunti,6
174,T174,T174,Thomas Aiken,6
175,T174,T174,Ryan Armour,6
176,T174,T174,Jonas Blixt,6
177,T174,T174,Keegan Bradley,6
178,T174,T174,Greg Chalmers,6
179,T174,T174,K.J. Choi,6
180,T174,T174,Tim Clark,6
181,T174,T174,Ben Crane,6
182,T174,T174,Luke Donald,6
183,T174,T174,Derek Fathauer,6
184,T174,T174,Gonzalo Fernandez-Castaño,6
185,T174,T174,Martin Flores,6
186,T174,T174,Brice Garnett,6
187,T174,T174,Scott Gutschewski,6
188,T174,T174,Justin Hicks,6
189,T174,T174,Mark Hubbard,6
190,T174,T174,Billy Hurley III,6
191,T174,T174,Trevor Immelman,6
192,T174,T174,Chris Kirk,6
193,T174,T174,Bill Lunde,6
194,T174,T174,Phil Mickelson,6
195,T174,T174,Carlos Sainz Jr,6
196,T174,T174,Heath Slocum,6
197,T174,T174,Andrew Svoboda,6
198,T174,T174,Josh Teater,6
199,T174,T174,Michael Thompson,6
200,T174,T174,Scott Verplank,6
201,T174,T174,Nick Watney,6
202,T174,T174,Lee Westwood,6
203,T174,T174,Steve Wheatcroft,6
204,T174,T174,Danny Willett,6
205,T174,T174,Y.E. Yang,6
206,T207,T207,Robert Allenby,5
207,T207,T207,Mark Anderson,5
208,T207,T207,Eric Axley,5
209,T207,T207,Charlie Beljan,5
210,T207,T207,Ben Curtis,5
211,T207,T207,Jamie Donaldson,5
212,T207,T207,Ken Duke,5
213,T207,T207,Oscar Fraustro,5
214,T207,T207,Robert Garrigus,5
215,T207,T207,Tom Gillis,5
216,T207,T207,Brandon Hagy,5
217,T207,T207,Dudley Hart,5
218,T207,T207,Mark Hensby,5
219,T207,T207,J.B. Holmes,5
220,T207,T207,Wes Homan,5
221,T207,T207,Lee Janzen,5
222,T207,T207,Martin Kaymer,5
223,T207,T207,Troy Kelly,5
224,T207,T207,D.H. Lee,5
225,T207,T207,Justin Leonard,5
226,T207,T207,Will MacKenzie,5
227,T207,T207,Billy Mayfair,5
228,T207,T207,Graeme McDowell,5
229,T207,T207,James Morrison,5
230,T207,T207,Jordan Niebrugge,5
231,T207,T207,Seung-Yul Noh,5
232,T207,T207,Carlos Ortiz,5
233,T207,T207,Garrett Osborn,5
234,T207,T207,Martin Piller,5
235,T207,T207,D.A. Points,5
236,T207,T207,Angelo Que,5
237,T207,T207,Byron Smith,5
238,T207,T207,Andy Sullivan,5
239,T207,T207,Tim Wilkinson,5
240,T207,T207,Garrett Willis,5
241,T242,T242,Benjamín Alvarado,4
242,T242,T242,Byeong Hun An,4
243,T242,T242,Kiradech Aphibarnrat,4
244,T242,T242,Ashley Chesters,4
245,T242,T242,John Daly,4
246,T242,T242,Glen Day,4
247,T242,T242,Matt Every,4
248,T242,T242,Ross Fisher,4
249,T242,T242,Fred Funk,4
250,T242,T242,Tommy Gainey,4
251,T242,T242,Stephen Gallacher,4
252,T242,T242,Cody Gribble,4
253,T242,T242,Padraig Harrington,4
254,T242,T242,Tom Johnson,4
255,T242,T242,Craig Kanada,4
256,T242,T242,Jason Knutzon,4
257,T242,T242,Anirban Lahiri,4
258,T242,T242,Troy Matteson,4
259,T242,T242,Prom Meesawat,4
260,T242,T242,Mark O'Meara,4
261,T242,T242,Rod Pampling,4
262,T242,T242,Jim Renner,4
263,T242,T242,Wes Roach,4
264,T242,T242,John Rollins,4
265,T242,T242,Robby Shelton,4
266,T242,T242,Chris Smith,4
267,T242,T242,Michael Smith,4
268,T242,T242,Kevin Stadler,4
269,T242,T242,Peter Uihlein,4
270,T242,T242,Anthony Wall,4
271,T242,T242,Marc Warren,4
272,T242,T242,Cory Whitsett,4
273,T242,T242,Tiger Woods,4
274,T275,T275,Blake Adams,3
275,T275,T275,Ashun Wu,3
276,T275,T275,Arjun Atwal,3
277,T275,T275,Woody Austin,3
278,T275,T275,Cameron Beckman,3
279,T275,T275,Matt Bettencourt,3
280,T275,T275,Thomas Bjørn,3
281,T275,T275,Michael Block,3
282,T275,T275,Michael Bradley,3
283,T275,T275,Kelvin Day,3
284,T275,T275,James Driscoll,3
285,T275,T275,Victor Dubuisson,3
286,T275,T275,Paul Dunne,3
287,T275,T275,David Duval,3
288,T275,T275,Steve Flesch,3
289,T275,T275,Marcus Fraser,3
290,T275,T275,Harrison Frazar,3
291,T275,T275,Tyrrell Hatton,3
292,T275,T275,Mikko Ilonen,3
293,T275,T275,Hiroshi Iwata,3
294,T275,T275,Thongchai Jaidee,3
295,T275,T275,Smylie Kaufman,3
296,T275,T275,Hyung-Sung Kim,3
297,T275,T275,Patton Kizzire,3
298,T275,T275,Søren Kjeldsen,3
299,T275,T275,Romain Langasque,3
300,T275,T275,Pablo Larrazabal,3
301,T275,T275,WC Liang,3
302,T275,T275,Lee McCoy,3
303,T275,T275,Maverick McNealy,3
304,T275,T275,Shaun Micheel,3
305,T275,T275,Chris Naegel,3
306,T275,T275,Eddie Pepperell,3
307,T275,T275,Tim Petrovic,3
308,T275,T275,Andy Pope,3
309,T275,T275,Dicky Pride,3
310,T275,T275,Alvaro Quiros,3
311,T275,T275,Richie Ramsay,3
312,T275,T275,Cory Renfrew,3
313,T275,T275,Alexandre Rocha,3
314,T275,T275,Brett Rumford,3
315,T275,T275,Marcel Siem,3
316,T275,T275,Richard Sterne,3
317,T275,T275,Kevin Tway,3
318,T275,T275,Jaco Van Zyl,3
319,T275,T275,Scott Vincent,3
320,T275,T275,Duffy Waldorf,3
321,T275,T275,Mike Weir,3
322,T275,T275,Cameron Wilson,3
323,T275,T275,Gunn Yang,3
324,T325,T325,Felipe Aguilar,2
325,T325,T325,Jason Allred,2
326,T325,T325,Stephen Ames,2
327,T325,T325,Mark Brooks,2
328,T325,T325,Ted Brown,2
329,T325,T325,Rafa Cabrera Bello,2
330,T325,T325,Brian Campbell,2
331,T325,T325,Patrick Cantlay,2
332,T325,T325,Danny Chia,2
333,T325,T325,Darren Clarke,2
334,T325,T325,Austin Connelly,2
335,T325,T325,Corey Conners,2
336,T325,T325,Fred Couples,2
337,T325,T325,Tommy Fleetwood,2
338,T325,T325,Ryan Fox,2
339,T325,T325,Scott Gardiner,2
340,T325,T325,Paul Goydos,2
341,T325,T325,Jimmy Gunn,2
342,T325,T325,Blair Hamilton,2
343,T325,T325,Tim Herron,2
344,T325,T325,Brandt Jobe,2
345,T325,T325,Kent Jones,2
346,T325,T325,Rikard Karlberg,2
347,T325,T325,Masahiro Kawamura,2
348,T325,T325,Antonio Lascuna,2
349,T325,T325,Paul Lawrie,2
350,T325,T325,Tom Lehman,2
351,T325,T325,Steve Lewton,2
352,T325,T325,David Lipsky,2
353,T325,T325,Jamie Lovemark,2
354,T325,T325,Steve Lowery,2
355,T325,T325,John Mallinger,2
356,T325,T325,Peter Malnati,2
357,T325,T325,Scott McCarron,2
358,T325,T325,Parker McLachlin,2
359,T325,T325,Koumei Oda,2
360,T325,T325,C.T. Pan,2
361,T325,T325,David Pastore,2
362,T325,T325,Chris Riley,2
363,T325,T325,Mark Silvers,2
364,T325,T325,J.J. Spaun,2
365,T325,T325,Kyle Suppa,2
366,T325,T325,Adam Svensson,2
367,T325,T325,Guan Tian Liang,2
368,T325,T325,Omar Uresti,2
369,T325,T325,Dawie van der Walt,2
370,T325,T325,Tom Watson,2
371,T325,T325,Oliver Wilson,2
372,T325,T325,Bobby Wyatt,2
