,Consecutive_Par_5_Birdies_RANK THIS WEEK,Consecutive_Par_5_Birdies_RANK LAST WEEK,Consecutive_Par_5_Birdies_PLAYER NAME,Consecutive_Par_5_Birdies_EVENTS,Consecutive_Par_5_Birdies_NUMBER OF HOLES
0,1,1,Austin Cook,7,14
1,2,2,Jeff Overton,30,13
2,T3,T3,Ricky Barnes,27,12
3,T3,T3,Matt Kuchar,25,12
4,T3,T3,Bubba Watson,19,12
5,T6,T6,Chad Campbell,30,11
6,T6,T6,Morgan Hoffmann,26,11
7,T8,T8,J.J. Henry,30,10
8,T8,T8,Phil Mickelson,19,10
9,T8,T8,Rod Pampling,10,10
10,T8,T8,Scott Piercy,28,10
11,T8,T8,Vaughn Taylor,12,10
12,T13,T13,Daniel Berger,31,9
13,T13,T13,Paul Casey,24,9
14,T13,T13,Jason Day,20,9
15,T13,T13,Ernie Els,18,9
16,T13,T13,Andres Gonzales,28,9
17,T13,T13,Adam Hadwin,30,9
18,T13,T13,Geoff Ogilvy,15,9
19,T13,T13,Patrick Reed,27,9
20,T13,T13,Byron Smith,21,9
21,T13,T13,Justin Thomas,30,9
22,T13,T13,Cameron Tringale,28,9
23,T24,T24,Charlie Beljan,27,8
24,T24,T24,Ángel Cabrera,19,8
25,T24,T24,Graham DeLaet,22,8
26,T24,T24,Harris English,29,8
27,T24,T24,Tony Finau,31,8
28,T24,T24,Rickie Fowler,21,8
29,T24,T24,Charley Hoffman,28,8
30,T24,T24,Tom Hoge,26,8
31,T24,T24,Max Homa,27,8
32,T24,T24,Russell Knox,28,8
33,T24,T24,Jason Kokrak,28,8
34,T24,T24,Martin Laird,24,8
35,T24,T24,David Lingmerth,28,8
36,T24,T24,Ben Martin,27,8
37,T24,T24,Carlos Ortiz,30,8
38,T24,T24,Sung Joon Park,27,8
39,T24,T24,Alex Prugh,27,8
40,T24,T24,Webb Simpson,22,8
41,T24,T24,Robert Streb,30,8
42,T24,T24,Hudson Swafford,30,8
43,T24,T24,Jimmy Walker,24,8
44,T24,T24,Boo Weekley,24,8
45,T24,T24,Steve Wheatcroft,28,8
46,T47,T47,Joe Affrunti,4,7
47,T47,T47,Robert Allenby,25,7
48,T47,T47,Aaron Baddeley,25,7
49,T47,T47,Matt Bettencourt,8,7
50,T47,T47,Steven Bowditch,32,7
51,T47,T47,Keegan Bradley,24,7
52,T47,T47,Scott Brown,30,7
53,T47,T47,Stewart Cink,23,7
54,T47,T47,Tim Clark,13,7
55,T47,T47,Fabián Gómez,26,7
56,T47,T47,Bill Haas,25,7
57,T47,T47,Brandon Hagy,8,7
58,T47,T47,J.B. Holmes,25,7
