,Last_5_Events_-_Short_Game_RANK THIS WEEK,Last_5_Events_-_Short_Game_RANK LAST WEEK,Last_5_Events_-_Short_Game_PLAYER NAME,Last_5_Events_-_Short_Game_EVENTS,Last_5_Events_-_Short_Game_RATING
180,T168,T168,Tom Watson,1,5.9
181,T182,T182,Kevin Chappell,2,5.8
182,T182,T182,Jim Herman,1,5.8
183,T182,T182,Trevor Immelman,1,5.8
184,T182,T182,Dustin Johnson,1,5.8
185,T182,T182,Ben Kohles,1,5.8
186,T182,T182,Billy Mayfair,2,5.8
187,T182,T182,Ryan Palmer,3,5.8
188,T182,T182,Charl Schwartzel,3,5.8
189,T182,T182,Kevin Stadler,4,5.8
190,T182,T182,Henrik Stenson,3,5.8
191,T182,T182,Bubba Watson,2,5.8
192,T193,T193,Matt Bettencourt,2,5.7
193,T193,T193,Brian Davis,1,5.7
194,T193,T193,Marco Dawson,2,5.7
195,T193,T193,Brendon de Jonge,2,5.7
196,T193,T193,David Hearn,4,5.7
197,T193,T193,Derek Lamely,1,5.7
198,T193,T193,Danny Lee,2,5.7
199,T193,T193,Jeff Overton,4,5.7
200,T193,T193,Carl Pettersson,2,5.7
201,T202,T202,Blake Adams,4,5.6
202,T202,T202,John Daly,1,5.6
203,T202,T202,Robert Karlsson,3,5.6
204,T202,T202,Colt Knost,2,5.6
205,T202,T202,Ryan Moore,4,5.6
206,T202,T202,Louis Oosthuizen,4,5.6
207,T202,T202,Heath Slocum,3,5.6
208,T202,T202,Kevin Sutherland,3,5.6
209,T202,T202,Marc Turnesa,1,5.6
210,T202,T202,Brett Wetterich,1,5.6
211,T212,T212,Brian Harman,3,5.5
212,T212,T212,Richard Lee,2,5.5
213,T212,T212,Hunter Mahan,2,5.5
214,T212,T212,William McGirt,3,5.5
215,T212,T212,George McNeill,3,5.5
216,T212,T212,Toshinori Muto,1,5.5
217,T212,T212,Seung-Yul Noh,2,5.5
218,T212,T212,José María Olazábal,1,5.5
219,T212,T212,Patrick Reed,2,5.5
220,T212,T212,Daniel Summerhays,3,5.5
221,T212,T212,Bernd Wiesberger,1,5.5
222,T223,T223,Shane Bertsch,1,5.4
223,T223,T223,Fred Couples,2,5.4
224,T223,T223,James Driscoll,2,5.4
225,T223,T223,Pablo Larrazabal,1,5.4
226,T223,T223,Spencer Levin,2,5.4
227,T223,T223,WC Liang,1,5.4
228,T223,T223,John Merrick,3,5.4
229,T223,T223,Chez Reavie,3,5.4
230,T223,T223,Adam Scott,2,5.4
231,T223,T223,Kevin Streelman,5,5.4
232,T223,T223,Cameron Tringale,1,5.4
233,T223,T223,Garrett Willis,2,5.4
234,T235,T235,Sangmoon Bae,1,5.3
235,T235,T235,Tommy Biershenk,1,5.3
236,T235,T235,J.J. Henry,2,5.3
237,T235,T235,Shigeki Maruyama,1,5.3
238,T235,T235,Alex Noren,1,5.3
239,T235,T235,Rod Pampling,3,5.3
240,T235,T235,Fran Quinn,1,5.3
241,T235,T235,Webb Simpson,1,5.3
242,T235,T235,Lee Westwood,3,5.3
243,T244,T244,Miguel Angel Carballo,2,5.2
244,T244,T244,Yoshinori Fujimoto,1,5.2
245,T244,T244,Steve Marino,2,5.2
246,T244,T244,D.J. Trahan,3,5.2
247,T244,T244,Boo Weekley,2,5.2
248,T249,T249,Guy Boros,1,5.1
249,T249,T249,Harris English,4,5.1
250,T249,T249,Brandt Jobe,5,5.1
251,T249,T249,J.J. Killeen,3,5.1
252,T249,T249,Matt McQuillan,1,5.1
253,T249,T249,Kenny Perry,3,5.1
254,T249,T249,Ted Purdy,2,5.1
255,T256,T256,Rickie Fowler,3,5.0
256,T256,T256,Harrison Frazar,1,5.0
257,T256,T256,Rory Sabbatini,1,5.0
258,T259,T259,Ángel Cabrera,2,4.9
259,T259,T259,Daniel Chopra,3,4.9
260,T259,T259,Derek Ernst,1,4.9
261,T259,T259,Mathias Grönberg,1,4.9
262,T259,T259,Ryo Ishikawa,2,4.9
263,T259,T259,Kyle Thompson,2,4.9
264,T259,T259,Peter Tomasulo,1,4.9
265,T266,T266,Dustin Morris,1,4.8
266,T266,T266,Alvaro Quiros,1,4.8
267,T266,T266,Joey Snyder III,1,4.8
268,T269,T269,Will Claxton,4,4.7
269,T269,T269,Chris DiMarco,1,4.7
270,T269,T269,Charley Hoffman,2,4.7
271,T269,T269,Yuta Ikeda,1,4.7
272,T269,T269,Kent Jones,1,4.7
273,T269,T269,Francesco Molinari,1,4.7
274,T269,T269,Sean O'Hair,3,4.7
275,T269,T269,Roland Thatcher,1,4.7
276,T269,T269,Danny Willett,1,4.7
277,T278,T278,Charlie Beljan,3,4.6
278,T278,T278,David Toms,2,4.6
279,280,280,Ben Crane,2,4.4
280,T281,T281,Anthony Kim,1,4.3
281,T281,T281,Justin Thomas,1,4.3
282,T281,T281,Mark Wilson,2,4.3
283,284,284,Robert Rock,1,4.2
284,285,285,Koumei Oda,1,4.0
285,T286,T286,Gary Christian,1,3.8
286,T286,T286,Todd Hamilton,1,3.8
287,T286,T286,Peter Hanson,1,3.8
288,T286,T286,Tom Lewis,1,3.8
289,290,290,Oliver Bekker,1,3.6
290,T291,T291,Gonzalo Fernandez-Castaño,1,3.5
291,T291,T291,Joost Luiten,1,3.5
292,T291,T291,Johnson Wagner,1,3.5
293,294,294,Stephen Ames,1,3.4
294,295,295,Jonathan Fly,1,3.3
295,296,296,Joseph Bramlett,1,2.8
296,297,297,Arjun Atwal,1,2.5
297,298,298,Matt Hill,1,2.0
298,T299,T299,Paul Casey,1,1.8
299,T299,T299,Frank Lickliter II,1,1.8
