,Last_5_Events_-_Scoring_RANK THIS WEEK,Last_5_Events_-_Scoring_RANK LAST WEEK,Last_5_Events_-_Scoring_PLAYER NAME,Last_5_Events_-_Scoring_EVENTS,Last_5_Events_-_Scoring_RATING
0,1,1,David Toms,2,9.0
1,T2,T2,Jonas Blixt,4,8.9
2,T2,T2,Tim Petrovic,1,8.9
3,T2,T2,Tiger Woods,3,8.9
4,T5,T5,Robert Garrigus,3,8.8
5,T5,T5,Paul Goydos,2,8.8
6,T5,T5,Rory McIlroy,4,8.8
7,T8,T8,Woody Austin,2,8.7
8,T8,T8,Brendon de Jonge,4,8.7
9,T8,T8,Davis Love III,3,8.7
10,T8,T8,Tom Pernice Jr.,1,8.7
11,T8,T8,Ian Poulter,1,8.7
12,T8,T8,Joey Snyder III,1,8.7
13,T8,T8,Nick Watney,1,8.7
14,T15,T15,Sergio Garcia,4,8.6
15,T15,T15,Bill Lunde,3,8.6
16,T15,T15,Shigeki Maruyama,1,8.6
17,T15,T15,Ryan Moore,5,8.6
18,T15,T15,Kyle Reifers,2,8.6
19,T15,T15,Justin Rose,2,8.6
20,T15,T15,Vijay Singh,4,8.6
21,T15,T15,Brandt Snedeker,2,8.6
22,T15,T15,Willie Wood,1,8.6
23,T24,T24,Ricky Barnes,1,8.5
24,T24,T24,Charlie Beljan,3,8.5
25,T24,T24,Gavin Coles,2,8.5
26,T24,T24,Nicolas Colsaerts,2,8.5
27,T24,T24,Brian Davis,1,8.5
28,T24,T24,Tadd Fujikawa,1,8.5
29,T24,T24,Jim Furyk,4,8.5
30,T24,T24,Charles Howell III,3,8.5
31,T24,T24,Danny Lee,2,8.5
32,T24,T24,Edward Loar,2,8.5
33,T24,T24,John Mallinger,2,8.5
34,T24,T24,Phil Mickelson,4,8.5
35,T24,T24,Greg Owen,2,8.5
36,T24,T24,Jonathan Randolph,1,8.5
37,T24,T24,Patrick Reed,2,8.5
38,T24,T24,Bubba Watson,2,8.5
39,T24,T24,Boo Weekley,2,8.5
40,T41,T41,Arjun Atwal,1,8.4
41,T41,T41,Rich Beem,1,8.4
42,T41,T41,Simon Dyson,1,8.4
43,T41,T41,Luke Guthrie,3,8.4
44,T41,T41,Jim Herman,1,8.4
45,T41,T41,Jerry Kelly,2,8.4
46,T41,T41,Russell Knox,4,8.4
47,T41,T41,Jarrod Lyle,2,8.4
48,T41,T41,Garth Mulroy,2,8.4
49,T41,T41,Louis Oosthuizen,4,8.4
50,T41,T41,Lee Slattery,1,8.4
51,T52,T52,Thomas Aiken,1,8.3
52,T52,T52,Steven Bowditch,1,8.3
53,T52,T52,Chad Campbell,2,8.3
54,T52,T52,Glen Day,1,8.3
55,T52,T52,Joe Durant,1,8.3
56,T52,T52,Bobby Gates,1,8.3
57,T52,T52,Brian Gay,4,8.3
58,T52,T52,Retief Goosen,2,8.3
59,T52,T52,Lee Janzen,2,8.3
60,T52,T52,Richard Lee,2,8.3
61,T52,T52,Len Mattiace,1,8.3
62,T52,T52,Rocco Mediate,3,8.3
63,T52,T52,John Merrick,4,8.3
64,T52,T52,Brendan Steele,3,8.3
65,T52,T52,Josh Teater,4,8.3
66,T52,T52,Michael Thompson,3,8.3
67,T52,T52,Peter Tomasulo,1,8.3
68,T52,T52,Marc Turnesa,1,8.3
69,T52,T52,Bo Van Pelt,3,8.3
70,T71,T71,Mark Anderson,3,8.2
71,T71,T71,Ángel Cabrera,3,8.2
72,T71,T71,Chris Couch,3,8.2
73,T71,T71,Ben Curtis,4,8.2
74,T71,T71,Jason Day,3,8.2
75,T71,T71,Luke Donald,3,8.2
76,T71,T71,Scott Dunlap,2,8.2
77,T71,T71,Matt Every,4,8.2
78,T71,T71,Martin Flores,4,8.2
79,T71,T71,Fred Funk,1,8.2
80,T71,T71,Tom Gillis,4,8.2
81,T71,T71,Tim Herron,5,8.2
82,T71,T71,Billy Horschel,4,8.2
83,T71,T71,Skip Kendall,3,8.2
84,T71,T71,David Mathis,4,8.2
85,T71,T71,Troy Matteson,1,8.2
86,T71,T71,Sean O'Hair,3,8.2
87,T71,T71,Nick O'Hern,2,8.2
88,T71,T71,Scott Piercy,3,8.2
89,T71,T71,Jeff Quinney,1,8.2
90,T71,T71,Charl Schwartzel,4,8.2
91,T71,T71,Adam Scott,4,8.2
92,T71,T71,Shawn Stefani,1,8.2
93,T71,T71,Roland Thatcher,1,8.2
94,T71,T71,Camilo Villegas,4,8.2
95,T71,T71,Duffy Waldorf,3,8.2
96,T71,T71,Gary Woodland,2,8.2
97,T98,T98,Tommy Biershenk,1,8.1
98,T98,T98,Kris Blanks,1,8.1
99,T98,T98,Scott Brown,3,8.1
100,T98,T98,Greg Chalmers,3,8.1
101,T98,T98,Daniel Chopra,3,8.1
102,T98,T98,Tim Clark,3,8.1
103,T98,T98,Bob Estes,4,8.1
104,T98,T98,Andres Gonzales,1,8.1
105,T98,T98,Adam Hadwin,1,8.1
106,T98,T98,Zach Johnson,3,8.1
107,T98,T98,K.T. Kim,2,8.1
108,T98,T98,Colt Knost,2,8.1
109,T98,T98,Zack Miller,2,8.1
110,T98,T98,Dustin Morris,1,8.1
111,T98,T98,Jeff Overton,4,8.1
112,T98,T98,Andres Romero,1,8.1
113,T98,T98,Rory Sabbatini,1,8.1
114,T98,T98,Webb Simpson,3,8.1
115,T98,T98,Kevin Stadler,4,8.1
116,T98,T98,D.J. Trahan,3,8.1
117,T98,T98,Steve Wheatcroft,1,8.1
118,T119,T119,Rafa Cabrera Bello,1,8.0
119,T119,T119,Stewart Cink,3,8.0
120,T119,T119,Graham DeLaet,4,8.0
121,T119,T119,Jamie Donaldson,2,8.0
122,T119,T119,Ken Duke,3,8.0
123,T119,T119,Steve Elkington,1,8.0
124,T119,T119,Jason Gore,1,8.0
125,T119,T119,Hunter Hamrick,2,8.0
126,T119,T119,Dustin Johnson,1,8.0
127,T119,T119,Robert Karlsson,3,8.0
128,T119,T119,Martin Kaymer,1,8.0
129,T119,T119,Jason Kokrak,4,8.0
130,T119,T119,Jeff Maggert,3,8.0
131,T119,T119,Geoff Ogilvy,3,8.0
132,T119,T119,Kenny Perry,3,8.0
133,T119,T119,Alexandre Rocha,3,8.0
134,T119,T119,Gene Sauers,1,8.0
135,T119,T119,Scott Stallings,4,8.0
136,T119,T119,Henrik Stenson,4,8.0
137,T119,T119,Jhonattan Vegas,3,8.0
138,T119,T119,Y.E. Yang,3,8.0
139,T140,T140,Blake Adams,4,7.9
140,T140,T140,Eric Axley,1,7.9
141,T140,T140,Aaron Baddeley,2,7.9
142,T140,T140,Michael Bradley,1,7.9
143,T140,T140,Patrick Cantlay,3,7.9
144,T140,T140,Darren Clarke,1,7.9
145,T140,T140,Fred Couples,2,7.9
146,T140,T140,Robert Damron,1,7.9
147,T140,T140,Mathew Goggin,4,7.9
148,T140,T140,Nathan Green,4,7.9
149,T140,T140,Will MacKenzie,1,7.9
150,T140,T140,Steve Marino,2,7.9
151,T140,T140,Bryce Molder,4,7.9
152,T140,T140,Juvic Pagunsan,1,7.9
153,T140,T140,Ryan Palmer,3,7.9
154,T140,T140,Corey Pavin,2,7.9
155,T140,T140,Chris Riley,4,7.9
156,T140,T140,Steve Stricker,3,7.9
157,T140,T140,Justin Thomas,1,7.9
158,T140,T140,Kyle Thompson,2,7.9
159,T140,T140,Lee Westwood,3,7.9
160,T161,T161,Mark Brooks,1,7.8
161,T161,T161,Kevin Chappell,2,7.8
162,T161,T161,Ben Crane,2,7.8
163,T161,T161,Miguel Angel Jiménez,1,7.8
164,T161,T161,Kent Jones,1,7.8
165,T161,T161,Matt Jones,3,7.8
166,T161,T161,Derek Lamely,1,7.8
167,T161,T161,Scott Langley,2,7.8
168,T161,T161,Steve Lowery,1,7.8
169,T161,T161,Kevin Na,3,7.8
170,T161,T161,Seung-Yul Noh,3,7.8
171,T161,T161,Pat Perez,3,7.8
172,T161,T161,Brett Quigley,1,7.8
173,T161,T161,Chez Reavie,3,7.8
174,T161,T161,Heath Slocum,3,7.8
175,T161,T161,Kyle Stanley,2,7.8
176,T161,T161,Kevin Streelman,5,7.8
177,T161,T161,Vaughn Taylor,3,7.8
178,T179,T179,Jason Bohn,2,7.7
179,T179,T179,Roberto Castro,4,7.7
180,T179,T179,K.J. Choi,2,7.7
181,T179,T179,Will Claxton,4,7.7
182,T179,T179,Harris English,5,7.7
183,T179,T179,Tommy Gainey,4,7.7
184,T179,T179,Hunter Haas,3,7.7
185,T179,T179,David Hearn,4,7.7
186,T179,T179,Randall Hutchison,1,7.7
187,T179,T179,Brandt Jobe,5,7.7
188,T179,T179,Chris Kirk,4,7.7
189,T179,T179,Kelly Kraft,1,7.7
190,T179,T179,Matt Kuchar,4,7.7
191,T179,T179,WC Liang,1,7.7
192,T179,T179,Billy Mayfair,2,7.7
193,T179,T179,D.A. Points,2,7.7
194,T179,T179,Jimmy Walker,4,7.7
195,T179,T179,Charlie Wi,2,7.7
196,T197,T197,Ernie Els,4,7.6
197,T197,T197,Bill Haas,2,7.6
198,T197,T197,Padraig Harrington,3,7.6
199,T197,T197,J.J. Killeen,3,7.6
200,T197,T197,George McNeill,3,7.6
201,T197,T197,Dicky Pride,2,7.6
202,T197,T197,John Rollins,3,7.6
203,T197,T197,Jordan Spieth,2,7.6
204,T197,T197,Paul Stankowski,2,7.6
205,T206,T206,Stuart Appleby,3,7.5
206,T206,T206,Briny Baird,3,7.5
207,T206,T206,Derek Ernst,1,7.5
208,T206,T206,Brian Harman,3,7.5
209,T206,T206,Charley Hoffman,2,7.5
210,T206,T206,John Huh,4,7.5
211,T206,T206,Ryuji Imada,3,7.5
212,T206,T206,Ryo Ishikawa,2,7.5
213,T206,T206,Justin Leonard,3,7.5
214,T206,T206,Francesco Molinari,1,7.5
215,T206,T206,Alvaro Quiros,1,7.5
216,T206,T206,John Senden,3,7.5
217,T206,T206,Daniel Summerhays,3,7.5
218,T206,T206,Chase Wright,1,7.5
219,T220,T220,Guy Boros,1,7.4
220,T220,T220,Joseph Bramlett,1,7.4
221,T220,T220,Bud Cauley,4,7.4
222,T220,T220,Chris DiMarco,1,7.4
223,T220,T220,J.J. Henry,2,7.4
224,T220,T220,J.B. Holmes,4,7.4
225,T220,T220,Billy Hurley III,1,7.4
226,T220,T220,Yuta Ikeda,1,7.4
227,T220,T220,Freddie Jacobson,2,7.4
228,T220,T220,Doug LaBelle II,1,7.4
229,T220,T220,Spencer Levin,2,7.4
230,T220,T220,Jamie Lovemark,2,7.4
231,T220,T220,William McGirt,3,7.4
232,T220,T220,Brett Wetterich,1,7.4
233,T234,T234,Matt Bettencourt,2,7.3
234,T234,T234,Albin Choi,1,7.3
235,T234,T234,Erik Compton,2,7.3
236,T234,T234,Jason Dufner,1,7.3
237,T234,T234,Troy Kelly,3,7.3
238,T234,T234,Martin Laird,2,7.3
239,T234,T234,Frank Lickliter II,1,7.3
240,T234,T234,Rod Pampling,3,7.3
241,T234,T234,Carl Paulson,2,7.3
242,T234,T234,"Ted Potter, Jr.",2,7.3
243,T234,T234,Fran Quinn,1,7.3
244,T234,T234,Kevin Sutherland,3,7.3
245,T234,T234,Johnson Wagner,2,7.3
246,T247,T247,Stephen Ames,1,7.2
247,T247,T247,Cameron Beckman,4,7.2
248,T247,T247,Miguel Angel Carballo,2,7.2
249,T247,T247,Stephen Gangluff,1,7.2
250,T247,T247,Mathias Grönberg,1,7.2
251,T247,T247,Hunter Mahan,3,7.2
252,T247,T247,Hennie Otto,1,7.2
253,T247,T247,Danny Willett,1,7.2
254,T247,T247,Garrett Willis,2,7.2
255,T256,T256,Thomas Bjørn,1,7.1
256,T256,T256,Paul Casey,1,7.1
257,T256,T256,James Driscoll,2,7.1
258,T256,T256,Jbe' Kruger,1,7.1
259,T256,T256,Graeme McDowell,2,7.1
260,T256,T256,Matt McQuillan,1,7.1
261,T256,T256,Koumei Oda,1,7.1
262,T256,T256,Ted Purdy,2,7.1
263,T256,T256,Omar Uresti,2,7.1
264,T256,T256,Tom Watson,1,7.1
265,T256,T256,Mark Wilson,3,7.1
266,T267,T267,Craig Barlow,1,7.0
267,T267,T267,Alex Cejka,1,7.0
268,T267,T267,Gary Christian,1,7.0
269,T267,T267,Marco Dawson,2,7.0
270,T267,T267,Robert Gamez,2,7.0
271,T267,T267,Marcel Siem,1,7.0
272,T273,T273,Rickie Fowler,3,6.9
273,T273,T273,Todd Hamilton,1,6.9
274,T273,T273,Matt Hill,1,6.9
275,T273,T273,Marc Leishman,2,6.9
276,T273,T273,Jesper Parnevik,1,6.9
277,T278,T278,Anthony Kim,1,6.8
278,T278,T278,Ben Kohles,1,6.8
279,T278,T278,Joost Luiten,1,6.8
280,T278,T278,José María Olazábal,1,6.8
281,T278,T278,Patrick Sheehan,1,6.8
282,T278,T278,Cameron Tringale,1,6.8
283,T278,T278,Bernd Wiesberger,1,6.8
284,T285,T285,Jonathan Byrd,2,6.7
285,T285,T285,John Daly,1,6.7
286,T285,T285,Yoshinori Fujimoto,1,6.7
