,Last_5_Events_-_Power_RANK THIS WEEK,Last_5_Events_-_Power_RANK LAST WEEK,Last_5_Events_-_Power_PLAYER NAME,Last_5_Events_-_Power_EVENTS,Last_5_Events_-_Power_RATING
42,T40,T40,Steve Marino,2,8.3
43,T40,T40,Seung-Yul Noh,3,8.3
44,T40,T40,Ted Purdy,2,8.3
45,T40,T40,Danny Willett,1,8.3
46,T47,T47,Bobby Gates,1,8.2
47,T47,T47,Jimmy Walker,4,8.2
48,T47,T47,Tiger Woods,3,8.2
49,50,50,Edward Loar,2,8.0
50,T51,T51,Daniel Chopra,3,7.9
51,T51,T51,Erik Compton,2,7.9
52,T51,T51,Gonzalo Fernandez-Castaño,1,7.9
53,T51,T51,Peter Hanson,1,7.9
54,T51,T51,Robert Karlsson,3,7.9
55,T51,T51,Martin Laird,2,7.9
56,T51,T51,Rory Sabbatini,1,7.9
57,T58,T58,Shawn Stefani,1,7.8
58,T58,T58,Justin Thomas,1,7.8
59,T60,T60,Troy Matteson,1,7.7
60,T60,T60,Phil Mickelson,4,7.7
61,T60,T60,Charl Schwartzel,4,7.7
62,T60,T60,Henrik Stenson,4,7.7
63,T64,T64,Aaron Baddeley,2,7.5
64,T64,T64,Patrick Cantlay,3,7.5
65,T64,T64,Chris Couch,3,7.5
66,T64,T64,Stephen Gangluff,1,7.5
67,T64,T64,Joost Luiten,1,7.5
68,T69,T69,Scott Brown,3,7.4
69,T69,T69,Stewart Cink,3,7.4
70,T69,T69,Charley Hoffman,2,7.4
71,T69,T69,Jbe' Kruger,1,7.4
72,T69,T69,Davis Love III,3,7.4
73,T69,T69,Lee Westwood,3,7.4
74,T69,T69,Chase Wright,1,7.4
75,T76,T76,Branden Grace,1,7.3
76,T76,T76,Randall Hutchison,1,7.3
77,T76,T76,Troy Kelly,3,7.3
78,T76,T76,Pablo Larrazabal,1,7.3
79,T76,T76,Alex Noren,1,7.3
80,T76,T76,John Rollins,3,7.3
81,T82,T82,Tommy Gainey,4,7.2
82,T82,T82,Adam Hadwin,1,7.2
83,T82,T82,Billy Horschel,4,7.2
84,T82,T82,Brandt Jobe,5,7.2
85,T82,T82,Cameron Tringale,1,7.2
86,T87,T87,Bud Cauley,4,7.1
87,T87,T87,Bill Haas,2,7.1
88,T87,T87,Ryo Ishikawa,2,7.1
89,T87,T87,Vijay Singh,4,7.1
90,T91,T91,Thomas Aiken,1,7.0
91,T91,T91,J.J. Killeen,3,7.0
92,T91,T91,Boo Weekley,2,7.0
93,T94,T94,Simon Dyson,1,6.9
94,T94,T94,Tadd Fujikawa,1,6.9
95,T94,T94,Derek Lamely,1,6.9
96,T94,T94,Greg Owen,2,6.9
97,T94,T94,Jesper Parnevik,1,6.9
98,T99,T99,Jamie Donaldson,2,6.8
99,T99,T99,Jim Herman,1,6.8
100,T99,T99,Tim Herron,5,6.8
101,T102,T102,Ernie Els,4,6.7
102,T102,T102,Paul Lawrie,1,6.7
103,T102,T102,Kyle Reifers,2,6.7
104,T102,T102,D.J. Trahan,3,6.7
105,T106,T106,J.J. Henry,2,6.6
106,T106,T106,Frank Lickliter II,1,6.6
107,T106,T106,Carl Pettersson,2,6.6
108,T106,T106,Kevin Streelman,5,6.6
109,T110,T110,Woody Austin,2,6.5
110,T110,T110,Joseph Bramlett,1,6.5
111,T110,T110,Brendon de Jonge,4,6.5
112,T110,T110,Matt Every,4,6.5
113,T110,T110,Jonathan Fly,1,6.5
114,T110,T110,Sergio Garcia,4,6.5
115,T110,T110,Chris Kirk,4,6.5
116,T110,T110,Justin Rose,2,6.5
117,T110,T110,Jordan Spieth,2,6.5
118,T110,T110,Steve Stricker,3,6.5
119,T120,T120,Luke Guthrie,3,6.4
120,T120,T120,Marcel Siem,1,6.4
121,T120,T120,Joey Snyder III,1,6.4
122,T120,T120,Kevin Stadler,4,6.4
123,T124,T124,Ricky Barnes,1,6.3
124,T124,T124,Roberto Castro,4,6.3
125,T124,T124,Retief Goosen,2,6.3
126,T124,T124,Tom Lewis,1,6.3
127,T124,T124,Bill Lunde,3,6.3
128,T124,T124,Will MacKenzie,1,6.3
129,T124,T124,John Merrick,4,6.3
130,T124,T124,Geoff Ogilvy,3,6.3
131,T124,T124,Peter Tomasulo,1,6.3
132,T124,T124,Marc Turnesa,1,6.3
133,T124,T124,Camilo Villegas,4,6.3
134,T135,T135,Rod Pampling,3,6.2
135,T135,T135,Kenny Perry,3,6.2
136,T135,T135,Bernd Wiesberger,1,6.2
137,T138,T138,Miguel Angel Carballo,2,6.1
138,T138,T138,Russell Knox,4,6.1
139,T138,T138,Jeff Overton,4,6.1
140,T138,T138,Daniel Summerhays,3,6.1
141,T138,T138,Roland Thatcher,1,6.1
142,T138,T138,Brett Wetterich,1,6.1
143,T144,T144,Stuart Appleby,3,6.0
144,T144,T144,Mathew Goggin,4,6.0
145,T144,T144,Bo Van Pelt,3,6.0
146,T147,T147,Kris Blanks,1,5.9
147,T147,T147,Jason Dufner,1,5.9
148,T147,T147,Andres Gonzales,1,5.9
149,T147,T147,Padraig Harrington,3,5.9
150,T147,T147,Marc Leishman,2,5.9
151,T147,T147,Jarrod Lyle,2,5.9
152,T147,T147,Webb Simpson,3,5.9
153,T147,T147,Brendan Steele,3,5.9
154,T155,T155,Tommy Biershenk,1,5.8
155,T155,T155,Chad Campbell,2,5.8
156,T155,T155,Marco Dawson,2,5.8
157,T155,T155,Tom Gillis,4,5.8
158,T155,T155,Neal Lancaster,1,5.8
159,T155,T155,George McNeill,3,5.8
160,T155,T155,Hennie Otto,1,5.8
161,T155,T155,Tim Petrovic,1,5.8
162,T155,T155,Chez Reavie,3,5.8
163,T155,T155,Lee Slattery,1,5.8
164,T155,T155,Duffy Waldorf,3,5.8
165,T166,T166,Brian Harman,3,5.7
166,T166,T166,Hunter Mahan,3,5.7
167,T166,T166,Billy Mayfair,2,5.7
168,T166,T166,Fran Quinn,1,5.7
169,T170,T170,Matt Bettencourt,2,5.6
170,T170,T170,Alex Cejka,1,5.6
171,T170,T170,John Senden,3,5.6
172,T173,T173,Darren Clarke,1,5.5
173,T173,T173,Will Claxton,4,5.5
174,T173,T173,Juvic Pagunsan,1,5.5
175,T173,T173,Jonathan Randolph,1,5.5
176,T173,T173,Vaughn Taylor,3,5.5
177,T178,T178,Thomas Bjørn,1,5.4
178,T178,T178,Jonathan Byrd,2,5.4
179,T178,T178,Paul Casey,1,5.4
180,T178,T178,Hunter Haas,3,5.4
181,T178,T178,Anthony Kim,1,5.4
182,T178,T178,Toshinori Muto,1,5.4
183,T184,T184,Jonas Blixt,4,5.3
184,T184,T184,Albin Choi,1,5.3
185,T184,T184,Martin Kaymer,1,5.3
186,T184,T184,Robert Rock,1,5.3
187,T184,T184,Andres Romero,1,5.3
188,T184,T184,Patrick Sheehan,1,5.3
189,T184,T184,Brandt Snedeker,2,5.3
190,T191,T191,Freddie Jacobson,2,5.2
191,T191,T191,Zack Miller,2,5.2
192,T191,T191,Alexandre Rocha,3,5.2
193,T194,T194,Blake Adams,4,5.1
194,T194,T194,Sangmoon Bae,2,5.1
195,T194,T194,WC Liang,1,5.1
196,T194,T194,Paul Stankowski,2,5.1
197,T198,T198,Cameron Beckman,4,5.0
198,T198,T198,James Driscoll,2,5.0
199,T198,T198,Ryan Moore,5,5.0
200,T198,T198,D.A. Points,2,5.0
201,T198,T198,Kevin Sutherland,3,5.0
202,T203,T203,Todd Hamilton,1,4.9
203,T203,T203,K.T. Kim,2,4.9
204,T205,T205,Fred Couples,2,4.8
205,T205,T205,Jeev Milkha Singh,1,4.8
206,T207,T207,Rickie Fowler,3,4.7
207,T207,T207,John Huh,4,4.7
208,T207,T207,Pat Perez,3,4.7
209,T207,T207,Steve Wheatcroft,1,4.7
210,T211,T211,Rich Beem,1,4.6
211,T211,T211,Joe Durant,1,4.6
212,T211,T211,Trevor Immelman,1,4.6
213,T211,T211,Richard Lee,2,4.6
214,T215,T215,Jason Bohn,2,4.5
215,T215,T215,Brian Davis,1,4.5
216,T215,T215,Lee Janzen,2,4.5
217,T215,T215,Steve Lowery,1,4.5
218,T215,T215,"Ted Potter, Jr.",2,4.5
219,T215,T215,Kyle Thompson,2,4.5
220,T215,T215,Y.E. Yang,3,4.5
221,222,222,Craig Barlow,1,4.4
222,T223,T223,Eric Axley,1,4.3
223,T223,T223,Briny Baird,3,4.3
224,T223,T223,Oliver Bekker,1,4.3
225,T223,T223,Michael Bradley,1,4.3
226,T223,T223,K.J. Choi,2,4.3
227,T223,T223,Ben Crane,2,4.3
228,T223,T223,Ben Kohles,1,4.3
229,T223,T223,Scott Langley,2,4.3
230,T223,T223,Jeff Maggert,3,4.3
231,T232,T232,Kent Jones,1,4.2
232,T232,T232,Graeme McDowell,2,4.2
233,T232,T232,Tadahiro Takayama,1,4.2
234,T235,T235,Ken Duke,3,4.1
235,T235,T235,Ryuji Imada,3,4.1
236,T235,T235,Rocco Mediate,3,4.1
237,T235,T235,Omar Uresti,2,4.1
238,T239,T239,Arjun Atwal,1,4.0
239,T239,T239,Scott Dunlap,2,4.0
240,T239,T239,Steve Elkington,1,4.0
241,T239,T239,Robert Gamez,2,4.0
242,T239,T239,Chris Riley,4,4.0
243,T244,T244,Yoshinori Fujimoto,1,3.9
244,T244,T244,David Hearn,4,3.9
245,T244,T244,Kelly Kraft,1,3.9
246,T244,T244,William McGirt,3,3.9
247,T244,T244,Chris Stroud,1,3.9
248,T244,T244,Michael Thompson,3,3.9
249,T250,T250,Bob Estes,4,3.8
250,T250,T250,Miguel Angel Jiménez,1,3.8
251,T250,T250,Francesco Molinari,1,3.8
252,T250,T250,Garrett Willis,2,3.8
253,254,254,Charlie Wi,2,3.7
254,T255,T255,Matt Hill,1,3.6
255,T255,T255,Michael Hoey,1,3.6
256,T255,T255,Doug LaBelle II,1,3.6
257,T255,T255,David Mathis,4,3.6
258,T259,T259,Spencer Levin,2,3.5
259,T259,T259,John Mallinger,2,3.5
260,T261,T261,Greg Chalmers,3,3.4
261,T261,T261,Luke Donald,3,3.4
262,T261,T261,José María Olazábal,1,3.4
263,T264,T264,Shane Bertsch,1,3.3
264,T264,T264,Nathan Green,4,3.3
265,T264,T264,Colt Knost,2,3.3
266,T267,T267,Gary Christian,1,3.2
267,T267,T267,Tim Clark,3,3.2
268,T267,T267,Skip Kendall,3,3.2
269,T270,T270,Len Mattiace,1,3.1
270,T270,T270,Dicky Pride,2,3.1
271,T270,T270,Jeff Quinney,1,3.1
272,T273,T273,Jim Furyk,4,3.0
273,T273,T273,Kevin Na,3,3.0
274,T273,T273,Heath Slocum,3,3.0
275,T273,T273,Tom Watson,1,3.0
276,T277,T277,Stephen Ames,1,2.9
277,T277,T277,Ben Curtis,4,2.9
278,T277,T277,Matt Kuchar,4,2.9
279,T277,T277,Bryce Molder,4,2.9
280,T277,T277,Johnson Wagner,2,2.9
281,T282,T282,Brian Gay,4,2.8
282,T282,T282,Billy Hurley III,1,2.8
283,T282,T282,Justin Leonard,3,2.8
284,T282,T282,Shigeki Maruyama,1,2.8
285,286,286,Carl Paulson,2,2.7
286,T287,T287,Robert Damron,1,2.6
287,T287,T287,Hunter Hamrick,2,2.6
288,T287,T287,Yuta Ikeda,1,2.6
289,T287,T287,Nick O'Hern,2,2.6
290,T287,T287,David Toms,2,2.6
291,292,292,Guy Boros,1,2.5
292,293,293,Tetsuji Hiratsuka,1,2.4
293,294,294,Ian Poulter,1,2.3
294,T295,T295,Zach Johnson,3,2.2
295,T295,T295,Tom Pernice Jr.,1,2.2
296,297,297,Mark Wilson,3,2.1
297,T298,T298,Gavin Coles,2,2.0
298,T298,T298,Brett Quigley,1,2.0
299,300,300,Jerry Kelly,2,1.9
300,301,301,Fred Funk,1,1.7
301,302,302,Paul Goydos,2,1.5
302,T303,T303,Glen Day,1,1.4
303,T303,T303,Matt McQuillan,1,1.4
304,T303,T303,Gene Sauers,1,1.4
305,306,306,Mark Brooks,1,1.3
306,T307,T307,Corey Pavin,2,1.2
307,T307,T307,Willie Wood,1,1.2
308,309,309,Chris DiMarco,1,1.1
