,Last_15_Events_-_Short_Game_RANK THIS WEEK,Last_15_Events_-_Short_Game_RANK LAST WEEK,Last_15_Events_-_Short_Game_PLAYER NAME,Last_15_Events_-_Short_Game_EVENTS,Last_15_Events_-_Short_Game_RATING
51,T48,T48,Neal Lancaster,1,6.9
52,T48,T48,Scott Langley,2,6.9
53,T48,T48,Bill Lunde,8,6.9
54,T48,T48,Kevin Na,7,6.9
55,T48,T48,Pat Perez,7,6.9
56,T48,T48,"Ted Potter, Jr.",6,6.9
57,T48,T48,Rory Sabbatini,5,6.9
58,T48,T48,Marcel Siem,1,6.9
59,T48,T48,Brandt Snedeker,8,6.9
60,T48,T48,Henrik Stenson,8,6.9
61,T62,T62,Mark Anderson,5,6.8
62,T62,T62,Craig Barlow,3,6.8
63,T62,T62,Bud Cauley,10,6.8
64,T62,T62,Tim Clark,9,6.8
65,T62,T62,Andres Gonzales,1,6.8
66,T62,T62,Hunter Hamrick,2,6.8
67,T62,T62,Tetsuji Hiratsuka,1,6.8
68,T62,T62,Michael Hoey,1,6.8
69,T62,T62,Charles Howell III,7,6.8
70,T62,T62,Zach Johnson,9,6.8
71,T62,T62,Doug LaBelle II,1,6.8
72,T62,T62,Scott Piercy,8,6.8
73,T62,T62,Jeev Milkha Singh,1,6.8
74,T75,T75,Bart Bryant,1,6.7
75,T75,T75,Stewart Cink,6,6.7
76,T75,T75,Brian Davis,5,6.7
77,T75,T75,Martin Flores,9,6.7
78,T75,T75,Jason Gore,1,6.7
79,T75,T75,Paul Goydos,6,6.7
80,T75,T75,Luke Guthrie,3,6.7
81,T75,T75,Jerry Kelly,8,6.7
82,T75,T75,Russell Knox,7,6.7
83,T75,T75,Paul Lawrie,2,6.7
84,T75,T75,Steve Lowery,1,6.7
85,T75,T75,Phil Mickelson,6,6.7
86,T75,T75,Tim Petrovic,3,6.7
87,T75,T75,Scott Stallings,9,6.7
88,T75,T75,Brendon Todd,4,6.7
89,T90,T90,Aaron Baddeley,6,6.6
90,T90,T90,Jason Day,7,6.6
91,T90,T90,Tom Gillis,10,6.6
92,T90,T90,Peter Hanson,4,6.6
93,T90,T90,Freddie Jacobson,8,6.6
94,T90,T90,Martin Kaymer,4,6.6
95,T90,T90,Jarrod Lyle,9,6.6
96,T90,T90,Rory McIlroy,6,6.6
97,T90,T90,Francesco Molinari,3,6.6
98,T90,T90,D.A. Points,3,6.6
99,T90,T90,Patrick Reed,7,6.6
100,T90,T90,Vijay Singh,11,6.6
101,T90,T90,Vaughn Taylor,6,6.6
102,T90,T90,Cameron Tringale,8,6.6
103,T90,T90,Tiger Woods,8,6.6
104,T105,T105,Cameron Beckman,4,6.5
105,T105,T105,Thomas Bjørn,4,6.5
106,T105,T105,Jonas Blixt,10,6.5
107,T105,T105,Scott Brown,5,6.5
108,T105,T105,Erik Compton,5,6.5
109,T105,T105,Chris DiMarco,6,6.5
110,T105,T105,David Duval,2,6.5
111,T105,T105,Mathew Goggin,5,6.5
112,T105,T105,Robert Karlsson,6,6.5
113,T105,T105,Skip Kendall,4,6.5
114,T105,T105,Chris Kirk,10,6.5
115,T105,T105,Matt Kuchar,9,6.5
116,T105,T105,Marc Leishman,9,6.5
117,T105,T105,Spencer Levin,7,6.5
118,T105,T105,Davis Love III,6,6.5
119,T105,T105,Hunter Mahan,8,6.5
120,T105,T105,Matt McQuillan,4,6.5
121,T105,T105,Garth Mulroy,5,6.5
122,T105,T105,Seung-Yul Noh,10,6.5
123,T105,T105,Geoff Ogilvy,10,6.5
124,T105,T105,Juvic Pagunsan,1,6.5
125,T105,T105,Jesper Parnevik,2,6.5
126,T105,T105,Carl Pettersson,8,6.5
127,T105,T105,Dicky Pride,6,6.5
128,T105,T105,Sam Saunders,2,6.5
129,T105,T105,Adam Scott,6,6.5
130,T105,T105,Michael Thompson,5,6.5
131,T105,T105,David Toms,6,6.5
132,T105,T105,Charlie Wi,7,6.5
133,T134,T134,Thomas Aiken,1,6.4
134,T134,T134,Michael Bradley,2,6.4
135,T134,T134,Bob Estes,7,6.4
136,T134,T134,Branden Grace,3,6.4
137,T134,T134,Todd Hamilton,2,6.4
138,T134,T134,John Mallinger,5,6.4
139,T134,T134,Greg Owen,9,6.4
140,T134,T134,Ryan Palmer,9,6.4
141,T134,T134,Ian Poulter,6,6.4
142,T134,T134,Andres Romero,5,6.4
143,T134,T134,Shawn Stefani,1,6.4
144,T134,T134,Chris Stroud,6,6.4
145,T146,T146,Briny Baird,4,6.3
146,T146,T146,Notah Begay III,1,6.3
147,T146,T146,Steven Bowditch,3,6.3
148,T146,T146,Gavin Coles,8,6.3
149,T146,T146,Brendon de Jonge,10,6.3
150,T146,T146,Luke Donald,8,6.3
151,T146,T146,Joe Durant,2,6.3
152,T146,T146,Ernie Els,9,6.3
153,T146,T146,Sergio Garcia,8,6.3
154,T146,T146,Robert Garrigus,9,6.3
155,T146,T146,Bill Haas,6,6.3
156,T146,T146,Tim Herron,9,6.3
157,T146,T146,J.B. Holmes,10,6.3
158,T146,T146,Ryo Ishikawa,5,6.3
159,T146,T146,J.J. Killeen,8,6.3
160,T146,T146,K.T. Kim,4,6.3
161,T146,T146,Colt Knost,3,6.3
162,T146,T146,George McNeill,9,6.3
163,T146,T146,Bryce Molder,8,6.3
164,T146,T146,Daniel Summerhays,7,6.3
165,T146,T146,Josh Teater,9,6.3
166,T167,T167,Shane Bertsch,4,6.2
167,T167,T167,Tommy Biershenk,2,6.2
168,T167,T167,Chad Campbell,7,6.2
169,T167,T167,Daniel Chopra,6,6.2
170,T167,T167,Scott Dunlap,5,6.2
171,T167,T167,Harrison Frazar,3,6.2
172,T167,T167,David Hearn,11,6.2
173,T167,T167,Jason Kokrak,5,6.2
174,T167,T167,David Mathis,8,6.2
175,T167,T167,John Merrick,9,6.2
176,T167,T167,Shaun Micheel,5,6.2
177,T167,T167,Hennie Otto,1,6.2
178,T167,T167,Rod Pampling,8,6.2
179,T167,T167,Kyle Reifers,6,6.2
180,T167,T167,John Rollins,6,6.2
181,T167,T167,Patrick Sheehan,4,6.2
182,T167,T167,Jhonattan Vegas,8,6.2
183,T184,T184,Rafa Cabrera Bello,2,6.1
184,T184,T184,Patrick Cantlay,3,6.1
185,T184,T184,Roberto Castro,8,6.1
186,T184,T184,Kevin Chappell,6,6.1
187,T184,T184,Tommy Gainey,10,6.1
188,T184,T184,Lucas Glover,4,6.1
189,T184,T184,Nathan Green,7,6.1
190,T184,T184,Anders Hansen,2,6.1
191,T184,T184,Padraig Harrington,6,6.1
192,T184,T184,Jim Herman,2,6.1
193,T184,T184,Sung Kang,1,6.1
194,T184,T184,Kelly Kraft,2,6.1
195,T184,T184,Jbe' Kruger,1,6.1
196,T184,T184,Danny Lee,6,6.1
197,T184,T184,Edward Loar,3,6.1
198,T184,T184,Jeff Maggert,9,6.1
199,T184,T184,Troy Matteson,6,6.1
200,T184,T184,Chez Reavie,7,6.1
201,T184,T184,Jordan Spieth,2,6.1
202,T184,T184,Kevin Sutherland,5,6.1
203,T184,T184,Willie Wood,1,6.1
204,T205,T205,Chris Couch,5,6.0
205,T205,T205,Graham DeLaet,10,6.0
206,T205,T205,Ken Duke,9,6.0
207,T205,T205,Robert Gamez,3,6.0
208,T205,T205,Brian Harman,10,6.0
209,T205,T205,Charley Hoffman,7,6.0
210,T205,T205,John Huh,10,6.0
211,T205,T205,Randall Hutchison,1,6.0
212,T205,T205,Richard Johnson,2,6.0
213,T205,T205,Matt Jones,5,6.0
214,T205,T205,Joe Ogilvie,5,6.0
215,T205,T205,Jeff Overton,12,6.0
216,T205,T205,Chris Riley,9,6.0
217,T205,T205,Heath Slocum,8,6.0
218,T205,T205,Brendan Steele,8,6.0
219,T220,T220,Stephen Ames,2,5.9
220,T220,T220,Ángel Cabrera,3,5.9
221,T220,T220,Alex Cejka,5,5.9
222,T220,T220,John Daly,7,5.9
223,T220,T220,J.J. Henry,8,5.9
224,T220,T220,Will MacKenzie,2,5.9
225,T220,T220,Steve Marino,4,5.9
226,T220,T220,Carl Paulson,2,5.9
227,T220,T220,Charl Schwartzel,8,5.9
228,T220,T220,Scott Verplank,2,5.9
229,T220,T220,Tom Watson,1,5.9
230,T220,T220,Gary Woodland,5,5.9
231,T220,T220,Y.E. Yang,8,5.9
232,T233,T233,Blake Adams,10,5.8
233,T233,T233,Gary Christian,7,5.8
234,T233,T233,Rickie Fowler,10,5.8
235,T233,T233,Dustin Johnson,6,5.8
236,T233,T233,Kent Jones,2,5.8
237,T233,T233,Ben Kohles,1,5.8
238,T233,T233,William McGirt,7,5.8
239,T233,T233,Ryan Moore,12,5.8
240,T233,T233,Robert Rock,2,5.8
241,T242,T242,Ricky Barnes,6,5.7
242,T242,T242,Matt Bettencourt,4,5.7
243,T242,T242,Keegan Bradley,5,5.7
244,T242,T242,Miguel Angel Carballo,4,5.7
245,T242,T242,Nicolas Colsaerts,5,5.7
246,T242,T242,Simon Dyson,3,5.7
247,T242,T242,Billy Horschel,10,5.7
248,T242,T242,Troy Kelly,6,5.7
249,T242,T242,Anthony Kim,3,5.7
250,T242,T242,Hank Kuehne,2,5.7
251,T242,T242,Martin Laird,8,5.7
252,T242,T242,Derek Lamely,4,5.7
253,T242,T242,Tom Pernice Jr.,3,5.7
254,T242,T242,Kevin Streelman,11,5.7
255,T242,T242,Garrett Willis,4,5.7
256,T242,T242,Mark Wilson,7,5.7
257,T258,T258,Will Claxton,11,5.6
258,T258,T258,Ben Curtis,9,5.6
259,T258,T258,Billy Mayfair,6,5.6
260,T258,T258,Scott McCarron,1,5.6
261,T258,T258,Nick Watney,9,5.6
262,T258,T258,Brett Wetterich,1,5.6
263,T264,T264,Charlie Beljan,5,5.5
264,T264,T264,Marco Dawson,5,5.5
265,T264,T264,Harris English,10,5.5
266,T264,T264,Toshinori Muto,1,5.5
267,T264,T264,José María Olazábal,1,5.5
268,T264,T264,Louis Oosthuizen,6,5.5
269,T264,T264,Kevin Stadler,7,5.5
270,T264,T264,Bernd Wiesberger,1,5.5
271,T272,T272,Fred Couples,4,5.4
272,T272,T272,Trevor Immelman,7,5.4
273,T272,T272,Miguel Angel Jiménez,2,5.4
274,T272,T272,Pablo Larrazabal,1,5.4
275,T272,T272,Richard Lee,7,5.4
276,T272,T272,WC Liang,1,5.4
277,T272,T272,Graeme McDowell,4,5.4
278,T272,T272,Fran Quinn,2,5.4
279,T272,T272,Alexandre Rocha,6,5.4
280,T272,T272,Boo Weekley,5,5.4
281,T272,T272,Lee Westwood,9,5.4
282,T283,T283,Ben Crane,7,5.3
283,T283,T283,Bobby Gates,3,5.3
284,T283,T283,Shigeki Maruyama,1,5.3
285,T283,T283,Alex Noren,1,5.3
286,T283,T283,Marc Turnesa,2,5.3
287,T288,T288,Yoshinori Fujimoto,1,5.2
288,T288,T288,Brandt Jobe,8,5.2
289,T290,T290,Guy Boros,1,5.1
290,T290,T290,Sean O'Hair,10,5.1
291,T290,T290,Kenny Perry,5,5.1
292,T290,T290,Ted Purdy,2,5.1
293,T294,T294,James Driscoll,5,5.0
294,T294,T294,Alvaro Quiros,5,5.0
295,T294,T294,Roland Thatcher,4,5.0
296,T294,T294,Kyle Thompson,3,5.0
297,T294,T294,D.J. Trahan,4,5.0
298,T294,T294,Bubba Watson,6,5.0
299,T300,T300,Derek Ernst,1,4.9
300,T300,T300,Mathias Grönberg,1,4.9
301,T300,T300,Kyle Stanley,5,4.9
302,T303,T303,Robert Allenby,2,4.8
303,T303,T303,Dustin Morris,1,4.8
304,T303,T303,Joey Snyder III,1,4.8
305,T306,T306,Arjun Atwal,7,4.7
306,T306,T306,Sangmoon Bae,3,4.7
307,T306,T306,Yuta Ikeda,1,4.7
308,T306,T306,Frank Lickliter II,3,4.7
309,T306,T306,John Peterson,1,4.7
310,T306,T306,Danny Willett,1,4.7
311,T312,T312,Peter Tomasulo,2,4.5
312,T312,T312,Johnson Wagner,4,4.5
313,314,314,Paul Casey,2,4.4
314,315,315,Justin Thomas,1,4.3
315,316,316,Gonzalo Fernandez-Castaño,2,4.2
316,T317,T317,Koumei Oda,1,4.0
317,T317,T317,Michael Putnam,1,4.0
318,319,319,Tom Lewis,1,3.8
319,320,320,Oliver Bekker,1,3.6
320,321,321,Joost Luiten,1,3.5
321,322,322,Jonathan Fly,1,3.3
322,323,323,Joseph Bramlett,1,2.8
323,324,324,Matt Hill,1,2.0
