,Last_5_Events_-_Accuracy_RANK THIS WEEK,Last_5_Events_-_Accuracy_RANK LAST WEEK,Last_5_Events_-_Accuracy_PLAYER NAME,Last_5_Events_-_Accuracy_EVENTS,Last_5_Events_-_Accuracy_RATING
0,1,1,Glen Day,1,8.7
1,T2,T2,Fred Funk,1,8.6
2,T2,T2,Roland Thatcher,1,8.6
3,4,4,Boo Weekley,2,8.4
4,T5,T5,Jim Herman,1,8.3
5,T5,T5,Bill Lunde,3,8.3
6,T7,T7,Mark Brooks,1,8.2
7,T7,T7,Alex Cejka,1,8.2
8,T7,T7,Heath Slocum,3,8.2
9,T10,T10,Brian Davis,1,8.1
10,T10,T10,Joe Durant,1,8.1
11,T10,T10,Ryan Moore,5,8.1
12,T10,T10,Dustin Morris,1,8.1
13,T10,T10,Marc Turnesa,1,8.1
14,T15,T15,Jim Furyk,4,8.0
15,T15,T15,Jarrod Lyle,2,8.0
16,T15,T15,Nick Watney,1,8.0
17,T18,T18,Chez Reavie,3,7.9
18,T18,T18,Andres Romero,1,7.9
19,T18,T18,Kyle Thompson,2,7.9
20,T18,T18,Danny Willett,1,7.9
21,T22,T22,Simon Dyson,1,7.8
22,T22,T22,Jerry Kelly,2,7.8
23,T22,T22,John Mallinger,2,7.8
24,T25,T25,Robert Garrigus,3,7.7
25,T25,T25,Bobby Gates,1,7.7
26,T25,T25,Russell Knox,4,7.7
27,T25,T25,Rocco Mediate,3,7.7
28,T25,T25,Bo Van Pelt,3,7.7
29,T30,T30,Arjun Atwal,1,7.6
30,T30,T30,Robert Gamez,2,7.6
31,T30,T30,Paul Goydos,2,7.6
32,T30,T30,Martin Kaymer,1,7.6
33,T30,T30,Rory McIlroy,4,7.6
34,T30,T30,Kyle Stanley,2,7.6
35,T30,T30,David Toms,2,7.6
36,T30,T30,Camilo Villegas,4,7.6
37,T38,T38,Woody Austin,2,7.5
38,T38,T38,Nicolas Colsaerts,2,7.5
39,T38,T38,Robert Damron,1,7.5
40,T38,T38,Brendon de Jonge,4,7.5
41,T38,T38,Adam Hadwin,1,7.5
42,T38,T38,Colt Knost,2,7.5
43,T38,T38,Will MacKenzie,1,7.5
44,T38,T38,Louis Oosthuizen,4,7.5
45,T38,T38,Kyle Reifers,2,7.5
46,T38,T38,Justin Rose,2,7.5
47,T38,T38,Lee Westwood,3,7.5
48,T49,T49,Thomas Aiken,1,7.4
49,T49,T49,Ricky Barnes,1,7.4
50,T49,T49,Steve Elkington,1,7.4
51,T49,T49,Matt Every,4,7.4
52,T49,T49,Zach Johnson,3,7.4
