,Accuracy_Rating_RANK THIS WEEK,Accuracy_Rating_RANK LAST WEEK,Accuracy_Rating_PLAYER NAME,Accuracy_Rating_EVENTS,Accuracy_Rating_RATING
91,T81,T81,Brian Harman,19,7.0
92,T81,T81,Billy Horschel,11,7.0
93,T81,T81,John Huh,20,7.0
94,T81,T81,Jbe' Kruger,1,7.0
95,T81,T81,Richard Lee,10,7.0
96,T81,T81,Bill Lunde,13,7.0
97,T81,T81,David Mathis,10,7.0
98,T81,T81,John Merrick,13,7.0
99,T81,T81,Geoff Ogilvy,14,7.0
100,T81,T81,Hennie Otto,1,7.0
101,T81,T81,Ryan Palmer,16,7.0
102,T81,T81,Vijay Singh,20,7.0
103,T81,T81,Scott Stallings,11,7.0
104,T81,T81,Justin Thomas,1,7.0
105,T81,T81,Camilo Villegas,15,7.0
106,T107,T107,Stephen Ames,5,6.9
107,T107,T107,Cameron Beckman,12,6.9
108,T107,T107,Roberto Castro,18,6.9
109,T107,T107,Bud Cauley,21,6.9
110,T107,T107,Darren Clarke,1,6.9
111,T107,T107,Padraig Harrington,10,6.9
112,T107,T107,Randall Hutchison,1,6.9
113,T107,T107,Lee Janzen,6,6.9
114,T107,T107,Kent Jones,1,6.9
115,T107,T107,Jerry Kelly,13,6.9
116,T107,T107,Chris Kirk,19,6.9
117,T107,T107,Colt Knost,9,6.9
118,T107,T107,Scott Langley,2,6.9
119,T107,T107,Garth Mulroy,8,6.9
120,T107,T107,Sean O'Hair,18,6.9
121,T107,T107,Carl Pettersson,18,6.9
122,T107,T107,Scott Piercy,18,6.9
123,T107,T107,D.A. Points,15,6.9
124,T107,T107,Ian Poulter,10,6.9
125,T107,T107,John Senden,15,6.9
126,T107,T107,Webb Simpson,15,6.9
127,T107,T107,Shawn Stefani,1,6.9
128,T107,T107,Kevin Sutherland,2,6.9
129,T107,T107,Peter Tomasulo,1,6.9
130,T107,T107,Mark Wilson,15,6.9
131,T107,T107,Gary Woodland,10,6.9
132,T133,T133,Blake Adams,18,6.8
133,T133,T133,Charlie Beljan,6,6.8
134,T133,T133,Patrick Cantlay,5,6.8
135,T133,T133,Kevin Chappell,14,6.8
136,T133,T133,Gavin Coles,10,6.8
137,T133,T133,Chris Couch,9,6.8
138,T133,T133,Fred Couples,2,6.8
139,T133,T133,Ben Crane,13,6.8
140,T133,T133,Brian Gay,15,6.8
141,T133,T133,Andres Gonzales,1,6.8
142,T133,T133,David Hearn,18,6.8
143,T133,T133,Trevor Immelman,11,6.8
144,T133,T133,Robert Karlsson,8,6.8
145,T133,T133,Justin Leonard,11,6.8
146,T133,T133,Pat Perez,17,6.8
147,T133,T133,John Peterson,1,6.8
148,T133,T133,Kyle Reifers,15,6.8
149,T133,T133,John Rollins,13,6.8
150,T133,T133,Kevin Streelman,17,6.8
151,T133,T133,Josh Teater,17,6.8
152,T133,T133,Johnson Wagner,16,6.8
153,T133,T133,Steve Wheatcroft,4,6.8
154,T155,T155,Shane Bertsch,5,6.7
155,T155,T155,Ernie Els,15,6.7
156,T155,T155,Harris English,21,6.7
157,T155,T155,Harrison Frazar,7,6.7
158,T155,T155,Tommy Gainey,16,6.7
159,T155,T155,Sergio Garcia,11,6.7
160,T155,T155,Tom Gillis,15,6.7
161,T155,T155,Lucas Glover,4,6.7
162,T155,T155,Retief Goosen,5,6.7
163,T155,T155,Mathias Grönberg,1,6.7
164,T155,T155,Anders Hansen,1,6.7
165,T155,T155,Tim Herron,15,6.7
166,T155,T155,Charley Hoffman,14,6.7
167,T155,T155,Billy Hurley III,6,6.7
168,T155,T155,Miguel Angel Jiménez,1,6.7
169,T155,T155,Joost Luiten,1,6.7
170,T155,T155,Jarrod Lyle,4,6.7
171,T155,T155,William McGirt,15,6.7
172,T155,T155,George McNeill,15,6.7
173,T155,T155,Rocco Mediate,10,6.7
174,T155,T155,Kevin Na,15,6.7
175,T155,T155,Nick O'Hern,11,6.7
176,T155,T155,Andres Romero,9,6.7
177,T155,T155,Gene Sauers,1,6.7
178,T155,T155,Paul Stankowski,3,6.7
179,T155,T155,Daniel Summerhays,12,6.7
180,T155,T155,Cameron Tringale,17,6.7
181,T155,T155,Charlie Wi,17,6.7
182,T183,T183,Arjun Atwal,10,6.6
183,T183,T183,Thomas Bjørn,3,6.6
184,T183,T183,Scott Brown,6,6.6
185,T183,T183,Stewart Cink,12,6.6
186,T183,T183,Hunter Haas,8,6.6
187,T183,T183,Charles Howell III,17,6.6
188,T183,T183,Sung Kang,6,6.6
189,T183,T183,Kelly Kraft,2,6.6
190,T183,T183,Steve Lowery,1,6.6
191,T183,T183,Phil Mickelson,15,6.6
192,T183,T183,Zack Miller,3,6.6
193,T183,T183,Seung-Yul Noh,20,6.6
194,T183,T183,Tom Pernice Jr.,6,6.6
195,T183,T183,Chris Riley,7,6.6
196,T183,T183,Rory Sabbatini,12,6.6
197,T183,T183,Brandt Snedeker,16,6.6
198,T183,T183,D.J. Trahan,9,6.6
199,T200,T200,Stuart Appleby,12,6.5
200,T200,T200,Rich Beem,1,6.5
201,T200,T200,Michael Bradley,7,6.5
202,T200,T200,Miguel Angel Carballo,9,6.5
203,T200,T200,Albin Choi,1,6.5
204,T200,T200,Marco Dawson,7,6.5
205,T200,T200,Jason Day,11,6.5
206,T200,T200,Chris DiMarco,11,6.5
207,T200,T200,Bill Haas,14,6.5
208,T200,T200,J.B. Holmes,17,6.5
209,T200,T200,K.T. Kim,3,6.5
210,T200,T200,Jason Kokrak,10,6.5
211,T200,T200,Danny Lee,10,6.5
212,T200,T200,Frank Lickliter II,2,6.5
213,T200,T200,Koumei Oda,1,6.5
214,T200,T200,José María Olazábal,1,6.5
215,T200,T200,Jeff Overton,21,6.5
216,T200,T200,Rod Pampling,14,6.5
217,T200,T200,"Ted Potter, Jr.",11,6.5
218,T200,T200,Jordan Spieth,2,6.5
219,T200,T200,Chris Stroud,13,6.5
220,T200,T200,Garrett Willis,4,6.5
221,T222,T222,Sangmoon Bae,12,6.4
222,T222,T222,Tommy Biershenk,8,6.4
223,T222,T222,Jonas Blixt,14,6.4
224,T222,T222,Steven Bowditch,4,6.4
225,T222,T222,Jonathan Byrd,12,6.4
226,T222,T222,Branden Grace,3,6.4
227,T222,T222,Peter Hanson,5,6.4
228,T222,T222,Marc Leishman,18,6.4
229,T222,T222,Alvaro Quiros,3,6.4
230,T222,T222,Patrick Sheehan,5,6.4
231,T222,T222,Brendon Todd,7,6.4
232,T222,T222,Omar Uresti,2,6.4
233,T222,T222,Willie Wood,1,6.4
234,T222,T222,Y.E. Yang,10,6.4
235,T236,T236,Joseph Bramlett,1,6.3
236,T236,T236,Greg Chalmers,17,6.3
237,T236,T236,Martin Flores,16,6.3
238,T236,T236,Todd Hamilton,2,6.3
239,T236,T236,Hunter Hamrick,2,6.3
240,T236,T236,Martin Laird,12,6.3
241,T236,T236,Troy Matteson,15,6.3
242,T236,T236,Billy Mayfair,14,6.3
243,T236,T236,Shaun Micheel,5,6.3
244,T236,T236,Corey Pavin,2,6.3
245,T236,T236,Tim Petrovic,4,6.3
246,T236,T236,Fran Quinn,1,6.3
247,T236,T236,Robert Rock,2,6.3
248,T236,T236,Brendan Steele,13,6.3
249,T236,T236,Jimmy Walker,21,6.3
250,T236,T236,Bernd Wiesberger,1,6.3
251,T252,T252,Mark Anderson,10,6.2
252,T252,T252,Matt Bettencourt,7,6.2
253,T252,T252,Gonzalo Fernandez-Castaño,2,6.2
254,T252,T252,Mathew Goggin,9,6.2
255,T252,T252,Ryo Ishikawa,7,6.2
256,T252,T252,Juvic Pagunsan,1,6.2
257,T252,T252,Brett Quigley,1,6.2
258,T259,T259,Aaron Baddeley,12,6.1
259,T259,T259,Craig Barlow,1,6.1
260,T259,T259,Erik Compton,12,6.1
261,T259,T259,Jamie Donaldson,2,6.1
262,T259,T259,Matt Hill,1,6.1
263,T259,T259,Anthony Kim,2,6.1
264,T259,T259,Kevin Kisner,8,6.1
265,T259,T259,Neal Lancaster,1,6.1
266,T259,T259,Spencer Levin,15,6.1
267,T259,T259,Edward Loar,3,6.1
268,T259,T259,Matt McQuillan,2,6.1
269,T259,T259,Jonathan Randolph,1,6.1
270,T271,T271,Eric Axley,1,6.0
271,T271,T271,James Driscoll,13,6.0
272,T271,T271,Troy Kelly,8,6.0
273,T271,T271,J.J. Killeen,14,6.0
274,T271,T271,Doug LaBelle II,1,6.0
275,T271,T271,Steve Marino,2,6.0
276,T271,T271,Joe Ogilvie,6,6.0
277,T271,T271,Carl Paulson,1,6.0
278,T271,T271,Henrik Stenson,9,6.0
279,T271,T271,Tom Watson,1,6.0
280,T271,T271,Brett Wetterich,1,6.0
281,T282,T282,Bart Bryant,1,5.9
282,T282,T282,Rafa Cabrera Bello,2,5.9
283,T282,T282,John Daly,7,5.9
284,T282,T282,Nathan Green,11,5.9
285,T282,T282,Toshinori Muto,1,5.9
286,T282,T282,Jesper Parnevik,1,5.9
287,T288,T288,Guy Boros,1,5.8
288,T288,T288,David Duval,2,5.8
289,T288,T288,Marcus Fraser,1,5.8
290,T288,T288,Derek Lamely,6,5.8
291,T288,T288,Patrick Reed,7,5.8
292,T288,T288,Joey Snyder III,1,5.8
293,T294,T294,Ryuji Imada,9,5.7
294,T294,T294,Matt Jones,7,5.7
295,T294,T294,Hank Kuehne,2,5.7
296,T294,T294,Jhonattan Vegas,13,5.7
297,T298,T298,Paul Casey,2,5.6
298,T298,T298,Daniel Chopra,6,5.6
299,T298,T298,Pablo Larrazabal,1,5.6
300,T301,T301,Oliver Bekker,1,5.5
301,T301,T301,Jonathan Fly,1,5.5
302,T301,T301,Michael Hoey,1,5.5
303,T301,T301,Marcel Siem,1,5.5
304,305,305,Ted Purdy,2,5.4
305,T306,T306,Ben Kohles,1,5.3
306,T306,T306,Chase Wright,1,5.3
307,T308,T308,Stephen Gangluff,2,5.1
308,T308,T308,Jamie Lovemark,5,5.1
309,T310,T310,Derek Ernst,1,5.0
310,T310,T310,Tetsuji Hiratsuka,1,5.0
311,T310,T310,Paul Lawrie,2,5.0
312,313,313,Len Mattiace,1,4.9
313,314,314,Tadahiro Takayama,1,4.8
314,315,315,Yoshinori Fujimoto,1,4.5
315,316,316,Jeev Milkha Singh,1,4.4
316,317,317,Alex Noren,1,4.0
317,318,318,Tom Lewis,1,3.7
