,Power_Rating_RANK THIS WEEK,Power_Rating_RANK LAST WEEK,Power_Rating_PLAYER NAME,Power_Rating_EVENTS,Power_Rating_RATING
225,T223,T223,Jeff Maggert,14,4.8
226,T223,T223,Ian Poulter,10,4.8
227,T223,T223,Jeev Milkha Singh,1,4.8
228,T229,T229,K.J. Choi,12,4.7
229,T229,T229,Todd Hamilton,2,4.7
230,T229,T229,K.T. Kim,3,4.7
231,T229,T229,Richard Lee,10,4.7
232,T229,T229,Michael Thompson,13,4.7
233,T234,T234,Rich Beem,1,4.6
234,T234,T234,Johnson Wagner,16,4.6
235,T234,T234,Steve Wheatcroft,4,4.6
236,T237,T237,Stephen Ames,5,4.5
237,T237,T237,Steve Lowery,1,4.5
238,T237,T237,Tim Petrovic,4,4.5
239,T237,T237,Alexandre Rocha,7,4.5
240,T241,T241,Craig Barlow,1,4.4
241,T241,T241,Rocco Mediate,10,4.4
242,T241,T241,Kyle Thompson,3,4.4
243,T241,T241,Brendon Todd,7,4.4
244,T245,T245,Eric Axley,1,4.3
245,T245,T245,Oliver Bekker,1,4.3
246,T245,T245,Shane Bertsch,5,4.3
247,T245,T245,Ben Kohles,1,4.3
248,T245,T245,Scott Langley,2,4.3
249,T245,T245,Dicky Pride,9,4.3
250,T251,T251,Gary Christian,15,4.2
251,T251,T251,Jim Furyk,15,4.2
252,T251,T251,Nathan Green,11,4.2
253,T251,T251,Kent Jones,1,4.2
254,T251,T251,Kevin Na,15,4.2
255,T251,T251,"Ted Potter, Jr.",11,4.2
256,T251,T251,Tadahiro Takayama,1,4.2
257,T258,T258,Ken Duke,20,4.1
258,T258,T258,Bob Estes,14,4.1
259,T258,T258,Omar Uresti,2,4.1
260,T261,T261,Robert Gamez,2,4.0
261,T261,T261,Zach Johnson,19,4.0
262,T261,T261,Chris Riley,7,4.0
263,T261,T261,Patrick Sheehan,5,4.0
264,T265,T265,Brian Davis,15,3.9
265,T265,T265,Yoshinori Fujimoto,1,3.9
266,T267,T267,Greg Chalmers,17,3.8
267,T267,T267,Tim Clark,10,3.8
268,T267,T267,Scott Dunlap,7,3.8
269,T267,T267,Miguel Angel Jiménez,1,3.8
270,T271,T271,Alex Cejka,5,3.7
271,T271,T271,Anders Hansen,1,3.7
272,T273,T273,Luke Donald,12,3.6
273,T273,T273,Matt Hill,1,3.6
274,T273,T273,Michael Hoey,1,3.6
275,T273,T273,Doug LaBelle II,1,3.6
276,T273,T273,Justin Leonard,11,3.6
277,T273,T273,David Mathis,10,3.6
278,T279,T279,Jason Bohn,10,3.5
279,T279,T279,Joe Durant,4,3.5
280,T281,T281,John Mallinger,12,3.4
281,T281,T281,José María Olazábal,1,3.4
282,T281,T281,Garrett Willis,4,3.4
283,284,284,Ben Curtis,10,3.3
284,T285,T285,Skip Kendall,3,3.2
285,T285,T285,Bryce Molder,15,3.2
286,T285,T285,Heath Slocum,14,3.2
287,T288,T288,Brian Gay,15,3.1
288,T288,T288,Billy Hurley III,6,3.1
289,T288,T288,Ryuji Imada,9,3.1
290,T288,T288,Len Mattiace,1,3.1
291,T288,T288,Tom Pernice Jr.,6,3.1
292,T288,T288,Jeff Quinney,1,3.1
293,T294,T294,Francesco Molinari,2,3.0
294,T294,T294,Tom Watson,1,3.0
295,T296,T296,Jerry Kelly,13,2.9
296,T296,T296,David Toms,8,2.9
297,T296,T296,Mark Wilson,15,2.9
298,299,299,Bart Bryant,1,2.7
299,T300,T300,Robert Damron,1,2.6
300,T300,T300,Chris DiMarco,11,2.6
301,T300,T300,Hunter Hamrick,2,2.6
302,T303,T303,Guy Boros,1,2.5
303,T303,T303,Colt Knost,9,2.5
304,T303,T303,Matt McQuillan,2,2.5
305,T306,T306,Tetsuji Hiratsuka,1,2.4
306,T306,T306,Nick O'Hern,11,2.4
307,T308,T308,Gavin Coles,10,2.1
308,T308,T308,Carl Paulson,1,2.1
309,310,310,Brett Quigley,1,2.0
310,311,311,Fred Funk,1,1.7
311,312,312,Paul Goydos,2,1.5
312,T313,T313,Glen Day,1,1.4
313,T313,T313,Marcus Fraser,1,1.4
314,T313,T313,Gene Sauers,1,1.4
315,316,316,Mark Brooks,1,1.3
316,T317,T317,Corey Pavin,2,1.2
317,T317,T317,Willie Wood,1,1.2
