,Best_Sub-Par_Rounds_Streak_RANK THIS WEEK,Best_Sub-Par_Rounds_Streak_RANK LAST WEEK,Best_Sub-Par_Rounds_Streak_PLAYER NAME,Best_Sub-Par_Rounds_Streak_CAREER BEST STREAK,Best_Sub-Par_Rounds_Streak_BEST YTD STREAK,Best_Sub-Par_Rounds_Streak_CURRENT STREAK
55,T42,,Mike Weir,16,,
56,T42,,Richy Werenski,16,16.0,
57,T58,,Stephen Ames,15,,
58,T58,,Brian Davis,15,,
59,T58,,Carlos Franco,15,,
60,T58,,Jim Furyk,15,6.0,
61,T58,,Scott Hoch,15,,
62,T58,,Kevin Kisner,15,7.0,
63,T58,,Tom Kite,15,,
64,T58,,Marc Leishman,15,13.0,
65,T58,,Davis Love III,15,4.0,
66,T58,,Andrew Magee,15,,
67,T58,,Patrick Reed,15,8.0,
68,T58,,Scott Simpson,15,,
69,T58,,Chris Smith,15,1.0,
70,T58,,Craig Stadler,15,,
71,T58,,Bob Tway,15,,
72,T58,,Johnson Wagner,15,6.0,
73,T74,,Robert Allenby,14,2.0,
74,T74,,Woody Austin,14,,
75,T74,,Brian Bateman,14,,
76,T74,,Chad Campbell,14,14.0,
77,T74,,Russ Cochran,14,,
78,T74,,Marco Dawson,14,,
79,T74,,Steve Flesch,14,1.0,
80,T74,,Rickie Fowler,14,7.0,
81,T74,,Brent Geiberger,14,,
82,T74,,John Huston,14,,
83,T74,,Freddie Jacobson,14,3.0,
84,T74,,Zach Johnson,14,7.0,
85,T74,,Kent Jones,14,1.0,
86,T74,,Justin Leonard,14,,
87,T74,,Frank Lickliter II,14,,
88,T74,,Peter Lonard,14,,
89,T74,,Jeff Maggert,14,,
90,T74,,Rocco Mediate,14,,
91,T74,,Joe Ogilvie,14,,
92,T74,,Loren Roberts,14,,
93,T74,,Bo Van Pelt,14,,
94,T74,,Grant Waite,14,,
95,T74,,Mark Wilson,14,5.0,
96,T97,,Billy Andrade,13,,
97,T97,,Paul Azinger,13,,
98,T97,,Briny Baird,13,,
99,T97,,Cameron Beckman,13,,
100,T97,,Jason Bohn,13,7.0,
101,T97,,Bart Bryant,13,,
102,T97,,Brad Bryant,13,,
103,T97,,Rex Caldwell,13,,
104,T97,,John Cook,13,,
105,T97,,Ben Curtis,13,,
106,T97,,Jay Delsing,13,,
107,T97,,David Duval,13,1.0,
108,T97,,Steve Elkington,13,,
109,T97,,Rick Fehr,13,,
110,T97,,Dan Forsman,13,,
111,T97,,Harrison Frazar,13,,
112,T97,,David Frost,13,,
113,T97,,Fred Funk,13,1.0,
114,T97,,Buddy Gardner,13,,
115,T97,,Brian Gay,13,6.0,
116,T97,,Jim Herman,13,13.0,
117,T97,,Tim Herron,13,3.0,
118,T97,,Charley Hoffman,13,13.0,
119,T97,,Peter Jacobsen,13,,
120,T97,,Neal Lancaster,13,,
121,T97,,Bernhard Langer,13,1.0,
122,T97,,Tom Lehman,13,,
123,T97,,Mark McCumber,13,,
124,T97,,Phil Mickelson,13,8.0,
125,T97,,Bryce Molder,13,5.0,
126,T97,,Francesco Molinari,13,9.0,
127,T97,,Henrik Norlander,13,12.0,
128,T97,,David Peoples,13,,
129,T97,,Scott Piercy,13,6.0,
130,T97,,Seamus Power,13,13.0,
131,T97,,Ted Purdy,13,1.0,
132,T97,,Mike Reid,13,,
133,T97,,Dave Rummells,13,,
134,T97,,Tom Sieckmann,13,,
135,T97,,Tony Sills,13,,
136,T97,,Webb Simpson,13,7.0,
137,T97,,Brandt Snedeker,13,5.0,
138,T97,,Curtis Strange,13,,
139,T97,,Robert Streb,13,6.0,
140,T97,,Mike Sullivan,13,,
141,T97,,David Toms,13,1.0,
142,T97,,Cameron Tringale,13,10.0,
143,T97,,Duffy Waldorf,13,1.0,
144,T97,,Jimmy Walker,13,4.0,
145,T97,,Bubba Watson,13,5.0,
146,T97,,Tim Wilkinson,13,13.0,
147,T148,,Aaron Baddeley,12,4.0,
148,T148,,Ricky Barnes,12,12.0,
149,T148,,Dave Barr,12,,
150,T148,,Mark Brooks,12,1.0,
151,T148,,Mark Calcavecchia,12,,
152,T148,,Greg Chalmers,12,4.0,
153,T148,,Stewart Cink,12,8.0,
154,T148,,Danny Edwards,12,,
155,T148,,David Edwards,12,,
156,T148,,Joel Edwards,12,,
157,T148,,Brad Faxon,12,,
158,T148,,Robert Gamez,12,,
159,T148,,Lucas Glover,12,12.0,
160,T148,,Paul Goydos,12,,
161,T148,,Nathan Green,12,,
162,T148,,Jay Haas,12,,
163,T148,,Mike Heinen,12,,
164,T148,,Tom Hoge,12,6.0,
165,T148,,Billy Horschel,12,7.0,
166,T148,,Richard Johnson,12,,
167,T148,,Jonathan Kaye,12,,
168,T148,,Skip Kendall,12,,
169,T148,,Si Woo Kim,12,4.0,
170,T148,,Gary Koch,12,,
171,T148,,Greg Kraft,12,,
172,T148,,Scott Langley,12,3.0,
173,T148,,Bill Lunde,12,4.0,
174,T148,,Jim McGovern,12,,
175,T148,,Larry Mize,12,,
176,T148,,Gil Morgan,12,,
177,T148,,Kevin Na,12,8.0,
178,T148,,Frank Nobilo,12,,
179,T148,,Sean O'Hair,12,12.0,
180,T148,,José María Olazábal,12,,
181,T148,,Jeff Overton,12,,
182,T148,,Don Pooley,12,,
183,T148,,Justin Rose,12,9.0,
184,T148,,Gene Sauers,12,,
185,T148,,John Senden,12,4.0,
186,T148,,Kevin Stadler,12,,
187,T148,,Paul Stankowski,12,,
188,T148,,Kevin Sutherland,12,,
189,T148,,Hal Sutton,12,,
190,T148,,Jhonattan Vegas,12,6.0,
191,T148,,Jay Williamson,12,,
192,T148,,Willie Wood,12,,
193,T148,,Fuzzy Zoeller,12,,
194,T195,,Craig Barlow,11,2.0,
195,T195,,Chip Beck,11,,
196,T195,,Daniel Berger,11,11.0,
197,T195,,Steven Bowditch,11,3.0,
198,T195,,Olin Browne,11,,
199,T195,,George Burns,11,,
200,T195,,Bob Burns,11,,
201,T195,,Tom Byrum,11,,
202,T195,,Rafael Campos,11,11.0,
203,T195,,Jim Carter,11,,
204,T195,,Brandel Chamblee,11,,
205,T195,,K.J. Choi,11,7.0,
206,T195,,Michael Clark II,11,,
207,T195,,John Daly,11,,
208,T195,,Jason Day,11,10.0,
209,T195,,Julián Etulain,11,11.0,
210,T195,,Brad Fabel,11,,
211,T195,,Keith Fergus,11,,
212,T195,,Bruce Fleisher,11,,
213,T195,,Raymond Floyd,11,,
214,T195,,Sergio Garcia,11,6.0,
215,T195,,Robert Garrigus,11,11.0,
216,T195,,Jason Gore,11,3.0,
217,T195,,Todd Hamilton,11,,
218,T195,,Brian Harman,11,11.0,
219,T195,,J.P. Hayes,11,,
220,T195,,J.J. Henry,11,6.0,
221,T195,,Dustin Johnson,11,7.0,
222,T195,,Jason Kokrak,11,7.0,
223,T195,,Ian Leggatt,11,,
224,T195,,Bruce Lietzke,11,,
225,T195,,Jamie Lovemark,11,7.0,
226,T195,,John Mahaffey,11,,
227,T195,,Steve Marino,11,4.0,
228,T195,,Billy Mayfair,11,,
229,T195,,George McNeill,11,4.0,
230,T195,,Shaun Micheel,11,1.0,
231,T195,,Geoff Ogilvy,11,7.0,
232,T195,,David Ogrin,11,,
233,T195,,Rod Pampling,11,7.0,
234,T195,,Carl Pettersson,11,2.0,
235,T195,,Nick Price,11,,
236,T195,,Aron Price,11,,
237,T195,,Dicky Pride,11,5.0,
238,T195,,Tom Purtzer,11,,
239,T195,,Clarence Rose,11,,
240,T195,,Rory Sabbatini,11,8.0,
241,T195,,Sam Saunders,11,11.0,
242,T195,,"Wes Short, Jr.",11,,
243,T195,,Tim Simpson,11,,
244,T195,,Brendan Steele,11,11.0,
245,T195,,Henrik Stenson,11,8.0,
246,T195,,Steve Stricker,11,3.0,
247,T195,,Chris Stroud,11,9.0,
248,T195,,Brian Stuard,11,11.0,
249,T195,,Jim Thorpe,11,,
250,T195,,Brendon Todd,11,1.0,
251,T195,,Nick Watney,11,5.0,
252,T195,,Boo Weekley,11,5.0,
253,T195,,Richard Zokol,11,,
254,T255,,Michael Allen,10,,
255,T255,,Arjun Atwal,10,5.0,
256,T255,,Phil Blackmar,10,,
257,T255,,Mark Carnevale,10,,
258,T255,,Alex Cejka,10,5.0,
259,T255,,Lennie Clements,10,,
260,T255,,Chad Collins,10,6.0,
261,T255,,Trevor Dodds,10,,
262,T255,,Jason Dufner,10,7.0,
263,T255,,Ken Duke,10,5.0,
264,T255,,Ernie Els,10,3.0,
265,T255,,Bob Gilder,10,,
266,T255,,Bill Glasson,10,,
267,T255,,Fabián Gómez,10,8.0,
268,T255,,David Gossett,10,,
269,T255,,Jeff Gove,10,,
270,T255,,Branden Grace,10,7.0,
271,T255,,Hubert Green,10,,
272,T255,,Scott Gump,10,,
273,T255,,Adam Hadwin,10,10.0,
274,T255,,Dudley Hart,10,,
275,T255,,Nolan Henke,10,,
276,T255,,Russell Henley,10,5.0,
277,T255,,Justin Hicks,10,,
278,T255,,J.B. Holmes,10,5.0,
279,T255,,Max Homa,10,2.0,
280,T255,,Mike Hulbert,10,,
281,T255,,Steve Jones,10,,
282,T255,,Matt Jones,10,7.0,
283,T255,,Smylie Kaufman,10,9.0,
284,T255,,Whee Kim,10,10.0,
285,T255,,Kenny Knox,10,,
286,T255,,Steve Lowery,10,,
287,T255,,Mark Lye,10,,
288,T255,,Len Mattiace,10,,
289,T255,,William McGirt,10,5.0,
290,T255,,Larry Nelson,10,,
291,T255,,Seung-Yul Noh,10,6.0,
292,T255,,Greg Norman,10,,
293,T255,,Ryan Palmer,10,4.0,
294,T255,,Cameron Percy,10,10.0,
295,T255,,Craig Perks,10,,
296,T255,,Tom Pernice Jr.,10,,
297,T255,,Chris Perry,10,,
298,T255,,John Peterson,10,4.0,
299,T255,,Michael Putnam,10,2.0,
300,T255,,Brett Quigley,10,,
301,T255,,Heath Slocum,10,1.0,
302,T255,,J.C. Snead,10,,
303,T255,,Shawn Stefani,10,6.0,
304,T255,,Kevin Streelman,10,5.0,
305,T255,,Phil Tataurangi,10,,
306,T255,,Nick Taylor,10,7.0,
307,T255,,Josh Teater,10,3.0,
308,T255,,Doug Tewell,10,,
309,T255,,Justin Thomas,10,10.0,
310,T255,,Nicholas Thompson,10,1.0,
311,T255,,Howard Twitty,10,,
312,T255,,Bobby Wadkins,10,,
313,T255,,Lanny Wadkins,10,,
314,T255,,Mark Wiebe,10,,
315,T316,,John Adams,9,,
316,T316,,Blake Adams,9,,
317,T316,,Tommy Armour III,9,,
318,T316,,Sangmoon Bae,9,,
319,T316,,Andy Bean,9,,
320,T316,,Notah Begay III,9,,
321,T316,,Jonas Blixt,9,3.0,
322,T316,,Guy Boros,9,,
323,T316,,Keegan Bradley,9,4.0,
324,T316,,Ryan Brehm,9,9.0,
325,T316,,Wesley Bryan,9,9.0,
326,T316,,Ángel Cabrera,9,3.0,
327,T316,,Bud Cauley,9,5.0,
328,T316,,Chris Couch,9,,
329,T316,,Robert Damron,9,,
330,T316,,Graham DeLaet,9,5.0,
331,T316,,Tony Finau,9,9.0,
332,T316,,Martin Flores,9,7.0,
333,T316,,Robin Freeman,9,,
334,T316,,Brad Fritsch,9,7.0,
335,T316,,"Jim Gallagher, Jr.",9,,
336,T316,,Brice Garnett,9,,
337,T316,,Kelly Gibson,9,,
338,T316,,Matt Gogel,9,,
339,T316,,Gary Hallberg,9,,
340,T316,,Padraig Harrington,9,2.0,
341,T316,,Morris Hatalsky,9,,
342,T316,,Mark Hayes,9,,
343,T316,,Brian Henninger,9,,
344,T316,,Ryuji Imada,9,,
345,T316,,Trevor Immelman,9,1.0,
346,T316,,Hale Irwin,9,,
347,T316,,Brandt Jobe,9,,
348,T316,,Michael Kim,9,9.0,
349,T316,,Anirban Lahiri,9,3.0,
350,T316,,Spencer Levin,9,5.0,
351,T316,,J.L. Lewis,9,,
352,T316,,Bob Lohr,9,,
353,T316,,Sandy Lyle,9,,
354,T316,,Will MacKenzie,9,4.0,
355,T316,,David Mathis,9,,
356,T316,,Spike McRoy,9,,
357,T316,,Troy Merritt,9,7.0,
358,T316,,Colin Montgomerie,9,,
359,T316,,Arron Oberholser,9,,
360,T316,,Greg Owen,9,4.0,
361,T316,,Dennis Paulson,9,,
362,T316,,J.T. Poston,9,9.0,
363,T316,,Ian Poulter,9,6.0,
364,T316,,Alex Prugh,9,,
365,T316,,Kyle Reifers,9,6.0,
366,T316,,Patrick Rodgers,9,4.0,
367,T316,,John Rollins,9,3.0,
368,T316,,Ted Schulz,9,,
369,T316,,Adam Scott,9,8.0,
370,T316,,Patrick Sheehan,9,,
371,T316,,Mike Springer,9,,
372,T316,,Brett Stegmaier,9,7.0,
373,T316,,Ron Streck,9,,
374,T316,,Hudson Swafford,9,7.0,
375,T316,,D.J. Trahan,9,3.0,
376,T316,,Omar Uresti,9,1.0,
377,T316,,Stan Utley,9,,
378,T316,,Harold Varner III,9,5.0,
379,T316,,Tom Watson,9,,
380,T316,,Brett Wetterich,9,,
381,T316,,Charlie Wi,9,3.0,
382,T316,,Willy Wilcox,9,4.0,
383,T316,,Dean Wilson,9,,
384,T316,,Gary Woodland,9,9.0,
385,T386,,Brad Adamonis,8,1.0,
386,T386,,Fulton Allem,8,,
387,T386,,Byeong Hun An,8,8.0,
388,T386,,Ryan Armour,8,8.0,
389,T386,,Ian Baker-Finch,8,,
390,T386,,Rich Beem,8,,
391,T386,,Matt Bettencourt,8,,
392,T386,,Michael Bradley,8,2.0,
393,T386,,Ken Brown,8,,
394,T386,,Scott Brown,8,6.0,
395,T386,,Curt Byrum,8,,
396,T386,,Patrick Cantlay,8,8.0,
397,T386,,Paul Casey,8,6.0,
398,T386,,Kevin Chappell,8,6.0,
399,T386,,T.C. Chen,8,,
400,T386,,Daniel Chopra,8,,
401,T386,,Bobby Clampett,8,,
402,T386,,Keith Clearwater,8,,
403,T386,,Erik Compton,8,,
404,T386,,Austin Cook,8,1.0,
405,T386,,Ben Crenshaw,8,,
406,T386,,Jon Curran,8,4.0,
407,T386,,Mike Donald,8,,
408,T386,,James Driscoll,8,,
409,T386,,Matt Every,8,6.0,
410,T386,,Tommy Gainey,8,2.0,
411,T386,,Bobby Gates,8,1.0,
412,T386,,Tom Gillis,8,,
413,T386,,Andres Gonzales,8,5.0,
414,T386,,James Hahn,8,7.0,
415,T386,,David Hearn,8,8.0,
416,T386,,Morgan Hoffmann,8,6.0,
417,T386,,John Huh,8,8.0,
418,T386,,Miguel Angel Jiménez,8,,
419,T386,,Anthony Kim,8,,
420,T386,,Patton Kizzire,8,8.0,
421,T386,,Colt Knost,8,2.0,
422,T386,,Brooks Koepka,8,7.0,
423,T386,,Kelly Kraft,8,8.0,
424,T386,,Danny Lee,8,4.0,
425,T386,,Wayne Levi,8,,
426,T386,,Hunter Mahan,8,4.0,
427,T386,,John Mallinger,8,,
428,T386,,Peter Malnati,8,8.0,
429,T386,,Ben Martin,8,5.0,
430,T386,,Dick Mast,8,,
431,T386,,Graeme McDowell,8,5.0,
432,T386,,Parker McLachlin,8,1.0,
433,T386,,Johnny Miller,8,,
434,T386,,Jack Nicklaus,8,,
435,T386,,Jon Rahm,8,8.0,
436,T386,,Jonathan Randolph,8,4.0,
437,T386,,Jack Renner,8,,
438,T386,,Tag Ridings,8,6.0,
439,T386,,Larry Rinker,8,,
440,T386,,Andres Romero,8,4.0,
441,T386,,Xander Schauffele,8,8.0,
442,T386,,Cameron Smith,8,7.0,
443,T386,,Scott Stallings,8,6.0,
444,T386,,Daniel Summerhays,8,5.0,
445,T386,,Vaughn Taylor,8,8.0,
446,T386,,Lance Ten Broeck,8,,
447,T386,,Michael Thompson,8,6.0,
448,T386,,Lee Trevino,8,,
449,T386,,Ted Tryba,8,,
450,T386,,Marc Turnesa,8,1.0,
451,T386,,Camilo Villegas,8,6.0,
452,T386,,Fred Wadsworth,8,,
453,T386,,D.A. Weibring,8,,
454,T386,,Matt Weibring,8,,
455,T386,,Lee Westwood,8,2.0,
456,T457,,Steven Alker,7,6.0,
457,T457,,Eric Axley,7,2.0,
458,T457,,Blayne Barber,7,7.0,
459,T457,,Charlie Beljan,7,1.0,
460,T457,,"David Berganio, Jr.",7,,
461,T457,,Zac Blair,7,7.0,
462,T457,,Billy Ray Brown,7,,
463,T457,,Roberto Castro,7,4.0,
464,T457,,José Coceres,7,,
465,T457,,George Coetzee,7,1.0,
466,T457,,Ed Dougherty,7,,
467,T457,,Dave Eichelberger,7,,
468,T457,,Derek Fathauer,7,7.0,
469,T457,,Ross Fisher,7,6.0,
470,T457,,David Graham,7,,
471,T457,,Cody Gribble,7,7.0,
472,T457,,Emiliano Grillo,7,7.0,
473,T457,,Luke Guthrie,7,,
474,T457,,Jerry Haas,7,,
475,T457,,Chesson Hadley,7,5.0,
476,T457,,Lon Hinkle,7,,
477,T457,,Gabriel Hjertstedt,7,,
478,T457,,P.H. Horgan III,7,,
479,T457,,David Howell,7,,
480,T457,,Mackenzie Hughes,7,7.0,
481,T457,,Billy Hurley III,7,7.0,
482,T457,,Joe Inman,7,,
483,T457,,John Inman,7,,
484,T457,,Ryo Ishikawa,7,7.0,
485,T457,,Barry Jaeckel,7,,
486,T457,,Sung Kang,7,6.0,
487,T457,,Billy Kratzert,7,,
488,T457,,Cliff Kresge,7,,
489,T457,,Derek Lamely,7,,
490,T457,,D.H. Lee,7,,
491,T457,,Andrew Loupe,7,3.0,
492,T457,,Jarrod Lyle,7,,
493,T457,,John Maginnes,7,,
494,T457,,John Merrick,7,3.0,
495,T457,,Trey Mullinax,7,7.0,
496,T457,,Tim Norris,7,,
497,T457,,Carl Paulson,7,,
498,T457,,"Ted Potter, Jr.",7,2.0,
499,T457,,Greg Powers,7,,
500,T457,,Sam Randolph,7,,
501,T457,,Chi Chi Rodriguez,7,,
502,T457,,Bill Sander,7,,
503,T457,,Ollie Schniederjans,7,7.0,
504,T457,,Charl Schwartzel,7,4.0,
505,T457,,Kyle Stanley,7,7.0,
506,T457,,Hideto Tanihara,7,3.0,
507,T457,,Greg Twiggs,7,,
508,T457,,Bernd Wiesberger,7,2.0,
509,T457,,Y.E. Yang,7,3.0,
510,T511,,Thomas Aiken,6,2.0,
511,T511,,Tyler Aldridge,6,3.0,
512,T511,,Isao Aoki,6,,
513,T511,,Shane Bertsch,6,3.0,
514,T511,,Woody Blackburn,6,,
515,T511,,Kris Blanks,6,,
516,T511,,Joseph Bramlett,6,4.0,
517,T511,,Darren Clarke,6,,
518,T511,,Paul Claxton,6,,
519,T511,,Will Claxton,6,,
520,T511,,Jim Colbert,6,,
521,T511,,Nicolas Colsaerts,6,,
522,T511,,Frank Conner,6,,
523,T511,,Bryson DeChambeau,6,6.0,
524,T511,,Jim Dent,6,,
525,T511,,Victor Dubuisson,6,,
526,T511,,John Fought,6,,
527,T511,,Stephen Gangluff,6,,
528,T511,,Scott Gardiner,6,,
529,T511,,Gibby Gilbert,6,,
530,T511,,Ernie Gonzalez,6,,
531,T511,,Scott Hend,6,3.0,
532,T511,,Mark Hensby,6,1.0,
533,T511,,Mark Hubbard,6,4.0,
534,T511,,Troy Kelly,6,,
535,T511,,Rick Lamb,6,6.0,
536,T511,,Andrew Landry,6,,
537,T511,,Richard Lee,6,,
538,T511,,Nicholas Lindheim,6,6.0,
539,T511,,David Lingmerth,6,5.0,
540,T511,,Lyn Lott,6,,
541,T511,,Shane Lowry,6,4.0,
542,T511,,Gary McCord,6,,
543,T511,,Pat McGowan,6,,
544,T511,,John Morse,6,,
545,T511,,Bob Murphy,6,,
546,T511,,Grayson Murray,6,6.0,
547,T511,,Jim Nelford,6,,
548,T511,,Andy North,6,,
549,T511,,Mac O'Grady,6,,
550,T511,,Peter Oosterhuis,6,,
551,T511,,Louis Oosthuizen,6,4.0,
552,T511,,C.T. Pan,6,6.0,
553,T511,,Mark Pfeil,6,,
554,T511,,Victor Regalado,6,,
555,T511,,Ryan Ruffels,6,3.0,
556,T511,,Tom Scherrer,6,,
557,T511,,Robby Shelton,6,6.0,
558,T511,,Darron Stiles,6,,
559,T511,,Leonard Thompson,6,,
560,T511,,Kevin Tway,6,6.0,
561,T511,,Peter Uihlein,6,6.0,
562,T511,,Tyrone Van Aswegen,6,5.0,
563,T511,,Denis Watson,6,,
564,T511,,Danny Willett,6,1.0,
565,T511,,Lee Williams,6,,
566,T511,,Garrett Willis,6,,
567,T568,,Joe Affrunti,5,,
568,T568,,Jason Allred,5,,
569,T568,,Mark Anderson,5,4.0,
570,T568,,Kiradech Aphibarnrat,5,,
571,T568,,Jim Benepe,5,,
572,T568,,Thomas Bjørn,5,,
573,T568,,Dominic Bozzelli,5,5.0,
574,T568,,Rafa Cabrera Bello,5,5.0,
575,T568,,Brian Campbell,5,5.0,
576,T568,,Miguel Angel Carballo,5,4.0,
577,T568,,Bobby Cole,5,,
578,T568,,Gavin Coles,5,,
579,T568,,Rod Curl,5,,
580,T568,,Terry Diehl,5,,
581,T568,,Jamie Donaldson,5,,
582,T568,,Bob Eastwood,5,,
583,T568,,Derek Ernst,5,2.0,
584,T568,,Gonzalo Fernandez-Castaño,5,5.0,
585,T568,,Forrest Fezler,5,,
586,T568,,Matthew Fitzpatrick,5,3.0,
587,T568,,Nick Flanagan,5,,
588,T568,,Oscar Fraustro,5,3.0,
589,T568,,Al Geiberger,5,,
590,T568,,Mike Grob,5,,
591,T568,,Brandon Hagy,5,5.0,
592,T568,,Phillip Hancock,5,,
593,T568,,Tyrrell Hatton,5,5.0,
594,T568,,Hiroshi Iwata,5,4.0,
595,T568,,Tom Jenkins,5,,
596,T568,,Kevin Johnson,5,,
597,T568,,Robert Karlsson,5,,
598,T568,,Martin Kaymer,5,3.0,
599,T568,,Kurt Kitayama,5,5.0,
600,T568,,Ben Kohles,5,,
601,T568,,Brad Lardon,5,,
602,T568,,Steve LeBrun,5,,
603,T568,,Joost Luiten,5,3.0,
604,T568,,Mike McCullough,5,,
605,T568,,Jay McLuen,5,,
606,T568,,James Morrison,5,,
607,T568,,Carlos Ortiz,5,2.0,
608,T568,,Garrett Osborn,5,1.0,
609,T568,,Jerry Pate,5,,
610,T568,,Martin Piller,5,,
611,T568,,Scott Pinckney,5,,
612,T568,,Wes Roach,5,,
613,T568,,Bill Rogers,5,,
614,T568,,John Schroeder,5,,
615,T568,,Tom Shaw,5,,
616,T568,,Jeev Milkha Singh,5,,
617,T568,,Mike Small,5,,
618,T568,,Mike Standly,5,,
619,T568,,Hunter Stewart,5,,
620,T568,,Jaco Van Zyl,5,,
621,T568,,Marc Warren,5,,
622,T568,,Tom Weiskopf,5,,
623,T568,,Steve Wheatcroft,5,5.0,
624,T568,,Casey Wittenberg,5,,
625,T568,,Ian Woosnam,5,,
626,T627,,Abraham Ancer,4,2.0,
627,T627,,Ashun Wu,4,1.0,
628,T627,,"Rich Berberian, Jr.",4,4.0,
629,T627,,Grégory Bourdy,4,1.0,
630,T627,,Bronson Burgoon,4,,
631,T627,,Sam Burns,4,4.0,
632,T627,,Rodolfo Cazaubón,4,1.0,
633,T627,,Terry Dill,4,,
634,T627,,Dale Douglass,4,,
635,T627,,Brett Drewitt,4,4.0,
636,T627,,Lee Elder,4,,
637,T627,,Tommy Fleetwood,4,4.0,
638,T627,,Marcus Fraser,4,3.0,
639,T627,,Rhein Gibson,4,,
640,T627,,Soren Hansen,4,,
641,T627,,Kramer Hickok,4,4.0,
642,T627,,Thongchai Jaidee,4,1.0,
643,T627,,Andrew Johnston,4,4.0,
644,T627,,K.T. Kim,4,2.0,
645,T627,,Søren Kjeldsen,4,3.0,
646,T627,,Lucas Lee,4,,
647,T627,,HaoTong Li,4,2.0,
648,T627,,Pat Lindsey,4,,
649,T627,,Curtis Luck,4,4.0,
650,T627,,Matteo Manassero,4,,
651,T627,,Nick Mason,4,,
652,T627,,Maverick McNealy,4,4.0,
653,T627,,Allen Miller,4,,
654,T627,,Sebastián Muñoz,4,4.0,
655,T627,,Bobby Nichols,4,,
656,T627,,Mike Nicolette,4,,
657,T627,,Jordan Niebrugge,4,1.0,
658,T627,,Alex Noren,4,4.0,
659,T627,,Thorbjørn Olesen,4,3.0,
660,T627,,Rob Oppenheim,4,3.0,
661,T627,,Jin Park,4,,
662,T627,,Sung Joon Park,4,1.0,
663,T627,,Thomas Pieters,4,4.0,
664,T627,,Gary Player,4,,
665,T627,,Bob Shearer,4,,
666,T627,,Geoffrey Sisk,4,,
667,T627,,Ed Sneed,4,,
668,T627,,J.J. Spaun,4,4.0,
669,T627,,Richard Sterne,4,1.0,
670,T627,,Andre Stolz,4,,
671,T627,,Andy Sullivan,4,3.0,
672,T627,,Kyle Thompson,4,1.0,
673,T627,,Dawie van der Walt,4,,
674,T627,,Anthony Wall,4,,
675,T627,,Jeunghun Wang,4,4.0,
676,T627,,DeWitt Weaver,4,,
677,T627,,Aaron Wise,4,3.0,
678,T627,,Bobby Wyatt,4,2.0,
679,T680,,Wally Armstrong,3,,
680,T680,,Homero Blancas,3,,
681,T680,,Matthew Borchert,3,,
682,T680,,Dean Burmester,3,2.0,
683,T680,,Danny Chia,3,,
684,T680,,Charles Coody,3,,
685,T680,,Billy Downes,3,,
686,T680,,Paul Dunne,3,,
687,T680,,Kevin Foley,3,,
688,T680,,Tadd Fujikawa,3,,
689,T680,,Derek Gillespie,3,,
