,Consecutive_Par_4_Birdies_RANK THIS WEEK,Consecutive_Par_4_Birdies_RANK LAST WEEK,Consecutive_Par_4_Birdies_PLAYER NAME,Consecutive_Par_4_Birdies_EVENTS,Consecutive_Par_4_Birdies_NUMBER OF HOLES
0,1,,Brad Fritsch,18,6
1,T2,,Brett Drewitt,19,5
2,T2,,Jason Dufner,24,5
3,T2,,Rickie Fowler,21,5
4,T2,,Adam Hadwin,28,5
5,T2,,Russell Henley,27,5
6,T2,,Hiroshi Iwata,10,5
7,T2,,Jordan Spieth,23,5
8,T2,,Josh Teater,2,5
9,T10,,Steven Alker,23,4
10,T10,,Ashun Wu,1,4
11,T10,,Blayne Barber,25,4
12,T10,,Zac Blair,32,4
13,T10,,Keegan Bradley,29,4
14,T10,,Scott Brown,29,4
15,T10,,Patrick Cantlay,13,4
16,T10,,Paul Casey,24,4
17,T10,,Bud Cauley,28,4
18,T10,,Stewart Cink,26,4
19,T10,,Jason Day,20,4
20,T10,,Bryson DeChambeau,31,4
21,T10,,Graham DeLaet,25,4
22,T10,,Luke Donald,18,4
23,T10,,Tony Finau,29,4
24,T10,,Martin Flores,27,4
25,T10,,Robert Garrigus,26,4
26,T10,,Fabián Gómez,21,4
27,T10,,Cody Gribble,28,4
28,T10,,Emiliano Grillo,25,4
29,T10,,Bill Haas,25,4
30,T10,,Chesson Hadley,8,4
31,T10,,Brandon Hagy,26,4
32,T10,,Brian Harman,30,4
33,T10,,Charley Hoffman,31,4
34,T10,,Ryo Ishikawa,20,4
35,T10,,Dustin Johnson,20,4
36,T10,,Sung Kang,32,4
37,T10,,Martin Kaymer,10,4
38,T10,,Chris Kirk,28,4
39,T10,,Kevin Kisner,28,4
40,T10,,Patton Kizzire,28,4
41,T10,,Russell Knox,24,4
42,T10,,Matt Kuchar,26,4
43,T10,,Anirban Lahiri,22,4
44,T10,,Spencer Levin,31,4
45,T10,,Davis Love III,13,4
46,T10,,Shane Lowry,16,4
47,T10,,Curtis Luck,12,4
48,T10,,Peter Malnati,29,4
49,T10,,Steve Marino,15,4
50,T10,,Ryan Moore,24,4
51,T10,,Sebastián Muñoz,17,4
52,T10,,Trey Mullinax,28,4
53,T10,,Sean O'Hair,25,4
54,T10,,Geoff Ogilvy,25,4
55,T10,,Louis Oosthuizen,18,4
56,T10,,Garrett Osborn,2,4
57,T10,,Ryan Palmer,20,4
58,T10,,Rod Pampling,22,4
59,T10,,Carl Pettersson,27,4
60,T10,,Scott Piercy,22,4
61,T10,,Kenny Pigman,2,4
62,T10,,Chez Reavie,28,4
63,T10,,Kyle Reifers,32,4
64,T10,,Tag Ridings,20,4
65,T10,,Justin Rose,18,4
66,T10,,Xander Schauffele,28,4
67,T10,,Ollie Schniederjans,28,4
68,T10,,Charl Schwartzel,18,4
69,T10,,Robby Shelton,8,4
70,T10,,Vijay Singh,18,4
71,T10,,J.J. Spaun,29,4
72,T10,,Scott Stallings,27,4
73,T10,,Robert Streb,30,4
74,T10,,Steve Stricker,13,4
75,T10,,Nick Taylor,29,4
76,T10,,Justin Thomas,25,4
77,T10,,Kevin Tway,27,4
78,T10,,Peter Uihlein,7,4
79,T10,,Tyrone Van Aswegen,32,4
80,T10,,Harold Varner III,31,4
81,T10,,Camilo Villegas,25,4
82,T10,,Johnson Wagner,26,4
83,T10,,Tim Wilkinson,22,4
84,T10,,Aaron Wise,6,4
85,T10,,Gary Woodland,26,4
86,T10,,Y.E. Yang,9,4
87,T88,,Tyler Aldridge,14,3
88,T88,,Byeong Hun An,22,3
89,T88,,Abraham Ancer,1,3
90,T88,,Mark Anderson,20,3
91,T88,,Stuart Appleby,16,3
92,T88,,Ryan Armour,20,3
93,T88,,Aaron Baddeley,20,3
94,T88,,Craig Barlow,3,3
95,T88,,Ricky Barnes,31,3
96,T88,,Daniel Berger,26,3
97,T88,,Richard Bland,2,3
98,T88,,Ryan Blaum,29,3
99,T88,,Jonas Blixt,25,3
100,T88,,Jason Bohn,28,3
101,T88,,Steven Bowditch,27,3
102,T88,,Dominic Bozzelli,24,3
103,T88,,Sam Brazel,2,3
104,T88,,Ryan Brehm,25,3
105,T88,,Wesley Bryan,28,3
106,T88,,Sam Burns,1,3
107,T88,,Ángel Cabrera,16,3
108,T88,,Rafa Cabrera Bello,19,3
109,T88,,Chad Campbell,29,3
110,T88,,Brian Campbell,20,3
111,T88,,Laurie Canter,1,3
112,T88,,Roberto Castro,25,3
113,T88,,Alex Cejka,28,3
114,T88,,Greg Chalmers,28,3
115,T88,,Kevin Chappell,27,3
116,T88,,Chad Collins,26,3
117,T88,,Fred Couples,1,3
118,T88,,Ben Crane,26,3
119,T88,,Jon Curran,11,3
120,T88,,Joel Dahmen,16,3
121,T88,,Brendon de Jonge,14,3
122,T88,,Roberto Díaz,3,3
123,T88,,Ken Duke,26,3
124,T88,,Ernie Els,20,3
125,T88,,Harris English,27,3
126,T88,,Bob Estes,15,3
127,T88,,Julián Etulain,22,3
128,T88,,Matt Every,30,3
129,T88,,Ross Fisher,10,3
130,T88,,Matthew Fitzpatrick,12,3
131,T88,,Tommy Fleetwood,10,3
132,T88,,Tommy Gainey,8,3
133,T88,,Sergio Garcia,17,3
134,T88,,Bobby Gates,5,3
135,T88,,Brian Gay,25,3
136,T88,,Matt Gilchrest,1,3
137,T88,,Lucas Glover,26,3
138,T88,,Andres Gonzales,24,3
139,T88,,Retief Goosen,19,3
140,T88,,Branden Grace,20,3
141,T88,,Gavin Kyle Green,3,3
142,T88,,James Hahn,28,3
143,T88,,Tyrrell Hatton,13,3
144,T88,,David Hearn,29,3
145,T88,,Scott Hend,6,3
146,T88,,Mike Hendry,2,3
147,T88,,Jim Herman,25,3
148,T88,,Tim Herron,8,3
149,T88,,Morgan Hoffmann,29,3
150,T88,,Tom Hoge,17,3
151,T88,,J.B. Holmes,23,3
152,T88,,Billy Horschel,28,3
153,T88,,Sam Horsfield,6,3
154,T88,,Charles Howell III,23,3
155,T88,,Mackenzie Hughes,31,3
156,T88,,John Huh,28,3
157,T88,,Billy Hurley III,25,3
158,T88,,Zach Johnson,23,3
159,T88,,Michael Johnson,2,3
160,T88,,Andrew Johnston,13,3
161,T88,,Matt Jones,20,3
162,T88,,Smylie Kaufman,26,3
163,T88,,Whee Kim,27,3
164,T88,,Si Woo Kim,30,3
165,T88,,Michael Kim,28,3
166,T88,,Søren Kjeldsen,17,3
167,T88,,Brooks Koepka,24,3
168,T88,,Jason Kokrak,28,3
169,T88,,Kelly Kraft,27,3
170,T88,,Martin Laird,25,3
171,T88,,Rick Lamb,19,3
172,T88,,David Lawrence,1,3
173,T88,,Danny Lee,32,3
174,T88,,Marc Leishman,25,3
175,T88,,Nicholas Lindheim,21,3
176,T88,,David Lingmerth,23,3
177,T88,,Luke List,31,3
178,T88,,Andrew Loupe,21,3
179,T88,,Joost Luiten,5,3
180,T88,,Will MacKenzie,16,3
181,T88,,Hunter Mahan,26,3
182,T88,,Ben Martin,27,3
183,T88,,Hideki Matsuyama,22,3
184,T88,,Graeme McDowell,17,3
185,T88,,William McGirt,28,3
186,T88,,Troy Merritt,28,3
187,T88,,Phil Mickelson,22,3
188,T88,,Bryce Molder,26,3
189,T88,,Francesco Molinari,21,3
190,T88,,Alex Moon,1,3
191,T88,,Grayson Murray,30,3
192,T88,,Kevin Na,26,3
193,T88,,Seung-Yul Noh,31,3
194,T88,,Alex Noren,11,3
195,T88,,Daniel Obremski,1,3
196,T88,,Thorbjørn Olesen,6,3
197,T88,,Greg Owen,17,3
198,T88,,C.T. Pan,29,3
199,T88,,Cameron Percy,23,3
200,T88,,Pat Perez,26,3
201,T88,,Thomas Pieters,12,3
202,T88,,D.A. Points,22,3
203,T88,,J.T. Poston,28,3
204,T88,,"Ted Potter, Jr.",2,3
205,T88,,Ian Poulter,20,3
206,T88,,Seamus Power,25,3
207,T88,,Michael Putnam,6,3
208,T88,,Jon Rahm,23,3
209,T88,,Jonathan Randolph,22,3
210,T88,,Patrick Reed,29,3
211,T88,,Patrick Rodgers,27,3
212,T88,,Andres Romero,10,3
213,T88,,Rory Sabbatini,23,3
214,T88,,Sam Saunders,24,3
215,T88,,Adam Scott,16,3
216,T88,,Webb Simpson,28,3
217,T88,,Cameron Smith,26,3
218,T88,,Brandt Snedeker,15,3
219,T88,,Kyle Stanley,29,3
220,T88,,Brendan Steele,25,3
221,T88,,Shawn Stefani,26,3
222,T88,,Brett Stegmaier,27,3
223,T88,,Henrik Stenson,15,3
224,T88,,Richard Sterne,3,3
225,T88,,Kevin Streelman,26,3
226,T88,,Brian Stuard,31,3
227,T88,,Zack Sucher,14,3
228,T88,,Andy Sullivan,7,3
229,T88,,Daniel Summerhays,29,3
230,T88,,Hudson Swafford,28,3
231,T88,,Miguel Tabuena,3,3
232,T88,,Hideto Tanihara,11,3
233,T88,,Vaughn Taylor,26,3
234,T88,,Michael Thompson,21,3
235,T88,,D.J. Trahan,5,3
236,T88,,Toby Tree,1,3
237,T88,,Cameron Tringale,28,3
238,T88,,Jimmy Walker,21,3
239,T88,,Nick Watney,23,3
240,T88,,Bubba Watson,22,3
241,T88,,Boo Weekley,27,3
242,T88,,Richy Werenski,26,3
243,T88,,Lee Westwood,10,3
244,T88,,Steve Wheatcroft,17,3
245,T88,,Charlie Wi,6,3
246,T88,,Willy Wilcox,14,3
247,T248,,Anders Albertson,1,2
248,T248,,Robert Allenby,4,2
249,T248,,Arjun Atwal,6,2
250,T248,,Eric Axley,4,2
251,T248,,Oliver Bekker,1,2
252,T248,,Charlie Beljan,8,2
