,YTD_Sub-Par_Rounds_Streak_RANK THIS WEEK,YTD_Sub-Par_Rounds_Streak_RANK LAST WEEK,YTD_Sub-Par_Rounds_Streak_PLAYER NAME,YTD_Sub-Par_Rounds_Streak_VALUE
108,T107,,Paul Casey,6
109,T107,,Kevin Chappell,6
110,T107,,Chad Collins,6
111,T107,,Bryson DeChambeau,6
112,T107,,Matt Every,6
113,T107,,Ross Fisher,6
114,T107,,Jim Furyk,6
115,T107,,Sergio Garcia,6
116,T107,,Brian Gay,6
117,T107,,J.J. Henry,6
118,T107,,Morgan Hoffmann,6
119,T107,,Tom Hoge,6
120,T107,,Sung Kang,6
121,T107,,Matt Kuchar,6
122,T107,,Rick Lamb,6
123,T107,,Nicholas Lindheim,6
124,T107,,Grayson Murray,6
125,T107,,Seung-Yul Noh,6
126,T107,,C.T. Pan,6
127,T107,,Scott Piercy,6
128,T107,,Ian Poulter,6
129,T107,,Kyle Reifers,6
130,T107,,Tag Ridings,6
131,T107,,Robby Shelton,6
132,T107,,Scott Stallings,6
133,T107,,Shawn Stefani,6
134,T107,,Robert Streb,6
135,T107,,Michael Thompson,6
136,T107,,Kevin Tway,6
137,T107,,Peter Uihlein,6
138,T107,,Jhonattan Vegas,6
139,T107,,Camilo Villegas,6
140,T107,,Johnson Wagner,6
141,T142,,Arjun Atwal,5
142,T142,,Dominic Bozzelli,5
143,T142,,Rafa Cabrera Bello,5
144,T142,,Brian Campbell,5
145,T142,,Bud Cauley,5
146,T142,,Alex Cejka,5
147,T142,,Graham DeLaet,5
148,T142,,Ken Duke,5
149,T142,,Gonzalo Fernandez-Castaño,5
150,T142,,Andres Gonzales,5
151,T142,,Chesson Hadley,5
152,T142,,Brandon Hagy,5
153,T142,,Tyrrell Hatton,5
154,T142,,Russell Henley,5
155,T142,,J.B. Holmes,5
156,T142,,Kurt Kitayama,5
157,T142,,Spencer Levin,5
158,T142,,David Lingmerth,5
159,T142,,Ben Martin,5
160,T142,,Graeme McDowell,5
161,T142,,William McGirt,5
162,T142,,Bryce Molder,5
163,T142,,Dicky Pride,5
164,T142,,Vijay Singh,5
165,T142,,Brandt Snedeker,5
166,T142,,Kevin Streelman,5
167,T142,,Daniel Summerhays,5
168,T142,,Tyrone Van Aswegen,5
169,T142,,Harold Varner III,5
170,T142,,Nick Watney,5
171,T142,,Bubba Watson,5
172,T142,,Boo Weekley,5
173,T142,,Steve Wheatcroft,5
174,T142,,Mark Wilson,5
175,T176,,Mark Anderson,4
176,T176,,Aaron Baddeley,4
177,T176,,"Rich Berberian, Jr.",4
178,T176,,Keegan Bradley,4
179,T176,,Joseph Bramlett,4
180,T176,,Sam Burns,4
181,T176,,Miguel Angel Carballo,4
182,T176,,Roberto Castro,4
183,T176,,Greg Chalmers,4
184,T176,,Jon Curran,4
185,T176,,Luke Donald,4
186,T176,,Brett Drewitt,4
187,T176,,Tommy Fleetwood,4
188,T176,,Retief Goosen,4
189,T176,,Kramer Hickok,4
190,T176,,Mark Hubbard,4
191,T176,,Hiroshi Iwata,4
192,T176,,Andrew Johnston,4
193,T176,,Si Woo Kim,4
194,T176,,Danny Lee,4
195,T176,,Davis Love III,4
196,T176,,Shane Lowry,4
197,T176,,Curtis Luck,4
198,T176,,Bill Lunde,4
199,T176,,Will MacKenzie,4
200,T176,,Hunter Mahan,4
201,T176,,Steve Marino,4
202,T176,,Maverick McNealy,4
203,T176,,George McNeill,4
204,T176,,Sebastián Muñoz,4
205,T176,,Alex Noren,4
206,T176,,Louis Oosthuizen,4
207,T176,,Greg Owen,4
208,T176,,Ryan Palmer,4
209,T176,,John Peterson,4
210,T176,,Thomas Pieters,4
211,T176,,Jonathan Randolph,4
212,T176,,Patrick Rodgers,4
213,T176,,Andres Romero,4
214,T176,,Charl Schwartzel,4
215,T176,,John Senden,4
216,T176,,J.J. Spaun,4
217,T176,,Jimmy Walker,4
218,T176,,Jeunghun Wang,4
219,T176,,Willy Wilcox,4
220,T221,,Tyler Aldridge,3
221,T221,,Stuart Appleby,3
222,T221,,Shane Bertsch,3
223,T221,,Jonas Blixt,3
224,T221,,Steven Bowditch,3
225,T221,,Ángel Cabrera,3
226,T221,,Brendon de Jonge,3
227,T221,,Ernie Els,3
228,T221,,Matthew Fitzpatrick,3
229,T221,,Marcus Fraser,3
230,T221,,Oscar Fraustro,3
231,T221,,Jason Gore,3
232,T221,,Scott Hend,3
233,T221,,Tim Herron,3
234,T221,,Sam Horsfield,3
235,T221,,Beau Hossler,3
236,T221,,Freddie Jacobson,3
237,T221,,Martin Kaymer,3
238,T221,,Jerry Kelly,3
239,T221,,Søren Kjeldsen,3
240,T221,,Anirban Lahiri,3
241,T221,,Scott Langley,3
242,T221,,Grant Leaver,3
243,T221,,Andrew Loupe,3
244,T221,,Joost Luiten,3
245,T221,,Troy Matteson,3
246,T221,,Lee McCoy,3
247,T221,,John Merrick,3
248,T221,,Thorbjørn Olesen,3
249,T221,,Rob Oppenheim,3
250,T221,,Eddie Pepperell,3
251,T221,,John Rollins,3
252,T221,,Ryan Ruffels,3
253,T221,,Steve Stricker,3
254,T221,,Zack Sucher,3
255,T221,,Andy Sullivan,3
256,T221,,Hideto Tanihara,3
257,T221,,Josh Teater,3
258,T221,,Braden Thornberry,3
259,T221,,D.J. Trahan,3
260,T221,,Charlie Wi,3
261,T221,,Aaron Wise,3
262,T221,,Chris Wood,3
263,T221,,Y.E. Yang,3
264,T221,,Fabrizio Zanotti,3
265,T221,,Xinjun Zhang,3
266,T267,,Thomas Aiken,2
267,T267,,Robert Allenby,2
268,T267,,Abraham Ancer,2
269,T267,,Matt Atkins,2
270,T267,,Eric Axley,2
271,T267,,Craig Barlow,2
272,T267,,Hugo Bernard,2
273,T267,,Richard Bland,2
274,T267,,Michael Bradley,2
275,T267,,Sam Brazel,2
276,T267,,Dean Burmester,2
277,T267,,Joel Dahmen,2
278,T267,,Kevin Dougherty,2
279,T267,,Derek Ernst,2
280,T267,,Bob Estes,2
281,T267,,Tommy Gainey,2
282,T267,,Matt Gilchrest,2
283,T267,,Gavin Kyle Green,2
284,T267,,Nick Hardy,2
285,T267,,Padraig Harrington,2
286,T267,,Max Homa,2
287,T267,,Michael Johnson,2
288,T267,,K.T. Kim,2
289,T267,,Chan Kim,2
290,T267,,Hyung-Sung Kim,2
291,T267,,Colt Knost,2
292,T267,,Satoshi Kodaira,2
293,T267,,HaoTong Li,2
294,T267,,David Lipsky,2
295,T267,,Dru Love,2
296,T267,,Joaquin Niemann,2
297,T267,,Carlos Ortiz,2
298,T267,,Bryn Parry,2
299,T267,,Carl Pettersson,2
300,T267,,"Ted Potter, Jr.",2
301,T267,,Michael Putnam,2
302,T267,,Jared Sawada,2
303,T267,,Chase Seiffert,2
304,T267,,Chan Shih-chang,2
305,T267,,Jordan L Smith,2
306,T267,,Young-han Song,2
307,T267,,Matthew Southgate,2
308,T267,,Brandon Stone,2
309,T267,,Miguel Tabuena,2
310,T267,,Lee Westwood,2
311,T267,,Bernd Wiesberger,2
312,T267,,Bobby Wyatt,2
