,Consecutive_Par_5_Birdies_RANK THIS WEEK,Consecutive_Par_5_Birdies_RANK LAST WEEK,Consecutive_Par_5_Birdies_PLAYER NAME,Consecutive_Par_5_Birdies_EVENTS,Consecutive_Par_5_Birdies_NUMBER OF HOLES
0,1,,Bill Haas,25,13
1,T2,,Brandon Hagy,26,12
2,T2,,Matt Kuchar,26,12
3,T4,,Anirban Lahiri,22,11
4,T4,,Luke List,31,11
5,T4,,Pat Perez,26,11
6,T4,,Rory Sabbatini,23,11
7,T4,,Justin Thomas,25,11
8,T4,,Tim Wilkinson,22,11
9,T10,,Ryan Armour,20,10
10,T10,,Adam Hadwin,28,10
11,T10,,Charles Howell III,23,10
12,T10,,Smylie Kaufman,26,10
13,T10,,Rick Lamb,19,10
14,T10,,Grayson Murray,30,10
15,T10,,Charl Schwartzel,18,10
16,T10,,Jordan Spieth,23,10
17,T18,,Dominic Bozzelli,24,9
18,T18,,Miguel Angel Carballo,22,9
19,T18,,Jason Dufner,24,9
20,T18,,Jamie Lovemark,28,9
21,T18,,Hideki Matsuyama,22,9
22,T18,,John Merrick,9,9
23,T18,,Ryan Moore,24,9
24,T18,,Hudson Swafford,28,9
25,T26,,Aaron Baddeley,20,8
26,T26,,Charlie Beljan,8,8
27,T26,,Ryan Blaum,29,8
28,T26,,Jonathan Byrd,9,8
29,T26,,Greg Chalmers,28,8
30,T26,,Kevin Chappell,27,8
31,T26,,Jason Day,20,8
32,T26,,Matt Every,30,8
33,T26,,Tony Finau,29,8
34,T26,,Andres Gonzales,24,8
35,T26,,Charley Hoffman,31,8
36,T26,,Sung Kang,32,8
37,T26,,Marc Leishman,25,8
38,T26,,David Lingmerth,23,8
39,T26,,Troy Merritt,28,8
40,T26,,Trey Mullinax,28,8
41,T26,,Seamus Power,25,8
42,T26,,Chez Reavie,28,8
43,T26,,Tag Ridings,20,8
44,T26,,Justin Rose,18,8
45,T26,,Shawn Stefani,26,8
46,T26,,Cameron Tringale,28,8
47,T26,,Gary Woodland,26,8
48,T49,,Keegan Bradley,29,7
49,T49,,Rafael Campos,4,7
50,T49,,Stewart Cink,26,7
51,T49,,Ben Crane,26,7
52,T49,,Bryson DeChambeau,31,7
53,T49,,Rickie Fowler,21,7
54,T49,,Sergio Garcia,17,7
55,T49,,Brian Gay,25,7
56,T49,,Retief Goosen,19,7
57,T49,,Branden Grace,20,7
58,T49,,James Hahn,28,7
59,T49,,Scott Hend,6,7
60,T49,,Russell Henley,27,7
61,T49,,Morgan Hoffmann,29,7
62,T49,,Tom Hoge,17,7
63,T49,,J.B. Holmes,23,7
64,T49,,Zach Johnson,23,7
