,Best_YTD_Streak_wo_a_3-Putt_RANK THIS WEEK,Best_YTD_Streak_wo_a_3-Putt_RANK LAST WEEK,Best_YTD_Streak_wo_a_3-Putt_PLAYER NAME,Best_YTD_Streak_wo_a_3-Putt_EVENTS,Best_YTD_Streak_wo_a_3-Putt_BEST STREAK,Best_YTD_Streak_wo_a_3-Putt_CURRENT STREAK
43,44,,Patrick Reed,29,181,14.0
44,T45,,Martin Flores,27,180,9.0
45,T45,,Sergio Garcia,17,180,22.0
46,T45,,Michael Kim,28,180,19.0
47,48,,Peter Malnati,29,179,16.0
48,T49,,James Hahn,28,176,31.0
49,T49,,John Huh,28,176,18.0
50,T49,,Louis Oosthuizen,18,176,14.0
51,T49,,Robert Streb,30,176,46.0
52,53,,Dustin Johnson,20,175,5.0
53,T54,,Charles Howell III,23,174,4.0
54,T54,,Charl Schwartzel,18,174,78.0
55,T54,,Justin Thomas,25,174,22.0
56,57,,Daniel Berger,26,173,173.0
57,58,,Luke Donald,18,171,19.0
58,T59,,K.J. Choi,25,170,57.0
59,T59,,J.J. Henry,29,170,3.0
60,T59,,Freddie Jacobson,9,170,3.0
61,T59,,Kevin Tway,27,170,115.0
62,63,,Scott Stallings,27,169,30.0
63,64,,Sam Saunders,24,168,11.0
64,T65,,Brian Harman,30,167,14.0
65,T65,,Jim Herman,25,167,16.0
66,T65,,Patton Kizzire,28,167,
67,68,,Rickie Fowler,21,166,77.0
68,T69,,Ryan Blaum,29,165,9.0
69,T69,,Shane Lowry,16,165,20.0
70,T69,,Seung-Yul Noh,31,165,30.0
71,T72,,Tommy Fleetwood,10,163,
72,T72,,Steve Wheatcroft,17,163,66.0
73,74,,Patrick Cantlay,13,162,36.0
74,T75,,David Hearn,29,160,17.0
75,T75,,Miguel Tabuena,3,160,25.0
76,T77,,Henrik Norlander,5,159,2.0
77,T77,,Chris Stroud,22,159,8.0
78,T79,,Anirban Lahiri,22,158,36.0
79,T79,,Jonathan Randolph,22,158,4.0
80,T79,,J.J. Spaun,29,158,16.0
81,T82,,Andres Gonzales,24,157,31.0
82,T82,,J.T. Poston,28,157,107.0
83,T82,,Zack Sucher,14,157,71.0
84,T85,,Gonzalo Fernandez-Castaño,22,156,5.0
85,T85,,Kevin Kisner,28,156,32.0
86,T85,,Ollie Schniederjans,28,156,60.0
87,88,,Ben Crane,26,155,31.0
88,89,,Tony Finau,29,154,8.0
89,90,,Jhonattan Vegas,29,153,10.0
90,91,,Shawn Stefani,26,152,8.0
91,T92,,Kyle Stanley,29,151,34.0
92,T92,,Brian Stuard,31,151,50.0
93,T94,,Dominic Bozzelli,24,150,3.0
94,T94,,Billy Hurley III,25,150,
95,T94,,Scott Piercy,22,150,
96,T97,,Tom Hoge,17,149,18.0
97,T97,,Russell Knox,24,149,16.0
98,T99,,Matt Every,30,148,4.0
99,T99,,Jamie Lovemark,28,148,27.0
100,T99,,Rory Sabbatini,23,148,11.0
101,T102,,Seamus Power,25,146,3.0
102,T102,,Kyle Reifers,32,146,146.0
103,T102,,Steve Stricker,13,146,27.0
104,T105,,Greg Chalmers,28,145,32.0
105,T105,,Jim Furyk,18,145,11.0
106,T105,,Kevin Streelman,26,145,22.0
107,T105,,Johnson Wagner,26,145,12.0
108,109,,Henrik Stenson,15,144,119.0
109,110,,Chad Collins,26,143,21.0
110,111,,Xander Schauffele,28,142,66.0
111,T112,,Zach Johnson,23,141,138.0
112,T112,,Hideki Matsuyama,22,141,26.0
113,T112,,Patrick Rodgers,27,141,2.0
114,T115,,Matt Jones,20,140,32.0
115,T115,,Ryan Moore,24,140,76.0
116,T117,,Mark Anderson,20,139,
117,T117,,Paul Casey,24,139,139.0
118,T117,,Camilo Villegas,25,139,1.0
119,T120,,Aaron Baddeley,20,137,20.0
120,T120,,Jonas Blixt,25,137,4.0
121,T120,,Ben Martin,27,137,9.0
122,123,,Matt Kuchar,26,136,45.0
123,T124,,Young-han Song,4,134,4.0
124,T124,,Jordan Spieth,23,134,47.0
125,T126,,Graham DeLaet,25,133,21.0
126,T126,,Ryo Ishikawa,20,133,100.0
127,T126,,Sean O'Hair,25,133,72.0
128,T129,,Keegan Bradley,29,132,8.0
129,T129,,Jon Curran,11,132,3.0
130,T131,,J.B. Holmes,23,131,9.0
131,T131,,Geoff Ogilvy,25,131,131.0
132,T131,,Hudson Swafford,28,131,12.0
133,T134,,Padraig Harrington,11,130,17.0
134,T134,,Trey Mullinax,28,130,11.0
135,T136,,Byeong Hun An,22,129,13.0
136,T136,,Tim Herron,8,129,6.0
137,T136,,Martin Kaymer,10,129,20.0
138,139,,Tyrone Van Aswegen,32,128,23.0
139,140,,Andy Sullivan,7,127,37.0
140,T141,,Ángel Cabrera,16,126,
141,T141,,Graeme McDowell,17,126,24.0
142,T141,,Kevin Na,26,126,37.0
143,144,,Morgan Hoffmann,29,124,2.0
144,T145,,Stewart Cink,26,123,37.0
145,T145,,Brandon Hagy,26,123,2.0
146,T145,,Martin Laird,25,123,36.0
147,T145,,Michael Putnam,6,123,9.0
148,T149,,Chad Campbell,29,122,19.0
149,T149,,Tommy Gainey,8,122,17.0
150,T149,,Branden Grace,20,122,
151,T149,,Brandt Snedeker,15,122,26.0
152,T149,,Chris Wood,9,122,18.0
153,T154,,Brett Drewitt,19,121,5.0
154,T154,,Robert Garrigus,26,121,1.0
155,T156,,Shane Bertsch,9,120,2.0
156,T156,,Jason Day,20,120,40.0
157,T156,,Grayson Murray,30,120,42.0
158,T156,,Cameron Tringale,28,120,32.0
159,T160,,Bobby Gates,5,118,79.0
160,T160,,Emiliano Grillo,25,118,84.0
161,T162,,Matthew Fitzpatrick,12,117,1.0
162,T162,,Charley Hoffman,31,117,4.0
163,T162,,Lee McCoy,3,117,98.0
164,T162,,Sebastián Muñoz,17,117,9.0
165,T166,,Pablo Larrazabal,3,116,7.0
166,T166,,Cameron Smith,26,116,67.0
167,T168,,Tyler Aldridge,14,115,2.0
168,T168,,Troy Merritt,28,115,3.0
169,T168,,Harold Varner III,31,115,2.0
170,T168,,Gary Woodland,26,115,3.0
171,T172,,Lucas Glover,26,113,23.0
172,T172,,Tag Ridings,20,113,12.0
173,T172,,David Toms,3,113,113.0
174,T172,,Y.E. Yang,9,113,13.0
175,T176,,Ryan Armour,20,112,13.0
176,T176,,Kelly Kraft,27,112,12.0
177,T176,,Hunter Mahan,26,112,33.0
178,T179,,Sung Kang,32,111,56.0
179,T179,,Søren Kjeldsen,17,111,60.0
180,T179,,Hideto Tanihara,11,111,23.0
181,182,,Richy Werenski,26,110,19.0
182,T183,,Rafa Cabrera Bello,19,109,22.0
183,T183,,Justin Rose,18,109,35.0
184,T183,,Robby Shelton,8,109,95.0
185,T183,,Vijay Singh,18,109,29.0
186,T187,,Ryan Brehm,25,108,24.0
187,T187,,Rafael Campos,4,108,4.0
188,T187,,Fabián Gómez,21,108,38.0
189,T187,,Jeunghun Wang,10,108,64.0
190,T191,,Mark Hubbard,27,107,11.0
191,T191,,Will MacKenzie,16,107,27.0
192,T191,,Adam Scott,16,107,11.0
193,T191,,Jimmy Walker,21,107,21.0
194,T195,,Davis Love III,13,106,4.0
195,T195,,Thomas Pieters,12,106,19.0
196,T195,,Nick Taylor,29,106,38.0
197,T198,,Scott Brown,29,104,76.0
198,T198,,Julián Etulain,22,104,33.0
199,T198,,Marcus Fraser,3,104,
200,T198,,Nick Watney,23,104,12.0
201,202,,Francesco Molinari,21,103,32.0
202,203,,Steve Marino,15,102,68.0
203,T204,,Blayne Barber,25,101,14.0
204,T204,,Jason Gore,5,101,101.0
205,T204,,Thongchai Jaidee,5,101,8.0
206,T204,,Bubba Watson,22,101,30.0
207,T208,,Kevin Chappell,27,99,27.0
208,T208,,Ryan Palmer,20,99,8.0
209,T208,,C.T. Pan,29,99,25.0
210,T208,,John Peterson,15,99,
211,212,,Joel Dahmen,16,98,20.0
212,T213,,Retief Goosen,19,97,20.0
213,T213,,Alex Noren,11,97,10.0
214,T213,,Tim Wilkinson,22,97,46.0
215,T216,,Beau Hossler,8,96,32.0
216,T216,,HaoTong Li,5,96,2.0
217,T216,,Luke List,31,96,12.0
218,T216,,Rod Pampling,22,96,3.0
219,T216,,Brett Stegmaier,27,96,3.0
220,T221,,Stuart Appleby,16,94,5.0
221,T221,,William McGirt,28,94,50.0
222,T221,,Brendan Steele,25,94,45.0
223,T224,,Michael Bradley,3,93,8.0
224,T224,,Greg Owen,17,93,34.0
225,T226,,Roberto Castro,25,92,19.0
226,T226,,Sam Horsfield,6,92,13.0
227,T226,,K.T. Kim,5,92,20.0
228,T229,,Andrew Loupe,21,91,12.0
229,T229,,Lee Westwood,10,91,36.0
230,T229,,Charlie Wi,6,91,32.0
231,T232,,Charlie Beljan,8,89,11.0
232,T232,,Scott Hend,6,89,6.0
233,T232,,Bobby Wyatt,20,89,2.0
234,T235,,Dicky Pride,7,88,17.0
235,T235,,Andres Romero,10,88,14.0
236,237,,Jon Rahm,23,87,4.0
237,T238,,Steven Bowditch,27,86,30.0
238,T238,,Jason Dufner,24,86,12.0
239,T238,,Rick Lamb,19,86,58.0
240,T241,,Brendon de Jonge,14,85,32.0
241,T241,,Nicholas Lindheim,21,85,4.0
242,T241,,Rory McIlroy,14,85,4.0
243,T244,,Si Woo Kim,30,84,50.0
244,T244,,Jason Kokrak,28,84,
245,T244,,Cameron Percy,23,84,24.0
246,T244,,D.A. Points,22,84,4.0
247,T248,,Matthew Griffin,3,83,30.0
248,T248,,Andrew Johnston,13,83,23.0
249,T248,,Satoshi Kodaira,4,83,11.0
250,251,,Yuta Ikeda,10,82,14.0
251,T252,,Arjun Atwal,6,81,53.0
252,T252,,Brad Fritsch,18,81,49.0
253,T252,,Max Homa,17,81,30.0
254,T252,,Jerry Kelly,7,81,11.0
255,T256,,Gavin Kyle Green,3,79,79.0
256,T256,,Joost Luiten,5,79,79.0
257,T256,,Maverick McNealy,4,79,28.0
258,T256,,Thorbjørn Olesen,6,79,15.0
259,T256,,John Senden,14,79,76.0
260,T256,,Braden Thornberry,2,79,22.0
261,T262,,Eric Axley,4,77,6.0
262,T262,,Miguel Angel Carballo,22,77,10.0
263,T262,,Boo Weekley,27,77,52.0
264,T265,,Hiroshi Iwata,10,76,13.0
265,T265,,Rob Oppenheim,4,76,6.0
266,T267,,Curtis Luck,12,75,22.0
267,T267,,Ryan Ruffels,7,75,18.0
268,T269,,Colt Knost,5,74,11.0
269,T269,,Scott Langley,3,74,18.0
270,T271,,SSP Chawrasia,1,72,72.0
271,T271,,George Coetzee,2,72,72.0
272,T271,,David Drysdale,1,72,72.0
273,T271,,Neil Johnson,2,72,72.0
274,T271,,Keith Mitchell,1,72,72.0
275,T276,,Kramer Hickok,2,71,71.0
276,T276,,Paul Lawrie,2,71,36.0
277,T276,,Aaron Wise,6,71,15.0
278,T276,,Xinjun Zhang,1,71,71.0
279,280,,David Lipsky,2,70,1.0
280,T281,,Joseph Dean,1,69,2.0
281,T281,,John Rollins,6,69,6.0
282,T283,,Richard Bland,2,68,68.0
283,T283,,Bradley Dredge,2,68,68.0
284,T283,,Derek Ernst,3,68,68.0
285,T283,,Matthew Millar,1,68,
286,T283,,Brendon Todd,9,68,
287,T288,,Gaganjeet Bhullar,1,67,4.0
288,T288,,Chris Evans,1,67,4.0
289,T290,,Sam Brazel,2,66,41.0
290,T290,,Joaquin Niemann,2,66,66.0
291,292,,WC Liang,1,65,65.0
292,293,,Chip Deason,2,64,12.0
293,294,,Marc Turnesa,4,63,1.0
294,295,,Austin Connelly,1,62,9.0
295,T296,,Abraham Ancer,1,61,2.0
296,T296,,David Duval,4,61,61.0
297,T296,,Ross Fisher,10,61,19.0
298,T296,,Chan Kim,2,61,61.0
299,T300,,Brett Coletta,3,60,19.0
300,T300,,Andrew Dodt,1,60,60.0
301,T300,,Chesson Hadley,8,60,10.0
302,T300,,Bill Lunde,8,60,
303,T300,,"Ted Potter, Jr.",2,60,60.0
304,T300,,Chase Seiffert,3,60,60.0
305,T306,,Alfie Plant,1,59,59.0
306,T306,,Josh Teater,2,59,31.0
307,T306,,Mark Wilson,15,59,18.0
308,309,,Richard Sterne,3,58,58.0
309,310,,Charlie Danielson,3,57,57.0
310,311,,Carlos Ortiz,1,55,55.0
311,T312,,Anders Albertson,1,54,54.0
312,T312,,Cyril Bouniol,1,54,54.0
313,T312,,Mark Brooks,1,54,54.0
314,T312,,George McNeill,7,54,13.0
315,T316,,Robert Allenby,4,53,15.0
316,T316,,Ashun Wu,1,53,18.0
317,T316,,"Rich Berberian, Jr.",7,53,7.0
318,T316,,Roberto Díaz,3,53,53.0
319,T316,,Justin Leonard,1,53,1.0
320,T316,,Frank Lickliter II,2,53,3.0
321,T316,,Danny Willett,11,53,4.0
322,T323,,Nick Hardy,1,52,5.0
323,T323,,Daniel Obremski,1,52,12.0
324,T325,,Yi Keun Chang,1,51,20.0
325,T325,,Matt Gilchrest,1,51,20.0
326,T327,,Troy Matteson,4,50,16.0
327,T327,,Mark O'Meara,2,50,50.0
328,T327,,Chan Shih-chang,2,50,48.0
329,T330,,Michael Johnson,2,48,11.0
330,T330,,Brandon Stone,6,48,31.0
331,T332,,Alexander Levy,4,47,2.0
332,T332,,Richie Ramsay,2,47,24.0
333,T332,,Bernd Wiesberger,10,47,
334,T335,,Sam Burns,1,46,46.0
335,T335,,Zecheng Dou,1,46,6.0
336,T335,,Dylan Frittelli,2,46,20.0
337,T335,,Michael Lorenzo-Vera,1,46,16.0
338,T335,,Wesley McClain,2,46,46.0
339,T335,,Omar Uresti,2,46,5.0
340,T341,,Craig Barlow,3,45,18.0
341,T341,,Jordan L Smith,1,45,3.0
342,T341,,Sahith Theegala,2,45,16.0
343,T344,,Dean Burmester,1,44,10.0
344,T344,,Shaun Micheel,3,44,15.0
345,T344,,Kenny Pigman,2,44,6.0
346,T347,,Dru Love,5,43,6.0
347,T347,,Matthew Southgate,1,43,43.0
348,T347,,Toby Tree,1,43,43.0
349,T347,,Huilin Zhang,1,43,13.0
350,T351,,Kent Bulle,1,42,6.0
351,T351,,Cameron Davis,1,42,42.0
352,T351,,Mike Hendry,2,42,4.0
353,T351,,Shaun Norris,2,42,26.0
354,T351,,Sung Joon Park,2,42,5.0
355,T356,,Ben Curtis,3,41,41.0
356,T356,,Grant Leaver,1,41,2.0
357,T356,,Renato Paratore,1,41,30.0
358,T356,,Fabrizio Zanotti,6,41,7.0
359,T360,,Wyndham Clark,5,40,12.0
360,T360,,Oscar Fraustro,1,40,25.0
361,T360,,Bernhard Langer,2,40,40.0
362,T360,,Zach Wright,2,40,31.0
363,364,,Rod Perry,2,39,12.0
364,T365,,Will Cannon,2,38,38.0
365,T365,,Danny Chia,1,38,21.0
366,T365,,Jonathan Garrick,2,38,33.0
367,T365,,Rikard Karlberg,1,38,38.0
368,T365,,Ted Purdy,6,38,21.0
369,T370,,John Merrick,9,37,9.0
370,T370,,Larry Mize,1,37,9.0
371,T370,,Jordan Zunic,1,37,8.0
372,T373,,Hugo Bernard,1,36,36.0
373,T373,,Jacques Blaauw,1,36,11.0
374,T373,,Brooks Blackburn,1,36,36.0
375,T373,,Joseph Bramlett,1,36,6.0
376,T373,,Paul Broadhurst,1,36,36.0
377,T373,,Erik Compton,1,36,36.0
378,T373,,Austin Cook,1,36,36.0
379,T373,,Robert Dinwiddie,1,36,36.0
380,T373,,Kevin Dougherty,2,36,36.0
381,T373,,Jared du Toit,1,36,36.0
382,T373,,Mark Foster,1,36,36.0
383,T373,,Greg Gregory,1,36,36.0
384,T373,,Jhared Hack,1,36,36.0
385,T373,,Matt Hill,1,36,36.0
386,T373,,Jazz Janewattananond,1,36,36.0
387,T373,,Cheng Jin,1,36,36.0
388,T373,,Shiv Kapur,1,36,36.0
389,T373,,Prayad Marksaeng,1,36,36.0
390,T373,,Parker McLachlin,1,36,36.0
391,T373,,Drew Nesbitt,1,36,36.0
392,T373,,Jordan Niebrugge,2,36,36.0
393,T373,,John Oda,2,36,36.0
394,T373,,José María Olazábal,1,36,36.0
395,T373,,Garrett Osborn,2,36,36.0
396,T373,,Jeff Overton,1,36,36.0
397,T373,,Matthieu Pavon,1,36,36.0
398,T373,,Martin Piller,1,36,36.0
399,T373,,Adam Rainaud,1,36,36.0
400,T373,,Marcelo Rozo,1,36,36.0
401,T373,,Jordan Russell,1,36,36.0
402,T373,,Jason Schmuhl,1,36,36.0
403,T373,,Heath Slocum,3,36,1.0
404,T373,,Nicholas Thompson,2,36,4.0
405,T373,,Ben Willman,1,36,36.0
406,T373,,JJ Wood,1,36,36.0
407,T408,,Trace Crowe,1,35,35.0
408,T408,,Stephan Jaeger,2,35,
409,T408,,Chase Koepka,2,35,35.0
410,T408,,Cliff Kresge,1,35,
411,T408,,Ray Otis,1,35,
412,T408,,Matthias Schwab,1,35,
413,T408,,Mark Silvers,1,35,35.0
414,T408,,Soomin Lee,2,35,7.0
415,T408,,Paul Waring,1,35,
416,T417,,Zach Cabra,1,34,1.0
417,T417,,Stuart Deane,2,34,1.0
418,T417,,David Horsey,1,34,34.0
419,T417,,Kurt Kitayama,2,34,34.0
420,T417,,Neal Lancaster,1,34,5.0
421,T417,,Yusaku Miyazato,3,34,24.0
422,T417,,Alex Moon,1,34,22.0
423,T417,,Brian Rowell,1,34,1.0
424,T417,,Jimmy Stanger,1,34,34.0
425,T426,,Jamie Broce,1,33,
426,T426,,Steve Flesch,1,33,33.0
427,T428,,Riley Arp,1,32,1.0
428,T428,,Mark Hensby,2,32,2.0
429,T428,,Clayton Portz,1,32,32.0
430,T428,,Riley Wheeldon,1,32,32.0
431,T432,,Stewart Hagestad,2,31,2.0
432,T432,,Adam Hodkinson,1,31,31.0
433,T432,,Sandy Lyle,2,31,9.0
434,T432,,Ryan McCarthy,1,31,4.0
435,T432,,Mike Weir,3,31,5.0
436,T437,,Wade Binfield,1,30,30.0
437,T437,,Ryan Fox,2,30,30.0
438,T437,,Scott Gregory,3,30,30.0
439,T437,,Nathan Holman,1,30,17.0
440,T437,,Bryn Parry,1,30,30.0
441,T437,,Tim Petrovic,2,30,21.0
442,T437,,D.J. Trahan,5,30,9.0
443,T444,,Mookie DeMoss,1,29,6.0
444,T444,,Len Mattiace,1,29,29.0
445,T446,,Alexander Björk,1,28,28.0
446,T446,,John Daly,4,28,18.0
447,T446,,Edward Figueroa,1,28,28.0
448,T446,,Brice Garnett,2,28,7.0
449,T446,,Troy Kelly,3,28,2.0
450,T446,,Hyung-Sung Kim,1,28,14.0
451,T446,,Ryan McCormick,1,28,28.0
452,T446,,Ryan Vermeer,1,28,28.0
453,T454,,Laurie Canter,1,27,23.0
454,T454,,Jaysen Hansen,1,27,27.0
455,T454,,Craig Hocknull,1,27,8.0
456,T454,,Trevor Immelman,3,27,1.0
457,T454,,Duffy Waldorf,1,27,27.0
458,T459,,Rich Beem,1,26,26.0
459,T459,,Grégory Bourdy,2,26,4.0
460,T459,,Fred Funk,1,26,8.0
461,T459,,Toto Gana,1,26,4.0
462,T459,,Brent Grant,1,26,6.0
463,T459,,Austin James,1,26,9.0
464,T459,,Kurt Slattery,1,26,6.0
465,T459,,Julian Suri,1,26,26.0
466,T459,,Tim Weinhart,1,26,26.0
467,T459,,Gunner Wiebe,1,26,9.0
468,T469,,Thomas Bjørn,1,25,25.0
469,T469,,Kevin Hayashi,1,25,2.0
470,T469,,Wes Homan,1,25,1.0
471,T469,,Jim Knous,1,25,6.0
472,T469,,Ryan Williams,1,25,25.0
473,T474,,Nicolas Colsaerts,1,24,11.0
474,T474,,Lee Janzen,1,24,24.0
475,T474,,Dylan Meyer,1,24,11.0
476,T474,,David Muttitt,1,24,24.0
477,T474,,Ben Polland,1,24,11.0
478,T474,,Michael Schoolcraft,1,24,24.0
479,T480,,Robert Calvesbert,1,23,23.0
480,T480,,Darren Clarke,1,23,23.0
481,T480,,Daisuke Kataoka,1,23,23.0
482,T480,,Jbe' Kruger,1,23,7.0
483,T480,,Haydn McCullen,1,23,23.0
484,T480,,Savio Nazareth,2,23,7.0
485,T480,,Oliver Peacock,1,23,23.0
486,T480,,Chris Smith,2,23,8.0
487,T480,,Martín Ureta,1,23,23.0
488,T480,,Tiger Woods,1,23,23.0
489,T490,,Matt Atkins,1,22,10.0
490,T490,,Josh Broadaway,1,22,22.0
491,T490,,Josh Brock,1,22,
492,T490,,Joey Garber,1,22,13.0
493,T490,,Carter Jenkins,1,22,22.0
494,T490,,Alex Kim,1,22,22.0
495,T490,,Daniel Kim,1,22,
496,T490,,Chris Moody,1,22,22.0
497,T490,,Austin Smotherman,1,22,22.0
498,T490,,Ian Woosnam,1,22,8.0
499,T490,,Zach Zaback,1,22,
500,T501,,Brad Adamonis,1,21,21.0
501,T501,,Adam Bland,1,21,21.0
502,T501,,Connor Syme,1,21,1.0
503,T501,,Darren Fichardt,1,21,3.0
504,T501,,Robert Gamez,2,21,20.0
505,T501,,Mike Genovese,1,21,21.0
506,T501,,Chris Gilley,1,21,21.0
507,T501,,Tom Lehman,1,21,7.0
508,T501,,Hugo León,3,21,7.0
509,T501,,Justin Lower,1,21,21.0
510,T501,,Garrett Rank,1,21,14.0
511,T501,,Johnny Ruiz,1,21,21.0
512,T501,,Casey Russell,1,21,1.0
513,T501,,Callum Shinkwin,1,21,
514,T501,,Ryan Zylstra,1,21,21.0
515,T516,,Christian Brand,1,20,20.0
516,T516,,John Chin,1,20,20.0
517,T516,,Keith Clearwater,1,20,14.0
518,T516,,Stephen Gangluff,1,20,20.0
519,T516,,Scott Hebert,1,20,3.0
520,T516,,Matt Lee,1,20,14.0
521,T516,,Alan Morin,2,20,18.0
522,T516,,Matthew NeSmith,1,20,2.0
523,T516,,Brett Wetterich,1,20,20.0
524,T516,,Jason Widener,1,20,3.0
525,T526,,Todd Baek,1,19,19.0
526,T526,,Cameron Beckman,3,19,17.0
527,T526,,Luca Cianchetti,1,19,19.0
528,T526,,Paul Claxton,1,19,7.0
529,T526,,Kevin Hall,1,19,
530,T526,,Ashley Hall,1,19,19.0
531,T526,,Kent Jones,1,19,19.0
532,T533,,Jinho Choi,1,18,18.0
533,T533,,Brad Dalke,2,18,1.0
534,T533,,Todd Hamilton,1,18,13.0
535,T533,,Gi-Whan Kim,1,18,18.0
536,T533,,David Lawrence,1,18,18.0
537,T533,,Stuart Manley,1,18,14.0
538,T533,,Jay McLuen,2,18,1.0
539,T533,,Derek Rende,1,18,10.0
540,T533,,Brian Smock,1,18,18.0
541,T542,,Michael Block,1,17,15.0
542,T542,,Rodolfo Cazaubón,1,17,6.0
543,T542,,Fred Couples,1,17,2.0
544,T542,,Matt Dobyns,1,17,14.0
545,T542,,Paul Earnest,1,17,11.0
546,T542,,Michael Hebert,1,17,17.0
547,T542,,Sihwan Kim,1,17,14.0
548,T542,,S.M. Lee,1,17,17.0
549,T542,,Collin Morikawa,1,17,17.0
550,T542,,Jared Sawada,1,17,14.0
551,T552,,Matt Bettencourt,2,16,6.0
552,T552,,Drew Goff,1,16,16.0
553,T552,,David McNabb,1,16,12.0
554,T552,,Mike Small,1,16,11.0
555,T556,,Alan Cooke,1,15,15.0
556,T556,,Tadd Fujikawa,1,15,15.0
557,T556,,Marty Jertson,1,15,15.0
558,T556,,Sean Kelly,1,15,12.0
559,T556,,Gregor Main,1,15,4.0
560,T556,,Colin Monagle,1,15,15.0
561,T556,,Chris Nido,1,15,11.0
562,T556,,Brad Sill,1,15,1.0
563,T564,,Billy Downes,1,14,1.0
564,T564,,Harry Ellis,1,14,14.0
565,T564,,Darin Fisher,1,14,8.0
566,T564,,Blake Kennedy,1,14,8.0
567,T564,,Nick McCarthy,1,14,11.0
568,T564,,Sebastián Vázquez,1,14,5.0
569,T564,,Peter Williamson,1,14,14.0
570,T571,,Brian Davis,1,13,13.0
571,T571,,Brad Miller,1,13,13.0
572,T571,,Richie Schembechler II,1,13,10.0
573,T571,,Kevin Shields,1,13,4.0
574,T575,,David Hronek,1,12,10.0
575,T575,,Max Rottluff,1,12,7.0
576,T577,,Alex Beach,1,10,3.0
577,T577,,Dudley Hart,1,10,
578,579,,Phachara Khongwatmai,1,9,9.0
