,Best_Rounds_in_60s_Streak_RANK THIS WEEK,Best_Rounds_in_60s_Streak_RANK LAST WEEK,Best_Rounds_in_60s_Streak_PLAYER NAME,Best_Rounds_in_60s_Streak_CAREER BEST STREAK,Best_Rounds_in_60s_Streak_BEST YTD STREAK,Best_Rounds_in_60s_Streak_CURRENT STREAK
427,T408,,George Coetzee,5,1.0,
428,T408,,Gavin Coles,5,,
429,T408,,Frank Conner,5,,
430,T408,,Chris Couch,5,,
431,T408,,Ben Crenshaw,5,,
432,T408,,Ben Curtis,5,,
433,T408,,Jim Dent,5,,
434,T408,,Mike Donald,5,,
435,T408,,Ed Dougherty,5,,
436,T408,,Lee Elder,5,,
437,T408,,Brad Fabel,5,,
438,T408,,Brad Faxon,5,,
439,T408,,Keith Fergus,5,,
440,T408,,Matthew Fitzpatrick,5,3.0,
441,T408,,Raymond Floyd,5,,
442,T408,,Oscar Fraustro,5,3.0,
443,T408,,Stephen Gangluff,5,,
444,T408,,Tom Gillis,5,,
445,T408,,Fabián Gómez,5,3.0,
446,T408,,Jason Gore,5,2.0,
447,T408,,David Gossett,5,,
448,T408,,Branden Grace,5,5.0,
449,T408,,David Graham,5,,
450,T408,,Nathan Green,5,,
451,T408,,Emiliano Grillo,5,5.0,
452,T408,,Luke Guthrie,5,,
453,T408,,Jerry Haas,5,,
454,T408,,Brandon Hagy,5,5.0,
455,T408,,David Hearn,5,2.0,
456,T408,,Brian Henninger,5,,
457,T408,,J.J. Henry,5,5.0,
458,T408,,Gabriel Hjertstedt,5,,
459,T408,,Mackenzie Hughes,5,5.0,
460,T408,,Billy Hurley III,5,5.0,
461,T408,,Freddie Jacobson,5,1.0,
462,T408,,Kevin Johnson,5,,
463,T408,,Sung Kang,5,4.0,
464,T408,,Martin Kaymer,5,3.0,
465,T408,,Patton Kizzire,5,5.0,
466,T408,,Ben Kohles,5,,
467,T408,,Kelly Kraft,5,5.0,
468,T408,,Billy Kratzert,5,,
469,T408,,Andrew Loupe,5,2.0,
470,T408,,Will MacKenzie,5,2.0,
471,T408,,John Mallinger,5,,
472,T408,,Peter Malnati,5,4.0,
473,T408,,Ben Martin,5,4.0,
474,T408,,Dick Mast,5,,
475,T408,,Graeme McDowell,5,4.0,
476,T408,,Pat McGowan,5,,
477,T408,,Parker McLachlin,5,1.0,
478,T408,,Jay McLuen,5,,
479,T408,,Spike McRoy,5,,
480,T408,,Troy Merritt,5,4.0,
481,T408,,Colin Montgomerie,5,,
482,T408,,Bob Murphy,5,,
483,T408,,Mac O'Grady,5,,
484,T408,,Joe Ogilvie,5,,
485,T408,,Scott Pinckney,5,,
486,T408,,Ian Poulter,5,4.0,
487,T408,,Greg Powers,5,,
488,T408,,Aron Price,5,,
489,T408,,Dicky Pride,5,5.0,
490,T408,,Tom Purtzer,5,,
491,T408,,Michael Putnam,5,2.0,
492,T408,,Kyle Reifers,5,3.0,
493,T408,,Charl Schwartzel,5,4.0,
494,T408,,Tom Shaw,5,,
495,T408,,Bob Shearer,5,,
496,T408,,Cameron Smith,5,5.0,
497,T408,,J.C. Snead,5,,
498,T408,,Brendan Steele,5,5.0,
499,T408,,Hunter Stewart,5,,
500,T408,,Ron Streck,5,,
501,T408,,Brian Stuard,5,3.0,
502,T408,,Mike Sullivan,5,,
503,T408,,Hudson Swafford,5,4.0,
504,T408,,Hideto Tanihara,5,3.0,
505,T408,,Vaughn Taylor,5,3.0,
506,T408,,Doug Tewell,5,,
507,T408,,Greg Twiggs,5,,
508,T408,,Omar Uresti,5,1.0,
509,T408,,Stan Utley,5,,
510,T408,,Tyrone Van Aswegen,5,4.0,
511,T408,,Tom Weiskopf,5,,
512,T408,,Steve Wheatcroft,5,5.0,
513,T408,,Jay Williamson,5,,
514,T408,,Dean Wilson,5,,
515,T516,,Brad Adamonis,4,,
516,T516,,Thomas Aiken,4,,
517,T516,,Jason Allred,4,,
518,T516,,Abraham Ancer,4,2.0,
519,T516,,Mark Anderson,4,4.0,
520,T516,,Eric Axley,4,2.0,
521,T516,,Rich Beem,4,,
522,T516,,Jim Benepe,4,,
523,T516,,Grégory Bourdy,4,,
524,T516,,Dominic Bozzelli,4,4.0,
525,T516,,Joseph Bramlett,4,1.0,
526,T516,,Bronson Burgoon,4,,
527,T516,,Sam Burns,4,4.0,
528,T516,,Ángel Cabrera,4,2.0,
529,T516,,Rafa Cabrera Bello,4,3.0,
530,T516,,Brian Campbell,4,4.0,
531,T516,,Mark Carnevale,4,,
532,T516,,Roberto Castro,4,4.0,
533,T516,,Michael Clark II,4,,
534,T516,,Paul Claxton,4,,
535,T516,,Austin Cook,4,,
536,T516,,Bruce Devlin,4,,
537,T516,,Terry Diehl,4,,
538,T516,,Trevor Dodds,4,,
539,T516,,Jamie Donaldson,4,,
540,T516,,Victor Dubuisson,4,,
541,T516,,Bob Eastwood,4,,
542,T516,,Derek Ernst,4,1.0,
543,T516,,Julián Etulain,4,4.0,
544,T516,,Derek Fathauer,4,4.0,
545,T516,,Gonzalo Fernandez-Castaño,4,3.0,
546,T516,,Forrest Fezler,4,,
547,T516,,Buddy Gardner,4,,
548,T516,,Bobby Gates,4,1.0,
549,T516,,Gibby Gilbert,4,,
550,T516,,Jeff Gove,4,,
551,T516,,Scott Gump,4,,
552,T516,,Todd Hamilton,4,,
553,T516,,Phillip Hancock,4,,
554,T516,,Scott Hend,4,3.0,
555,T516,,Tom Hoge,4,3.0,
556,T516,,P.H. Horgan III,4,,
557,T516,,Mark Hubbard,4,4.0,
558,T516,,Don January,4,,
559,T516,,Miguel Angel Jiménez,4,,
560,T516,,Robert Karlsson,4,,
561,T516,,K.T. Kim,4,1.0,
562,T516,,Whee Kim,4,4.0,
563,T516,,Søren Kjeldsen,4,3.0,
564,T516,,Rick Lamb,4,4.0,
565,T516,,Derek Lamely,4,,
566,T516,,Scott Langley,4,3.0,
567,T516,,D.H. Lee,4,,
568,T516,,Lucas Lee,4,,
569,T516,,HaoTong Li,4,2.0,
570,T516,,Shane Lowry,4,4.0,
571,T516,,Curtis Luck,4,4.0,
572,T516,,Mark Lye,4,,
573,T516,,Jarrod Lyle,4,,
574,T516,,Nick Mason,4,,
575,T516,,Gary McCord,4,,
576,T516,,Mike McCullough,4,,
577,T516,,Jerry McGee,4,,
578,T516,,Maverick McNealy,4,4.0,
579,T516,,Allen Miller,4,,
580,T516,,Jeff Mitchell,4,,
581,T516,,Mike Morley,4,,
582,T516,,John Morse,4,,
583,T516,,Trey Mullinax,4,4.0,
584,T516,,Jim Nelford,4,,
585,T516,,Jack Nicklaus,4,,
586,T516,,Mike Nicolette,4,,
587,T516,,Jordan Niebrugge,4,,
588,T516,,Frank Nobilo,4,,
589,T516,,Alex Noren,4,4.0,
590,T516,,Andy North,4,,
591,T516,,Peter Oosterhuis,4,,
592,T516,,Carlos Ortiz,4,2.0,
593,T516,,C.T. Pan,4,4.0,
594,T516,,Sung Joon Park,4,,
595,T516,,Thomas Pieters,4,4.0,
596,T516,,Seamus Power,4,4.0,
597,T516,,Jonathan Randolph,4,4.0,
598,T516,,Larry Rinker,4,,
599,T516,,Brian Rowell,4,,
600,T516,,Tom Scherrer,4,,
601,T516,,Robby Shelton,4,3.0,
602,T516,,Jeev Milkha Singh,4,,
603,T516,,Ed Sneed,4,,
604,T516,,J.J. Spaun,4,4.0,
605,T516,,Mike Standly,4,,
606,T516,,Andre Stolz,4,,
607,T516,,Nick Taylor,4,4.0,
608,T516,,Kyle Thompson,4,,
609,T516,,Kevin Tway,4,4.0,
610,T516,,Peter Uihlein,4,4.0,
611,T516,,Bernd Wiesberger,4,1.0,
612,T516,,Lee Williams,4,,
613,T516,,Casey Wittenberg,4,,
614,T516,,Y.E. Yang,4,3.0,
615,T616,,Steven Alker,3,2.0,
616,T616,,Kiradech Aphibarnrat,3,,
617,T616,,Wally Armstrong,3,,
618,T616,,Woody Blackburn,3,,
619,T616,,Ryan Brehm,3,3.0,
620,T616,,Bob Byman,3,,
621,T616,,Rafael Campos,3,3.0,
622,T616,,Miguel Angel Carballo,3,3.0,
623,T616,,T.C. Chen,3,,
624,T616,,Bobby Cole,3,,
625,T616,,Charles Coody,3,,
626,T616,,Bryson DeChambeau,3,3.0,
627,T616,,Dale Douglass,3,,
628,T616,,Billy Downes,3,,
629,T616,,Paul Dunne,3,,
630,T616,,Nick Flanagan,3,,
631,T616,,Kevin Foley,3,,
632,T616,,John Fought,3,,
633,T616,,Marcus Fraser,3,1.0,
634,T616,,Scott Gardiner,3,,
635,T616,,Al Geiberger,3,,
636,T616,,Ernie Gonzalez,3,,
637,T616,,Cody Gribble,3,3.0,
638,T616,,Tyrrell Hatton,3,3.0,
639,T616,,Jerry Heard,3,,
640,T616,,David Howell,3,,
641,T616,,Steven Ihm,3,,
642,T616,,Hiroshi Iwata,3,2.0,
643,T616,,Thongchai Jaidee,3,1.0,
644,T616,,Andrew Johnston,3,2.0,
645,T616,,Daisuke Kataoka,3,1.0,
646,T616,,Hyung-Sung Kim,3,2.0,
647,T616,,Kurt Kitayama,3,3.0,
648,T616,,Satoshi Kodaira,3,2.0,
649,T616,,Anirban Lahiri,3,3.0,
650,T616,,Brad Lardon,3,,
651,T616,,Steve LeBrun,3,,
652,T616,,WC Liang,3,,
653,T616,,Nicholas Lindheim,3,3.0,
654,T616,,Pat Lindsey,3,,
655,T616,,Gene Littler,3,,
656,T616,,Lyn Lott,3,,
657,T616,,Joost Luiten,3,1.0,
658,T616,,Rik Massengale,3,,
659,T616,,Yusaku Miyazato,3,1.0,
660,T616,,Sebastián Muñoz,3,3.0,
661,T616,,Jack Newton,3,,
662,T616,,Thorbjørn Olesen,3,3.0,
663,T616,,Rob Oppenheim,3,3.0,
664,T616,,Arnold Palmer,3,,
665,T616,,Jin Park,3,,
666,T616,,Martin Piller,3,,
667,T616,,J.T. Poston,3,3.0,
668,T616,,Dana Quigley,3,,
669,T616,,Victor Regalado,3,,
670,T616,,Wes Roach,3,,
671,T616,,Chi Chi Rodriguez,3,,
672,T616,,Ryan Ruffels,3,3.0,
673,T616,,Scottie Scheffler,3,1.0,
674,T616,,Mike Small,3,,
675,T616,,Dave Stockton,3,,
676,T616,,Toru Taniguchi,3,,
677,T616,,Rocky Thompson,3,,
678,T616,,Braden Thornberry,3,3.0,
679,T616,,Dawie van der Walt,3,,
680,T616,,Jaco Van Zyl,3,,
681,T616,,Sebastián Vázquez,3,1.0,
682,T616,,Marc Warren,3,,
683,T616,,Danny Willett,3,1.0,
684,T616,,Ian Woosnam,3,,
685,T686,,Anders Albertson,2,2.0,
686,T686,,Matt Atkins,2,1.0,
687,T686,,Homero Blancas,2,,
688,T686,,Richard Bland,2,2.0,
689,T686,,Matthew Borchert,2,,
690,T686,,Josh Broadaway,2,,
691,T686,,Paul Broadhurst,2,,
692,T686,,Rodolfo Cazaubón,2,1.0,
693,T686,,Austin Connelly,2,1.0,
694,T686,,Joel Dahmen,2,2.0,
