,Driving_Pct._300-320_All_Drives_RANK THIS WEEK,Driving_Pct._300-320_All_Drives_RANK LAST WEEK,Driving_Pct._300-320_All_Drives_PLAYER NAME,Driving_Pct._300-320_All_Drives_ROUNDS,Driving_Pct._300-320_All_Drives_%,Driving_Pct._300-320_All_Drives_TOTAL DRIVES FOR 300-320,Driving_Pct._300-320_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._300-320_All_Drives_RELATIVE TO PAR
36,37,37,Andre Stolz,53,20.78,138,664,-0.159
37,38,38,Vaughn Taylor,84,20.68,219,1059,-0.215
38,39,39,Stuart Appleby,84,20.65,171,828,-0.240
39,40,40,Neal Lancaster,106,20.26,261,1288,-0.096
40,41,41,Robert Allenby,93,19.74,196,993,-0.179
41,42,42,Scott McCarron,88,19.5,204,1046,-0.230
42,43,43,Kenny Perry,79,19.49,168,862,-0.137
43,44,44,Michael Allen,87,18.94,201,1061,-0.214
44,45,45,Tommy Armour III,87,18.91,201,1063,-0.050
45,46,46,Carlos Franco,99,18.81,233,1239,-0.249
46,47,47,John Senden,99,18.78,224,1193,-0.196
47,48,48,Steve Lowery,91,18.67,191,1023,-0.267
48,49,49,Tom Lehman,70,18.65,149,799,-0.315
49,50,50,Briny Baird,100,18.64,208,1116,-0.183
50,51,51,Craig Barlow,80,18.48,177,958,-0.158
51,52,52,Bo Van Pelt,107,18.28,206,1127,-0.306
52,53,53,Jonathan Kaye,79,18.22,158,867,-0.133
53,54,54,Joey Sindelar,100,18.2,223,1225,-0.103
54,55,55,Jesper Parnevik,86,18.06,184,1019,-0.245
55,56,56,Rory Sabbatini,89,18.04,188,1042,-0.154
56,57,57,Cameron Beckman,99,17.98,215,1196,-0.195
57,58,58,Brett Quigley,102,17.95,217,1209,-0.194
58,59,59,Brian Kortan,65,17.87,141,789,-0.128
59,60,60,Mathias Grönberg,91,17.81,181,1016,-0.133
60,61,61,D.J. Brigman,79,17.44,165,946,-0.164
61,62,62,Carl Pettersson,100,17.41,188,1080,-0.245
62,63,63,Mark Calcavecchia,79,17.4,142,816,-0.134
63,64,64,Freddie Jacobson,83,17.11,148,865,-0.196
64,65,65,Pat Perez,102,17.1,204,1193,-0.152
65,66,66,Justin Rose,77,17.03,147,863,-0.218
66,67,67,Joe Ogilvie,104,17.0,198,1165,-0.187
67,T68,T68,Jason Dufner,79,16.73,166,992,-0.169
68,T68,T68,Ted Purdy,114,16.73,237,1417,-0.300
69,70,70,Woody Austin,94,16.54,191,1155,-0.126
70,71,71,Adam Scott,55,16.49,93,564,-0.247
71,72,72,Arjun Atwal,85,16.47,170,1032,-0.082
72,73,73,Retief Goosen,56,16.13,90,558,-0.333
73,T74,T74,Steve Elkington,64,15.97,123,770,-0.171
74,T74,T74,Charles Howell III,104,15.97,168,1052,-0.161
75,76,76,Chad Campbell,100,15.89,171,1076,-0.216
76,77,77,Niclas Fasth,61,15.85,113,713,-0.159
77,78,78,Jeff Brehaut,106,15.84,204,1288,-0.162
78,79,79,Patrick Sheehan,113,15.79,218,1381,-0.142
79,80,80,Shaun Micheel,93,15.78,155,982,-0.206
80,81,81,Aaron Baddeley,87,15.63,166,1062,-0.145
81,82,82,Kevin Muncrief,50,15.57,97,623,-0.175
82,83,83,Peter Lonard,68,15.48,117,756,-0.120
83,84,84,Matt Kuchar,83,15.37,162,1054,-0.179
84,85,85,Brian Bateman,84,15.26,154,1009,-0.156
85,86,86,Robert Gamez,103,15.01,187,1246,-0.209
86,87,87,Frank Lickliter II,89,14.92,161,1079,-0.193
87,88,88,J.L. Lewis,106,14.9,183,1228,-0.213
88,89,89,Danny Ellis,81,14.86,140,942,-0.114
89,90,90,Grant Waite,79,14.76,139,942,-0.144
90,91,91,Kevin Sutherland,86,14.7,136,925,-0.103
91,92,92,Mark Hensby,97,14.56,167,1147,-0.144
92,93,93,Craig Perks,75,14.29,126,882,-0.167
93,94,94,Brent Geiberger,94,14.16,164,1158,-0.280
94,95,95,Greg Chalmers,70,14.14,127,898,-0.165
95,96,96,Stewart Cink,103,13.97,154,1102,-0.344
96,97,97,John Rollins,90,13.94,139,997,-0.173
97,98,98,Joe Durant,85,13.77,144,1046,-0.174
98,T99,T99,Tim Petrovic,111,13.56,163,1202,-0.209
99,T99,T99,David Toms,80,13.56,109,804,-0.284
100,101,101,Zach Johnson,109,13.54,167,1233,-0.204
101,102,102,Paul Azinger,75,13.52,121,895,-0.372
102,103,103,Glen Day,101,13.45,164,1219,-0.195
103,104,104,Tom Pernice Jr.,103,13.42,159,1185,-0.170
104,105,105,David Branshaw,84,13.41,134,999,-0.090
105,106,106,Tommy Tolles,67,13.26,111,837,-0.117
106,107,107,Kent Jones,99,13.05,156,1195,-0.192
107,108,108,Tripp Isenhour,55,12.98,85,655,-0.165
108,109,109,Jay Williamson,100,12.9,161,1248,-0.180
109,110,110,K.J. Choi,83,12.86,112,871,-0.250
110,111,111,Stephen Ames,97,12.84,142,1106,-0.211
111,112,112,Rocco Mediate,53,12.78,62,485,-0.129
112,113,113,David Peoples,82,12.77,134,1049,-0.179
113,114,114,Darren Clarke,54,12.75,63,494,-0.206
114,115,115,Ben Curtis,56,12.61,72,571,-0.194
115,116,116,Todd Hamilton,92,12.53,123,982,-0.146
116,117,117,Jay Delsing,76,12.51,110,879,-0.182
117,118,118,Arron Oberholser,77,12.44,106,852,-0.198
118,119,119,Blaine McCallister,68,12.29,104,846,-0.192
119,120,120,John Riegger,53,12.28,83,676,-0.145
120,121,121,Justin Leonard,90,12.2,111,910,-0.171
121,122,122,Matt Gogel,86,12.19,118,968,-0.178
122,123,123,Bernhard Langer,59,12.03,70,582,E
123,124,124,John Huston,62,11.92,75,629,-0.067
124,125,125,Lee Janzen,84,11.88,115,968,-0.174
125,126,126,Guy Boros,64,11.6,93,802,-0.043
126,127,127,Duffy Waldorf,79,11.41,93,815,-0.215
127,128,128,Ken Duke,89,11.36,125,1100,-0.232
128,129,129,Ben Crane,92,11.33,127,1121,-0.165
129,130,130,Danny Briggs,85,11.26,117,1039,-0.103
130,131,131,Steve Pate,71,11.25,93,827,-0.215
131,132,132,Alex Cejka,76,11.1,88,793,-0.193
132,133,133,Notah Begay III,71,10.81,95,879,-0.126
133,134,134,Spike McRoy,93,10.65,113,1061,-0.239
134,135,135,Mark Wilson,62,10.59,84,793,-0.024
135,T136,T136,Shigeki Maruyama,93,10.42,113,1084,-0.195
136,T136,T136,Dicky Pride,66,10.42,85,816,-0.071
137,138,138,Todd Fischer,104,10.4,132,1269,-0.189
138,139,139,Steve Stricker,81,10.32,97,940,-0.175
139,140,140,J.P. Hayes,79,10.31,91,883,-0.110
140,141,141,Richard Johnson,102,10.23,131,1280,-0.130
141,142,142,Billy Andrade,104,10.12,128,1265,-0.227
142,143,143,Billy Mayfair,109,10.05,129,1284,-0.202
143,144,144,Russ Cochran,61,9.91,75,757,-0.067
144,145,145,Kirk Triplett,88,9.88,90,911,-0.200
145,146,146,Jeff Sluman,98,9.86,111,1126,-0.135
146,147,147,Dean Wilson,99,9.75,122,1251,-0.164
147,148,148,Steve Flesch,109,9.71,111,1143,-0.135
148,149,149,Stephen Leaney,84,9.7,77,794,-0.221
149,150,150,Jeff Maggert,60,9.69,68,702,-0.118
150,151,151,Brian Gay,96,9.53,116,1217,-0.172
151,152,152,Cliff Kresge,89,9.5,98,1032,-0.357
152,153,153,Dan Forsman,79,9.39,85,905,-0.129
153,154,154,Hirofumi Miyase,65,9.35,73,781,-0.055
154,155,155,Olin Browne,92,9.33,102,1093,-0.157
155,156,156,Dudley Hart,60,9.26,59,637,-0.153
156,157,157,Bob Estes,73,9.18,64,697,-0.266
157,158,158,Skip Kendall,99,9.1,99,1088,-0.242
158,159,159,Jerry Kelly,113,9.04,109,1206,-0.138
159,160,160,David Gossett,57,8.99,63,701,-0.127
160,161,161,Hidemichi Tanaka,89,8.89,96,1080,-0.219
161,162,162,Heath Slocum,92,8.88,102,1149,-0.206
162,163,163,Chris DiMarco,105,8.86,95,1072,-0.253
163,164,164,Mike Weir,75,8.81,68,772,-0.176
164,165,165,Bart Bryant,73,8.74,79,904,-0.101
165,166,166,Kevin Na,100,8.68,103,1187,-0.243
166,167,167,José Coceres,68,8.6,72,837,-0.347
167,168,168,Tim Clark,84,8.53,84,985,-0.238
168,169,169,Luke Donald,72,8.34,72,863,-0.194
169,170,170,Scott Verplank,92,8.3,78,940,-0.295
170,171,171,Len Mattiace,75,8.19,79,965,-0.203
171,172,172,Scott Simpson,55,8.18,58,709,-0.121
172,173,173,José María Olazábal,56,8.06,47,583,-0.064
173,174,174,Mark Brooks,72,7.6,60,789,-0.067
174,175,175,Craig Parry,52,7.39,37,501,-0.432
175,176,176,Scott Hoch,52,7.38,47,637,-0.255
176,177,177,Bob Tway,90,7.37,68,923,-0.162
177,178,178,David Frost,78,7.15,73,1021,-0.247
178,179,179,Chris Riley,78,7.11,52,731,-0.096
179,180,180,Gene Sauers,83,6.92,70,1011,-0.186
180,181,181,Bob Burns,88,6.9,74,1073,-0.041
181,182,182,Robert Damron,92,6.42,74,1152,-0.284
182,183,183,David Morland IV,73,5.71,49,858,-0.245
183,184,184,Pat Bates,99,5.65,70,1240,-0.171
184,185,185,Brad Faxon,94,5.61,54,963,-0.148
185,186,186,Tom Byrum,83,5.39,54,1002,-0.278
186,187,187,Esteban Toledo,92,5.36,59,1101,-0.186
187,188,188,Jay Haas,84,5.35,45,841,-0.200
188,189,189,Craig Bowden,83,4.84,50,1032,-0.200
189,190,190,Omar Uresti,85,4.77,50,1048,-0.160
190,191,191,Loren Roberts,81,4.45,42,944,-0.071
191,192,192,John Cook,57,4.04,27,669,-0.148
192,193,193,Fred Funk,97,3.77,43,1141,-0.116
193,194,194,Corey Pavin,83,3.48,32,919,-0.375
194,195,195,Nick Price,51,2.77,14,506,-0.214
195,196,196,Mark O'Meara,58,2.44,14,573,E
