,Driving_Pct._240-260_All_Drives_RANK THIS WEEK,Driving_Pct._240-260_All_Drives_RANK LAST WEEK,Driving_Pct._240-260_All_Drives_PLAYER NAME,Driving_Pct._240-260_All_Drives_ROUNDS,Driving_Pct._240-260_All_Drives_%,Driving_Pct._240-260_All_Drives_TOTAL DRIVES FOR 240-260,Driving_Pct._240-260_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._240-260_All_Drives_RELATIVE TO PAR
0,1,1,Craig Bowden,83,29.94,309,1032,+0.100
1,2,2,Corey Pavin,83,28.29,260,919,+0.065
2,3,3,John Cook,57,25.56,171,669,+0.146
3,4,4,Loren Roberts,81,25.42,240,944,+0.029
4,5,5,Tom Byrum,83,24.35,244,1002,+0.029
5,6,6,Brad Faxon,94,24.3,234,963,+0.043
6,7,7,Nick Price,51,24.11,122,506,+0.057
7,8,8,Fred Funk,97,23.23,265,1141,+0.045
8,9,9,Craig Parry,52,22.95,115,501,+0.043
9,10,10,Omar Uresti,85,22.9,240,1048,+0.025
10,11,11,Scott Simpson,55,22.71,161,709,+0.143
11,12,12,Scott Verplank,92,22.66,213,940,-0.005
12,13,13,Mark Brooks,72,22.18,175,789,+0.223
13,14,14,Esteban Toledo,92,22.07,243,1101,+0.189
14,15,15,David Morland IV,73,21.45,184,858,+0.114
15,16,16,Brian Gay,96,21.12,257,1217,+0.027
16,17,17,José María Olazábal,56,20.93,122,583,+0.074
17,18,18,Mark O'Meara,58,20.77,119,573,+0.143
18,19,19,Chris Riley,78,20.38,149,731,+0.047
19,20,20,Jay Haas,84,20.1,169,841,-0.012
20,21,21,Richard Johnson,102,19.61,251,1280,+0.064
21,22,22,Pat Bates,99,19.52,242,1240,+0.107
22,23,23,Jerry Kelly,113,19.4,234,1206,+0.064
23,T24,T24,Bob Burns,88,19.29,207,1073,+0.053
24,T24,T24,David Frost,78,19.29,197,1021,+0.061
25,26,26,Robert Damron,92,19.18,221,1152,+0.045
26,27,27,Hidemichi Tanaka,89,18.89,204,1080,+0.074
27,28,28,Bob Estes,73,18.79,131,697,+0.076
28,29,29,Steve Pate,71,18.62,154,827,+0.169
29,30,30,Gene Sauers,83,18.6,188,1011,+0.112
30,31,31,Blaine McCallister,68,18.44,156,846,+0.096
31,32,32,Skip Kendall,99,18.38,200,1088,+0.125
32,33,33,Scott Hoch,52,18.37,117,637,+0.026
33,34,34,Len Mattiace,75,18.34,177,965,+0.073
34,35,35,Hirofumi Miyase,65,18.18,142,781,+0.162
35,36,36,Luke Donald,72,17.96,155,863,+0.058
36,37,37,Cliff Kresge,89,17.83,184,1032,+0.125
37,38,38,Stephen Leaney,84,17.63,140,794,E
38,39,39,José Coceres,68,17.56,147,837,+0.014
39,40,40,Russ Cochran,61,17.44,132,757,+0.106
40,41,41,Chris DiMarco,105,17.26,185,1072,+0.027
41,42,42,Kirk Triplett,88,17.23,157,911,+0.045
42,43,43,Mark Wilson,62,16.77,133,793,+0.075
43,44,44,Steve Flesch,109,16.54,189,1143,-0.032
44,45,45,Tripp Isenhour,55,16.34,107,655,+0.150
45,46,46,Bob Tway,90,16.25,150,923,+0.073
46,47,47,David Peoples,82,16.21,170,1049,-0.012
47,48,48,Olin Browne,92,16.19,177,1093,+0.045
48,49,49,Danny Briggs,85,16.07,167,1039,+0.084
49,50,50,Notah Begay III,71,16.04,141,879,+0.149
50,51,51,Dan Forsman,79,16.02,145,905,+0.131
