,Driving_Pct._320_Measured_RANK THIS WEEK,Driving_Pct._320_Measured_RANK LAST WEEK,Driving_Pct._320_Measured_PLAYER NAME,Driving_Pct._320_Measured_ROUNDS,Driving_Pct._320_Measured_%,Driving_Pct._320_Measured_TOTAL DRIVES FOR 320+,Driving_Pct._320_Measured_TOTAL DRVS - OVERALL,Driving_Pct._320_Measured_RELATIVE TO PAR
0,1,1,Hank Kuehne,91,38.2,68.0,178,-0.38
1,2,2,Scott Hend,81,34.42,53.0,154,-0.36
2,3,3,Mike Heinen,53,26.42,28.0,106,-0.39
3,4,4,Chris Smith,105,24.76,51.0,206,-0.45
4,5,5,Tag Ridings,53,23.0,23.0,100,-0.30
5,6,6,J.J. Henry,103,22.73,45.0,198,-0.31
6,7,7,Lucas Glover,95,21.43,39.0,182,-0.44
7,8,8,Dennis Paulson,71,21.01,29.0,138,-0.52
8,9,9,Steve Allan,102,20.62,40.0,194,-0.50
9,10,10,Tiger Woods,78,20.54,23.0,112,-0.43
10,11,11,John Daly,79,19.86,29.0,146,-0.59
11,12,12,Chris Couch,55,19.09,21.0,110,-0.38
12,13,13,Roger Tambellini,81,19.08,29.0,152,-0.34
13,14,14,Geoff Ogilvy,91,18.67,31.0,166,-0.35
14,15,15,Brenden Pappas,111,18.4,39.0,212,-0.38
15,16,16,Davis Love III,85,18.25,23.0,126,-0.65
16,17,17,Rich Beem,81,17.91,24.0,134,-0.21
17,18,18,John Senden,99,16.49,31.0,188,-0.42
18,19,19,Adam Scott,55,15.0,12.0,80,-0.75
19,20,20,Kris Cox,73,14.93,20.0,134,-0.25
20,T21,T21,Harrison Frazar,86,14.38,23.0,160,-0.39
21,T21,T21,Tim Herron,84,14.38,21.0,146,-0.33
22,23,23,Scott McCarron,88,14.29,24.0,168,-0.25
23,24,24,Jason Dufner,79,13.92,22.0,158,-0.50
24,25,25,Daniel Chopra,108,13.73,28.0,204,-0.36
25,26,26,Brett Quigley,102,13.3,25.0,188,-0.52
26,27,27,Rich Barcelo,67,12.31,16.0,130,-0.25
27,28,28,Brian Bateman,84,12.18,19.0,156,-0.53
28,29,29,Tom Carter,113,11.79,25.0,212,-0.52
29,30,30,Vijay Singh,112,11.7,22.0,188,-0.41
30,31,31,Deane Pappas,72,11.43,16.0,140,-0.38
31,32,32,Andre Stolz,53,11.32,12.0,106,-0.58
32,33,33,D.J. Brigman,79,11.18,17.0,152,-0.41
33,34,34,Kevin Muncrief,50,11.0,11.0,100,-0.73
34,35,35,Brent Geiberger,94,10.99,20.0,182,-0.20
35,36,36,Jay Delsing,76,10.96,16.0,146,-0.38
36,37,37,Justin Rose,77,10.94,14.0,128,-0.36
37,38,38,Rory Sabbatini,89,10.9,17.0,156,-0.41
38,39,39,Bo Van Pelt,107,10.87,20.0,184,-0.60
39,40,40,Charles Howell III,104,10.59,18.0,170,-0.22
40,41,41,Woody Austin,94,10.56,19.0,180,-0.47
41,42,42,Jason Bohn,98,10.53,20.0,190,-0.30
42,43,43,Ryan Palmer,103,10.5,21.0,200,-0.33
43,44,44,Grant Waite,79,10.39,16.0,154,-0.13
44,45,45,Phil Mickelson,83,10.32,13.0,126,-0.46
45,46,46,Dan Olsen,75,9.86,14.0,142,-0.57
46,47,47,Steve Elkington,64,9.84,12.0,122,-0.25
47,48,48,Peter Lonard,68,9.82,11.0,112,-0.55
48,49,49,Fred Couples,54,9.78,9.0,92,-0.22
49,50,50,Vaughn Taylor,84,9.76,16.0,164,-0.38
50,51,51,Jonathan Byrd,85,9.74,15.0,154,-0.47
51,52,52,Mathias Grönberg,91,9.64,16.0,166,-0.19
52,53,53,Jonathan Kaye,79,9.56,13.0,136,-0.62
53,54,54,Michael Allen,87,9.41,16.0,170,-0.19
54,55,55,Robert Allenby,93,9.21,14.0,152,-0.57
55,56,56,Roland Thatcher,66,9.09,12.0,132,-0.33
56,57,57,Carlos Franco,99,8.95,17.0,190,-0.47
57,58,58,Hunter Mahan,94,8.89,16.0,180,-0.44
58,59,59,Tim Petrovic,111,8.76,17.0,194,-0.71
59,60,60,John Huston,62,8.65,9.0,104,-0.78
60,T61,T61,Craig Barlow,80,8.33,13.0,156,-0.31
61,T61,T61,Pat Perez,102,8.33,16.0,192,-0.56
62,63,63,Jeff Brehaut,106,8.17,17.0,208,-0.29
63,64,64,Aaron Baddeley,87,8.02,13.0,162,-0.46
64,T65,T65,Cameron Beckman,99,7.98,15.0,188,-0.47
65,T65,T65,Joe Ogilvie,104,7.98,15.0,188,-0.47
66,67,67,David Branshaw,84,7.93,13.0,164,-0.38
67,68,68,Carl Pettersson,100,7.87,14.0,178,-0.43
68,69,69,Tripp Isenhour,55,7.84,8.0,102,E
69,70,70,Tommy Armour III,87,7.83,13.0,166,-0.46
70,T71,T71,Stuart Appleby,84,7.81,10.0,128,-0.40
71,T71,T71,Tom Lehman,70,7.81,10.0,128,-0.50
72,73,73,Sergio Garcia,65,7.69,8.0,104,-0.25
73,74,74,Jay Williamson,100,7.65,15.0,196,-0.27
74,75,75,Robert Gamez,103,7.58,15.0,198,-0.33
75,76,76,Rod Pampling,98,7.56,13.0,172,-0.54
76,77,77,David Toms,80,7.5,9.0,120,-0.22
77,78,78,Duffy Waldorf,79,7.46,10.0,134,-0.60
78,79,79,Neal Lancaster,106,7.28,15.0,206,-0.33
79,80,80,Chad Campbell,100,7.23,12.0,166,-0.33
80,81,81,Matt Gogel,86,7.05,11.0,156,-0.18
81,82,82,Paul Azinger,75,7.04,10.0,142,-0.40
82,83,83,Patrick Sheehan,113,7.01,15.0,214,-0.60
83,84,84,Retief Goosen,56,6.98,6.0,86,-0.33
84,85,85,Joey Sindelar,100,6.91,13.0,188,-0.69
85,86,86,Kenny Perry,79,6.82,9.0,132,-0.67
86,87,87,Arjun Atwal,85,6.79,11.0,162,-0.45
87,88,88,Mark Hensby,97,6.74,12.0,178,-0.58
88,89,89,Tommy Tolles,67,6.72,9.0,134,-0.33
89,T90,T90,Alex Cejka,76,6.67,8.0,120,-0.38
90,T90,T90,Shaun Micheel,93,6.67,10.0,150,-0.30
91,T92,T92,Frank Lickliter II,89,6.63,11.0,166,-0.27
92,T92,T92,Steve Lowery,91,6.63,11.0,166,-0.27
93,94,94,Freddie Jacobson,83,6.62,9.0,136,-0.67
94,95,95,Mark Calcavecchia,79,6.52,9.0,138,-0.67
95,96,96,Brian Kortan,65,6.45,8.0,124,-0.25
96,97,97,Lee Janzen,84,6.41,10.0,156,-0.40
97,98,98,Ted Purdy,114,6.36,14.0,220,-0.36
98,99,99,Bob Tway,90,6.34,9.0,142,-0.33
99,100,100,Zach Johnson,109,6.19,12.0,194,-0.58
100,101,101,Briny Baird,100,6.18,11.0,178,-0.45
101,102,102,J.L. Lewis,106,6.12,12.0,196,-0.42
102,T103,T103,Stewart Cink,103,6.02,10.0,166,-0.30
103,T103,T103,Matt Kuchar,83,6.02,10.0,166,-0.10
104,105,105,Notah Begay III,71,5.97,8.0,134,-0.38
105,106,106,Ernie Els,62,5.95,5.0,84,-0.80
106,107,107,Billy Mayfair,109,5.94,12.0,202,-0.58
107,108,108,Craig Perks,75,5.88,8.0,136,-0.38
108,109,109,Bart Bryant,73,5.8,8.0,138,-0.75
109,110,110,Mike Weir,75,5.74,7.0,122,-0.14
110,111,111,Greg Chalmers,70,5.71,8.0,140,-0.13
111,112,112,John Rollins,90,5.7,9.0,158,-0.44
112,113,113,Kent Jones,99,5.67,11.0,194,-0.64
113,114,114,Dean Wilson,99,5.56,11.0,198,-0.64
114,115,115,Guy Boros,64,5.47,7.0,128,-0.43
115,T116,T116,Niclas Fasth,61,5.36,6.0,112,-0.17
116,T116,T116,Jesper Parnevik,86,5.36,9.0,168,-0.44
117,T118,T118,Stephen Ames,97,5.29,9.0,170,-0.11
118,T118,T118,Spike McRoy,93,5.29,9.0,170,-0.22
119,120,120,Tom Pernice Jr.,103,5.26,10.0,190,+0.40
120,121,121,Danny Ellis,81,5.19,8.0,154,-0.38
121,122,122,Ken Duke,89,5.17,9.0,174,E
122,123,123,Glen Day,101,5.15,10.0,194,-0.30
123,124,124,Brian Gay,96,4.89,9.0,184,-0.22
124,125,125,Stephen Leaney,84,4.76,6.0,126,-0.67
125,126,126,Steve Stricker,81,4.61,7.0,152,-0.71
126,127,127,Rocco Mediate,53,4.55,4.0,88,E
127,128,128,David Gossett,57,4.39,5.0,114,-0.20
128,129,129,Steve Pate,71,4.35,6.0,138,-0.17
129,130,130,Justin Leonard,90,4.23,6.0,142,-1.00
130,131,131,Cliff Kresge,89,4.22,7.0,166,-0.14
131,132,132,Mark Wilson,62,4.03,5.0,124,-0.40
132,133,133,Richard Johnson,102,3.92,8.0,204,-0.13
133,134,134,Kevin Sutherland,86,3.9,6.0,154,-0.33
134,135,135,K.J. Choi,83,3.79,5.0,132,-0.20
135,136,136,John Riegger,53,3.77,4.0,106,+0.25
136,137,137,David Peoples,82,3.75,6.0,160,-0.33
137,T138,T138,Danny Briggs,85,3.7,6.0,162,-0.67
138,T138,T138,Jeff Maggert,60,3.7,4.0,108,-0.75
139,140,140,Blaine McCallister,68,3.68,5.0,136,-0.40
140,141,141,Joe Durant,85,3.61,6.0,166,-0.33
