,Driving_Pct._240-260_Measured_RANK THIS WEEK,Driving_Pct._240-260_Measured_RANK LAST WEEK,Driving_Pct._240-260_Measured_PLAYER NAME,Driving_Pct._240-260_Measured_ROUNDS,Driving_Pct._240-260_Measured_%,Driving_Pct._240-260_Measured_TOTAL DRIVES FOR 240-260,Driving_Pct._240-260_Measured_TOTAL DRVS - OVERALL,Driving_Pct._240-260_Measured_RELATIVE TO PAR
0,1,1,Corey Pavin,83,30.67,46.0,150,+0.07
1,2,2,Craig Bowden,83,29.01,47.0,162,E
2,3,3,John Cook,57,24.53,26.0,106,-0.04
3,T4,T4,Mark Brooks,72,22.73,30.0,132,+0.30
4,T4,T4,Tom Byrum,83,22.73,35.0,154,-0.06
5,6,6,Nick Price,51,22.37,17.0,76,E
6,7,7,David Morland IV,73,21.83,31.0,142,+0.03
7,8,8,Scott Simpson,55,21.82,24.0,110,+0.08
8,9,9,Omar Uresti,85,21.69,36.0,166,E
9,10,10,Mark O'Meara,58,20.83,20.0,96,+0.05
10,11,11,Jay Haas,84,20.77,27.0,130,+0.15
11,12,12,David Frost,78,20.51,32.0,156,-0.06
12,13,13,Brad Faxon,94,20.0,30.0,150,E
13,14,14,Fred Funk,97,18.75,33.0,176,+0.12
14,15,15,Loren Roberts,81,18.67,28.0,150,-0.07
15,16,16,José María Olazábal,56,18.48,17.0,92,+0.18
16,17,17,Bob Burns,88,17.44,30.0,172,E
17,18,18,Scott Verplank,92,17.33,26.0,150,E
18,19,19,Esteban Toledo,92,17.22,31.0,180,E
19,20,20,Blaine McCallister,68,16.91,23.0,136,+0.09
20,21,21,Chris Riley,78,16.67,20.0,120,-0.10
21,22,22,Brian Gay,96,15.76,29.0,184,+0.03
22,23,23,Russ Cochran,61,14.75,18.0,122,+0.17
23,24,24,Jerry Kelly,113,14.74,28.0,190,+0.04
24,25,25,Craig Parry,52,14.47,11.0,76,-0.18
25,26,26,Pat Bates,99,14.43,28.0,194,-0.04
26,27,27,Skip Kendall,99,14.37,25.0,174,-0.04
27,28,28,Hirofumi Miyase,65,14.29,18.0,126,E
28,29,29,Kirk Triplett,88,14.19,21.0,148,+0.05
29,30,30,David Toms,80,14.17,17.0,120,-0.06
30,31,31,Robert Damron,92,14.13,26.0,184,-0.08
31,32,32,Chris DiMarco,105,14.02,23.0,164,-0.09
32,33,33,Tripp Isenhour,55,13.73,14.0,102,+0.21
33,34,34,Len Mattiace,75,13.7,20.0,146,+0.20
34,35,35,Hidemichi Tanaka,89,13.58,22.0,162,+0.18
35,36,36,Tim Clark,84,13.51,20.0,148,+0.20
36,T37,T37,K.J. Choi,83,12.88,17.0,132,-0.06
37,T37,T37,Luke Donald,72,12.88,17.0,132,E
38,39,39,Bernhard Langer,59,12.77,12.0,94,-0.42
39,40,40,Dean Wilson,99,12.63,25.0,198,+0.12
40,T41,T41,José Coceres,68,12.5,16.0,128,-0.19
41,T41,T41,Shigeki Maruyama,93,12.5,20.0,160,-0.05
42,T41,T41,David Peoples,82,12.5,20.0,160,+0.05
43,T44,T44,Steve Flesch,109,12.36,22.0,178,+0.05
44,T44,T44,Mark Hensby,97,12.36,22.0,178,E
45,46,46,Todd Fischer,104,12.25,25.0,204,+0.28
46,47,47,Ken Duke,89,12.07,21.0,174,+0.14
47,48,48,Olin Browne,92,11.93,21.0,176,+0.05
48,49,49,Jeff Sluman,98,11.8,21.0,178,E
49,T50,T50,Charles Howell III,104,11.76,20.0,170,-0.10
50,T50,T50,Richard Johnson,102,11.76,24.0,204,+0.17
51,52,52,Lee Janzen,84,11.54,18.0,156,+0.06
52,53,53,Billy Mayfair,109,11.39,23.0,202,+0.35
53,T54,T54,Robert Gamez,103,11.11,22.0,198,+0.09
54,T54,T54,Jeff Maggert,60,11.11,12.0,108,+0.33
55,56,56,Bob Estes,73,11.02,13.0,118,+0.23
56,57,57,Bart Bryant,73,10.87,15.0,138,E
57,58,58,Zach Johnson,109,10.82,21.0,194,-0.10
58,T59,T59,Justin Leonard,90,10.56,15.0,142,+0.07
59,T59,T59,Bob Tway,90,10.56,15.0,142,E
60,61,61,David Gossett,57,10.53,12.0,114,+0.83
61,T62,T62,Danny Briggs,85,10.49,17.0,162,-0.06
62,T62,T62,Gene Sauers,83,10.49,17.0,162,+0.18
63,64,64,John Riegger,53,10.38,11.0,106,+0.36
64,65,65,Stephen Leaney,84,10.32,13.0,126,-0.08
65,66,66,J.P. Hayes,79,10.27,15.0,146,+0.20
66,T67,T67,Alex Cejka,76,10.0,12.0,120,+0.17
67,T67,T67,Kevin Muncrief,50,10.0,10.0,100,+0.40
68,T67,T67,Adam Scott,55,10.0,8.0,80,+0.25
