,Driving_Pct._280-300_Measured_RANK THIS WEEK,Driving_Pct._280-300_Measured_RANK LAST WEEK,Driving_Pct._280-300_Measured_PLAYER NAME,Driving_Pct._280-300_Measured_ROUNDS,Driving_Pct._280-300_Measured_%,Driving_Pct._280-300_Measured_TOTAL DRIVES FOR 280-300,Driving_Pct._280-300_Measured_TOTAL DRVS - OVERALL,Driving_Pct._280-300_Measured_RELATIVE TO PAR
0,1,1,Niclas Fasth,61,48.21,54,112,-0.07
1,2,2,Kevin Sutherland,86,47.4,73,154,-0.22
2,3,3,John Riegger,53,46.23,49,106,-0.33
3,4,4,Darren Clarke,54,45.83,33,72,+0.09
4,5,5,Stuart Appleby,84,45.31,58,128,-0.19
5,6,6,Craig Perks,75,44.85,61,136,-0.07
6,7,7,Ben Curtis,56,44.05,37,84,-0.38
7,8,8,Notah Begay III,71,44.03,59,134,-0.37
8,9,9,Dudley Hart,60,43.52,47,108,-0.13
9,10,10,Jonathan Byrd,85,43.51,67,154,-0.01
10,11,11,Chad Campbell,100,42.77,71,166,-0.11
11,12,12,Duffy Waldorf,79,42.54,57,134,-0.14
12,13,13,Bo Van Pelt,107,42.39,78,184,E
13,14,14,Glen Day,101,42.27,82,194,-0.21
14,15,15,Steve Stricker,81,42.11,64,152,+0.06
15,16,16,Jonathan Kaye,79,41.91,57,136,-0.30
16,T17,T17,Woody Austin,94,41.67,75,180,-0.08
17,T17,T17,Hunter Mahan,94,41.67,75,180,-0.11
18,T17,T17,Pat Perez,102,41.67,80,192,-0.20
19,20,20,Joe Durant,85,41.57,69,166,-0.12
20,21,21,Justin Rose,77,41.41,53,128,-0.21
21,22,22,Tommy Tolles,67,41.04,55,134,-0.16
22,23,23,Tommy Armour III,87,40.96,68,166,-0.07
23,24,24,Stephen Ames,97,40.59,69,170,-0.22
24,25,25,David Gossett,57,40.35,46,114,-0.15
25,26,26,Fred Couples,54,40.22,37,92,-0.05
26,T27,T27,Kevin Muncrief,50,40.0,40,100,+0.13
27,T27,T27,Ted Purdy,114,40.0,88,220,-0.20
