,SG_Tee-to-Green_RANK THIS WEEK,SG_Tee-to-Green_RANK LAST WEEK,SG_Tee-to-Green_PLAYER NAME,SG_Tee-to-Green_ROUNDS,SG_Tee-to-Green_AVERAGE,SG_Tee-to-Green_SG:OTT,SG_Tee-to-Green_SG:APR,SG_Tee-to-Green_SG:ARG,SG_Tee-to-Green_MEASURED ROUNDS
79,80,80,Jonathan Kaye,79,0.262,0.278,0.08,-0.096,62
80,81,81,Tom Byrum,83,0.261,-0.043,0.174,0.13,72
81,82,82,Chris Riley,78,0.255,-0.235,0.192,0.297,53
82,83,83,Lucas Glover,95,0.243,0.564,0.036000000000000004,-0.358,84
83,84,84,Mark Calcavecchia,79,0.242,0.212,0.069,-0.039,60
84,85,85,Darren Clarke,54,0.24,0.626,-0.033,-0.35200000000000004,35
85,86,86,Nick Price,51,0.23800000000000002,-0.301,0.182,0.35700000000000004,36
86,87,87,Carl Pettersson,100,0.237,0.098,-0.04,0.179,79
87,88,88,Rocco Mediate,53,0.228,0.115,0.242,-0.13,36
88,T89,T89,José Coceres,68,0.22,0.113,0.022000000000000002,0.085,61
89,T89,T89,Jason Dufner,79,0.22,0.083,-0.087,0.22399999999999998,72
90,T91,T91,Glen Day,101,0.212,0.027999999999999997,-0.07200000000000001,0.256,88
91,T91,T91,Harrison Frazar,86,0.212,0.273,-0.064,0.002,71
92,93,93,Corey Pavin,83,0.205,-0.392,0.063,0.535,67
93,94,94,Neal Lancaster,106,0.20199999999999999,0.11800000000000001,0.133,-0.049,93
94,95,95,Brett Quigley,102,0.196,0.013999999999999999,0.057999999999999996,0.125,88
95,96,96,John Riegger,53,0.18899999999999997,0.179,0.231,-0.221,49
96,97,97,David Peoples,82,0.185,-0.245,0.225,0.205,75
97,98,98,Loren Roberts,81,0.183,-0.35100000000000003,0.27699999999999997,0.257,68
98,T99,T99,Kent Jones,99,0.179,0.047,0.247,-0.11599999999999999,87
99,T99,T99,Ryan Palmer,103,0.179,0.293,0.12,-0.235,90
100,101,101,Chris Smith,105,0.17800000000000002,0.526,0.08199999999999999,-0.43,93
101,T102,T102,Craig Parry,52,0.175,-0.133,-0.037000000000000005,0.345,37
102,T102,T102,Omar Uresti,85,0.175,-0.19399999999999998,0.147,0.221,76
103,104,104,J.L. Lewis,106,0.16699999999999998,0.1,0.285,-0.21899999999999997,89
104,105,105,D.J. Brigman,79,0.157,0.11699999999999999,0.040999999999999995,-0.002,69
105,106,106,Danny Briggs,85,0.154,0.043,0.298,-0.18600000000000003,75
106,107,107,Brian Gay,96,0.147,-0.425,0.23,0.342,88
107,108,108,Steve Lowery,91,0.13699999999999998,0.054000000000000006,0.33899999999999997,-0.255,74
108,109,109,Joe Ogilvie,104,0.134,0.15,-0.068,0.051,85
109,110,110,Jonathan Byrd,85,0.126,0.109,-0.34700000000000003,0.364,73
110,111,111,Steve Allan,102,0.10099999999999999,0.24600000000000002,-0.057999999999999996,-0.087,88
111,112,112,Tim Petrovic,111,0.096,-0.018000000000000002,-0.146,0.26,87
112,113,113,Roland Thatcher,66,0.079,0.44799999999999995,-0.057,-0.312,61
113,114,114,Shaun Micheel,93,0.073,0.017,-0.008,0.064,70
114,115,115,Mark Wilson,62,0.061,0.018000000000000002,-0.078,0.121,58
115,116,116,Daniel Chopra,108,0.045,0.09699999999999999,-0.046,-0.006,92
116,117,117,Mathias Grönberg,91,0.021,0.187,-0.102,-0.064,74
117,118,118,Scott Hend,81,0.006999999999999999,0.375,-0.35,-0.018000000000000002,70
118,119,119,Freddie Jacobson,83,0.004,-0.191,0.209,-0.013999999999999999,63
119,120,120,Brad Faxon,94,0.001,-0.47600000000000003,0.251,0.226,70
120,121,121,Scott McCarron,88,-0.003,0.047,0.081,-0.13,75
121,T122,T122,Billy Andrade,104,-0.013000000000000001,-0.33799999999999997,0.29100000000000004,0.034,92
122,T122,T122,Todd Hamilton,92,-0.013000000000000001,-0.19899999999999998,0.09300000000000001,0.09300000000000001,70
123,124,124,Steve Elkington,64,-0.034,-0.047,-0.031,0.044000000000000004,56
124,125,125,Jeff Brehaut,106,-0.035,0.292,-0.161,-0.166,94
125,126,126,Olin Browne,92,-0.036000000000000004,0.054000000000000006,0.11199999999999999,-0.20199999999999999,79
126,127,127,Todd Fischer,104,-0.046,-0.275,0.115,0.113,92
127,128,128,John Rollins,90,-0.057,0.183,-0.053,-0.187,72
128,129,129,Matt Gogel,86,-0.057999999999999996,-0.006999999999999999,-0.05,0.0,70
129,130,130,Hidemichi Tanaka,89,-0.061,0.113,0.003,-0.17600000000000002,78
130,131,131,Niclas Fasth,61,-0.068,0.07200000000000001,-0.16899999999999998,0.027999999999999997,52
131,132,132,John Cook,57,-0.071,-0.373,0.175,0.127,48
132,133,133,Bob Tway,90,-0.077,-0.289,0.26899999999999996,-0.057,66
133,134,134,Skip Kendall,99,-0.083,-0.001,-0.111,0.027999999999999997,80
134,135,135,Stephen Leaney,84,-0.086,-0.13,0.032,0.011000000000000001,57
135,136,136,Hank Kuehne,91,-0.09300000000000001,0.18100000000000002,-0.304,0.03,84
136,137,137,Russ Cochran,61,-0.11800000000000001,-0.051,0.10400000000000001,-0.172,55
137,138,138,Matt Kuchar,83,-0.131,0.059000000000000004,-0.282,0.091,77
138,139,139,Jay Williamson,100,-0.133,0.113,-0.053,-0.19399999999999998,90
139,140,140,Roger Tambellini,81,-0.135,0.11699999999999999,-0.21899999999999997,-0.033,70
140,141,141,Tommy Armour III,87,-0.139,0.16699999999999998,-0.302,-0.004,76
141,142,142,José María Olazábal,56,-0.165,-1.08,0.474,0.44,42
142,143,143,Craig Bowden,83,-0.175,-0.095,-0.149,0.07,75
143,144,144,Brent Geiberger,94,-0.17600000000000002,-0.067,-0.214,0.10400000000000001,84
144,145,145,Spike McRoy,93,-0.18899999999999997,0.127,-0.264,-0.052000000000000005,77
145,146,146,Hunter Mahan,94,-0.192,0.187,-0.198,-0.18100000000000002,83
146,147,147,Arjun Atwal,85,-0.2,0.013000000000000001,-0.09699999999999999,-0.11599999999999999,75
147,148,148,Tag Ridings,53,-0.203,0.14800000000000002,-0.209,-0.142,45
148,149,149,Ben Crane,92,-0.249,-0.132,-0.256,0.139,81
149,150,150,Patrick Sheehan,113,-0.253,-0.105,0.096,-0.244,100
150,151,151,Michael Allen,87,-0.27,-0.39299999999999996,0.16,-0.037000000000000005,77
151,152,152,Brian Bateman,84,-0.27399999999999997,0.23399999999999999,-0.302,-0.20600000000000002,73
152,153,153,Pat Bates,99,-0.29100000000000004,-0.183,-0.192,0.083,90
153,154,154,Grant Waite,79,-0.292,-0.21,-0.314,0.23199999999999998,68
154,155,155,Deane Pappas,72,-0.31,-0.083,-0.32,0.09300000000000001,64
155,156,156,J.P. Hayes,79,-0.32799999999999996,-0.162,-0.14,-0.026000000000000002,64
156,157,157,Steve Pate,71,-0.33299999999999996,-0.396,-0.081,0.14400000000000002,61
157,158,158,David Branshaw,84,-0.33399999999999996,-0.18600000000000003,0.14,-0.28800000000000003,72
158,159,159,Danny Ellis,81,-0.345,0.055,-0.299,-0.102,69
159,160,160,Rich Barcelo,67,-0.358,-0.107,-0.111,-0.14,59
160,161,161,Craig Perks,75,-0.397,-0.5770000000000001,-0.091,0.271,63
161,162,162,Brenden Pappas,111,-0.433,-0.317,-0.154,0.038,99
162,163,163,Gene Sauers,83,-0.446,-0.287,-0.09699999999999999,-0.062,73
163,164,164,Dean Wilson,99,-0.478,-0.282,-0.341,0.145,91
164,165,165,Bob Burns,88,-0.483,-0.252,-0.244,0.012,78
165,166,166,Richard Johnson,102,-0.498,-0.304,-0.027999999999999997,-0.16699999999999998,93
166,167,167,Blaine McCallister,68,-0.499,-0.187,-0.35200000000000004,0.04,62
167,168,168,Mike Heinen,53,-0.504,0.079,-0.284,-0.299,51
168,169,169,Paul Azinger,75,-0.523,-0.40299999999999997,-0.353,0.233,65
169,170,170,Cliff Kresge,89,-0.532,-0.312,-0.16899999999999998,-0.052000000000000005,75
170,171,171,Jay Delsing,76,-0.547,-0.21899999999999997,-0.16899999999999998,-0.159,64
171,172,172,Kris Cox,73,-0.57,-0.035,-0.319,-0.21600000000000003,61
172,173,173,Scott Simpson,55,-0.611,-0.23399999999999999,-0.423,0.046,51
173,174,174,Mark Brooks,72,-0.6509999999999999,-0.324,-0.47100000000000003,0.14400000000000002,57
174,175,175,Brian Kortan,65,-0.657,0.131,-0.815,0.026000000000000002,57
175,176,176,David Frost,78,-0.66,-0.591,-0.39,0.321,75
176,177,177,Dan Forsman,79,-0.6659999999999999,-0.304,-0.653,0.29100000000000004,66
177,178,178,Esteban Toledo,92,-0.6729999999999999,-0.261,-0.639,0.22699999999999998,80
178,T179,T179,Tom Carter,113,-0.68,0.021,-0.76,0.059000000000000004,96
179,T179,T179,Steve Stricker,81,-0.68,-1.036,0.002,0.353,69
180,181,181,Tripp Isenhour,55,-0.688,-0.245,-0.158,-0.285,47
181,182,182,Len Mattiace,75,-0.701,-0.306,-0.611,0.21600000000000003,70
182,183,183,Mark O'Meara,58,-0.7070000000000001,-0.425,-0.369,0.087,41
183,184,184,Tommy Tolles,67,-0.745,-0.414,-0.12,-0.21,61
184,185,185,Greg Chalmers,70,-0.753,-0.441,-0.35,0.038,65
185,186,186,Guy Boros,64,-0.7879999999999999,-0.045,-0.40299999999999997,-0.341,59
186,187,187,David Morland IV,73,-0.8420000000000001,-0.345,-0.512,0.015,62
187,188,188,Dicky Pride,66,-0.878,-0.308,-0.265,-0.305,59
188,189,189,Andre Stolz,53,-1.002,-0.33299999999999996,-0.532,-0.13699999999999998,48
189,190,190,Aaron Baddeley,87,-1.008,-0.53,-0.679,0.201,76
190,191,191,Ken Duke,89,-1.0270000000000001,-0.40399999999999997,-0.488,-0.134,80
191,192,192,Dan Olsen,75,-1.137,-0.42700000000000005,-0.424,-0.287,65
192,193,193,Hirofumi Miyase,65,-1.159,-0.243,-0.716,-0.2,57
193,194,194,Kevin Muncrief,50,-1.189,-0.5670000000000001,-0.44799999999999995,-0.175,45
194,195,195,Chris Couch,55,-2.133,0.22399999999999998,-1.088,-1.2690000000000001,46
195,196,196,David Gossett,57,-2.667,-1.075,-1.484,-0.109,51
