,Driving_Pct._260-280_All_Drives_RANK THIS WEEK,Driving_Pct._260-280_All_Drives_RANK LAST WEEK,Driving_Pct._260-280_All_Drives_PLAYER NAME,Driving_Pct._260-280_All_Drives_ROUNDS,Driving_Pct._260-280_All_Drives_%,Driving_Pct._260-280_All_Drives_TOTAL DRIVES FOR 260-280,Driving_Pct._260-280_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._260-280_All_Drives_RELATIVE TO PAR
0,1,1,Fred Funk,97,45.66,521,1141,-0.054
1,2,2,Nick Price,51,45.06,228,506,-0.053
2,3,3,Mark O'Meara,58,44.15,253,573,-0.036
3,4,4,Tim Clark,84,43.86,432,985,-0.037
4,5,5,Omar Uresti,85,43.23,453,1048,-0.053
5,6,6,David Morland IV,73,43.01,369,858,+0.024
6,7,7,Jay Haas,84,41.38,348,841,-0.029
7,8,8,Esteban Toledo,92,40.96,451,1101,+0.062
8,9,9,John Cook,57,40.81,273,669,-0.070
9,10,10,David Frost,78,40.16,410,1021,-0.029
10,11,11,Bob Burns,88,40.07,430,1073,+0.053
11,12,12,Scott Hoch,52,39.72,253,637,-0.043
12,13,13,Loren Roberts,81,39.62,374,944,-0.075
13,14,14,Heath Slocum,92,39.51,454,1149,+0.035
14,15,15,Tom Byrum,83,39.12,392,1002,-0.038
15,16,16,Scott Verplank,92,39.04,367,940,-0.144
16,17,17,Robert Damron,92,38.8,447,1152,+0.034
17,18,18,Kevin Na,100,38.75,460,1187,-0.020
18,19,19,Mark Brooks,72,38.66,305,789,+0.079
19,20,20,José Coceres,68,38.59,323,837,+0.022
20,21,21,Craig Bowden,83,38.57,398,1032,-0.040
21,22,22,Shigeki Maruyama,93,38.56,418,1084,-0.055
22,23,23,Pat Bates,99,38.55,478,1240,-0.006
23,24,24,Jeff Sluman,98,38.45,433,1126,-0.009
24,25,25,José María Olazábal,56,38.42,224,583,-0.036
25,26,26,Gene Sauers,83,38.38,388,1011,+0.064
26,27,27,Bart Bryant,73,38.27,346,904,-0.006
27,28,28,Brad Faxon,94,37.9,365,963,-0.074
28,29,29,Chris DiMarco,105,37.87,406,1072,-0.047
29,30,30,Dicky Pride,66,37.38,305,816,+0.079
30,T31,T31,Craig Parry,52,37.13,186,501,+0.059
31,T31,T31,Hidemichi Tanaka,89,37.13,401,1080,-0.025
32,33,33,Jerry Kelly,113,37.06,447,1206,-0.107
33,34,34,Dean Wilson,99,37.01,463,1251,+0.035
34,35,35,Brian Gay,96,36.65,446,1217,-0.020
35,36,36,Jeff Maggert,60,36.47,256,702,E
36,37,37,Olin Browne,92,36.14,395,1093,-0.038
37,38,38,Dan Forsman,79,36.13,327,905,+0.067
38,39,39,Russ Cochran,61,36.06,273,757,-0.007
39,40,40,Scott Simpson,55,35.97,255,709,+0.051
40,41,41,Steve Flesch,109,35.96,411,1143,+0.015
41,42,42,J.P. Hayes,79,35.9,317,883,+0.073
42,43,43,Guy Boros,64,35.79,287,802,+0.045
43,44,44,Len Mattiace,75,35.75,345,965,+0.029
44,45,45,Luke Donald,72,35.69,308,863,-0.071
45,46,46,Chris Riley,78,35.57,260,731,-0.058
46,47,47,Spike McRoy,93,35.34,375,1061,+0.056
47,T48,T48,Matt Gogel,86,35.23,341,968,-0.041
48,T48,T48,Mike Weir,75,35.23,272,772,-0.048
49,50,50,Bernhard Langer,59,35.22,205,582,+0.039
50,51,51,Alex Cejka,76,35.18,279,793,+0.082
51,52,52,Todd Fischer,104,35.07,445,1269,-0.004
52,53,53,Kirk Triplett,88,34.91,318,911,-0.053
53,54,54,Justin Leonard,90,34.84,317,910,-0.041
54,55,55,Skip Kendall,99,34.74,378,1088,-0.005
55,56,56,Dudley Hart,60,34.69,221,637,+0.032
56,57,57,Billy Andrade,104,34.55,437,1265,+0.032
57,58,58,Steve Stricker,81,34.47,324,940,-0.043
58,59,59,Billy Mayfair,109,33.96,436,1284,+0.064
59,60,60,Cliff Kresge,89,33.91,350,1032,+0.040
60,61,61,Rocco Mediate,53,33.81,164,485,-0.018
61,62,62,Bob Tway,90,33.59,310,923,+0.016
62,63,63,Zach Johnson,109,33.58,414,1233,-0.024
63,64,64,Blaine McCallister,68,33.45,283,846,+0.085
64,65,65,Kent Jones,99,33.14,396,1195,-0.018
65,66,66,Stewart Cink,103,33.03,364,1102,-0.074
66,67,67,Mark Wilson,62,32.91,261,793,+0.004
67,68,68,Duffy Waldorf,79,32.76,267,815,+0.007
68,69,69,Danny Briggs,85,32.72,340,1039,-0.029
69,T70,T70,Ben Crane,92,32.65,366,1121,+0.049
70,T70,T70,Glen Day,101,32.65,398,1219,+0.023
71,T70,T70,Steve Pate,71,32.65,270,827,-0.022
72,73,73,Ben Curtis,56,32.57,186,571,+0.022
73,74,74,Stephen Leaney,84,32.49,258,794,+0.066
74,75,75,Richard Johnson,102,32.42,415,1280,-0.019
75,76,76,K.J. Choi,83,32.26,281,871,+0.064
76,77,77,Corey Pavin,83,32.1,295,919,-0.037
77,78,78,Ken Duke,89,32.09,353,1100,+0.085
78,79,79,David Gossett,57,31.81,223,701,+0.206
79,80,80,Hirofumi Miyase,65,31.75,248,781,+0.109
80,T81,T81,Stephen Ames,97,31.74,351,1106,-0.037
81,T81,T81,Joe Durant,85,31.74,332,1046,-0.069
82,83,83,Bob Estes,73,31.71,221,697,-0.054
83,84,84,Tom Pernice Jr.,103,31.48,373,1185,-0.035
84,85,85,Niclas Fasth,61,31.42,224,713,+0.098
85,86,86,David Toms,80,31.34,252,804,-0.024
86,87,87,Arron Oberholser,77,31.22,266,852,+0.053
87,88,88,Paul Azinger,75,31.06,278,895,+0.094
88,89,89,David Peoples,82,30.98,325,1049,+0.015
89,90,90,David Branshaw,84,30.83,308,999,+0.071
90,91,91,John Riegger,53,30.77,208,676,-0.024
91,92,92,Todd Hamilton,92,30.75,302,982,+0.007
92,93,93,J.L. Lewis,106,30.7,377,1228,+0.053
93,94,94,John Rollins,90,30.59,305,997,-0.030
94,95,95,Lee Janzen,84,30.48,295,968,+0.017
95,96,96,Shaun Micheel,93,30.45,299,982,+0.030
96,97,97,Robert Gamez,103,30.42,379,1246,-0.018
97,98,98,Tom Lehman,70,30.29,242,799,E
98,99,99,Notah Begay III,71,30.15,265,879,+0.053
99,100,100,Greg Chalmers,70,30.07,270,898,+0.063
100,101,101,Kevin Sutherland,86,30.05,278,925,+0.011
101,102,102,Mark Hensby,97,29.73,341,1147,+0.062
102,103,103,Jay Delsing,76,29.69,261,879,+0.069
103,104,104,Danny Ellis,81,29.62,279,942,+0.057
104,105,105,Jay Williamson,100,29.49,368,1248,+0.043
105,106,106,Joe Ogilvie,104,29.44,343,1165,-0.052
106,107,107,John Huston,62,28.93,182,629,E
107,108,108,Craig Perks,75,28.91,255,882,+0.027
108,109,109,Frank Lickliter II,89,28.73,310,1079,-0.003
109,110,110,Aaron Baddeley,87,28.72,305,1062,+0.111
110,111,111,Jeff Brehaut,106,28.65,369,1288,+0.073
111,112,112,Tim Petrovic,111,28.62,344,1202,+0.061
112,113,113,Briny Baird,100,28.32,316,1116,E
113,114,114,Brian Bateman,84,28.15,284,1009,+0.014
114,115,115,D.J. Brigman,79,28.01,265,946,+0.075
115,116,116,Darren Clarke,54,27.94,138,494,-0.087
116,117,117,Steve Elkington,64,27.92,215,770,+0.051
117,118,118,Freddie Jacobson,83,27.86,241,865,+0.046
118,119,119,Tommy Tolles,67,27.84,233,837,+0.094
119,120,120,Ted Purdy,114,27.81,394,1417,-0.028
120,121,121,Matt Kuchar,83,27.7,292,1054,+0.007
121,122,122,Justin Rose,77,27.35,236,863,+0.017
122,123,123,Chad Campbell,100,27.32,294,1076,+0.068
123,124,124,Jason Dufner,79,27.22,270,992,+0.052
124,125,125,Rich Barcelo,67,27.21,222,816,+0.117
125,126,126,Tripp Isenhour,55,27.18,178,655,+0.112
126,127,127,Brent Geiberger,94,27.12,314,1158,+0.032
127,128,128,Grant Waite,79,27.07,255,942,+0.008
128,129,129,Brett Quigley,102,26.39,319,1209,E
129,130,130,Carlos Franco,99,26.15,324,1239,+0.034
