,Driving_Pct._300-320_Measured_RANK THIS WEEK,Driving_Pct._300-320_Measured_RANK LAST WEEK,Driving_Pct._300-320_Measured_PLAYER NAME,Driving_Pct._300-320_Measured_ROUNDS,Driving_Pct._300-320_Measured_%,Driving_Pct._300-320_Measured_TOTAL DRIVES FOR 300-320,Driving_Pct._300-320_Measured_TOTAL DRVS - OVERALL,Driving_Pct._300-320_Measured_RELATIVE TO PAR
30,31,31,Rich Beem,81,28.36,38,134,3.5
31,32,32,Robert Allenby,93,28.29,43,152,3.58
32,33,33,Dennis Paulson,71,28.26,39,138,3.33
33,34,34,Joey Sindelar,100,28.19,53,188,3.49
34,35,35,Roland Thatcher,66,28.03,37,132,3.43
35,36,36,Jason Bohn,98,27.89,53,190,3.51
36,37,37,Adam Scott,55,27.5,22,80,3.5
37,38,38,Tim Herron,84,27.4,40,146,3.73
38,39,39,Brenden Pappas,111,27.36,58,212,3.84
39,40,40,Tom Lehman,70,27.34,35,128,3.46
40,41,41,Jonathan Byrd,85,27.27,42,154,3.67
41,T42,T42,Brett Quigley,102,27.13,51,188,3.8
42,T42,T42,John Senden,99,27.13,51,188,3.27
43,44,44,Rich Barcelo,67,26.92,35,130,3.54
44,45,45,Neal Lancaster,106,26.7,55,206,3.62
45,46,46,Cameron Beckman,99,26.6,50,188,3.42
46,47,47,Briny Baird,100,26.4,47,178,3.6
47,48,48,Vaughn Taylor,84,26.22,43,164,3.63
48,49,49,Mark Calcavecchia,79,26.09,36,138,3.44
49,50,50,Tag Ridings,53,26.0,26,100,3.42
50,51,51,Mathias Grönberg,91,25.3,42,166,3.6
51,52,52,Carl Pettersson,100,24.72,44,178,3.64
52,53,53,Hunter Mahan,94,24.44,44,180,3.5
53,54,54,Rod Pampling,98,24.42,42,172,3.74
54,55,55,Stuart Appleby,84,24.22,31,128,3.58
55,56,56,Jeff Brehaut,106,24.04,50,208,3.42
56,57,57,Steve Lowery,91,23.49,39,166,3.82
57,58,58,Joe Ogilvie,104,23.4,44,188,3.7
58,59,59,Rory Sabbatini,89,23.08,36,156,3.61
59,60,60,D.J. Brigman,79,23.03,35,152,3.26
60,61,61,Greg Chalmers,70,22.86,32,140,3.94
61,62,62,Freddie Jacobson,83,22.79,31,136,3.42
62,63,63,Peter Lonard,68,22.32,25,112,3.64
63,64,64,Stewart Cink,103,22.29,37,166,3.81
64,T65,T65,Arjun Atwal,85,22.22,36,162,3.64
65,T65,T65,Aaron Baddeley,87,22.22,36,162,3.78
66,67,67,Kent Jones,99,22.16,43,194,3.4
67,68,68,Jason Dufner,79,22.15,35,158,3.49
68,69,69,Jesper Parnevik,86,22.02,37,168,3.73
69,70,70,Jay Delsing,76,21.92,32,146,3.31
70,71,71,Daniel Chopra,108,21.57,44,204,3.43
71,72,72,Patrick Sheehan,113,21.5,46,214,3.59
72,73,73,Jay Williamson,100,21.43,42,196,3.43
73,74,74,Pat Perez,102,21.35,41,192,3.2
74,75,75,K.J. Choi,83,21.21,28,132,3.46
75,T76,T76,Craig Barlow,80,21.15,33,156,3.55
76,T76,T76,Brian Bateman,84,21.15,33,156,3.55
77,78,78,Arron Oberholser,77,21.01,29,138,3.76
78,79,79,Darren Clarke,54,20.83,15,72,3.0
79,80,80,Bo Van Pelt,107,20.65,38,184,3.61
80,81,81,Charles Howell III,104,20.59,35,170,3.37
81,82,82,Steve Elkington,64,20.49,25,122,3.28
82,T83,T83,Tommy Armour III,87,20.48,34,166,3.59
83,T83,T83,Joe Durant,85,20.48,34,166,3.24
84,85,85,Ted Purdy,114,20.45,45,220,3.04
85,86,86,Justin Rose,77,20.31,26,128,3.77
86,87,87,Scott McCarron,88,20.24,34,168,3.35
87,88,88,Robert Gamez,103,20.2,40,198,3.43
88,89,89,Tom Pernice Jr.,103,20.0,38,190,3.37
89,90,90,Todd Hamilton,92,19.59,29,148,3.9
90,91,91,Danny Ellis,81,19.48,30,154,3.47
91,92,92,Shaun Micheel,93,19.33,29,150,2.69
92,93,93,Frank Lickliter II,89,19.28,32,166,3.5
93,94,94,Jonathan Kaye,79,19.12,26,136,2.96
94,95,95,Ken Duke,89,18.97,33,174,3.12
95,96,96,J.L. Lewis,106,18.88,37,196,3.22
96,97,97,Woody Austin,94,18.33,33,180,3.24
97,98,98,Chad Campbell,100,18.07,30,166,3.37
98,99,99,Kevin Muncrief,50,18.0,18,100,2.89
99,100,100,Lee Janzen,84,17.95,28,156,2.79
100,101,101,J.P. Hayes,79,17.81,26,146,3.77
101,102,102,John Rollins,90,17.72,28,158,3.18
102,103,103,Stephen Ames,97,17.65,30,170,3.2
103,104,104,Brent Geiberger,94,17.58,32,182,3.19
104,105,105,Tim Petrovic,111,17.53,34,194,3.38
105,106,106,Matt Kuchar,83,17.47,29,166,3.1
106,107,107,Steve Pate,71,17.39,24,138,2.83
107,108,108,Russ Cochran,61,17.21,21,122,3.24
108,T109,T109,Billy Andrade,104,17.16,35,204,2.94
109,T109,T109,Tommy Tolles,67,17.16,23,134,3.09
110,111,111,Bernhard Langer,59,17.02,16,94,3.0
111,112,112,Craig Perks,75,16.91,23,136,2.83
112,113,113,Grant Waite,79,16.88,26,154,2.69
113,114,114,Glen Day,101,16.49,32,194,3.28
114,115,115,José María Olazábal,56,16.3,15,92,3.87
115,116,116,Mark Hensby,97,16.29,29,178,3.86
116,117,117,Justin Leonard,90,16.2,23,142,3.13
117,118,118,Olin Browne,92,15.91,28,176,3.29
118,119,119,Tripp Isenhour,55,15.69,16,102,3.13
119,120,120,David Peoples,82,15.63,25,160,3.08
120,121,121,Kevin Sutherland,86,15.58,24,154,3.13
121,122,122,Scott Simpson,55,15.45,17,110,2.76
122,T123,T123,Matt Gogel,86,15.38,24,156,3.5
123,T123,T123,John Huston,62,15.38,16,104,2.56
124,125,125,Ben Crane,92,15.34,27,176,3.44
125,126,126,Richard Johnson,102,15.2,31,204,3.26
126,127,127,Cliff Kresge,89,15.06,25,166,2.76
127,T128,T128,Alex Cejka,76,15.0,18,120,2.61
128,T128,T128,Shigeki Maruyama,93,15.0,24,160,3.33
129,130,130,Zach Johnson,109,14.95,29,194,3.34
130,131,131,Billy Mayfair,109,14.85,30,202,3.17
131,132,132,Danny Briggs,85,14.81,24,162,2.88
132,T133,T133,Todd Fischer,104,14.71,30,204,3.13
133,T133,T133,Blaine McCallister,68,14.71,20,136,3.0
134,T135,T135,Niclas Fasth,61,14.29,16,112,2.75
135,T135,T135,Hirofumi Miyase,65,14.29,18,126,3.06
136,T135,T135,Dicky Pride,66,14.29,18,126,3.11
137,138,138,David Toms,80,14.17,17,120,2.41
138,139,139,John Riegger,53,14.15,15,106,3.2
139,140,140,Paul Azinger,75,14.08,20,142,2.8
140,141,141,David Gossett,57,14.04,16,114,2.44
141,142,142,Dan Forsman,79,14.0,21,150,2.86
142,143,143,Skip Kendall,99,13.79,24,174,2.75
143,144,144,Rocco Mediate,53,13.64,12,88,2.42
144,145,145,Hidemichi Tanaka,89,13.58,22,162,3.05
145,146,146,Notah Begay III,71,13.43,18,134,2.89
146,147,147,José Coceres,68,13.28,17,128,2.88
147,148,148,Jerry Kelly,113,13.16,25,190,3.36
148,149,149,Dean Wilson,99,13.13,26,198,3.12
149,T150,T150,Dudley Hart,60,12.96,14,108,3.21
150,T150,T150,Gene Sauers,83,12.96,21,162,2.62
151,152,152,Mark Wilson,62,12.9,16,124,3.0
152,153,153,David Branshaw,84,12.8,21,164,2.48
153,154,154,Stephen Leaney,84,12.7,16,126,3.38
154,155,155,Duffy Waldorf,79,12.69,17,134,2.29
155,156,156,Brian Gay,96,12.5,23,184,3.22
156,T157,T157,Tim Clark,84,12.16,18,148,3.17
157,T157,T157,Kirk Triplett,88,12.16,18,148,3.44
158,159,159,Luke Donald,72,12.12,16,132,3.13
159,160,160,Steve Stricker,81,11.84,18,152,3.44
160,161,161,Bart Bryant,73,11.59,16,138,2.63
161,162,162,Scott Verplank,92,11.33,17,150,2.82
162,163,163,Steve Flesch,109,11.24,20,178,3.0
163,164,164,Scott Hoch,52,10.87,10,92,3.1
164,T165,T165,Brad Faxon,94,10.67,16,150,3.5
165,T165,T165,Jeff Sluman,98,10.67,19,178,2.42
166,167,167,Spike McRoy,93,10.59,18,170,2.39
167,168,168,Heath Slocum,92,10.23,18,176,2.67
168,169,169,Bob Estes,73,10.17,12,118,3.33
169,170,170,Guy Boros,64,10.16,13,128,2.0
170,171,171,Kevin Na,100,9.9,19,192,2.47
171,172,172,Len Mattiace,75,9.59,14,146,2.43
172,173,173,Ben Curtis,56,9.52,8,84,1.25
173,174,174,Jeff Maggert,60,9.26,10,108,2.0
174,175,175,Craig Parry,52,9.21,7,76,1.86
175,176,176,Mike Weir,75,9.02,11,122,1.64
176,T177,T177,David Morland IV,73,8.45,12,142,1.75
177,T177,T177,Bob Tway,90,8.45,12,142,1.67
178,T179,T179,David Frost,78,8.33,13,156,1.62
179,T179,T179,Chris Riley,78,8.33,10,120,3.5
180,181,181,Robert Damron,92,8.15,15,184,1.33
181,182,182,Bob Burns,88,8.14,14,172,2.57
182,183,183,Omar Uresti,85,7.83,13,166,1.69
183,T184,T184,Pat Bates,99,7.22,14,194,1.14
184,T184,T184,Esteban Toledo,92,7.22,13,180,1.08
185,186,186,Craig Bowden,83,6.79,11,162,1.45
186,187,187,Chris DiMarco,105,6.71,11,164,1.73
187,188,188,Tom Byrum,83,6.49,10,154,2.3
188,189,189,John Cook,57,5.66,6,106,1.67
189,190,190,Jay Haas,84,5.38,7,130,2.14
190,191,191,Mark Brooks,72,5.3,7,132,2.57
191,192,192,Loren Roberts,81,4.67,7,150,1.86
192,193,193,Corey Pavin,83,4.0,6,150,-0.83
193,194,194,Nick Price,51,3.95,3,76,-0.67
194,195,195,Fred Funk,97,2.27,4,176,-2.25
195,196,196,Mark O'Meara,58,2.08,2,96,-4.0
