,Driving_Pct._280-300_All_Drives_RANK THIS WEEK,Driving_Pct._280-300_All_Drives_RANK LAST WEEK,Driving_Pct._280-300_All_Drives_PLAYER NAME,Driving_Pct._280-300_All_Drives_ROUNDS,Driving_Pct._280-300_All_Drives_%,Driving_Pct._280-300_All_Drives_TOTAL DRIVES FOR 280-300,Driving_Pct._280-300_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._280-300_All_Drives_RELATIVE TO PAR
0,1,1,Darren Clarke,54,39.07,193,494,-0.031
1,2,2,Mathias Grönberg,91,38.68,393,1016,-0.081
2,3,3,Craig Barlow,80,38.41,368,958,-0.120
3,4,4,Woody Austin,94,37.92,438,1155,-0.068
4,5,5,Pat Perez,102,37.64,449,1193,-0.087
5,6,6,Neal Lancaster,106,37.03,477,1288,-0.073
6,7,7,Carl Pettersson,100,36.3,392,1080,-0.110
7,8,8,Roland Thatcher,66,36.08,302,837,-0.026
8,9,9,Kevin Sutherland,86,35.89,332,925,-0.087
9,10,10,Tom Carter,113,35.84,476,1328,-0.017
10,11,11,Rod Pampling,98,35.81,385,1075,-0.094
11,T12,T12,Arjun Atwal,85,35.56,367,1032,-0.046
12,T12,T12,Arron Oberholser,77,35.56,303,852,-0.046
13,14,14,Brian Kortan,65,35.49,280,789,+0.014
14,15,15,Jeff Brehaut,106,35.48,457,1288,-0.072
15,16,16,Grant Waite,79,35.46,334,942,-0.027
16,17,17,Mark Calcavecchia,79,35.42,289,816,-0.048
17,18,18,John Senden,99,35.37,422,1193,-0.083
18,19,19,Tommy Tolles,67,35.36,296,837,-0.057
19,20,20,Danny Ellis,81,35.35,333,942,-0.087
20,21,21,Craig Perks,75,35.26,311,882,-0.016
21,22,22,Rory Sabbatini,89,35.22,367,1042,-0.084
22,23,23,Freddie Jacobson,83,35.03,303,865,-0.135
23,24,24,John Rollins,90,35.01,349,997,-0.095
24,25,25,Joe Durant,85,34.99,366,1046,-0.085
25,26,26,Hunter Mahan,94,34.88,399,1144,-0.070
26,27,27,David Gossett,57,34.81,244,701,-0.016
27,28,28,Jason Dufner,79,34.58,343,992,-0.044
28,29,29,Rich Beem,81,34.51,293,849,-0.044
29,30,30,Cameron Beckman,99,34.45,412,1196,-0.141
30,31,31,Robert Allenby,93,34.44,342,993,-0.006
31,32,32,Stephen Ames,97,34.36,380,1106,-0.139
32,33,33,Kenny Perry,79,34.34,296,862,-0.111
33,34,34,Sergio Garcia,65,34.33,241,702,-0.087
34,35,35,Phil Mickelson,83,34.27,256,747,-0.078
35,36,36,Brent Geiberger,94,34.2,396,1158,-0.111
36,37,37,Justin Rose,77,34.18,295,863,-0.153
37,T38,T38,Robert Gamez,103,34.11,425,1246,-0.071
38,T38,T38,Patrick Sheehan,113,34.11,471,1381,-0.068
39,40,40,Tripp Isenhour,55,34.05,223,655,-0.072
40,41,41,Ryan Palmer,103,34.03,421,1237,-0.029
41,42,42,Notah Begay III,71,34.02,299,879,-0.164
42,43,43,Duffy Waldorf,79,33.99,277,815,-0.155
43,44,44,Deane Pappas,72,33.94,297,875,-0.071
44,45,45,K.J. Choi,83,33.87,295,871,-0.085
45,46,46,John Riegger,53,33.73,228,676,-0.105
46,47,47,Tim Petrovic,111,33.69,405,1202,-0.091
47,48,48,Jesper Parnevik,86,33.66,343,1019,-0.122
48,T49,T49,Jason Bohn,98,33.63,409,1216,-0.061
49,T49,T49,Jonathan Byrd,85,33.63,337,1002,-0.068
50,51,51,Dudley Hart,60,33.59,214,637,-0.084
51,52,52,Ernie Els,62,33.45,194,580,-0.129
52,53,53,Peter Lonard,68,33.33,252,756,-0.056
53,54,54,Shaun Micheel,93,33.3,327,982,-0.073
54,55,55,Joey Sindelar,100,33.22,407,1225,-0.027
55,56,56,Ted Purdy,114,33.1,469,1417,-0.085
56,57,57,Zach Johnson,109,33.09,408,1233,-0.078
