,Round_5_Scoring_Average_RANK THIS WEEK,Round_5_Scoring_Average_RANK LAST WEEK,Round_5_Scoring_Average_PLAYER NAME,Round_5_Scoring_Average_AVG,Round_5_Scoring_Average_TOTAL STROKES,Round_5_Scoring_Average_TOTAL ROUNDS
0,T1,T1,Robert Gamez,61.0,61,1
1,T1,T1,Davis Love III,61.0,61,1
2,T3,T3,John Cook,65.0,130,2
3,T3,T3,Joe Durant,65.0,65,1
4,T3,T3,Brad Faxon,65.0,65,1
5,T3,T3,Jay Haas,65.0,65,1
6,T7,T7,Mark Calcavecchia,66.0,66,1
7,T7,T7,Kevin Johnson,66.0,66,1
8,T7,T7,Craig Kanada,66.0,66,1
9,T7,T7,Tom Lehman,66.0,66,1
10,T7,T7,Frank Lickliter II,66.0,66,1
11,T7,T7,Shigeki Maruyama,66.0,66,1
12,T7,T7,Billy Mayfair,66.0,132,2
13,T7,T7,Chris Perry,66.0,66,1
14,T7,T7,Kenny Perry,66.0,66,1
15,T7,T7,Loren Roberts,66.0,66,1
16,T7,T7,Joey Sindelar,66.0,66,1
17,T7,T7,Kaname Yokoo,66.0,66,1
18,19,19,Jason Gore,66.5,133,2
19,T20,T20,Stuart Appleby,67.0,134,2
20,T20,T20,Cameron Beckman,67.0,134,2
21,T20,T20,Stewart Cink,67.0,67,1
22,T20,T20,John Daly,67.0,67,1
23,T20,T20,Steve Flesch,67.0,67,1
24,T20,T20,Jim Furyk,67.0,67,1
25,T20,T20,Brent Geiberger,67.0,67,1
26,T20,T20,Mathew Goggin,67.0,67,1
27,T20,T20,Charles Howell III,67.0,67,1
28,T20,T20,Jerry Kelly,67.0,67,1
29,T20,T20,J.L. Lewis,67.0,67,1
30,T20,T20,Chris Riley,67.0,67,1
31,T20,T20,Scott Verplank,67.0,134,2
32,T20,T20,Mark Wiebe,67.0,67,1
33,T34,T34,Paul Stankowski,67.5,135,2
34,T34,T34,Kevin Sutherland,67.5,135,2
35,T34,T34,Ted Tryba,67.5,135,2
36,T37,T37,Woody Austin,68.0,68,1
37,T37,T37,Bob Estes,68.0,136,2
38,T37,T37,Robin Freeman,68.0,136,2
39,T37,T37,Brian Gay,68.0,68,1
40,T37,T37,Greg Kraft,68.0,68,1
41,T37,T37,Jeff Maggert,68.0,136,2
42,T37,T37,Joe Ogilvie,68.0,136,2
43,T37,T37,Hal Sutton,68.0,68,1
44,T37,T37,David Toms,68.0,68,1
45,T37,T37,Bob Tway,68.0,136,2
46,T47,T47,Fred Funk,68.5,137,2
47,T47,T47,Skip Kendall,68.5,137,2
48,T49,T49,Glen Day,69.0,138,2
49,T49,T49,Brad Elder,69.0,69,1
50,T49,T49,Harrison Frazar,69.0,69,1
51,T49,T49,David Frost,69.0,69,1
52,T49,T49,Matt Gogel,69.0,69,1
53,T49,T49,Brandt Jobe,69.0,69,1
54,T49,T49,José María Olazábal,69.0,69,1
55,T49,T49,Jeff Sluman,69.0,69,1
56,T49,T49,Garrett Willis,69.0,69,1
57,T58,T58,Scott McCarron,69.5,139,2
58,T58,T58,Brian Wilson,69.5,139,2
59,T60,T60,Steve Allan,70.0,70,1
60,T60,T60,Robert Allenby,70.0,140,2
61,T60,T60,Chris DiMarco,70.0,70,1
62,T60,T60,Joel Edwards,70.0,70,1
63,T60,T60,Justin Leonard,70.0,140,2
64,T60,T60,Bob May,70.0,70,1
65,T60,T60,Spike McRoy,70.0,70,1
66,T60,T60,Rory Sabbatini,70.0,140,2
67,T60,T60,Scott Simpson,70.0,70,1
68,T60,T60,Steve Stricker,70.0,70,1
69,T60,T60,Kirk Triplett,70.0,140,2
70,T60,T60,Grant Waite,70.0,70,1
71,T72,T72,Jay Don Blake,70.5,141,2
72,T72,T72,Robert Damron,70.5,141,2
73,T72,T72,Andrew McLardy,70.5,141,2
74,T72,T72,David Morland IV,70.5,141,2
75,T72,T72,Tom Pernice Jr.,70.5,141,2
76,T77,T77,Stephen Ames,71.0,142,2
77,T77,T77,Paul Azinger,71.0,71,1
78,T77,T77,Jim Carter,71.0,71,1
79,T77,T77,Paul Goydos,71.0,71,1
80,T77,T77,Donnie Hammond,71.0,71,1
81,T77,T77,Lee Janzen,71.0,142,2
82,T77,T77,Pete Jordan,71.0,71,1
83,T77,T77,Neal Lancaster,71.0,71,1
84,T77,T77,Ian Leggatt,71.0,71,1
85,T77,T77,Andrew Magee,71.0,71,1
86,T77,T77,Blaine McCallister,71.0,71,1
87,T77,T77,Jesper Parnevik,71.0,71,1
88,T77,T77,Craig Parry,71.0,71,1
89,T77,T77,Carl Paulson,71.0,71,1
90,T77,T77,David Peoples,71.0,71,1
91,92,92,Olin Browne,71.5,143,2
92,T93,T93,Billy Andrade,72.0,72,1
93,T93,T93,Mark Brooks,72.0,72,1
94,T93,T93,Jeff Hart,72.0,72,1
95,T93,T93,J.J. Henry,72.0,72,1
96,T93,T93,Shaun Micheel,72.0,72,1
97,T98,T98,Russ Cochran,72.5,145,2
98,T98,T98,Fred Couples,72.5,145,2
99,T100,T100,Tripp Isenhour,73.0,73,1
100,T100,T100,Michael Muehr,73.0,73,1
101,T102,T102,Greg Chalmers,73.5,147,2
102,T102,T102,Jonathan Kaye,73.5,147,2
103,T104,T104,Rich Beem,74.0,74,1
104,T104,T104,Bob Burns,74.0,74,1
105,T104,T104,José Coceres,74.0,74,1
106,T104,T104,David Duval,74.0,74,1
107,T104,T104,Brian Henninger,74.0,74,1
108,T109,T109,Fulton Allem,75.0,75,1
109,T109,T109,Chris Smith,75.0,75,1
110,111,111,Tom Byrum,76.0,76,1
