,Front_9_Par_4_Scoring_Average_RANK THIS WEEK,Front_9_Par_4_Scoring_Average_RANK LAST WEEK,Front_9_Par_4_Scoring_Average_PLAYER NAME,Front_9_Par_4_Scoring_Average_ROUNDS,Front_9_Par_4_Scoring_Average_AVG,Front_9_Par_4_Scoring_Average_TOTAL STROKES,Front_9_Par_4_Scoring_Average_TOTAL HOLES
0,T1,T1,Davis Love III,75,3.93,1562,397
1,T1,T1,Phil Mickelson,85,3.93,1708,435
2,T3,T3,Cameron Beckman,103,3.94,2019,512
3,T3,T3,John Daly,84,3.94,1707,433
4,T5,T5,Donnie Hammond,51,3.95,1022,259
5,T5,T5,Bernhard Langer,62,3.95,1227,311
6,T5,T5,Scott McCarron,98,3.95,1973,499
7,T5,T5,Nick Price,74,3.95,1559,395
8,T5,T5,Scott Verplank,99,3.95,2034,515
9,T10,T10,Brad Faxon,95,3.96,1800,454
10,T10,T10,Sergio Garcia,64,3.96,1280,323
11,T10,T10,Tom Lehman,82,3.96,1621,409
12,T10,T10,Brett Quigley,67,3.96,1279,323
13,T14,T14,Bob Estes,91,3.97,1839,463
14,T14,T14,Jim Furyk,88,3.97,1854,467
15,T14,T14,Scott Hoch,84,3.97,1699,428
16,T14,T14,Billy Mayfair,102,3.97,2061,519
17,T14,T14,Chris Riley,104,3.97,2077,523
18,T14,T14,Jeff Sluman,106,3.97,2135,538
19,T14,T14,Brian Watts,56,3.97,1147,289
20,T21,T21,Robert Allenby,108,3.98,2226,559
21,T21,T21,Craig Barlow,74,3.98,1494,375
22,T21,T21,Marco Dawson,57,3.98,1125,283
23,T21,T21,David Duval,78,3.98,1542,387
24,T21,T21,Charles Howell III,89,3.98,1745,438
25,T21,T21,Jeff Maggert,84,3.98,1756,441
26,T21,T21,Rocco Mediate,69,3.98,1468,369
27,T21,T21,Kenny Perry,94,3.98,1837,462
28,T21,T21,Jerry Smith,95,3.98,1967,494
29,T21,T21,Mike Sposa,96,3.98,1904,478
30,T31,T31,John Cook,91,3.99,1823,457
31,T31,T31,Chris DiMarco,108,3.99,2155,540
32,T31,T31,Joel Edwards,99,3.99,2042,512
33,T31,T31,Justin Leonard,106,3.99,2085,522
34,T31,T31,Hal Sutton,96,3.99,2034,510
