,Par_3_Performance_RANK THIS WEEK,Par_3_Performance_RANK LAST WEEK,Par_3_Performance_PLAYER NAME,Par_3_Performance_ROUNDS,Par_3_Performance_STATUS,Par_3_Performance_PAR 3 AVG,Par_3_Performance_TOTAL PAR
0,1,1,Scott Verplank,99,-20,2.95,1158
1,2,2,Stewart Cink,102,-17,2.96,1155
2,3,3,Bob Tway,109,-15,2.97,1290
3,4,4,Stephen Ames,88,-12,2.96,1014
4,5,5,Tiger Woods,76,-10,2.97,903
5,T6,T6,Jay Don Blake,100,-9,2.98,1173
6,T6,T6,Scott McCarron,98,-9,2.98,1137
7,8,8,Davis Love III,75,-6,2.98,903
8,T9,T9,Brent Geiberger,84,-5,2.98,966
9,T9,T9,Jeff Sluman,106,-5,2.99,1266
10,T11,T11,Chris DiMarco,108,-3,2.99,1227
11,T11,T11,Jay Haas,75,-3,2.99,885
12,T11,T11,Nick Price,74,-3,2.99,888
13,14,14,Brett Quigley,67,-2,2.99,771
14,T15,T15,Brad Faxon,95,-1,3.0,1041
15,T15,T15,Michael Muehr,94,-1,3.0,1119
16,T17,T17,Mark Brooks,88,E,3.0,1065
17,T17,T17,Glen Hnatiuk,104,E,3.0,1221
18,T17,T17,Loren Roberts,84,E,3.0,1014
19,T17,T17,Kirk Triplett,88,E,3.0,993
20,T21,T21,John Cook,91,+1,3.0,1062
21,T21,T21,Jim Furyk,88,+1,3.0,1050
22,T23,T23,Bob Estes,91,+2,3.01,1062
23,T23,T23,Bernhard Langer,62,+2,3.01,735
24,T25,T25,Fred Funk,118,+3,3.01,1410
25,T25,T25,Kenny Perry,94,+3,3.01,1086
26,T25,T25,David Toms,100,+3,3.01,1149
27,T28,T28,Glen Day,89,+4,3.01,1029
28,T28,T28,Ernie Els,70,+4,3.02,708
29,T28,T28,José María Olazábal,51,+4,3.02,573
30,T28,T28,Corey Pavin,72,+4,3.01,855
31,T32,T32,Tom Scherrer,69,+5,3.02,789
32,T32,T32,Brent Schwarzrock,63,+5,3.02,765
33,T34,T34,Donnie Hammond,51,+6,3.03,633
34,T34,T34,Tim Herron,97,+6,3.02,1107
35,T34,T34,Kevin Sutherland,101,+6,3.02,1185
36,T34,T34,Brian Watts,56,+6,3.03,684
37,T38,T38,Mark Calcavecchia,81,+7,3.02,957
38,T38,T38,Sergio Garcia,64,+7,3.03,723
39,T38,T38,Jesper Parnevik,91,+7,3.02,1083
40,41,41,Charles Howell III,89,+8,3.02,1032
41,T42,T42,Cameron Beckman,103,+9,3.02,1209
42,T42,T42,"David Berganio, Jr.",76,+9,3.03,879
43,T42,T42,Scott Simpson,73,+9,3.03,894
44,T45,T45,Paul Azinger,79,+10,3.03,945
45,T45,T45,Dan Forsman,81,+10,3.03,951
46,T45,T45,Harrison Frazar,88,+10,3.03,1029
47,T45,T45,David Frost,87,+10,3.03,1050
48,T45,T45,Vijay Singh,98,+10,3.03,1095
49,T45,T45,Mike Weir,86,+10,3.03,1023
50,T51,T51,Fred Couples,68,+11,3.04,822
51,T51,T51,Paul Goydos,86,+11,3.03,1026
52,T51,T51,Skip Kendall,111,+11,3.03,1317
53,T51,T51,Andrew McLardy,75,+11,3.04,909
54,T51,T51,John Riegger,86,+11,3.03,1023
55,T56,T56,Lee Janzen,96,+12,3.03,1110
56,T56,T56,Phil Mickelson,85,+12,3.04,975
57,T56,T56,Willie Wood,52,+12,3.06,633
58,T59,T59,Joel Edwards,99,+13,3.03,1203
59,T59,T59,Scott Hoch,84,+13,3.04,1023
60,T59,T59,Jim McGovern,66,+13,3.05,771
61,T59,T59,Craig Parry,68,+13,3.05,756
62,T59,T59,David Peoples,96,+13,3.03,1128
63,T64,T64,Brandel Chamblee,77,+14,3.05,927
64,T64,T64,José Coceres,60,+14,3.06,684
65,T64,T64,Richie Coughlan,66,+14,3.05,807
66,T64,T64,Dudley Hart,80,+14,3.05,891
67,T64,T64,Pete Jordan,105,+14,3.03,1254
68,T64,T64,Rocco Mediate,69,+14,3.05,822
69,T64,T64,Dennis Paulson,75,+14,3.05,879
70,T64,T64,Grant Waite,78,+14,3.05,918
71,T64,T64,Mark Wiebe,62,+14,3.06,756
72,T73,T73,Olin Browne,99,+15,3.04,1161
73,T73,T73,K.J. Choi,95,+15,3.04,1119
74,T73,T73,Marco Dawson,57,+15,3.06,696
75,T73,T73,Joe Durant,80,+15,3.05,966
76,T73,T73,Tom Lehman,82,+15,3.05,927
77,T73,T73,Chris Perry,80,+15,3.05,954
78,T73,T73,Chris Smith,101,+15,3.04,1185
79,T80,T80,Fulton Allem,56,+16,3.07,678
80,T80,T80,Russ Cochran,76,+16,3.05,882
81,T80,T80,Danny Ellis,76,+16,3.05,921
82,T80,T80,Jeff Julian,55,+16,3.07,669
83,T80,T80,Jay Williamson,92,+16,3.04,1092
84,T85,T85,Doug Barron,62,+17,3.07,753
85,T85,T85,Jeff Hart,87,+17,3.05,1035
86,T85,T85,J.J. Henry,86,+17,3.05,1023
87,T85,T85,Shigeki Maruyama,98,+17,3.04,1140
88,T85,T85,Bob May,86,+17,3.05,963
89,T85,T85,Esteban Toledo,116,+17,3.04,1386
90,T91,T91,Jim Carter,103,+18,3.05,1200
91,T91,T91,Jeff Maggert,84,+18,3.05,1017
92,T91,T91,Mark O'Meara,69,+18,3.07,783
93,94,94,Michael Clark II,87,+19,3.06,1020
94,T95,T95,Tom Byrum,85,+20,3.06,1035
95,T95,T95,Greg Chalmers,92,+20,3.06,1074
96,T95,T95,Matt Gogel,83,+20,3.06,978
97,T95,T95,J.P. Hayes,76,+20,3.06,927
98,T95,T95,John Huston,64,+20,3.08,711
99,T95,T95,Tripp Isenhour,92,+20,3.06,1083
100,T95,T95,Craig Kanada,80,+20,3.06,945
101,T95,T95,J.L. Lewis,108,+20,3.05,1278
102,T95,T95,"Dave Stockton, Jr.",61,+20,3.08,750
103,T95,T95,Hal Sutton,96,+20,3.05,1137
104,T105,T105,Paul Gow,79,+21,3.07,909
105,T105,T105,Hunter Haas,78,+21,3.07,921
106,T105,T105,Ian Leggatt,84,+21,3.06,1020
107,T105,T105,Justin Leonard,106,+21,3.05,1185
108,T105,T105,Craig Perks,78,+21,3.07,927
109,T110,T110,Craig Barlow,74,+22,3.08,879
110,T110,T110,Ben Bates,53,+22,3.1,645
111,T110,T110,Ronnie Black,51,+22,3.11,621
112,T110,T110,Brian Gay,114,+22,3.05,1350
113,T110,T110,Blaine McCallister,80,+22,3.07,978
114,T110,T110,Ted Tryba,110,+22,3.05,1290
115,T116,T116,Bill Glasson,69,+23,3.09,780
116,T116,T116,Mark Hensby,71,+23,3.08,861
117,T116,T116,Dicky Pride,78,+23,3.07,951
118,T116,T116,Joey Sindelar,69,+23,3.09,807
119,T120,T120,David Duval,78,+25,3.09,873
120,T120,T120,Kent Jones,74,+25,3.08,900
121,T120,T120,Steve Lowery,100,+25,3.07,1152
122,T120,T120,Len Mattiace,98,+25,3.07,1143
123,T120,T120,Billy Mayfair,102,+25,3.06,1206
124,T120,T120,Geoff Ogilvy,60,+25,3.1,723
125,T120,T120,Jean Van de Velde,52,+25,3.14,543
126,T127,T127,Steve Elkington,64,+26,3.11,735
127,T127,T127,Edward Fryatt,93,+26,3.07,1059
128,T127,T127,Kelly Grunewald,66,+26,3.1,801
129,T127,T127,Franklin Langham,63,+26,3.11,735
130,T127,T127,Sean Murphy,70,+26,3.09,855
131,T127,T127,Tom Pernice Jr.,106,+26,3.06,1239
132,T127,T127,Steve Stricker,73,+26,3.1,798
133,T127,T127,Chris Tidland,83,+26,3.08,963
134,135,135,Briny Baird,106,+27,3.06,1254
135,T136,T136,Robert Allenby,108,+28,3.07,1266
136,T136,T136,Tommy Armour III,93,+28,3.08,1110
137,T136,T136,Spike McRoy,95,+28,3.08,1113
138,T139,T139,Per-Ulrik Johansson,82,+29,3.09,963
139,T139,T139,Jerry Kelly,104,+29,3.07,1233
140,T139,T139,Lee Porter,93,+29,3.08,1095
141,T139,T139,Chris Riley,104,+29,3.07,1209
142,T139,T139,Jerry Smith,95,+29,3.08,1158
143,T139,T139,Tommy Tolles,89,+29,3.08,1044
144,T145,T145,Bradley Hughes,96,+30,3.08,1143
145,T145,T145,Jonathan Kaye,116,+30,3.07,1365
146,T145,T145,Frank Nobilo,91,+30,3.08,1080
147,T145,T145,Duffy Waldorf,77,+30,3.11,852
148,149,149,Ben Ferguson,76,+31,3.1,897
149,T150,T150,Bob Burns,92,+32,3.09,1083
150,T150,T150,Steve Flesch,112,+32,3.08,1278
151,T150,T150,Robin Freeman,105,+32,3.08,1251
152,T150,T150,Frank Lickliter II,102,+32,3.08,1245
153,T150,T150,Larry Mize,76,+32,3.11,903
154,T150,T150,Joe Ogilvie,110,+32,3.07,1317
155,T150,T150,Paul Stankowski,91,+32,3.09,1065
156,T157,T157,Scott Dunlap,80,+33,3.1,951
157,T157,T157,Jason Gore,82,+33,3.1,972
158,T157,T157,Steve Jones,75,+33,3.12,855
159,T157,T157,Neal Lancaster,107,+33,3.08,1281
160,T157,T157,Brian Wilson,88,+33,3.09,1047
161,T162,T162,Jeff Brehaut,80,+34,3.11,933
162,T162,T162,Brad Elder,111,+34,3.08,1329
163,T162,T162,Carl Paulson,93,+34,3.09,1116
164,T162,T162,Rocky Walcher,59,+34,3.14,717
165,T166,T166,Mike Sposa,96,+35,3.09,1119
166,T166,T166,Garrett Willis,88,+35,3.1,1047
167,T168,T168,Cliff Kresge,84,+36,3.11,999
168,T168,T168,Steve Pate,89,+36,3.1,1047
169,T168,T168,Rory Sabbatini,73,+36,3.13,822
170,171,171,Keith Clearwater,62,+37,3.15,753
171,T172,T172,Robert Damron,91,+38,3.1,1110
172,T172,T172,Gary Nicklaus,96,+38,3.1,1146
173,T174,T174,Billy Andrade,82,+39,3.12,945
174,T174,T174,Robert Gamez,59,+39,3.16,723
175,T174,T174,Brian Henninger,81,+39,3.12,957
176,T174,T174,Gabriel Hjertstedt,76,+39,3.13,918
177,T174,T174,Brandt Jobe,96,+39,3.1,1146
178,T174,T174,Shaun Micheel,103,+39,3.1,1215
179,180,180,Jimmy Green,94,+40,3.11,1122
180,T181,T181,Steve Allan,88,+41,3.12,1044
181,T181,T181,Carlos Franco,87,+41,3.12,1044
182,T183,T183,Rich Beem,91,+44,3.12,1086
183,T183,T183,Doug Dunakey,83,+44,3.13,987
184,T185,T185,John Daly,84,+46,3.14,987
185,T185,T185,Andrew Magee,97,+46,3.12,1140
186,T187,T187,Stuart Appleby,105,+47,3.12,1182
187,T187,T187,David Morland IV,88,+47,3.13,1047
188,189,189,Kaname Yokoo,81,+50,3.15,975
189,T190,T190,Woody Austin,99,+51,3.13,1158
190,T190,T190,Kevin Johnson,93,+51,3.14,1113
191,192,192,Greg Kraft,105,+55,3.13,1236
192,193,193,Jeremy Anderson,69,+57,3.2,837
193,194,194,Mathew Goggin,96,+60,3.16,1128
