,Back_9_Round_1_Scoring_Average_RANK THIS WEEK,Back_9_Round_1_Scoring_Average_RANK LAST WEEK,Back_9_Round_1_Scoring_Average_PLAYER NAME,Back_9_Round_1_Scoring_Average_AVG,Back_9_Round_1_Scoring_Average_TOTAL STROKES,Back_9_Round_1_Scoring_Average_TOTAL ROUNDS
0,1,1,Chris DiMarco,34.19,923,27
1,2,2,Scott Verplank,34.36,859,25
2,3,3,Tiger Woods,34.37,653,19
3,4,4,Brian Watts,34.38,550,16
4,T5,T5,John Cook,34.39,791,23
5,T5,T5,Jonathan Kaye,34.39,1066,31
6,7,7,Ernie Els,34.41,585,17
7,8,8,Brett Quigley,34.47,655,19
8,9,9,Davis Love III,34.5,690,20
9,10,10,Bob Estes,34.54,829,24
10,11,11,Phil Mickelson,34.55,760,22
11,12,12,Scott McCarron,34.58,830,24
12,13,13,Sergio Garcia,34.59,588,17
13,14,14,Kenny Perry,34.61,796,23
14,15,15,Vijay Singh,34.63,831,24
15,T16,T16,David Duval,34.68,659,19
16,T16,T16,Mike Sposa,34.68,971,28
17,18,18,Paul Azinger,34.7,694,20
18,19,19,Greg Chalmers,34.72,868,25
19,T20,T20,Brian Gay,34.74,1077,31
20,T20,T20,Brent Geiberger,34.74,799,23
21,22,22,Jesper Parnevik,34.75,834,24
22,T23,T23,Chris Riley,34.79,1009,29
23,T23,T23,Kirk Triplett,34.79,835,24
24,25,25,Jerry Kelly,34.8,1044,30
25,26,26,David Toms,34.81,905,26
26,27,27,Larry Mize,34.87,802,23
27,T28,T28,Scott Hoch,34.88,837,24
28,T28,T28,Shigeki Maruyama,34.88,907,26
29,30,30,Jay Don Blake,34.9,1012,29
30,31,31,Paul Stankowski,34.92,873,25
31,T32,T32,Tom Lehman,34.95,734,21
32,T32,T32,Jim McGovern,34.95,699,20
33,T34,T34,Stuart Appleby,34.96,944,27
34,T34,T34,Hal Sutton,34.96,874,25
35,T36,T36,Brad Faxon,35.0,840,24
36,T36,T36,Willie Wood,35.0,560,16
37,38,38,Robert Allenby,35.04,981,28
38,39,39,Mark Calcavecchia,35.05,771,22
39,40,40,Bernhard Langer,35.06,561,16
40,41,41,Harrison Frazar,35.08,842,24
41,42,42,Brent Schwarzrock,35.1,702,20
42,T43,T43,Jim Carter,35.11,948,27
43,T43,T43,Stewart Cink,35.11,948,27
44,45,45,Brad Elder,35.12,1194,34
45,T46,T46,Olin Browne,35.14,1019,29
46,T46,T46,Steve Pate,35.14,984,28
47,T48,T48,Tim Herron,35.15,949,27
48,T48,T48,Chris Tidland,35.15,949,27
49,T50,T50,Jim Furyk,35.17,844,24
50,T50,T50,Charles Howell III,35.17,809,23
51,T50,T50,Mike Weir,35.17,809,23
52,53,53,Fred Funk,35.19,1126,32
53,T54,T54,Briny Baird,35.2,1056,30
54,T54,T54,Jay Haas,35.2,704,20
55,T56,T56,Stephen Ames,35.21,845,24
56,T56,T56,Brian Henninger,35.21,986,28
57,T58,T58,Steve Stricker,35.22,634,18
58,T58,T58,Ted Tryba,35.22,1127,32
59,60,60,Spike McRoy,35.23,1057,30
60,61,61,Frank Nobilo,35.26,952,27
61,62,62,Glen Day,35.27,917,26
62,63,63,Frank Lickliter II,35.28,1023,29
63,64,64,José Coceres,35.29,600,17
64,T65,T65,Joel Edwards,35.3,1059,30
65,T65,T65,Carlos Franco,35.3,953,27
66,T65,T65,Nick Price,35.3,706,20
67,68,68,Esteban Toledo,35.31,1236,35
68,69,69,Chris Smith,35.32,989,28
69,T70,T70,Billy Andrade,35.35,919,26
70,T70,T70,J.P. Hayes,35.35,813,23
71,T70,T70,John Riegger,35.35,919,26
72,73,73,Cameron Beckman,35.36,990,28
73,74,74,Fred Couples,35.37,672,19
74,T75,T75,Paul Gow,35.38,920,26
75,T75,T75,Brandt Jobe,35.38,1026,29
76,T75,T75,Lee Porter,35.38,1026,29
77,T78,T78,John Huston,35.39,637,18
78,T78,T78,Justin Leonard,35.39,991,28
79,T80,T80,Neal Lancaster,35.4,1239,35
80,T80,T80,Tommy Tolles,35.4,1062,30
81,T82,T82,Craig Barlow,35.41,779,22
82,T82,T82,Mark Brooks,35.41,956,27
83,T82,T82,Scott Dunlap,35.41,956,27
84,T82,T82,Edward Fryatt,35.41,1027,29
85,T82,T82,Scott Simpson,35.41,779,22
86,T87,T87,John Daly,35.42,850,24
87,T87,T87,Skip Kendall,35.42,1098,31
88,T89,T89,Mark Hensby,35.43,992,28
89,T89,T89,Billy Mayfair,35.43,992,28
90,T89,T89,Kevin Sutherland,35.43,992,28
91,92,92,Joe Durant,35.44,886,25
92,93,93,Mark O'Meara,35.45,709,20
93,T94,T94,K.J. Choi,35.46,993,28
94,T94,T94,Andrew McLardy,35.46,922,26
95,T96,T96,Jeff Brehaut,35.48,887,25
96,T96,T96,David Frost,35.48,958,27
97,T96,T96,Dudley Hart,35.48,816,23
98,T96,T96,Craig Kanada,35.48,958,27
99,T96,T96,Jeff Maggert,35.48,958,27
100,T96,T96,Mark Wiebe,35.48,816,23
101,T102,T102,Steve Flesch,35.5,1065,30
102,T102,T102,Jason Gore,35.5,994,28
103,T102,T102,Ian Leggatt,35.5,994,28
104,T102,T102,Carl Paulson,35.5,1065,30
105,T102,T102,David Peoples,35.5,1065,30
106,T107,T107,"David Berganio, Jr.",35.52,817,23
107,T107,T107,Brandel Chamblee,35.52,817,23
108,T107,T107,Matt Gogel,35.52,888,25
109,T107,T107,Jeff Sluman,35.52,1030,29
110,111,111,Ronnie Black,35.53,604,17
111,112,112,Tom Byrum,35.56,960,27
112,T113,T113,J.L. Lewis,35.57,1067,30
113,T113,T113,David Morland IV,35.57,996,28
114,T113,T113,Corey Pavin,35.57,747,21
115,116,116,Michael Muehr,35.58,1103,31
116,117,117,Craig Parry,35.6,712,20
117,T118,T118,Per-Ulrik Johansson,35.61,997,28
118,T118,T118,Bob Tway,35.61,997,28
119,120,120,Steve Lowery,35.62,926,26
120,121,121,J.J. Henry,35.63,962,27
121,T122,T122,Russ Cochran,35.64,784,22
122,T122,T122,Bill Glasson,35.64,891,25
123,T124,T124,Tom Pernice Jr.,35.66,1141,32
124,T124,T124,Garrett Willis,35.66,1141,32
125,T126,T126,Ben Bates,35.67,642,18
126,T126,T126,Kaname Yokoo,35.67,963,27
127,128,128,Marco Dawson,35.68,678,19
128,129,129,Fulton Allem,35.7,714,20
129,T130,T130,Blaine McCallister,35.71,1000,28
130,T130,T130,Jay Williamson,35.71,1214,34
131,132,132,Tripp Isenhour,35.72,1036,29
132,T133,T133,Robin Freeman,35.73,1179,33
133,T133,T133,Andrew Magee,35.73,1072,30
134,T133,T133,Grant Waite,35.73,929,26
135,136,136,Lee Janzen,35.75,1001,28
136,137,137,Loren Roberts,35.76,894,25
137,138,138,Glen Hnatiuk,35.77,1073,30
138,T139,T139,Robert Damron,35.78,966,27
139,T139,T139,Jimmy Green,35.78,1145,32
140,T141,T141,Steve Elkington,35.79,680,19
141,T141,T141,José María Olazábal,35.79,501,14
142,T141,T141,Joey Sindelar,35.79,859,24
143,T144,T144,Danny Ellis,35.81,967,27
144,T144,T144,Kelly Grunewald,35.81,967,27
145,T144,T144,Greg Kraft,35.81,1110,31
146,T144,T144,Sean Murphy,35.81,967,27
147,148,148,Rory Sabbatini,35.82,788,22
148,T149,T149,Tommy Armour III,35.83,1075,30
149,T149,T149,Dan Forsman,35.83,860,24
150,T149,T149,Bob May,35.83,824,23
151,T152,T152,Rich Beem,35.87,1076,30
152,T152,T152,Cliff Kresge,35.87,1076,30
153,T154,T154,Mathew Goggin,35.91,1149,32
154,T154,T154,Shaun Micheel,35.91,1185,33
155,T154,T154,Joe Ogilvie,35.91,1185,33
156,157,157,Jeff Hart,35.93,970,27
157,T158,T158,Michael Clark II,35.97,1043,29
158,T158,T158,Bradley Hughes,35.97,1151,32
159,T158,T158,Pete Jordan,35.97,1259,35
160,T161,T161,Richie Coughlan,36.0,900,25
161,T161,T161,Steve Jones,36.0,864,24
162,T161,T161,Dennis Paulson,36.0,864,24
163,T164,T164,Doug Dunakey,36.03,1117,31
164,T164,T164,Kevin Johnson,36.03,1117,31
165,T166,T166,Paul Goydos,36.04,1009,28
166,T166,T166,Kent Jones,36.04,1009,28
167,168,168,Robert Gamez,36.05,793,22
168,T169,T169,Donnie Hammond,36.07,505,14
169,T169,T169,Craig Perks,36.07,1046,29
170,171,171,Chris Perry,36.08,902,25
171,172,172,Woody Austin,36.09,1191,33
172,173,173,Steve Allan,36.1,1083,30
173,174,174,Dicky Pride,36.11,975,27
174,T175,T175,Ben Ferguson,36.14,1048,29
175,T175,T175,Len Mattiace,36.14,1012,28
176,T177,T177,Franklin Langham,36.15,723,20
177,T177,T177,Rocco Mediate,36.15,723,20
178,T177,T177,Gary Nicklaus,36.15,1193,33
179,180,180,Gabriel Hjertstedt,36.17,1049,29
180,181,181,Bob Burns,36.18,1013,28
181,182,182,Jeremy Anderson,36.19,977,27
182,183,183,Jean Van de Velde,36.2,543,15
183,184,184,Jerry Smith,36.26,1124,31
184,185,185,Geoff Ogilvy,36.32,799,22
185,186,186,Keith Clearwater,36.35,836,23
186,187,187,Brian Wilson,36.37,1091,30
187,188,188,Doug Barron,36.4,910,25
188,189,189,"Dave Stockton, Jr.",36.43,765,21
189,190,190,Duffy Waldorf,36.48,912,25
190,191,191,Tom Scherrer,36.5,949,26
191,192,192,Jeff Julian,36.55,804,22
192,193,193,Hunter Haas,36.66,1063,29
193,194,194,Rocky Walcher,37.58,977,26
