,First_Tee_Late_Round_1_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_1_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_1_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_1_Scoring_Average_AVG,First_Tee_Late_Round_1_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_1_Scoring_Average_TOTAL ROUNDS
0,T1,T1,Danny Ellis,65.0,65,1
1,T1,T1,Per-Ulrik Johansson,65.0,65,1
2,3,3,Mike Weir,66.0,66,1
3,T4,T4,Glen Day,67.0,67,1
4,T4,T4,Carlos Franco,67.0,67,1
5,T4,T4,Brian Gay,67.0,67,1
6,T4,T4,Kent Jones,67.0,67,1
7,T4,T4,Shaun Micheel,67.0,67,1
8,T4,T4,Vijay Singh,67.0,134,2
9,T4,T4,Scott Verplank,67.0,67,1
10,11,11,Robin Freeman,67.5,135,2
11,T12,T12,Fulton Allem,68.0,68,1
12,T12,T12,David Duval,68.0,136,2
13,T12,T12,Bob Estes,68.0,136,2
14,T12,T12,Mathew Goggin,68.0,68,1
15,T12,T12,Jeff Hart,68.0,68,1
16,T12,T12,Tim Herron,68.0,68,1
17,T12,T12,Charles Howell III,68.0,68,1
18,T12,T12,Jonathan Kaye,68.0,68,1
19,T12,T12,Neal Lancaster,68.0,68,1
20,T12,T12,Carl Paulson,68.0,68,1
21,T12,T12,Mike Sposa,68.0,136,2
22,T12,T12,Ted Tryba,68.0,68,1
23,T24,T24,John Cook,68.5,137,2
24,T24,T24,Tom Pernice Jr.,68.5,137,2
25,T26,T26,Stuart Appleby,69.0,69,1
26,T26,T26,Chris DiMarco,69.0,69,1
27,T26,T26,David Frost,69.0,69,1
28,T26,T26,Sergio Garcia,69.0,69,1
29,T26,T26,Matt Gogel,69.0,69,1
30,T26,T26,J.L. Lewis,69.0,69,1
31,T26,T26,Bob May,69.0,69,1
32,T26,T26,Frank Nobilo,69.0,69,1
33,T26,T26,Chris Smith,69.0,69,1
34,T26,T26,Chris Tidland,69.0,69,1
35,T26,T26,Bob Tway,69.0,69,1
36,T37,T37,Tommy Armour III,70.0,70,1
37,T37,T37,Woody Austin,70.0,70,1
38,T37,T37,Paul Azinger,70.0,70,1
39,T37,T37,Mark Brooks,70.0,70,1
40,T37,T37,Tom Byrum,70.0,70,1
41,T37,T37,Greg Chalmers,70.0,70,1
42,T37,T37,Michael Clark II,70.0,140,2
43,T37,T37,Steve Elkington,70.0,70,1
44,T37,T37,Jim Furyk,70.0,70,1
45,T37,T37,Lee Janzen,70.0,70,1
46,T37,T37,Davis Love III,70.0,70,1
47,T37,T37,Lee Porter,70.0,70,1
48,T37,T37,Nick Price,70.0,70,1
49,T37,T37,Scott Simpson,70.0,140,2
50,T37,T37,Tiger Woods,70.0,70,1
51,52,52,Bill Glasson,70.33,211,3
52,T53,T53,Cameron Beckman,71.0,71,1
53,T53,T53,Ernie Els,71.0,142,2
54,T53,T53,Bradley Hughes,71.0,71,1
55,T53,T53,Kevin Johnson,71.0,71,1
56,T53,T53,Jerry Kelly,71.0,71,1
57,T53,T53,Andrew Magee,71.0,142,2
58,T53,T53,David Morland IV,71.0,71,1
59,T53,T53,Gary Nicklaus,71.0,71,1
60,T53,T53,Jesper Parnevik,71.0,71,1
61,T53,T53,Kenny Perry,71.0,71,1
62,T53,T53,Garrett Willis,71.0,71,1
63,64,64,Robert Allenby,71.5,143,2
64,T65,T65,Steve Allan,72.0,72,1
65,T65,T65,Spike McRoy,72.0,72,1
66,T65,T65,Corey Pavin,72.0,72,1
67,T65,T65,Duffy Waldorf,72.0,144,2
68,T69,T69,Olin Browne,72.5,145,2
69,T69,T69,Steve Pate,72.5,145,2
70,T71,T71,Doug Barron,73.0,73,1
71,T71,T71,Keith Clearwater,73.0,73,1
72,T71,T71,Joe Durant,73.0,73,1
73,T71,T71,Ian Leggatt,73.0,146,2
74,T71,T71,Jeff Maggert,73.0,73,1
75,T71,T71,Rocco Mediate,73.0,73,1
76,T71,T71,Joe Ogilvie,73.0,73,1
77,T71,T71,Dicky Pride,73.0,73,1
78,T71,T71,David Toms,73.0,73,1
79,T80,T80,Billy Andrade,74.0,74,1
80,T80,T80,Jason Gore,74.0,74,1
81,T80,T80,Paul Gow,74.0,74,1
82,T80,T80,Jimmy Green,74.0,148,2
83,T80,T80,Scott Hoch,74.0,74,1
84,T85,T85,Fred Funk,75.0,75,1
85,T85,T85,Tom Scherrer,75.0,75,1
86,87,87,Frank Lickliter II,76.0,76,1
87,T88,T88,Mark Hensby,77.0,77,1
88,T88,T88,Craig Perks,77.0,77,1
89,T88,T88,Esteban Toledo,77.0,77,1
90,91,91,Hunter Haas,78.0,78,1
91,92,92,Craig Parry,79.0,79,1
