,11-25_Final_Round_Performance_RANK THIS WEEK,11-25_Final_Round_Performance_RANK LAST WEEK,11-25_Final_Round_Performance_PLAYER NAME,11-25_Final_Round_Performance_EVENTS,11-25_Final_Round_Performance_% TIMES IMPROVED,11-25_Final_Round_Performance_# OF TIMES IMPROVED
76,T52,T52,Kevin Sutherland,30,50.0,4.0
77,T52,T52,Hal Sutton,26,50.0,2.0
78,T52,T52,Bob Tway,29,50.0,3.0
79,T52,T52,Jay Williamson,35,50.0,1.0
80,T81,T81,K.J. Choi,29,40.0,2.0
81,T81,T81,Brad Elder,35,40.0,2.0
82,T81,T81,Carlos Franco,27,40.0,2.0
83,T81,T81,David Toms,28,40.0,2.0
84,T81,T81,Mike Weir,23,40.0,2.0
85,T86,T86,Greg Chalmers,27,37.5,3.0
86,T86,T86,Billy Mayfair,29,37.5,3.0
87,T88,T88,Fulton Allem,21,33.3,1.0
88,T88,T88,Robert Allenby,29,33.3,3.0
89,T88,T88,Stephen Ames,26,33.3,1.0
90,T88,T88,Woody Austin,34,33.3,1.0
91,T88,T88,Briny Baird,31,33.3,1.0
92,T88,T88,Mark Brooks,27,33.3,1.0
93,T88,T88,Mark Calcavecchia,23,33.3,1.0
94,T88,T88,John Daly,25,33.3,1.0
95,T88,T88,Scott Dunlap,28,33.3,1.0
96,T88,T88,Danny Ellis,27,33.3,1.0
97,T88,T88,Fred Funk,33,33.3,2.0
98,T88,T88,Brian Gay,32,33.3,2.0
99,T88,T88,Per-Ulrik Johansson,29,33.3,1.0
100,T88,T88,Len Mattiace,30,33.3,2.0
101,T88,T88,Jim McGovern,21,33.3,1.0
102,T88,T88,Shaun Micheel,34,33.3,2.0
103,T88,T88,Dennis Paulson,25,33.3,1.0
104,T88,T88,Lee Porter,30,33.3,1.0
105,T106,T106,Tommy Armour III,32,25.0,1.0
106,T106,T106,Tom Byrum,27,25.0,1.0
107,T106,T106,Robert Damron,27,25.0,1.0
108,T106,T106,Tim Herron,29,25.0,1.0
109,T106,T106,Greg Kraft,33,25.0,1.0
110,T106,T106,J.L. Lewis,31,25.0,2.0
111,T106,T106,Blaine McCallister,28,25.0,1.0
112,T106,T106,Phil Mickelson,23,25.0,1.0
113,T106,T106,Craig Parry,22,25.0,1.0
114,T106,T106,Mike Sposa,29,25.0,1.0
115,T106,T106,Paul Stankowski,27,25.0,1.0
116,T106,T106,Grant Waite,28,25.0,1.0
117,T118,T118,Stuart Appleby,29,20.0,1.0
118,T118,T118,John Cook,25,20.0,1.0
119,T118,T118,Joel Edwards,30,20.0,1.0
120,T118,T118,Harrison Frazar,25,20.0,1.0
121,T118,T118,Lee Janzen,29,20.0,1.0
122,T118,T118,Esteban Toledo,36,20.0,1.0
123,T124,T124,"David Berganio, Jr.",25,16.7,1.0
124,T124,T124,Glen Hnatiuk,31,16.7,1.0
125,T124,T124,Charles Howell III,24,16.7,1.0
126,127,127,Jonathan Kaye,33,14.3,1.0
127,128,128,Bob May,25,12.5,1.0
128,T129,T129,Steve Allan,31,0.0,
129,T129,T129,Jeremy Anderson,28,0.0,
130,T129,T129,Craig Barlow,23,0.0,
131,T129,T129,Doug Barron,25,0.0,
132,T129,T129,Ben Bates,18,0.0,
133,T129,T129,Jay Don Blake,31,0.0,
134,T129,T129,Jim Carter,28,0.0,
135,T129,T129,Keith Clearwater,23,0.0,
136,T129,T129,José Coceres,19,0.0,
137,T129,T129,Russ Cochran,24,0.0,
138,T129,T129,Fred Couples,19,0.0,
139,T129,T129,Marco Dawson,19,0.0,
140,T129,T129,Doug Dunakey,32,0.0,
141,T129,T129,David Duval,20,0.0,
142,T129,T129,Dan Forsman,25,0.0,
143,T129,T129,Paul Gow,27,0.0,
144,T129,T129,Hunter Haas,30,0.0,
145,T129,T129,Mark Hensby,29,0.0,
146,T129,T129,Gabriel Hjertstedt,30,0.0,
147,T129,T129,Bradley Hughes,33,0.0,
148,T129,T129,Tripp Isenhour,31,0.0,
149,T129,T129,Steve Jones,25,0.0,
150,T129,T129,Pete Jordan,36,0.0,
151,T129,T129,Craig Kanada,28,0.0,
152,T129,T129,Cliff Kresge,31,0.0,
153,T129,T129,Steve Lowery,28,0.0,
154,T129,T129,Andrew Magee,31,0.0,
155,T129,T129,Spike McRoy,31,0.0,
156,T129,T129,Rocco Mediate,21,0.0,
157,T129,T129,Larry Mize,24,0.0,
158,T129,T129,Frank Nobilo,28,0.0,
159,T129,T129,Mark O'Meara,21,0.0,
160,T129,T129,Geoff Ogilvy,23,0.0,
161,T129,T129,Steve Pate,30,0.0,
162,T129,T129,Carl Paulson,31,0.0,
163,T129,T129,Tom Pernice Jr.,33,0.0,
164,T129,T129,John Riegger,27,0.0,
165,T129,T129,Rory Sabbatini,23,0.0,
166,T129,T129,Tom Scherrer,28,0.0,
167,T129,T129,Scott Simpson,22,0.0,
168,T129,T129,"Dave Stockton, Jr.",21,0.0,
169,T129,T129,Chris Tidland,29,0.0,
170,T129,T129,Tommy Tolles,31,0.0,
171,T129,T129,Ted Tryba,33,0.0,
172,T129,T129,Duffy Waldorf,27,0.0,
173,T129,T129,Mark Wiebe,24,0.0,
174,T129,T129,Willie Wood,16,0.0,
175,T129,T129,Kaname Yokoo,27,0.0,
