,First_Tee_Late_Round_4_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_4_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_4_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_4_Scoring_Average_AVG,First_Tee_Late_Round_4_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_4_Scoring_Average_TOTAL ROUNDS
0,1,1,Rory Sabbatini,63.0,63,1
1,T2,T2,Cameron Beckman,66.0,66,1
2,T2,T2,Jeff Maggert,66.0,66,1
3,T2,T2,Scott McCarron,66.0,132,2
4,T2,T2,David Peoples,66.0,66,1
5,T6,T6,David Duval,67.0,134,2
6,T6,T6,Tom Lehman,67.0,134,2
7,T6,T6,Jesper Parnevik,67.0,67,1
8,T6,T6,Nick Price,67.0,67,1
9,T6,T6,David Toms,67.0,134,2
10,T11,T11,Woody Austin,68.0,68,1
11,T11,T11,José Coceres,68.0,68,1
12,T11,T11,Ernie Els,68.0,68,1
13,T11,T11,Bob Estes,68.0,204,3
14,T11,T11,Sergio Garcia,68.0,68,1
15,T11,T11,Skip Kendall,68.0,68,1
16,T11,T11,Mike Weir,68.0,68,1
17,T18,T18,Chris DiMarco,68.5,274,4
18,T18,T18,Chris Riley,68.5,137,2
19,20,20,Davis Love III,68.67,206,3
20,T21,T21,Fulton Allem,69.0,69,1
21,T21,T21,Tommy Armour III,69.0,69,1
22,T21,T21,John Daly,69.0,69,1
23,T21,T21,Jim Furyk,69.0,69,1
24,T21,T21,Lee Janzen,69.0,138,2
25,T21,T21,Per-Ulrik Johansson,69.0,69,1
26,T21,T21,Pete Jordan,69.0,69,1
27,T21,T21,Neal Lancaster,69.0,69,1
28,T21,T21,Kenny Perry,69.0,69,1
29,T21,T21,Vijay Singh,69.0,138,2
30,T31,T31,Steve Flesch,69.5,139,2
31,T31,T31,Billy Mayfair,69.5,139,2
32,T31,T31,Tiger Woods,69.5,139,2
33,T34,T34,Stuart Appleby,70.0,70,1
34,T34,T34,Joe Durant,70.0,70,1
35,T34,T34,Charles Howell III,70.0,70,1
36,T34,T34,Shaun Micheel,70.0,70,1
37,T34,T34,Craig Parry,70.0,70,1
38,T39,T39,Robert Allenby,71.0,71,1
39,T39,T39,Scott Verplank,71.0,71,1
40,T39,T39,Kaname Yokoo,71.0,71,1
41,T42,T42,Fred Couples,72.0,72,1
42,T42,T42,Andrew Magee,72.0,72,1
43,T42,T42,Bob May,72.0,72,1
44,T42,T42,Mark O'Meara,72.0,72,1
45,T46,T46,Danny Ellis,73.0,73,1
46,T46,T46,Bernhard Langer,73.0,73,1
47,T48,T48,Olin Browne,74.0,74,1
48,T48,T48,Joel Edwards,74.0,74,1
49,T48,T48,Kevin Sutherland,74.0,74,1
50,51,51,Tom Byrum,75.0,75,1
51,T52,T52,Mark Calcavecchia,76.0,76,1
52,T52,T52,Jonathan Kaye,76.0,76,1
53,T52,T52,Joe Ogilvie,76.0,76,1
