,First_Tee_Late_Lowest_Round_RANK THIS WEEK,First_Tee_Late_Lowest_Round_RANK LAST WEEK,First_Tee_Late_Lowest_Round_PLAYER NAME,First_Tee_Late_Lowest_Round_ROUNDS,First_Tee_Late_Lowest_Round_LOW RND
51,T39,T39,Shaun Micheel,103,67
52,T39,T39,Jesper Parnevik,91,67
53,T39,T39,Nick Price,74,67
54,T39,T39,Chris Riley,104,67
55,T39,T39,David Toms,100,67
56,T39,T39,Tiger Woods,76,67
57,T58,T58,Woody Austin,99,68
58,T58,T58,Jay Don Blake,100,68
59,T58,T58,Bob Burns,92,68
60,T58,T58,Chad Campbell,8,68
61,T58,T58,John Cook,91,68
62,T58,T58,Fred Couples,68,68
63,T58,T58,Robert Damron,91,68
64,T58,T58,Marco Dawson,57,68
65,T58,T58,Matt Gogel,83,68
66,T58,T58,Mathew Goggin,96,68
67,T58,T58,Jeff Hart,87,68
68,T58,T58,Tim Herron,97,68
69,T58,T58,Jonathan Kaye,116,68
70,T58,T58,Skip Kendall,111,68
71,T58,T58,Bernhard Langer,62,68
72,T58,T58,Andrew McLardy,75,68
73,T58,T58,Rocco Mediate,69,68
74,T58,T58,Mark O'Meara,69,68
75,T58,T58,Carl Paulson,93,68
76,T58,T58,Chris Perry,80,68
77,T58,T58,Lee Porter,93,68
78,T58,T58,John Riegger,86,68
79,T58,T58,Scott Simpson,73,68
80,T58,T58,Ted Tryba,110,68
81,T82,T82,Briny Baird,106,69
82,T82,T82,Mark Brooks,88,69
83,T82,T82,Mark Calcavecchia,81,69
84,T82,T82,David Frost,87,69
85,T82,T82,Fred Funk,118,69
86,T82,T82,Jim Furyk,88,69
87,T82,T82,Jimmy Green,94,69
88,T82,T82,Greg Kraft,105,69
89,T82,T82,J.L. Lewis,108,69
90,T82,T82,Blaine McCallister,80,69
91,T82,T82,Frank Nobilo,91,69
92,T82,T82,Steve Pate,89,69
93,T82,T82,Chris Smith,101,69
94,T82,T82,Chris Tidland,83,69
95,T82,T82,Tommy Tolles,89,69
96,T82,T82,Bob Tway,109,69
97,T98,T98,Stephen Ames,88,70
98,T98,T98,Paul Azinger,79,70
99,T98,T98,Tom Byrum,85,70
100,T98,T98,Greg Chalmers,92,70
101,T98,T98,Stewart Cink,102,70
102,T98,T98,Michael Clark II,87,70
103,T98,T98,Steve Elkington,64,70
104,T98,T98,Brad Faxon,95,70
105,T98,T98,Harrison Frazar,88,70
106,T98,T98,Bill Glasson,69,70
107,T98,T98,David Gossett,49,70
108,T98,T98,Kevin Johnson,93,70
109,T98,T98,Craig Kanada,80,70
110,T98,T98,Craig Parry,68,70
111,T98,T98,Dennis Paulson,75,70
112,T98,T98,Jeff Quinney,17,70
113,T114,T114,Steve Allan,88,71
114,T114,T114,Olin Browne,99,71
115,T114,T114,Jim Carter,103,71
116,T114,T114,Nick Cassini,3,71
117,T114,T114,Keith Clearwater,62,71
118,T114,T114,Luke Donald,20,71
119,T114,T114,Scott Dunlap,80,71
120,T114,T114,Kelly Grunewald,66,71
121,T114,T114,Bradley Hughes,96,71
122,T114,T114,Steve Jones,75,71
123,T114,T114,Jerry Kelly,104,71
124,T114,T114,Len Mattiace,98,71
125,T114,T114,Spike McRoy,95,71
126,T114,T114,Larry Mize,76,71
127,T114,T114,David Morland IV,88,71
128,T114,T114,Gary Nicklaus,96,71
129,T114,T114,Jeff Sluman,106,71
130,T114,T114,Grant Waite,78,71
131,T114,T114,Duffy Waldorf,77,71
132,T114,T114,Garrett Willis,88,71
133,T114,T114,Kaname Yokoo,81,71
134,T135,T135,Jeremy Anderson,69,72
135,T135,T135,James Driscoll,11,72
136,T135,T135,Tripp Isenhour,92,72
137,T135,T135,Matt Kuchar,35,72
138,T135,T135,Corey Pavin,72,72
139,T135,T135,Loren Roberts,84,72
140,T135,T135,Jay Williamson,92,72
141,T142,T142,Doug Barron,62,73
142,T142,T142,"David Berganio, Jr.",76,73
143,T142,T142,Billy Ray Brown,19,73
144,T142,T142,Doug Dunakey,83,73
145,T142,T142,Frank Lickliter II,102,73
146,T142,T142,Joe Ogilvie,110,73
147,T142,T142,Dicky Pride,78,73
148,T142,T142,Tom Scherrer,69,73
149,T142,T142,Jerry Smith,95,73
150,T142,T142,Mark Wiebe,62,73
151,T142,T142,Brian Wilson,88,73
152,T153,T153,Billy Andrade,82,74
153,T153,T153,Brad Elder,111,74
154,T153,T153,Jason Gore,82,74
155,T153,T153,Paul Gow,79,74
156,T153,T153,Hunter Haas,78,74
157,T153,T153,J.J. Henry,86,74
158,T153,T153,Glen Hnatiuk,104,74
159,T153,T153,Scott Hoch,84,74
160,T153,T153,Scott Lander,3,74
161,T153,T153,Tom Purtzer,38,74
162,T153,T153,Paul Stankowski,91,74
163,T153,T153,Kevin Sutherland,101,74
164,T165,T165,Gabriel Hjertstedt,76,76
165,T165,T165,Esteban Toledo,116,76
166,T167,T167,Mark Hensby,71,77
167,T167,T167,Craig Perks,78,77
