,First_Tee_Early_Round_2_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_2_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_2_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_2_Scoring_Average_AVG,First_Tee_Early_Round_2_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_2_Scoring_Average_TOTAL ROUNDS
0,T1,T1,John Daly,62.0,62,1
1,T1,T1,Tom Lehman,62.0,62,1
2,T3,T3,Michael Clark II,64.0,64,1
3,T3,T3,Fred Couples,64.0,64,1
4,T5,T5,Doug Barron,65.0,65,1
5,T5,T5,Marco Dawson,65.0,65,1
6,T5,T5,David Morland IV,65.0,65,1
7,T8,T8,Robert Allenby,66.0,132,2
8,T8,T8,Bob Estes,66.0,66,1
9,T8,T8,Jeff Hart,66.0,66,1
10,T8,T8,Paul Stankowski,66.0,66,1
11,T8,T8,David Toms,66.0,66,1
12,T8,T8,Garrett Willis,66.0,66,1
13,T14,T14,Woody Austin,67.0,67,1
14,T14,T14,Olin Browne,67.0,134,2
15,T14,T14,Russ Cochran,67.0,67,1
16,T14,T14,Glen Hnatiuk,67.0,67,1
17,T14,T14,Davis Love III,67.0,134,2
18,T14,T14,Spike McRoy,67.0,67,1
19,T14,T14,Kevin Sutherland,67.0,67,1
20,21,21,Greg Kraft,67.33,202,3
21,T22,T22,Mark Calcavecchia,67.5,135,2
22,T22,T22,Ben Ferguson,67.5,135,2
23,T22,T22,Scott McCarron,67.5,135,2
24,T25,T25,Steve Allan,68.0,68,1
25,T25,T25,Billy Andrade,68.0,68,1
26,T25,T25,John Cook,68.0,68,1
27,T25,T25,Joe Durant,68.0,136,2
28,T25,T25,Jason Gore,68.0,68,1
29,T25,T25,Tripp Isenhour,68.0,68,1
30,T25,T25,Kevin Johnson,68.0,68,1
31,T25,T25,Shigeki Maruyama,68.0,68,1
32,T25,T25,Jim McGovern,68.0,68,1
33,T25,T25,José María Olazábal,68.0,68,1
34,T25,T25,Craig Perks,68.0,68,1
35,T25,T25,Nick Price,68.0,68,1
36,T25,T25,Grant Waite,68.0,68,1
37,38,38,Brian Wilson,68.5,137,2
38,39,39,Tiger Woods,68.78,619,9
39,T40,T40,Cameron Beckman,69.0,138,2
40,T40,T40,Glen Day,69.0,69,1
41,T40,T40,Steve Flesch,69.0,69,1
42,T40,T40,Robert Gamez,69.0,69,1
43,T40,T40,Kelly Grunewald,69.0,69,1
44,T40,T40,Andrew McLardy,69.0,69,1
45,T40,T40,Sean Murphy,69.0,69,1
46,T40,T40,Jesper Parnevik,69.0,69,1
47,T40,T40,Loren Roberts,69.0,69,1
48,49,49,Brent Geiberger,69.33,208,3
49,50,50,Jerry Smith,69.5,139,2
50,51,51,Paul Goydos,69.67,209,3
51,T52,T52,Stephen Ames,70.0,70,1
52,T52,T52,Stewart Cink,70.0,70,1
53,T52,T52,Carlos Franco,70.0,70,1
54,T52,T52,Edward Fryatt,70.0,70,1
55,T52,T52,Craig Kanada,70.0,70,1
56,T52,T52,Skip Kendall,70.0,70,1
57,T52,T52,Steve Lowery,70.0,70,1
58,T52,T52,Shaun Micheel,70.0,70,1
59,T52,T52,Michael Muehr,70.0,140,2
60,T52,T52,Kenny Perry,70.0,70,1
61,T52,T52,Jeff Sluman,70.0,70,1
62,T52,T52,Steve Stricker,70.0,70,1
63,64,64,Jim Carter,70.33,211,3
64,65,65,David Peoples,70.5,141,2
65,T66,T66,Stuart Appleby,71.0,71,1
66,T66,T66,Richie Coughlan,71.0,142,2
67,T66,T66,Doug Dunakey,71.0,71,1
68,T66,T66,Fred Funk,71.0,71,1
69,T66,T66,Jim Furyk,71.0,71,1
70,T66,T66,Brian Henninger,71.0,213,3
71,T66,T66,J.J. Henry,71.0,71,1
72,T66,T66,Scott Hoch,71.0,71,1
73,T66,T66,Pete Jordan,71.0,71,1
74,T66,T66,Tom Pernice Jr.,71.0,142,2
75,T66,T66,Tom Scherrer,71.0,71,1
76,T66,T66,Ted Tryba,71.0,142,2
77,78,78,Mathew Goggin,71.5,143,2
78,T79,T79,Paul Azinger,72.0,72,1
79,T79,T79,Tom Byrum,72.0,72,1
80,T79,T79,Jimmy Green,72.0,72,1
81,T79,T79,Gabriel Hjertstedt,72.0,72,1
82,T79,T79,Steve Jones,72.0,72,1
83,T79,T79,Mark O'Meara,72.0,72,1
84,T79,T79,Kirk Triplett,72.0,72,1
85,T79,T79,Bob Tway,72.0,72,1
86,T87,T87,J.L. Lewis,72.5,145,2
87,T87,T87,Joe Ogilvie,72.5,145,2
88,89,89,Vijay Singh,73.0,73,1
89,90,90,Hal Sutton,73.5,147,2
90,T91,T91,Scott Dunlap,74.0,74,1
91,T91,T91,Billy Mayfair,74.0,74,1
92,T91,T91,Geoff Ogilvy,74.0,74,1
93,T91,T91,Chris Perry,74.0,74,1
94,T91,T91,Jay Williamson,74.0,74,1
95,T96,T96,Rich Beem,75.0,75,1
96,T96,T96,Kaname Yokoo,75.0,75,1
97,98,98,Carl Paulson,76.0,76,1
98,99,99,Brandt Jobe,78.0,78,1
