,6-10_Final_Round_Performance_RANK THIS WEEK,6-10_Final_Round_Performance_RANK LAST WEEK,6-10_Final_Round_Performance_PLAYER NAME,6-10_Final_Round_Performance_EVENTS,6-10_Final_Round_Performance_% TIMES IMPROVED,6-10_Final_Round_Performance_# OF TIMES IMPROVED
72,T73,T73,Scott Hoch,24,20.0,1.0
73,T73,T73,Scott Verplank,26,20.0,1.0
74,T75,T75,Robert Allenby,29,0.0,
75,T75,T75,Stephen Ames,26,0.0,
76,T75,T75,Woody Austin,34,0.0,
77,T75,T75,Briny Baird,31,0.0,
78,T75,T75,Craig Barlow,23,0.0,
79,T75,T75,Rich Beem,31,0.0,
80,T75,T75,Ronnie Black,17,0.0,
81,T75,T75,Olin Browne,30,0.0,
82,T75,T75,Bob Burns,29,0.0,
83,T75,T75,Tom Byrum,27,0.0,
84,T75,T75,Greg Chalmers,27,0.0,
85,T75,T75,Fred Couples,19,0.0,
86,T75,T75,Chris DiMarco,29,0.0,
87,T75,T75,Scott Dunlap,28,0.0,
88,T75,T75,Brad Elder,35,0.0,
89,T75,T75,Danny Ellis,27,0.0,
90,T75,T75,Ernie Els,19,0.0,
91,T75,T75,Ben Ferguson,30,0.0,
92,T75,T75,Steve Flesch,32,0.0,
93,T75,T75,Dan Forsman,25,0.0,
94,T75,T75,Carlos Franco,27,0.0,
95,T75,T75,Harrison Frazar,25,0.0,
96,T75,T75,Edward Fryatt,31,0.0,
97,T75,T75,Fred Funk,33,0.0,
98,T75,T75,Bill Glasson,26,0.0,
99,T75,T75,Matt Gogel,26,0.0,
100,T75,T75,Hunter Haas,30,0.0,
101,T75,T75,Glen Hnatiuk,31,0.0,
102,T75,T75,John Huston,20,0.0,
103,T75,T75,Lee Janzen,29,0.0,
104,T75,T75,Brandt Jobe,30,0.0,
105,T75,T75,Steve Jones,25,0.0,
106,T75,T75,Jonathan Kaye,33,0.0,
107,T75,T75,Davis Love III,20,0.0,
108,T75,T75,Shigeki Maruyama,27,0.0,
109,T75,T75,Len Mattiace,30,0.0,
110,T75,T75,Blaine McCallister,28,0.0,
111,T75,T75,Scott McCarron,25,0.0,
112,T75,T75,Shaun Micheel,34,0.0,
113,T75,T75,Phil Mickelson,23,0.0,
114,T75,T75,David Morland IV,29,0.0,
115,T75,T75,Mark O'Meara,21,0.0,
116,T75,T75,Joe Ogilvie,34,0.0,
117,T75,T75,José María Olazábal,15,0.0,
118,T75,T75,Craig Parry,22,0.0,
119,T75,T75,Dennis Paulson,25,0.0,
120,T75,T75,Craig Perks,30,0.0,
121,T75,T75,Lee Porter,30,0.0,
122,T75,T75,Nick Price,20,0.0,
123,T75,T75,John Riegger,27,0.0,
124,T75,T75,Scott Simpson,22,0.0,
125,T75,T75,Chris Smith,30,0.0,
126,T75,T75,Mike Sposa,29,0.0,
127,T75,T75,"Dave Stockton, Jr.",21,0.0,
128,T75,T75,Esteban Toledo,36,0.0,
129,T75,T75,Ted Tryba,33,0.0,
130,T75,T75,Jay Williamson,35,0.0,
131,T75,T75,Brian Wilson,31,0.0,
132,T75,T75,Willie Wood,16,0.0,
