,First_Tee_Late_Round_5_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_5_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_5_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_5_Scoring_Average_AVG,First_Tee_Late_Round_5_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_5_Scoring_Average_TOTAL ROUNDS
0,1,1,Davis Love III,61.0,61,1
1,2,2,Bob Estes,63.0,63,1
2,T3,T3,Cameron Beckman,64.0,64,1
3,T3,T3,Rory Sabbatini,64.0,64,1
4,T5,T5,Tom Lehman,66.0,66,1
5,T5,T5,Kenny Perry,66.0,66,1
6,T7,T7,John Daly,67.0,67,1
7,T7,T7,Chris Riley,67.0,67,1
8,T7,T7,Scott Verplank,67.0,67,1
9,10,10,Brian Gay,68.0,68,1
10,T11,T11,David Frost,69.0,69,1
11,T11,T11,Matt Gogel,69.0,69,1
12,T13,T13,Chris DiMarco,70.0,70,1
13,T13,T13,Skip Kendall,70.0,70,1
14,T15,T15,Scott McCarron,71.0,71,1
15,T15,T15,Craig Parry,71.0,71,1
16,17,17,Lee Janzen,75.0,75,1
17,18,18,Fred Couples,76.0,76,1
