,Front_9_Round_2_Scoring_Average_RANK THIS WEEK,Front_9_Round_2_Scoring_Average_RANK LAST WEEK,Front_9_Round_2_Scoring_Average_PLAYER NAME,Front_9_Round_2_Scoring_Average_AVG,Front_9_Round_2_Scoring_Average_TOTAL STROKES,Front_9_Round_2_Scoring_Average_TOTAL ROUNDS
60,T60,T60,Hal Sutton,35.08,877,25
61,62,62,Glen Hnatiuk,35.13,1054,30
62,T63,T63,Brent Geiberger,35.14,773,22
63,T63,T63,Tripp Isenhour,35.14,1019,29
64,65,65,Steve Flesch,35.17,1055,30
65,T66,T66,Briny Baird,35.2,1056,30
66,T66,T66,Russ Cochran,35.2,704,20
67,T66,T66,Jerry Kelly,35.2,1056,30
68,T66,T66,Jay Williamson,35.2,1056,30
69,T70,T70,K.J. Choi,35.21,986,28
70,T70,T70,Fred Couples,35.21,669,19
71,T70,T70,Brad Elder,35.21,1197,34
72,T70,T70,Brandt Jobe,35.21,1021,29
73,T70,T70,Joe Ogilvie,35.21,1162,33
74,T75,T75,Steve Elkington,35.22,634,18
75,T75,T75,John Riegger,35.22,810,23
76,T77,T77,Jeff Sluman,35.24,1022,29
77,T77,T77,Chris Smith,35.24,1022,29
78,79,79,Robert Damron,35.27,917,26
79,80,80,Lee Porter,35.28,1023,29
80,81,81,Ian Leggatt,35.29,988,28
81,82,82,Len Mattiace,35.31,1024,29
82,T83,T83,Craig Barlow,35.32,777,22
83,T83,T83,Joe Durant,35.32,883,25
84,T83,T83,Brian Gay,35.32,1095,31
85,T86,T86,Bradley Hughes,35.35,1096,31
86,T86,T86,Bob May,35.35,813,23
87,T88,T88,Edward Fryatt,35.37,1061,30
88,T88,T88,J.J. Henry,35.37,955,27
89,T88,T88,Skip Kendall,35.37,1061,30
90,T91,T91,Michael Clark II,35.38,1026,29
91,T91,T91,Dudley Hart,35.38,743,21
92,T93,T93,Tom Byrum,35.4,885,25
93,T93,T93,J.L. Lewis,35.4,1062,30
94,T95,T95,Dan Forsman,35.42,850,24
95,T95,T95,Carlos Franco,35.42,921,26
96,T95,T95,Neal Lancaster,35.42,1098,31
97,98,98,Corey Pavin,35.43,744,21
98,99,99,Stewart Cink,35.44,957,27
99,100,100,Franklin Langham,35.45,709,20
100,T101,T101,Tommy Armour III,35.47,1064,30
101,T101,T101,Kevin Johnson,35.47,1064,30
102,T103,T103,Greg Kraft,35.48,1100,31
103,T103,T103,Chris Perry,35.48,816,23
104,T105,T105,David Frost,35.5,923,26
105,T105,T105,Blaine McCallister,35.5,994,28
106,T105,T105,Mark O'Meara,35.5,710,20
107,T108,T108,Michael Muehr,35.52,1101,31
108,T108,T108,Craig Perks,35.52,1030,29
109,T110,T110,Richie Coughlan,35.54,853,24
110,T110,T110,David Peoples,35.54,995,28
111,T112,T112,Olin Browne,35.55,1031,29
112,T112,T112,Jay Haas,35.55,711,20
113,T114,T114,David Morland IV,35.56,960,27
114,T114,T114,Paul Stankowski,35.56,889,25
115,T114,T114,Grant Waite,35.56,889,25
116,T117,T117,Brandel Chamblee,35.57,818,23
117,T117,T117,Doug Dunakey,35.57,1067,30
118,T117,T117,Kent Jones,35.57,996,28
119,T117,T117,Dennis Paulson,35.57,818,23
120,T121,T121,Billy Andrade,35.58,925,26
121,T121,T121,Mark Brooks,35.58,925,26
122,123,123,Shaun Micheel,35.59,1139,32
123,124,124,Cliff Kresge,35.6,1068,30
124,125,125,Jason Gore,35.61,997,28
125,126,126,Pete Jordan,35.64,1176,33
126,T127,T127,Glen Day,35.65,927,26
127,T127,T127,Frank Nobilo,35.65,927,26
128,129,129,Ted Tryba,35.66,1141,32
129,T130,T130,Stuart Appleby,35.67,963,27
130,T130,T130,Mark Hensby,35.67,963,27
131,132,132,Mike Sposa,35.68,999,28
132,133,133,Brian Wilson,35.69,1035,29
133,T134,T134,Stephen Ames,35.7,821,23
134,T134,T134,Danny Ellis,35.7,964,27
135,T134,T134,Steve Pate,35.7,964,27
136,T134,T134,Kirk Triplett,35.7,821,23
137,T138,T138,Harrison Frazar,35.71,857,24
138,T138,T138,Esteban Toledo,35.71,1250,35
139,140,140,Robin Freeman,35.73,1179,33
140,141,141,Craig Kanada,35.74,965,27
141,142,142,Paul Goydos,35.75,1001,28
142,143,143,Woody Austin,35.79,1181,33
143,144,144,Bill Glasson,35.8,895,25
144,T145,T145,Jeff Maggert,35.81,967,27
145,T145,T145,"Dave Stockton, Jr.",35.81,752,21
146,147,147,Keith Clearwater,35.83,824,23
147,148,148,José María Olazábal,35.86,502,14
148,149,149,Matt Gogel,35.88,897,25
149,150,150,Tim Herron,35.89,969,27
150,T151,T151,Spike McRoy,35.9,1077,30
151,T151,T151,Mark Wiebe,35.9,754,21
152,153,153,J.P. Hayes,35.91,826,23
153,154,154,Tom Scherrer,35.92,898,25
154,155,155,Jay Don Blake,35.93,1042,29
155,T156,T156,Scott Dunlap,35.96,935,26
156,T156,T156,Per-Ulrik Johansson,35.96,1007,28
157,T156,T156,Chris Tidland,35.96,971,27
158,T159,T159,Bob Burns,36.0,1008,28
159,T159,T159,Gabriel Hjertstedt,36.0,1044,29
160,T159,T159,Jonathan Kaye,36.0,1116,31
161,T159,T159,Andrew McLardy,36.0,936,26
162,163,163,Jeff Brehaut,36.04,901,25
163,T164,T164,Ronnie Black,36.06,577,16
164,T164,T164,Jimmy Green,36.06,1154,32
165,166,166,Steve Allan,36.07,1082,30
166,T167,T167,Paul Gow,36.08,902,25
167,T167,T167,Steve Jones,36.08,866,24
168,T167,T167,Rocky Walcher,36.08,938,26
169,170,170,Garrett Willis,36.13,1120,31
170,171,171,Jeff Julian,36.14,795,22
171,172,172,Brent Schwarzrock,36.15,723,20
172,173,173,Brian Henninger,36.18,1013,28
173,174,174,Jean Van de Velde,36.2,543,15
174,175,175,Sean Murphy,36.23,942,26
175,176,176,Rory Sabbatini,36.24,761,21
176,177,177,Fulton Allem,36.25,725,20
177,178,178,Larry Mize,36.26,834,23
178,179,179,Joey Sindelar,36.29,762,21
179,180,180,Willie Wood,36.31,581,16
180,T181,T181,Jeff Hart,36.33,981,27
181,T181,T181,Tommy Tolles,36.33,1090,30
182,183,183,Jeremy Anderson,36.35,945,26
183,184,184,Hunter Haas,36.41,1056,29
184,T185,T185,Ben Bates,36.44,656,18
185,T185,T185,Mathew Goggin,36.44,1166,32
186,187,187,Ben Ferguson,36.45,1057,29
187,188,188,Kaname Yokoo,36.46,948,26
188,189,189,Carl Paulson,36.47,1094,30
189,T190,T190,Gary Nicklaus,36.52,1205,33
190,T190,T190,Dicky Pride,36.52,913,25
191,192,192,Robert Gamez,36.64,806,22
192,193,193,Kelly Grunewald,36.72,918,25
193,194,194,Geoff Ogilvy,36.91,812,22
