,Early_Round_2_Scoring_Average_RANK THIS WEEK,Early_Round_2_Scoring_Average_RANK LAST WEEK,Early_Round_2_Scoring_Average_PLAYER NAME,Early_Round_2_Scoring_Average_AVG,Early_Round_2_Scoring_Average_TOTAL STROKES,Early_Round_2_Scoring_Average_TOTAL ROUNDS
0,T1,T1,John Daly,62.0,62,1
1,T1,T1,Tom Lehman,62.0,62,1
2,T3,T3,Fred Couples,64.0,64,1
3,T3,T3,Rocco Mediate,64.0,64,1
4,T5,T5,Marco Dawson,65.0,65,1
5,T5,T5,Hunter Haas,65.0,65,1
6,T7,T7,Woody Austin,66.0,132,2
7,T7,T7,Joel Edwards,66.0,66,1
8,T7,T7,Bob Estes,66.0,132,2
9,T7,T7,Bob May,66.0,66,1
10,T7,T7,Paul Stankowski,66.0,66,1
11,T7,T7,David Toms,66.0,66,1
12,T13,T13,Andrew Magee,66.5,133,2
13,T13,T13,David Morland IV,66.5,133,2
14,T15,T15,Tommy Armour III,67.0,67,1
15,T15,T15,Russ Cochran,67.0,67,1
16,T15,T15,David Frost,67.0,67,1
17,T15,T15,Matt Gogel,67.0,67,1
18,T15,T15,Tim Herron,67.0,67,1
19,T15,T15,Glen Hnatiuk,67.0,67,1
20,T15,T15,Lee Janzen,67.0,67,1
21,T15,T15,Davis Love III,67.0,134,2
22,T15,T15,Jeff Maggert,67.0,67,1
23,T15,T15,Jesper Parnevik,67.0,134,2
24,T15,T15,Kevin Sutherland,67.0,67,1
25,26,26,Greg Kraft,67.33,202,3
26,T27,T27,Mark Calcavecchia,67.5,135,2
27,T27,T27,Ben Ferguson,67.5,135,2
28,T27,T27,Scott McCarron,67.5,135,2
29,30,30,Robert Allenby,67.67,203,3
30,31,31,Olin Browne,67.75,271,4
31,T32,T32,Joe Durant,68.0,136,2
32,T32,T32,Bradley Hughes,68.0,68,1
33,T32,T32,Tripp Isenhour,68.0,68,1
34,T32,T32,Jonathan Kaye,68.0,68,1
35,T32,T32,Shigeki Maruyama,68.0,68,1
36,T32,T32,Jim McGovern,68.0,68,1
37,T32,T32,José María Olazábal,68.0,68,1
38,T32,T32,Grant Waite,68.0,68,1
39,T40,T40,Tom Byrum,68.5,137,2
40,T40,T40,Glen Day,68.5,137,2
41,T40,T40,Jason Gore,68.5,137,2
42,T40,T40,Jeff Hart,68.5,137,2
43,T40,T40,Kevin Johnson,68.5,137,2
44,T40,T40,Spike McRoy,68.5,137,2
45,T40,T40,Nick Price,68.5,137,2
46,T40,T40,Brian Wilson,68.5,137,2
47,T48,T48,Fulton Allem,69.0,69,1
48,T48,T48,Stuart Appleby,69.0,138,2
49,T48,T48,Michael Clark II,69.0,207,3
50,T48,T48,David Duval,69.0,69,1
51,T48,T48,Steve Flesch,69.0,69,1
52,T48,T48,Robert Gamez,69.0,69,1
53,T48,T48,Brian Gay,69.0,69,1
54,T48,T48,Kelly Grunewald,69.0,69,1
55,T48,T48,Mark Hensby,69.0,69,1
56,T48,T48,Andrew McLardy,69.0,69,1
57,T48,T48,Sean Murphy,69.0,69,1
58,T48,T48,Craig Parry,69.0,69,1
59,T48,T48,Craig Perks,69.0,138,2
60,T48,T48,Loren Roberts,69.0,69,1
