,Back_9_Round_3_Scoring_Average_RANK THIS WEEK,Back_9_Round_3_Scoring_Average_RANK LAST WEEK,Back_9_Round_3_Scoring_Average_PLAYER NAME,Back_9_Round_3_Scoring_Average_AVG,Back_9_Round_3_Scoring_Average_TOTAL STROKES,Back_9_Round_3_Scoring_Average_TOTAL ROUNDS
45,T43,T43,Tom Lehman,34.83,627,18
46,T47,T47,Per-Ulrik Johansson,34.85,453,13
47,T47,T47,Mark O'Meara,34.85,453,13
48,T47,T47,Mike Weir,34.85,697,20
49,T50,T50,David Duval,34.88,593,17
50,T50,T50,Jay Haas,34.88,558,16
51,52,52,Billy Mayfair,34.9,733,21
52,53,53,Steve Jones,34.92,419,12
53,54,54,Paul Goydos,34.93,489,14
54,T55,T55,Bradley Hughes,34.94,559,16
55,T55,T55,Davis Love III,34.94,594,17
56,T57,T57,Cameron Beckman,35.0,735,21
57,T57,T57,Bob Burns,35.0,560,16
58,T57,T57,Hunter Haas,35.0,350,10
59,T57,T57,Justin Leonard,35.0,735,21
60,T57,T57,Craig Parry,35.0,385,11
61,T57,T57,Dennis Paulson,35.0,490,14
62,T57,T57,David Peoples,35.0,595,17
63,T57,T57,Kirk Triplett,35.0,595,17
64,T57,T57,Rocky Walcher,35.0,140,4
65,T66,T66,Fred Funk,35.04,911,26
66,T66,T66,Brian Gay,35.04,876,25
67,T68,T68,Tim Herron,35.05,666,19
68,T68,T68,Ted Tryba,35.05,701,20
69,70,70,"David Berganio, Jr.",35.07,526,15
70,71,71,Steve Flesch,35.09,772,22
71,72,72,Stewart Cink,35.1,737,21
72,T73,T73,Brandt Jobe,35.11,632,18
73,T73,T73,Frank Nobilo,35.11,632,18
74,75,75,Tom Byrum,35.13,562,16
75,T76,T76,Corey Pavin,35.14,492,14
76,T76,T76,Steve Stricker,35.14,492,14
77,T78,T78,Andrew McLardy,35.18,387,11
78,T78,T78,Garrett Willis,35.18,387,11
79,80,80,Chris Perry,35.2,528,15
80,T81,T81,Billy Andrade,35.21,493,14
81,T81,T81,Jeff Maggert,35.21,493,14
82,83,83,Paul Gow,35.23,458,13
83,T84,T84,Glen Hnatiuk,35.24,740,21
84,T84,T84,Jesper Parnevik,35.24,740,21
85,T86,T86,Robert Allenby,35.25,846,24
86,T86,T86,Robert Gamez,35.25,282,8
87,88,88,Steve Lowery,35.27,776,22
88,T89,T89,Bob May,35.29,600,17
89,T89,T89,Jerry Smith,35.29,600,17
90,T89,T89,Jay Williamson,35.29,494,14
91,T92,T92,Neal Lancaster,35.3,706,20
92,T92,T92,Scott Verplank,35.3,812,23
93,94,94,Brian Wilson,35.31,459,13
94,T95,T95,Jay Don Blake,35.33,636,18
95,T95,T95,Jonathan Kaye,35.33,848,24
96,T95,T95,Shaun Micheel,35.33,636,18
97,T95,T95,Rory Sabbatini,35.33,424,12
98,T95,T95,Bob Tway,35.33,848,24
99,T100,T100,Marco Dawson,35.4,354,10
100,T100,T100,Joel Edwards,35.4,708,20
101,T100,T100,Jeff Hart,35.4,531,15
102,103,103,Loren Roberts,35.41,602,17
103,T104,T104,Len Mattiace,35.42,673,19
104,T104,T104,Grant Waite,35.42,425,12
105,T104,T104,Brian Watts,35.42,425,12
106,T107,T107,Skip Kendall,35.43,815,23
107,T107,T107,Kaname Yokoo,35.43,496,14
108,109,109,John Riegger,35.44,638,18
109,T110,T110,Briny Baird,35.45,780,22
110,T110,T110,Doug Dunakey,35.45,390,11
111,T110,T110,Jerry Kelly,35.45,709,20
112,T110,T110,Scott McCarron,35.45,780,22
113,T110,T110,Chris Smith,35.45,709,20
114,T115,T115,Andrew Magee,35.47,603,17
115,T115,T115,Scott Simpson,35.47,532,15
116,T117,T117,Ian Leggatt,35.5,497,14
117,T117,T117,Joe Ogilvie,35.5,710,20
118,T117,T117,Dicky Pride,35.5,497,14
119,T117,T117,Chris Tidland,35.5,497,14
120,T117,T117,Esteban Toledo,35.5,781,22
121,T117,T117,Jean Van de Velde,35.5,284,8
122,T123,T123,Richie Coughlan,35.56,320,9
123,T123,T123,Geoff Ogilvy,35.56,320,9
124,T125,T125,Michael Clark II,35.57,498,14
125,T125,T125,Mathew Goggin,35.57,498,14
126,T127,T127,Blaine McCallister,35.58,427,12
127,T127,T127,Mike Sposa,35.58,676,19
128,129,129,Brent Geiberger,35.59,605,17
129,T130,T130,Mark Brooks,35.61,641,18
130,T130,T130,Robert Damron,35.61,641,18
131,132,132,Greg Chalmers,35.63,677,19
132,133,133,Brian Henninger,35.64,392,11
133,T134,T134,Edward Fryatt,35.67,535,15
134,T134,T134,Cliff Kresge,35.67,428,12
135,T134,T134,David Morland IV,35.67,535,15
136,T134,T134,Paul Stankowski,35.67,642,18
137,138,138,Ernie Els,35.69,464,13
138,139,139,John Cook,35.7,714,20
139,T140,T140,Jeff Brehaut,35.71,500,14
140,T140,T140,David Frost,35.71,607,17
141,T140,T140,Tommy Tolles,35.71,500,14
142,143,143,Harrison Frazar,35.72,643,18
143,T144,T144,Matt Gogel,35.73,536,15
144,T144,T144,J.P. Hayes,35.73,536,15
145,T146,T146,Steve Allan,35.77,465,13
146,T146,T146,Brett Quigley,35.77,465,13
147,148,148,Ben Ferguson,35.78,322,9
148,149,149,Rich Beem,35.8,537,15
149,150,150,Spike McRoy,35.81,573,16
150,151,151,Lee Porter,35.82,609,17
151,152,152,Brad Faxon,35.84,681,19
152,153,153,Kelly Grunewald,35.88,287,8
153,T154,T154,Greg Kraft,35.9,718,20
154,T154,T154,Shigeki Maruyama,35.9,754,21
155,T156,T156,Russ Cochran,35.93,539,15
156,T156,T156,Fred Couples,35.93,503,14
157,158,158,Chris Riley,35.95,755,21
158,T159,T159,Ronnie Black,36.0,324,9
159,T159,T159,Keith Clearwater,36.0,324,9
160,T159,T159,Steve Elkington,36.0,432,12
161,T159,T159,Danny Ellis,36.0,432,12
162,T159,T159,Jason Gore,36.0,396,11
163,T159,T159,Steve Pate,36.0,576,16
164,T159,T159,Tom Pernice Jr.,36.0,648,18
165,166,166,Carl Paulson,36.06,577,16
166,167,167,Jim McGovern,36.08,433,12
167,168,168,Donnie Hammond,36.09,397,11
168,169,169,Carlos Franco,36.12,614,17
169,170,170,Doug Barron,36.13,289,8
170,171,171,Craig Barlow,36.14,506,14
171,T172,T172,John Huston,36.17,434,12
172,T172,T172,J.L. Lewis,36.17,832,23
173,T172,T172,Duffy Waldorf,36.17,434,12
174,T175,T175,Tommy Armour III,36.18,615,17
175,T175,T175,John Daly,36.18,615,17
176,177,177,Kevin Johnson,36.2,543,15
177,178,178,Jim Carter,36.3,835,23
178,T179,T179,Jimmy Green,36.33,545,15
179,T179,T179,Michael Muehr,36.33,545,15
180,181,181,Tom Scherrer,36.38,291,8
181,182,182,Robin Freeman,36.39,655,18
182,183,183,Tripp Isenhour,36.4,546,15
183,184,184,Brent Schwarzrock,36.42,437,12
184,185,185,Gary Nicklaus,36.47,547,15
185,T186,T186,Mark Hensby,36.5,292,8
186,T186,T186,Craig Kanada,36.5,438,12
187,188,188,Kent Jones,36.7,367,10
188,189,189,Brad Elder,36.8,736,20
189,T190,T190,Jeff Julian,37.0,222,6
190,T190,T190,Franklin Langham,37.0,370,10
191,T190,T190,Sean Murphy,37.0,333,9
192,193,193,Brandel Chamblee,37.19,595,16
193,194,194,"Dave Stockton, Jr.",37.7,377,10
