,Tenth_Tee_Early_Round_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_3_Scoring_Average_AVG,Tenth_Tee_Early_Round_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_3_Scoring_Average_TOTAL ROUNDS
0,T1,T1,José Coceres,68.0,68,1
1,T1,T1,Billy Mayfair,68.0,68,1
2,T1,T1,Tiger Woods,68.0,68,1
3,T4,T4,Stephen Ames,69.0,69,1
4,T4,T4,Glen Day,69.0,69,1
5,T4,T4,Spike McRoy,69.0,69,1
6,T4,T4,Loren Roberts,69.0,69,1
7,8,8,Kenny Perry,69.5,139,2
8,T9,T9,Bob Burns,70.0,70,1
9,T9,T9,Lee Janzen,70.0,70,1
10,T9,T9,Steve Jones,70.0,70,1
11,T9,T9,Craig Kanada,70.0,70,1
12,T9,T9,Frank Nobilo,70.0,70,1
13,T9,T9,John Riegger,70.0,70,1
14,T9,T9,Kirk Triplett,70.0,70,1
15,T16,T16,Stuart Appleby,71.0,142,2
16,T16,T16,Jay Don Blake,71.0,71,1
17,T16,T16,Robert Damron,71.0,71,1
18,T16,T16,Mathew Goggin,71.0,71,1
19,T16,T16,Pete Jordan,71.0,71,1
20,T16,T16,Andrew Magee,71.0,71,1
21,T16,T16,Dennis Paulson,71.0,71,1
22,T16,T16,Jeff Sluman,71.0,71,1
23,24,24,Fred Funk,71.5,143,2
24,T25,T25,Kelly Grunewald,72.0,72,1
25,T25,T25,Skip Kendall,72.0,72,1
26,T25,T25,Andrew McLardy,72.0,72,1
27,T25,T25,Larry Mize,72.0,72,1
28,T25,T25,Steve Pate,72.0,72,1
29,T25,T25,David Peoples,72.0,72,1
30,T25,T25,Chris Smith,72.0,72,1
31,T32,T32,Joe Durant,73.0,73,1
32,T32,T32,Steve Elkington,73.0,73,1
33,T32,T32,David Frost,73.0,73,1
34,T32,T32,Brian Henninger,73.0,73,1
35,T36,T36,Briny Baird,74.0,74,1
36,T36,T36,Brandt Jobe,74.0,74,1
37,T36,T36,Ian Leggatt,74.0,74,1
38,T39,T39,Steve Lowery,75.0,75,1
39,T39,T39,Shaun Micheel,75.0,75,1
40,T41,T41,"David Berganio, Jr.",76.0,76,1
41,T41,T41,Russ Cochran,76.0,152,2
42,T41,T41,Danny Ellis,76.0,76,1
43,T41,T41,Bradley Hughes,76.0,76,1
44,T41,T41,Blaine McCallister,76.0,76,1
45,T41,T41,Rocco Mediate,76.0,76,1
46,T41,T41,Chris Perry,76.0,76,1
47,48,48,Jimmy Green,77.0,77,1
48,49,49,Tommy Armour III,78.0,78,1
49,50,50,Tommy Tolles,83.0,83,1
