,Par_5_Scoring_Average_RANK THIS WEEK,Par_5_Scoring_Average_RANK LAST WEEK,Par_5_Scoring_Average_PLAYER NAME,Par_5_Scoring_Average_ROUNDS,Par_5_Scoring_Average_AVG,Par_5_Scoring_Average_TOTAL STROKES,Par_5_Scoring_Average_TOTAL HOLES
51,T48,T48,Joe Durant,80,4.63,1272,275
52,T48,T48,Fred Funk,118,4.63,1811,391
53,T48,T48,Jonathan Kaye,116,4.63,1860,402
54,T48,T48,Skip Kendall,111,4.63,1778,384
55,T48,T48,Ian Leggatt,84,4.63,1366,295
56,T57,T57,Briny Baird,106,4.64,1597,344
57,T57,T57,Craig Barlow,74,4.64,1147,247
58,T57,T57,K.J. Choi,95,4.64,1462,315
59,T57,T57,Russ Cochran,76,4.64,1229,265
60,T57,T57,Joel Edwards,99,4.64,1596,344
61,T57,T57,Brad Elder,111,4.64,1796,387
62,T57,T57,Edward Fryatt,93,4.64,1374,296
63,T57,T57,Brian Gay,114,4.64,1766,381
64,T57,T57,Steve Lowery,100,4.64,1498,323
65,T57,T57,Bob May,86,4.64,1198,258
66,T57,T57,Scott Verplank,99,4.64,1481,319
67,T68,T68,Woody Austin,99,4.65,1559,335
68,T68,T68,"David Berganio, Jr.",76,4.65,1143,246
69,T68,T68,Tom Byrum,85,4.65,1354,291
70,T68,T68,Greg Chalmers,92,4.65,1403,302
71,T68,T68,Brent Geiberger,84,4.65,1269,273
72,T68,T68,Neal Lancaster,107,4.65,1715,369
73,T68,T68,Jim McGovern,66,4.65,985,212
74,T68,T68,Geoff Ogilvy,60,4.65,940,202
75,T68,T68,Loren Roberts,84,4.65,1312,282
76,T68,T68,Joey Sindelar,69,4.65,1073,231
77,T68,T68,Hal Sutton,96,4.65,1484,319
78,T68,T68,Kaname Yokoo,81,4.65,1303,280
79,T80,T80,Paul Azinger,79,4.66,1243,267
80,T80,T80,Ronnie Black,51,4.66,816,175
81,T80,T80,Bob Burns,92,4.66,1436,308
82,T80,T80,Jay Haas,75,4.66,1161,249
83,T80,T80,Chris Riley,104,4.66,1566,336
84,T80,T80,Jerry Smith,95,4.66,1515,325
85,T80,T80,Garrett Willis,88,4.66,1454,312
86,T87,T87,Robert Allenby,108,4.67,1601,343
87,T87,T87,Cameron Beckman,103,4.67,1643,352
88,T87,T87,John Cook,91,4.67,1471,315
89,T87,T87,Marco Dawson,57,4.67,1003,215
90,T87,T87,Glen Day,89,4.67,1409,302
91,T87,T87,Scott Dunlap,80,4.67,1187,254
92,T87,T87,Bradley Hughes,96,4.67,1507,323
93,T87,T87,Len Mattiace,98,4.67,1452,311
94,T87,T87,Blaine McCallister,80,4.67,1351,289
95,T87,T87,Tom Pernice Jr.,106,4.67,1633,350
96,T87,T87,Brent Schwarzrock,63,4.67,1032,221
97,T87,T87,Mike Sposa,96,4.67,1521,326
98,T87,T87,Paul Stankowski,91,4.67,1448,310
99,T100,T100,Tommy Armour III,93,4.68,1471,314
100,T100,T100,Dan Forsman,81,4.68,1221,261
101,T100,T100,David Frost,87,4.68,1391,297
102,T100,T100,Paul Goydos,86,4.68,1361,291
103,T100,T100,Donnie Hammond,51,4.68,856,183
104,T100,T100,Steve Jones,75,4.68,1095,234
105,T100,T100,Cliff Kresge,84,4.68,1347,288
106,T100,T100,Andrew Magee,97,4.68,1569,335
107,T100,T100,Michael Muehr,94,4.68,1478,316
108,T100,T100,Frank Nobilo,91,4.68,1442,308
109,T100,T100,José María Olazábal,51,4.68,782,167
110,T100,T100,Corey Pavin,72,4.68,1053,225
111,T100,T100,Brett Quigley,67,4.68,988,211
112,T113,T113,Jay Don Blake,100,4.69,1595,340
113,T113,T113,Brandel Chamblee,77,4.69,1154,246
114,T113,T113,Robert Damron,91,4.69,1507,321
115,T113,T113,Steve Elkington,64,4.69,942,201
116,T113,T113,Matt Gogel,83,4.69,1318,281
117,T113,T113,Lee Janzen,96,4.69,1563,333
118,T113,T113,Kevin Johnson,93,4.69,1468,313
119,T113,T113,Greg Kraft,105,4.69,1683,359
120,T113,T113,Craig Parry,68,4.69,1027,219
121,T113,T113,Dennis Paulson,75,4.69,1140,243
122,T113,T113,John Riegger,86,4.69,1411,301
123,T113,T113,Esteban Toledo,116,4.69,1857,396
124,T113,T113,Bob Tway,109,4.69,1739,371
125,T113,T113,Jean Van de Velde,52,4.69,765,163
126,T113,T113,Grant Waite,78,4.69,1267,270
127,T113,T113,Mark Wiebe,62,4.69,1009,215
128,T113,T113,Willie Wood,52,4.69,840,179
129,T130,T130,Steve Allan,88,4.7,1404,299
130,T130,T130,Danny Ellis,76,4.7,1259,268
131,T130,T130,Mathew Goggin,96,4.7,1555,331
132,T130,T130,Paul Gow,79,4.7,1231,262
133,T130,T130,J.L. Lewis,108,4.7,1668,355
134,T130,T130,Joe Ogilvie,110,4.7,1767,376
135,T130,T130,Steve Pate,89,4.7,1343,286
136,T130,T130,Chris Tidland,83,4.7,1298,276
137,T138,T138,Billy Andrade,82,4.71,1252,266
138,T138,T138,Robin Freeman,105,4.71,1713,364
139,T138,T138,Gabriel Hjertstedt,76,4.71,1240,263
140,T138,T138,Pete Jordan,105,4.71,1677,356
141,T138,T138,Spike McRoy,95,4.71,1450,308
142,T138,T138,Ted Tryba,110,4.71,1766,375
143,T144,T144,Michael Clark II,87,4.72,1403,297
144,T144,T144,Richie Coughlan,66,4.72,1067,226
145,T144,T144,Bill Glasson,69,4.72,1061,225
146,T144,T144,Mark Hensby,71,4.72,1162,246
147,T144,T144,Tim Herron,97,4.72,1434,304
148,T144,T144,Tripp Isenhour,92,4.72,1473,312
149,T144,T144,Per-Ulrik Johansson,82,4.72,1245,264
150,T144,T144,Kent Jones,74,4.72,1223,259
151,T144,T144,Bernhard Langer,62,4.72,986,209
152,T144,T144,Jeff Maggert,84,4.72,1377,292
153,T144,T144,Brian Watts,56,4.72,878,186
154,T144,T144,Brian Wilson,88,4.72,1429,303
155,T156,T156,Jimmy Green,94,4.73,1509,319
156,T156,T156,J.P. Hayes,76,4.73,1253,265
157,T156,T156,Glen Hnatiuk,104,4.73,1651,349
158,T156,T156,Shaun Micheel,103,4.73,1647,348
159,T156,T156,Carl Paulson,93,4.73,1518,321
160,T156,T156,Craig Perks,78,4.73,1250,264
161,T156,T156,Chris Perry,80,4.73,1283,271
162,T156,T156,Tommy Tolles,89,4.73,1442,305
163,T164,T164,Fulton Allem,56,4.74,915,193
164,T164,T164,Jeff Brehaut,80,4.74,1293,273
165,T164,T164,Brian Henninger,81,4.74,1336,282
166,T164,T164,Larry Mize,76,4.74,1181,249
167,T164,T164,David Morland IV,88,4.74,1459,308
168,T169,T169,Jeremy Anderson,69,4.75,1139,240
169,T169,T169,Ben Bates,53,4.75,860,181
170,T169,T169,Mark Brooks,88,4.75,1416,298
171,T169,T169,Keith Clearwater,62,4.75,1007,212
172,T169,T169,Craig Kanada,80,4.75,1378,290
173,T169,T169,Franklin Langham,63,4.75,926,195
174,T169,T169,Scott Simpson,73,4.75,1192,251
175,T176,T176,Doug Barron,62,4.76,1043,219
176,T176,T176,Duffy Waldorf,77,4.76,1128,237
177,T176,T176,Jay Williamson,92,4.76,1503,316
178,T179,T179,Robert Gamez,59,4.77,1001,210
179,T179,T179,Gary Nicklaus,96,4.77,1550,325
180,T179,T179,Mark O'Meara,69,4.77,1079,226
181,T179,T179,Lee Porter,93,4.77,1518,318
182,T183,T183,Ben Ferguson,76,4.78,1261,264
183,T183,T183,Kelly Grunewald,66,4.78,1090,228
184,T183,T183,Jeff Hart,87,4.78,1454,304
185,T183,T183,Dicky Pride,78,4.78,1301,272
186,T187,T187,Hunter Haas,78,4.79,1264,264
187,T187,T187,Andrew McLardy,75,4.79,1256,262
188,T187,T187,Tom Scherrer,69,4.79,1102,230
189,190,190,Doug Dunakey,83,4.8,1358,283
190,191,191,Sean Murphy,70,4.82,1162,241
191,192,192,"Dave Stockton, Jr.",61,4.86,1030,212
192,193,193,Rocky Walcher,59,4.87,1009,207
193,194,194,Jeff Julian,55,4.89,904,185
