,Tenth_Tee_Late_Round_2_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_2_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_2_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_2_Scoring_Average_AVG,Tenth_Tee_Late_Round_2_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_2_Scoring_Average_TOTAL ROUNDS
0,1,1,Chris DiMarco,61.0,61,1
1,T2,T2,Joel Edwards,63.0,63,1
2,T2,T2,Bob Estes,63.0,63,1
3,T4,T4,Bob Burns,65.0,65,1
4,T4,T4,José Coceres,65.0,65,1
5,T4,T4,Davis Love III,65.0,65,1
6,T4,T4,David Peoples,65.0,65,1
7,T4,T4,Chris Riley,65.0,65,1
8,T9,T9,Jim Carter,66.0,66,1
9,T9,T9,Robert Damron,66.0,66,1
10,T9,T9,Joe Durant,66.0,66,1
11,T9,T9,Tom Lehman,66.0,66,1
12,T9,T9,Andrew Magee,66.0,66,1
13,T9,T9,Jeff Maggert,66.0,66,1
14,T9,T9,Michael Muehr,66.0,66,1
15,T9,T9,Craig Parry,66.0,66,1
16,T9,T9,Kaname Yokoo,66.0,132,2
17,T18,T18,Steve Flesch,67.0,67,1
18,T18,T18,Brian Gay,67.0,67,1
19,T18,T18,Jay Williamson,67.0,67,1
20,21,21,Lee Janzen,67.5,135,2
21,T22,T22,Russ Cochran,68.0,68,1
22,T22,T22,Danny Ellis,68.0,68,1
23,T22,T22,Edward Fryatt,68.0,68,1
24,T22,T22,Scott Hoch,68.0,68,1
25,T22,T22,Charles Howell III,68.0,68,1
26,T22,T22,Billy Mayfair,68.0,68,1
27,T22,T22,Blaine McCallister,68.0,136,2
28,T22,T22,Rocky Walcher,68.0,68,1
29,T30,T30,Mark O'Meara,68.5,137,2
30,T30,T30,Scott Verplank,68.5,137,2
31,T32,T32,Greg Chalmers,69.0,69,1
32,T32,T32,Marco Dawson,69.0,69,1
33,T32,T32,Paul Gow,69.0,69,1
34,T32,T32,Jonathan Kaye,69.0,69,1
35,T32,T32,Neal Lancaster,69.0,69,1
36,T32,T32,Larry Mize,69.0,69,1
37,T32,T32,Craig Perks,69.0,69,1
38,T32,T32,Dicky Pride,69.0,69,1
39,T32,T32,Tom Scherrer,69.0,69,1
40,T32,T32,Esteban Toledo,69.0,69,1
41,T32,T32,Bob Tway,69.0,69,1
42,43,43,Rory Sabbatini,69.33,208,3
43,T44,T44,Brandt Jobe,70.0,70,1
44,T44,T44,Frank Lickliter II,70.0,70,1
45,T44,T44,Lee Porter,70.0,70,1
46,T44,T44,Jerry Smith,70.0,70,1
47,T48,T48,Briny Baird,70.5,141,2
48,T48,T48,Steve Lowery,70.5,141,2
49,T50,T50,Jay Don Blake,71.0,142,2
50,T50,T50,Brandel Chamblee,71.0,142,2
51,T50,T50,Stewart Cink,71.0,71,1
52,T50,T50,Doug Dunakey,71.0,71,1
53,T50,T50,Brad Faxon,71.0,71,1
54,T50,T50,Brent Geiberger,71.0,71,1
55,T50,T50,Hunter Haas,71.0,71,1
56,T50,T50,Gabriel Hjertstedt,71.0,142,2
57,T50,T50,Glen Hnatiuk,71.0,71,1
58,T50,T50,Bradley Hughes,71.0,71,1
59,T50,T50,Per-Ulrik Johansson,71.0,71,1
60,T50,T50,Justin Leonard,71.0,142,2
61,T50,T50,Shigeki Maruyama,71.0,71,1
62,T50,T50,Jeff Sluman,71.0,71,1
63,64,64,Jim Furyk,71.5,143,2
64,T65,T65,"David Berganio, Jr.",72.0,72,1
65,T65,T65,David Frost,72.0,72,1
66,T65,T65,Cliff Kresge,72.0,144,2
67,T65,T65,Bernhard Langer,72.0,72,1
68,T65,T65,Carl Paulson,72.0,72,1
69,T65,T65,Kevin Sutherland,72.0,144,2
70,T65,T65,Hal Sutton,72.0,72,1
71,T72,T72,Jeremy Anderson,73.0,73,1
72,T72,T72,Brad Elder,73.0,73,1
73,T72,T72,Gary Nicklaus,73.0,73,1
74,T72,T72,John Riegger,73.0,73,1
75,76,76,Geoff Ogilvy,73.5,147,2
76,77,77,Sergio Garcia,74.0,74,1
77,78,78,K.J. Choi,75.0,75,1
78,79,79,Len Mattiace,76.0,76,1
