,Early_Round_3_Scoring_Average_RANK THIS WEEK,Early_Round_3_Scoring_Average_RANK LAST WEEK,Early_Round_3_Scoring_Average_PLAYER NAME,Early_Round_3_Scoring_Average_AVG,Early_Round_3_Scoring_Average_TOTAL STROKES,Early_Round_3_Scoring_Average_TOTAL ROUNDS
0,T1,T1,David Duval,64.0,128,2
1,T1,T1,David Toms,64.0,64,1
2,T3,T3,Jim Furyk,66.0,132,2
3,T3,T3,Tom Lehman,66.0,66,1
4,T3,T3,Craig Parry,66.0,66,1
5,6,6,Steve Flesch,66.5,133,2
6,T7,T7,Tom Byrum,67.0,67,1
7,T7,T7,Bernhard Langer,67.0,67,1
8,T7,T7,Davis Love III,67.0,134,2
9,T7,T7,Corey Pavin,67.0,67,1
10,T7,T7,Craig Perks,67.0,67,1
11,12,12,Greg Kraft,67.5,135,2
12,13,13,Tiger Woods,67.77,881,13
13,T14,T14,Robert Allenby,68.0,136,2
14,T14,T14,Stephen Ames,68.0,136,2
15,T14,T14,Jeremy Anderson,68.0,68,1
16,T14,T14,Olin Browne,68.0,68,1
17,T14,T14,José Coceres,68.0,68,1
18,T14,T14,John Cook,68.0,68,1
19,T14,T14,Skip Kendall,68.0,136,2
20,T14,T14,Cliff Kresge,68.0,68,1
21,T14,T14,Nick Price,68.0,136,2
22,T14,T14,Chris Riley,68.0,68,1
23,T14,T14,Vijay Singh,68.0,68,1
24,T14,T14,Rocky Walcher,68.0,68,1
25,26,26,Frank Lickliter II,68.33,205,3
26,T27,T27,Paul Azinger,68.5,137,2
27,T27,T27,Bob Burns,68.5,137,2
28,T27,T27,Jeff Sluman,68.5,137,2
29,T30,T30,Glen Day,69.0,138,2
30,T30,T30,Chris DiMarco,69.0,138,2
31,T30,T30,Lee Janzen,69.0,138,2
32,T30,T30,Spike McRoy,69.0,69,1
33,T30,T30,Carl Paulson,69.0,69,1
34,T30,T30,Loren Roberts,69.0,69,1
35,T30,T30,Mike Sposa,69.0,69,1
36,T30,T30,Kevin Sutherland,69.0,69,1
37,T30,T30,Ted Tryba,69.0,69,1
38,39,39,Stewart Cink,69.33,208,3
39,T40,T40,Jay Don Blake,69.5,139,2
40,T40,T40,Kenny Perry,69.5,139,2
41,T42,T42,Fred Couples,70.0,70,1
42,T42,T42,Brad Faxon,70.0,70,1
