,Late_Round_2_Scoring_Average_RANK THIS WEEK,Late_Round_2_Scoring_Average_RANK LAST WEEK,Late_Round_2_Scoring_Average_PLAYER NAME,Late_Round_2_Scoring_Average_AVG,Late_Round_2_Scoring_Average_TOTAL STROKES,Late_Round_2_Scoring_Average_TOTAL ROUNDS
0,1,1,Bob Estes,63.0,63,1
1,2,2,Brian Henninger,64.0,64,1
2,3,3,David Peoples,65.0,65,1
3,4,4,Davis Love III,65.5,131,2
4,5,5,Chris DiMarco,65.75,263,4
5,T6,T6,Joe Durant,66.0,66,1
6,T6,T6,Steve Flesch,66.0,132,2
7,T6,T6,John Huston,66.0,66,1
8,T6,T6,Andrew Magee,66.0,66,1
9,T6,T6,Jeff Maggert,66.0,66,1
10,T6,T6,Michael Muehr,66.0,66,1
11,T6,T6,Craig Parry,66.0,66,1
12,T6,T6,Kirk Triplett,66.0,66,1
13,T6,T6,Mike Weir,66.0,66,1
14,T6,T6,Kaname Yokoo,66.0,132,2
15,T16,T16,Russ Cochran,67.0,134,2
16,T16,T16,Robert Damron,67.0,134,2
17,T16,T16,Danny Ellis,67.0,134,2
18,T16,T16,Ian Leggatt,67.0,67,1
19,T16,T16,Tom Lehman,67.0,134,2
20,T16,T16,Chris Riley,67.0,134,2
21,T16,T16,Mike Sposa,67.0,67,1
22,T16,T16,Jay Williamson,67.0,67,1
23,T16,T16,Tiger Woods,67.0,67,1
24,T25,T25,Joel Edwards,67.33,202,3
25,T25,T25,Scott Verplank,67.33,202,3
26,T27,T27,Charles Howell III,67.5,135,2
27,T27,T27,Lee Janzen,67.5,135,2
28,T29,T29,Fred Couples,68.0,68,1
29,T29,T29,Ernie Els,68.0,68,1
30,T29,T29,Edward Fryatt,68.0,68,1
31,T29,T29,Scott Hoch,68.0,68,1
32,T29,T29,Neal Lancaster,68.0,136,2
33,T29,T29,Bob May,68.0,68,1
34,T29,T29,Andrew McLardy,68.0,68,1
35,T29,T29,Shaun Micheel,68.0,68,1
36,T29,T29,Chris Perry,68.0,68,1
37,T29,T29,Kenny Perry,68.0,136,2
38,T29,T29,Vijay Singh,68.0,68,1
39,T29,T29,David Toms,68.0,68,1
40,T29,T29,Rocky Walcher,68.0,68,1
41,42,42,Blaine McCallister,68.33,205,3
42,T43,T43,Jim Carter,68.5,137,2
43,T43,T43,Brandt Jobe,68.5,137,2
44,T45,T45,Stuart Appleby,69.0,69,1
45,T45,T45,Mark Brooks,69.0,69,1
46,T45,T45,Greg Chalmers,69.0,69,1
47,T45,T45,Marco Dawson,69.0,69,1
48,T45,T45,David Duval,69.0,69,1
49,T45,T45,Fred Funk,69.0,69,1
50,T45,T45,Paul Gow,69.0,69,1
51,T45,T45,Jonathan Kaye,69.0,69,1
52,T45,T45,Steve Lowery,69.0,276,4
53,T45,T45,Billy Mayfair,69.0,207,3
54,T45,T45,Rocco Mediate,69.0,69,1
55,T45,T45,Frank Nobilo,69.0,69,1
56,T45,T45,Jesper Parnevik,69.0,69,1
57,T45,T45,Steve Pate,69.0,69,1
58,T45,T45,Craig Perks,69.0,69,1
59,T45,T45,Dicky Pride,69.0,69,1
60,T45,T45,Esteban Toledo,69.0,69,1
61,T45,T45,Bob Tway,69.0,69,1
62,T63,T63,Justin Leonard,69.33,208,3
63,T63,T63,Rory Sabbatini,69.33,208,3
64,65,65,Bob Burns,69.67,209,3
65,T66,T66,Stephen Ames,70.0,70,1
66,T66,T66,Jay Don Blake,70.0,210,3
67,T66,T66,José Coceres,70.0,210,3
68,T66,T66,Harrison Frazar,70.0,70,1
69,T66,T66,Per-Ulrik Johansson,70.0,140,2
70,T66,T66,Kent Jones,70.0,70,1
71,T66,T66,Craig Kanada,70.0,70,1
72,T66,T66,Skip Kendall,70.0,140,2
73,T66,T66,Bernhard Langer,70.0,140,2
74,T66,T66,Larry Mize,70.0,140,2
75,T66,T66,Mark O'Meara,70.0,210,3
76,T66,T66,Dennis Paulson,70.0,70,1
77,T66,T66,Lee Porter,70.0,70,1
78,T66,T66,Jerry Smith,70.0,70,1
79,80,80,Stewart Cink,70.33,211,3
80,T81,T81,Briny Baird,70.5,141,2
81,T81,T81,Brad Faxon,70.5,141,2
82,T81,T81,Sergio Garcia,70.5,141,2
83,84,84,John Riegger,70.67,212,3
84,T85,T85,Fulton Allem,71.0,142,2
85,T85,T85,Brandel Chamblee,71.0,142,2
86,T85,T85,Keith Clearwater,71.0,71,1
87,T85,T85,Glen Day,71.0,71,1
88,T85,T85,Scott Dunlap,71.0,71,1
89,T85,T85,Brent Geiberger,71.0,71,1
90,T85,T85,Kelly Grunewald,71.0,71,1
91,T85,T85,Hunter Haas,71.0,71,1
92,T85,T85,Glen Hnatiuk,71.0,71,1
93,T85,T85,Steve Jones,71.0,71,1
94,T85,T85,Jerry Kelly,71.0,71,1
95,T85,T85,Shigeki Maruyama,71.0,71,1
96,T85,T85,Scott McCarron,71.0,71,1
97,T85,T85,Spike McRoy,71.0,71,1
98,T85,T85,Tom Scherrer,71.0,142,2
99,T85,T85,Jeff Sluman,71.0,213,3
100,T101,T101,Tommy Armour III,71.5,143,2
101,T101,T101,Jim Furyk,71.5,143,2
102,T101,T101,Frank Lickliter II,71.5,143,2
103,T101,T101,Tommy Tolles,71.5,143,2
104,T101,T101,Grant Waite,71.5,143,2
105,T106,T106,Doug Dunakey,72.0,144,2
106,T106,T106,David Frost,72.0,72,1
107,T106,T106,Brian Gay,72.0,144,2
108,T106,T106,Bradley Hughes,72.0,144,2
109,T106,T106,Tripp Isenhour,72.0,72,1
110,T106,T106,Pete Jordan,72.0,144,2
111,T106,T106,Cliff Kresge,72.0,144,2
112,T106,T106,Carl Paulson,72.0,72,1
113,T106,T106,Loren Roberts,72.0,72,1
114,T106,T106,Kevin Sutherland,72.0,144,2
115,T106,T106,Hal Sutton,72.0,72,1
116,T117,T117,Jeremy Anderson,72.5,145,2
117,T117,T117,"David Berganio, Jr.",72.5,145,2
118,119,119,Gabriel Hjertstedt,72.67,218,3
119,T120,T120,Gary Nicklaus,73.0,146,2
120,T120,T120,Mark Wiebe,73.0,73,1
121,T122,T122,Brad Elder,73.5,147,2
122,T122,T122,Geoff Ogilvy,73.5,147,2
123,T122,T122,Chris Smith,73.5,147,2
124,T125,T125,John Daly,74.0,74,1
125,T125,T125,Matt Gogel,74.0,74,1
126,T125,T125,J.J. Henry,74.0,74,1
127,T125,T125,Paul Stankowski,74.0,74,1
128,T129,T129,K.J. Choi,75.0,75,1
129,T129,T129,Chris Tidland,75.0,75,1
130,131,131,Len Mattiace,76.0,76,1
