,Round_2_Scoring_Average_RANK THIS WEEK,Round_2_Scoring_Average_RANK LAST WEEK,Round_2_Scoring_Average_PLAYER NAME,Round_2_Scoring_Average_AVG,Round_2_Scoring_Average_TOTAL STROKES,Round_2_Scoring_Average_TOTAL ROUNDS
56,57,57,Harrison Frazar,70.38,1689,24
57,T58,T58,K.J. Choi,70.39,1971,28
58,T58,T58,John Riegger,70.39,1619,23
59,60,60,Hal Sutton,70.4,1760,25
60,61,61,Sergio Garcia,70.41,1197,17
61,T62,T62,Brian Gay,70.42,2183,31
62,T62,T62,Scott Hoch,70.42,1690,24
63,T62,T62,Loren Roberts,70.42,1690,24
64,65,65,Brandel Chamblee,70.43,1620,23
65,66,66,Chris Riley,70.45,2043,29
66,T67,T67,José Coceres,70.47,1198,17
67,T67,T67,Fred Couples,70.47,1339,19
68,69,69,Frank Nobilo,70.5,1833,26
69,70,70,Joe Durant,70.52,1763,25
70,71,71,Justin Leonard,70.54,1975,28
71,72,72,Jonathan Kaye,70.55,2187,31
72,73,73,Bob May,70.57,1623,23
73,74,74,Stewart Cink,70.59,1906,27
74,T75,T75,Skip Kendall,70.6,2118,30
75,T75,T75,Jim McGovern,70.6,1412,20
76,T77,T77,Steve Elkington,70.61,1271,18
77,T77,T77,Bradley Hughes,70.61,2189,31
78,79,79,Dudley Hart,70.62,1483,21
79,80,80,Stephen Ames,70.65,1625,23
80,T81,T81,Rich Beem,70.66,2049,29
81,T81,T81,Shaun Micheel,70.66,2261,32
82,T83,T83,Marco Dawson,70.67,1272,18
83,T83,T83,John Huston,70.67,1272,18
84,T83,T83,Joe Ogilvie,70.67,2332,33
85,86,86,Len Mattiace,70.69,2050,29
86,87,87,Greg Kraft,70.71,2192,31
87,88,88,Brandt Jobe,70.76,2052,29
88,89,89,Brent Geiberger,70.77,1557,22
89,T90,T90,Dan Forsman,70.79,1699,24
90,T90,T90,Ian Leggatt,70.79,1982,28
91,92,92,John Daly,70.83,1700,24
92,T93,T93,Michael Muehr,70.84,2196,31
93,T93,T93,Jerry Smith,70.84,2196,31
94,T95,T95,Tommy Armour III,70.87,2126,30
95,T95,T95,Edward Fryatt,70.87,2126,30
96,T95,T95,Neal Lancaster,70.87,2197,31
97,98,98,Robert Damron,70.88,1843,26
98,99,99,J.J. Henry,70.89,1914,27
99,T100,T100,Andrew Magee,70.9,2127,30
100,T100,T100,Corey Pavin,70.9,1489,21
101,102,102,Chris Perry,70.91,1631,23
102,T103,T103,Tom Byrum,70.92,1773,25
103,T103,T103,Matt Gogel,70.92,1773,25
104,T103,T103,Paul Stankowski,70.92,1773,25
105,T106,T106,Jay Don Blake,70.93,2057,29
106,T106,T106,Blaine McCallister,70.93,1986,28
107,108,108,Ronnie Black,70.94,1135,16
108,T109,T109,David Frost,70.96,1845,26
109,T109,T109,Per-Ulrik Johansson,70.96,1987,28
110,T111,T111,Steve Flesch,70.97,2129,30
111,T111,T111,Robin Freeman,70.97,2342,33
112,T111,T111,Tripp Isenhour,70.97,2058,29
113,T111,T111,Craig Perks,70.97,2058,29
114,T111,T111,Ted Tryba,70.97,2271,32
115,T116,T116,David Peoples,71.0,1988,28
116,T116,T116,Lee Porter,71.0,2059,29
117,T116,T116,Mike Sposa,71.0,1988,28
118,T116,T116,Duffy Waldorf,71.0,1704,24
119,T116,T116,Willie Wood,71.0,1136,16
120,T121,T121,Olin Browne,71.03,2060,29
121,T121,T121,Brad Elder,71.03,2415,34
122,T123,T123,J.P. Hayes,71.13,1636,23
123,T123,T123,Jay Williamson,71.13,2134,30
124,125,125,Billy Andrade,71.15,1850,26
125,126,126,Grant Waite,71.16,1779,25
126,127,127,Dennis Paulson,71.17,1637,23
127,128,128,Jeff Hart,71.19,1922,27
128,129,129,Mark Brooks,71.23,1852,26
129,130,130,Kent Jones,71.25,1995,28
130,131,131,Danny Ellis,71.26,1924,27
131,132,132,Brian Wilson,71.28,2067,29
132,T133,T133,Craig Barlow,71.32,1569,22
133,T133,T133,Paul Goydos,71.32,1997,28
134,135,135,Tim Herron,71.33,1926,27
135,136,136,Michael Clark II,71.34,2069,29
136,137,137,Carlos Franco,71.35,1855,26
137,138,138,José María Olazábal,71.36,999,14
138,139,139,Steve Pate,71.37,1927,27
139,T140,T140,Pete Jordan,71.39,2356,33
140,T140,T140,Larry Mize,71.39,1642,23
141,142,142,Kevin Johnson,71.4,2142,30
142,143,143,David Morland IV,71.41,1928,27
143,144,144,Scott Dunlap,71.42,1857,26
144,145,145,Spike McRoy,71.43,2143,30
145,146,146,Mark O'Meara,71.45,1429,20
146,147,147,Woody Austin,71.48,2359,33
147,148,148,Andrew McLardy,71.5,1859,26
148,T149,T149,Rory Sabbatini,71.52,1502,21
149,T149,T149,Joey Sindelar,71.52,1502,21
150,T149,T149,"Dave Stockton, Jr.",71.52,1502,21
151,152,152,Cliff Kresge,71.53,2146,30
152,153,153,Steve Jones,71.54,1717,24
153,154,154,Gabriel Hjertstedt,71.59,2076,29
154,155,155,Ben Bates,71.61,1289,18
155,156,156,Glen Day,71.62,1862,26
156,T157,T157,Craig Kanada,71.63,1934,27
157,T157,T157,Esteban Toledo,71.63,2507,35
158,159,159,Bob Burns,71.64,2006,28
159,160,160,Jean Van de Velde,71.73,1076,15
160,161,161,Keith Clearwater,71.74,1650,23
161,162,162,Brent Schwarzrock,71.75,1435,20
162,163,163,Doug Dunakey,71.77,2153,30
163,164,164,Richie Coughlan,71.79,1723,24
164,T165,T165,Jeff Brehaut,71.8,1795,25
165,T165,T165,Franklin Langham,71.8,1436,20
166,167,167,Chris Tidland,71.81,1939,27
167,168,168,Hunter Haas,71.86,2084,29
168,169,169,Paul Gow,71.88,1797,25
169,170,170,Carl Paulson,71.9,2157,30
170,171,171,Bill Glasson,71.92,1798,25
171,172,172,Mark Wiebe,71.95,1511,21
172,173,173,Brian Henninger,71.96,2015,28
173,174,174,Jason Gore,72.07,2018,28
174,175,175,Jimmy Green,72.09,2307,32
175,176,176,Mark Hensby,72.11,1947,27
176,177,177,Jeff Maggert,72.15,1948,27
177,178,178,Garrett Willis,72.19,2238,31
178,T179,T179,Steve Allan,72.2,2166,30
179,T179,T179,Tom Scherrer,72.2,1805,25
180,T179,T179,Tommy Tolles,72.2,2166,30
181,182,182,Robert Gamez,72.23,1589,22
182,183,183,Kaname Yokoo,72.38,1882,26
183,T184,T184,Sean Murphy,72.42,1883,26
184,T184,T184,Gary Nicklaus,72.42,2390,33
185,186,186,Dicky Pride,72.48,1812,25
186,187,187,Kelly Grunewald,72.6,1815,25
187,188,188,Mathew Goggin,72.66,2325,32
188,189,189,Geoff Ogilvy,72.68,1599,22
189,190,190,Rocky Walcher,72.73,1891,26
190,191,191,Fulton Allem,72.75,1455,20
191,192,192,Jeff Julian,72.86,1603,22
192,193,193,Jeremy Anderson,72.96,1897,26
193,194,194,Ben Ferguson,73.0,2117,29
