,Early_Par_5_Scoring_Average_RANK THIS WEEK,Early_Par_5_Scoring_Average_RANK LAST WEEK,Early_Par_5_Scoring_Average_PLAYER NAME,Early_Par_5_Scoring_Average_ROUNDS,Early_Par_5_Scoring_Average_AVG,Early_Par_5_Scoring_Average_TOTAL STROKES,Early_Par_5_Scoring_Average_TOTAL HOLES
58,T58,T58,Fred Couples,68,4.53,68,15
59,T58,T58,Brandt Jobe,96,4.53,68,15
60,T58,T58,Tom Scherrer,69,4.53,77,17
61,62,62,Scott Hoch,84,4.54,59,13
62,T63,T63,Stewart Cink,102,4.55,182,40
63,T63,T63,Bill Glasson,69,4.55,91,20
64,T63,T63,Kevin Sutherland,101,4.55,100,22
65,T66,T66,David Frost,87,4.56,82,18
66,T66,T66,Brian Gay,114,4.56,73,16
67,T66,T66,Rory Sabbatini,73,4.56,146,32
68,T69,T69,Robert Damron,91,4.57,160,35
69,T69,T69,Mark Wiebe,62,4.57,32,7
70,T71,T71,Paul Azinger,79,4.58,174,38
71,T71,T71,Jay Don Blake,100,4.58,142,31
72,T71,T71,José Coceres,60,4.58,110,24
73,T71,T71,Jim Furyk,88,4.58,87,19
74,T71,T71,Paul Goydos,86,4.58,55,12
75,T71,T71,Steve Jones,75,4.58,55,12
76,T71,T71,Jerry Kelly,104,4.58,55,12
77,T71,T71,Jeff Maggert,84,4.58,55,12
78,T71,T71,Michael Muehr,94,4.58,87,19
79,T71,T71,David Peoples,96,4.58,110,24
80,T71,T71,Jerry Smith,95,4.58,87,19
81,T71,T71,Steve Stricker,73,4.58,55,12
82,T71,T71,Duffy Waldorf,77,4.58,55,12
83,T71,T71,Garrett Willis,88,4.58,55,12
84,T85,T85,Craig Kanada,80,4.6,69,15
85,T85,T85,Tom Pernice Jr.,106,4.6,138,30
86,T85,T85,Kenny Perry,94,4.6,138,30
87,T85,T85,Ted Tryba,110,4.6,92,20
88,T85,T85,Grant Waite,78,4.6,92,20
89,T90,T90,Tommy Armour III,93,4.61,106,23
90,T90,T90,Billy Mayfair,102,4.61,143,31
91,T92,T92,Richie Coughlan,66,4.63,37,8
92,T92,T92,John Riegger,86,4.63,111,24
93,T92,T92,Mike Sposa,96,4.63,111,24
94,T92,T92,Esteban Toledo,116,4.63,37,8
95,T96,T96,Marco Dawson,57,4.64,51,11
96,T96,T96,Scott Dunlap,80,4.64,51,11
97,T96,T96,Brian Henninger,81,4.64,153,33
98,T96,T96,Jonathan Kaye,116,4.64,51,11
99,T96,T96,Nick Price,74,4.64,102,22
100,T101,T101,Joe Durant,80,4.65,93,20
101,T101,T101,Mathew Goggin,96,4.65,107,23
102,T101,T101,Gabriel Hjertstedt,76,4.65,107,23
103,T101,T101,J.L. Lewis,108,4.65,93,20
104,T101,T101,Craig Perks,78,4.65,93,20
105,T106,T106,Fulton Allem,56,4.67,70,15
106,T106,T106,Jeremy Anderson,69,4.67,56,12
107,T106,T106,"David Berganio, Jr.",76,4.67,70,15
108,T106,T106,Neal Lancaster,107,4.67,70,15
109,T106,T106,Frank Lickliter II,102,4.67,98,21
110,T106,T106,Jim McGovern,66,4.67,14,3
111,T106,T106,Gary Nicklaus,96,4.67,70,15
112,T106,T106,Mark O'Meara,69,4.67,168,36
113,T106,T106,Bob Tway,109,4.67,112,24
114,T115,T115,John Cook,91,4.68,131,28
115,T115,T115,Joel Edwards,99,4.68,131,28
116,T115,T115,Rocco Mediate,69,4.68,89,19
117,T118,T118,Doug Dunakey,83,4.69,75,16
118,T118,T118,Ian Leggatt,84,4.69,75,16
119,T118,T118,Geoff Ogilvy,60,4.69,75,16
120,T121,T121,Jim Carter,103,4.7,235,50
121,T121,T121,Greg Chalmers,92,4.7,94,20
122,T121,T121,Fred Funk,118,4.7,155,33
123,T121,T121,Brent Geiberger,84,4.7,127,27
124,T121,T121,Frank Nobilo,91,4.7,94,20
125,T126,T126,Glen Day,89,4.71,165,35
126,T126,T126,Brad Faxon,95,4.71,80,17
127,T126,T126,Skip Kendall,111,4.71,113,24
128,T126,T126,David Morland IV,88,4.71,113,24
129,T126,T126,Corey Pavin,72,4.71,33,7
130,T126,T126,Scott Verplank,99,4.71,113,24
131,T132,T132,Edward Fryatt,93,4.73,71,15
132,T132,T132,Jeff Hart,87,4.73,52,11
133,T132,T132,Per-Ulrik Johansson,82,4.73,71,15
134,T132,T132,Joe Ogilvie,110,4.73,52,11
135,T136,T136,Bob Burns,92,4.74,128,27
136,T136,T136,Danny Ellis,76,4.74,90,19
137,T138,T138,K.J. Choi,95,4.75,19,4
138,T138,T138,Keith Clearwater,62,4.75,38,8
139,T138,T138,Steve Elkington,64,4.75,38,8
140,T138,T138,Harrison Frazar,88,4.75,57,12
141,T138,T138,Bradley Hughes,96,4.75,114,24
142,T138,T138,John Huston,64,4.75,38,8
143,T138,T138,Sean Murphy,70,4.75,19,4
144,T138,T138,Chris Perry,80,4.75,76,16
145,T138,T138,Chris Smith,101,4.75,76,16
146,T147,T147,Justin Leonard,106,4.76,100,21
147,T147,T147,Blaine McCallister,80,4.76,157,33
148,149,149,Stephen Ames,88,4.78,129,27
149,T150,T150,Russ Cochran,76,4.79,115,24
150,T150,T150,Kirk Triplett,88,4.79,91,19
151,T152,T152,Robin Freeman,105,4.8,72,15
152,T152,T152,Pete Jordan,105,4.8,96,20
153,T152,T152,Andrew McLardy,75,4.8,96,20
154,T152,T152,Steve Pate,89,4.8,72,15
155,156,156,Kelly Grunewald,66,4.82,53,11
156,157,157,Sergio Garcia,64,4.83,58,12
157,158,158,Shaun Micheel,103,4.84,92,19
158,159,159,Billy Andrade,82,4.86,34,7
159,T160,T160,Mark Brooks,88,4.88,78,16
160,T160,T160,Jimmy Green,94,4.88,78,16
161,T160,T160,Larry Mize,76,4.88,78,16
162,T163,T163,Matt Gogel,83,4.92,59,12
163,T163,T163,Len Mattiace,98,4.92,59,12
164,165,165,Bernhard Langer,62,4.93,74,15
165,166,166,Cameron Beckman,103,4.95,109,22
166,T167,T167,Robert Gamez,59,5.0,15,3
167,T167,T167,Paul Gow,79,5.0,75,15
168,T167,T167,Lee Porter,93,5.0,60,12
169,T167,T167,Dicky Pride,78,5.0,60,12
170,T167,T167,Paul Stankowski,91,5.0,80,16
171,T167,T167,Chris Tidland,83,5.0,40,8
172,173,173,Tommy Tolles,89,5.09,56,11
173,174,174,Jay Williamson,92,5.13,41,8
174,175,175,Kent Jones,74,5.14,36,7
175,176,176,Rich Beem,91,5.67,17,3
