,Par_4_Performance_RANK THIS WEEK,Par_4_Performance_RANK LAST WEEK,Par_4_Performance_PLAYER NAME,Par_4_Performance_ROUNDS,Par_4_Performance_STATUS,Par_4_Performance_PAR 4 AVG,Par_4_Performance_TOTAL PAR
0,1,1,Davis Love III,75,-45,3.94,3220
1,2,2,Phil Mickelson,85,-44,3.95,3536
2,3,3,Scott Verplank,99,-43,3.96,4164
3,4,4,Kenny Perry,94,-42,3.95,3692
4,5,5,Bernhard Langer,62,-41,3.94,2576
5,6,6,Cameron Beckman,103,-37,3.96,4108
6,7,7,Tom Lehman,82,-36,3.96,3344
7,8,8,Bob Estes,91,-32,3.97,3796
8,9,9,Paul Azinger,79,-31,3.96,3360
9,T10,T10,Jim Furyk,88,-30,3.97,3796
10,T10,T10,David Toms,100,-30,3.97,4072
11,12,12,Brian Gay,114,-27,3.98,4740
12,13,13,Charles Howell III,89,-25,3.97,3564
13,T14,T14,John Cook,91,-23,3.97,3660
14,T14,T14,Tiger Woods,76,-23,3.97,3288
15,16,16,Hal Sutton,96,-22,3.98,4048
16,T17,T17,Joel Edwards,99,-21,3.98,4148
17,T17,T17,Billy Mayfair,102,-21,3.98,4212
18,T19,T19,Scott Hoch,84,-20,3.98,3536
19,T19,T19,Vijay Singh,98,-20,3.98,3976
20,T21,T21,David Duval,78,-18,3.98,3168
21,T21,T21,Scott McCarron,98,-18,3.98,3948
22,T21,T21,Rocco Mediate,69,-18,3.98,2948
23,24,24,Sergio Garcia,64,-17,3.97,2624
24,25,25,Chris DiMarco,108,-16,3.99,4404
25,26,26,Bob Tway,109,-13,3.99,4428
26,27,27,Brian Watts,56,-12,3.98,2376
27,T28,T28,Billy Andrade,82,-10,3.99,3364
28,T28,T28,Jeff Sluman,106,-10,3.99,4364
29,30,30,Nick Price,74,-9,3.99,3216
30,31,31,Jay Haas,75,-8,3.99,3008
31,T32,T32,Mike Sposa,96,-7,3.99,3900
32,T32,T32,Kirk Triplett,88,-7,3.99,3548
33,T34,T34,Dudley Hart,80,-2,4.0,3252
34,T34,T34,Jerry Kelly,104,-2,4.0,4200
35,T34,T34,Brett Quigley,67,-2,4.0,2664
36,T37,T37,Robert Allenby,108,E,4.0,4572
37,T37,T37,Joe Durant,80,E,4.0,3372
38,T37,T37,Frank Lickliter II,102,E,4.0,4320
39,T37,T37,Steve Lowery,100,E,4.0,4084
40,41,41,Glen Day,89,+1,4.0,3468
41,T42,T42,Steve Flesch,112,+2,4.0,4436
42,T42,T42,Chris Riley,104,+2,4.0,4244
43,T44,T44,Greg Chalmers,92,+3,4.0,3768
44,T44,T44,Frank Nobilo,91,+3,4.0,3736
45,T46,T46,Briny Baird,106,+4,4.0,4368
46,T46,T46,Fred Funk,118,+4,4.0,4980
47,T46,T46,Lee Janzen,96,+4,4.0,3812
48,49,49,Russ Cochran,76,+5,4.01,3020
49,50,50,Neal Lancaster,107,+6,4.01,4376
50,T51,T51,Craig Parry,68,+7,4.01,2652
51,T51,T51,Scott Simpson,73,+7,4.01,3060
52,53,53,Donnie Hammond,51,+8,4.02,2096
53,T54,T54,John Daly,84,+9,4.01,3484
54,T54,T54,Mark O'Meara,69,+9,4.01,2732
55,T54,T54,Steve Stricker,73,+9,4.01,2704
56,57,57,Kevin Sutherland,101,+10,4.01,4092
57,T58,T58,Olin Browne,99,+12,4.01,4100
58,T58,T58,John Riegger,86,+12,4.01,3480
59,T60,T60,Stuart Appleby,105,+13,4.01,4164
60,T60,T60,Skip Kendall,111,+13,4.01,4484
61,T60,T60,Lee Porter,93,+13,4.01,3748
62,63,63,Larry Mize,76,+14,4.02,3128
63,64,64,Bob May,86,+15,4.02,3444
64,T65,T65,Per-Ulrik Johansson,82,+16,4.02,3420
65,T65,T65,Jonathan Kaye,116,+16,4.01,4636
66,T65,T65,Jeff Maggert,84,+16,4.02,3524
67,T68,T68,"David Berganio, Jr.",76,+17,4.02,3100
68,T68,T68,Justin Leonard,106,+17,4.02,4212
69,T70,T70,Tim Herron,97,+18,4.02,3860
70,T70,T70,Greg Kraft,105,+18,4.02,4260
71,T72,T72,Glen Hnatiuk,104,+19,4.02,4248
72,T72,T72,Chris Smith,101,+19,4.02,4052
73,T72,T72,Mike Weir,86,+19,4.02,3712
74,T75,T75,Jesper Parnevik,91,+20,4.02,3932
75,T75,T75,Willie Wood,52,+20,4.04,2184
76,T77,T77,Fulton Allem,56,+21,4.04,2356
77,T77,T77,José Coceres,60,+21,4.03,2508
78,T77,T77,Steve Elkington,64,+21,4.03,2608
79,80,80,José María Olazábal,51,+24,4.05,1952
80,81,81,Craig Barlow,74,+25,4.03,3024
81,T82,T82,Ernie Els,70,+26,4.04,2600
82,T82,T82,Shigeki Maruyama,98,+26,4.03,4024
83,T82,T82,Spike McRoy,95,+26,4.03,3836
84,T82,T82,Chris Perry,80,+26,4.03,3260
85,T82,T82,Jerry Smith,95,+26,4.03,3996
86,T87,T87,K.J. Choi,95,+27,4.03,3872
87,T87,T87,Joey Sindelar,69,+27,4.04,2752
88,T89,T89,Stewart Cink,102,+28,4.03,4164
89,T89,T89,Brad Faxon,95,+28,4.03,3712
90,T89,T89,Bill Glasson,69,+28,4.04,2740
91,T89,T89,Craig Perks,78,+28,4.04,3180
92,T93,T93,John Huston,64,+29,4.05,2560
93,T93,T93,Paul Stankowski,91,+29,4.03,3676
94,T95,T95,Mark Calcavecchia,81,+30,4.04,3348
95,T95,T95,Marco Dawson,57,+30,4.05,2316
96,T95,T95,Edward Fryatt,93,+30,4.03,3740
97,T95,T95,Robert Gamez,59,+30,4.05,2444
98,T95,T95,J.J. Henry,86,+30,4.03,3508
99,T95,T95,Len Mattiace,98,+30,4.03,4072
100,101,101,Stephen Ames,88,+31,4.04,3488
101,T102,T102,Ben Bates,53,+32,4.06,2232
102,T102,T102,Robert Damron,91,+32,4.03,3788
103,T102,T102,Brent Geiberger,84,+32,4.04,3308
104,T102,T102,Andrew McLardy,75,+32,4.04,3140
105,106,106,Ronnie Black,51,+33,4.06,2144
106,T107,T107,Matt Gogel,83,+34,4.04,3404
107,T107,T107,David Morland IV,88,+34,4.04,3564
108,T107,T107,David Peoples,96,+34,4.03,3900
109,T107,T107,Kaname Yokoo,81,+34,4.04,3412
110,T111,T111,J.L. Lewis,108,+35,4.03,4508
111,T111,T111,Tom Pernice Jr.,106,+35,4.03,4292
112,113,113,Jean Van de Velde,52,+36,4.08,1864
113,T114,T114,Bob Burns,92,+37,4.04,3732
114,T114,T114,Paul Gow,79,+37,4.05,3140
115,T114,T114,J.P. Hayes,76,+37,4.05,3176
116,T114,T114,Brandt Jobe,96,+37,4.04,3924
117,T114,T114,Jay Williamson,92,+37,4.04,3760
118,T119,T119,David Frost,87,+38,4.04,3676
119,T119,T119,Jeff Hart,87,+38,4.04,3524
120,T119,T119,Ted Tryba,110,+38,4.03,4412
121,122,122,Grant Waite,78,+39,4.05,3168
122,T123,T123,Jim McGovern,66,+40,4.06,2660
123,T123,T123,Duffy Waldorf,77,+40,4.05,3100
124,125,125,Jeremy Anderson,69,+41,4.06,2892
125,126,126,Ian Leggatt,84,+42,4.05,3508
126,T127,T127,Jeff Brehaut,80,+43,4.05,3208
127,T127,T127,Michael Clark II,87,+43,4.05,3572
128,T127,T127,Loren Roberts,84,+43,4.05,3568
129,T127,T127,Brent Schwarzrock,63,+43,4.07,2632
130,T131,T131,Rich Beem,91,+44,4.05,3736
131,T131,T131,Tom Byrum,85,+44,4.05,3576
132,T131,T131,Shaun Micheel,103,+44,4.04,4188
133,T134,T134,Jay Don Blake,100,+45,4.05,3988
134,T134,T134,Fred Couples,68,+45,4.06,2852
135,T134,T134,Blaine McCallister,80,+45,4.05,3300
136,T134,T134,Corey Pavin,72,+45,4.06,3000
137,T138,T138,Dan Forsman,81,+46,4.06,3304
138,T138,T138,Michael Muehr,94,+46,4.05,3868
139,T138,T138,Dennis Paulson,75,+46,4.06,3184
140,141,141,Scott Dunlap,80,+47,4.06,3404
141,T142,T142,Brian Henninger,81,+48,4.06,3284
142,T142,T142,Andrew Magee,97,+48,4.05,3908
143,T142,T142,Esteban Toledo,116,+48,4.04,4776
144,T145,T145,Tripp Isenhour,92,+49,4.05,3716
145,T145,T145,Joe Ogilvie,110,+49,4.04,4516
