,Back_9_Par_4_Scoring_Average_RANK THIS WEEK,Back_9_Par_4_Scoring_Average_RANK LAST WEEK,Back_9_Par_4_Scoring_Average_PLAYER NAME,Back_9_Par_4_Scoring_Average_ROUNDS,Back_9_Par_4_Scoring_Average_AVG,Back_9_Par_4_Scoring_Average_TOTAL STROKES,Back_9_Par_4_Scoring_Average_TOTAL HOLES
0,1,1,Paul Azinger,79,3.91,1654,423
1,T2,T2,Bernhard Langer,62,3.93,1308,333
2,T2,T2,Kenny Perry,94,3.93,1813,461
3,4,4,David Toms,100,3.94,2019,513
4,T5,T5,Brian Gay,114,3.95,2347,594
5,T5,T5,Tom Lehman,82,3.95,1687,427
6,T5,T5,Davis Love III,75,3.95,1613,408
7,T8,T8,John Cook,91,3.96,1814,458
8,T8,T8,Bob Estes,91,3.96,1925,486
9,T8,T8,Charles Howell III,89,3.96,1794,453
10,T8,T8,Vijay Singh,98,3.96,2007,507
11,T8,T8,Kirk Triplett,88,3.96,1749,442
12,T8,T8,Tiger Woods,76,3.96,1650,417
13,T14,T14,Billy Andrade,82,3.97,1704,429
14,T14,T14,Stuart Appleby,105,3.97,2090,526
15,T14,T14,David Duval,78,3.97,1608,405
16,T14,T14,Joel Edwards,99,3.97,2085,525
17,T14,T14,Jim Furyk,88,3.97,1912,482
18,T14,T14,Jay Haas,75,3.97,1524,384
19,T14,T14,Dudley Hart,80,3.97,1644,414
20,T14,T14,Jonathan Kaye,116,3.97,2316,584
21,T14,T14,Jerry Kelly,104,3.97,2106,531
22,T14,T14,Rocco Mediate,69,3.97,1462,368
23,T14,T14,Phil Mickelson,85,3.97,1784,449
24,T14,T14,Frank Nobilo,91,3.97,1862,469
25,T14,T14,Hal Sutton,96,3.97,1992,502
26,T14,T14,Scott Verplank,99,3.97,2087,526
27,T28,T28,Cameron Beckman,103,3.98,2052,515
28,T28,T28,Chris DiMarco,108,3.98,2233,561
29,T28,T28,Joe Durant,80,3.98,1699,427
30,T28,T28,Sergio Garcia,64,3.98,1327,333
31,T28,T28,Scott Hoch,84,3.98,1817,456
32,T28,T28,Scott Simpson,73,3.98,1518,381
33,T34,T34,Greg Chalmers,92,3.99,1873,470
34,T34,T34,K.J. Choi,95,3.99,1936,485
35,T34,T34,Neal Lancaster,107,3.99,2188,549
36,T34,T34,Frank Lickliter II,102,3.99,2181,546
37,T34,T34,Billy Mayfair,102,3.99,2130,534
38,T34,T34,Larry Mize,76,3.99,1575,395
39,T34,T34,John Riegger,86,3.99,1762,442
40,T34,T34,Ted Tryba,110,3.99,2232,560
41,T34,T34,Bob Tway,109,3.99,2211,554
42,T34,T34,Brian Watts,56,3.99,1217,305
43,T44,T44,Russ Cochran,76,4.0,1524,381
44,T44,T44,Brian Henninger,81,4.0,1638,409
45,T44,T44,Lee Janzen,96,4.0,1928,482
46,T44,T44,Per-Ulrik Johansson,82,4.0,1738,434
47,T44,T44,Steve Lowery,100,4.0,2067,517
48,T44,T44,Joey Sindelar,69,4.0,1388,347
49,T44,T44,Mike Sposa,96,4.0,1989,497
50,T51,T51,Fulton Allem,56,4.01,1188,296
51,T51,T51,Briny Baird,106,4.01,2196,548
52,T51,T51,Olin Browne,99,4.01,2029,506
53,T51,T51,Mark Calcavecchia,81,4.01,1701,424
54,T51,T51,Glen Day,89,4.01,1731,432
55,T51,T51,Steve Flesch,112,4.01,2248,561
56,T51,T51,Fred Funk,118,4.01,2504,625
57,T51,T51,Robert Gamez,59,4.01,1235,308
58,T51,T51,J.P. Hayes,76,4.01,1623,405
59,T51,T51,Tim Herron,97,4.01,1939,483
60,T51,T51,Scott McCarron,98,4.01,1957,488
61,T51,T51,Mark O'Meara,69,4.01,1405,350
62,T51,T51,Jeff Sluman,106,4.01,2219,553
63,T51,T51,Chris Smith,101,4.01,2039,508
64,T51,T51,Kevin Sutherland,101,4.01,2076,518
65,T66,T66,Robert Allenby,108,4.02,2346,584
66,T66,T66,Stewart Cink,102,4.02,2139,532
67,T66,T66,Skip Kendall,111,4.02,2269,565
68,T66,T66,Greg Kraft,105,4.02,2157,536
69,T66,T66,Andrew McLardy,75,4.02,1576,392
70,T66,T66,Craig Parry,68,4.02,1364,339
71,T66,T66,Willie Wood,52,4.02,1126,280
72,T73,T73,Stephen Ames,88,4.03,1771,440
73,T73,T73,Ben Bates,53,4.03,1157,287
74,T73,T73,Jay Don Blake,100,4.03,2018,501
75,T73,T73,Scott Dunlap,80,4.03,1703,423
76,T73,T73,Brent Geiberger,84,4.03,1655,411
77,T73,T73,Bill Glasson,69,4.03,1391,345
78,T73,T73,Matt Gogel,83,4.03,1734,430
79,T73,T73,Paul Gow,79,4.03,1602,398
80,T73,T73,Jeff Hart,87,4.03,1813,450
81,T73,T73,Glen Hnatiuk,104,4.03,2176,540
82,T73,T73,Bob May,86,4.03,1740,432
83,T73,T73,Spike McRoy,95,4.03,1947,483
84,T73,T73,Shaun Micheel,103,4.03,2117,525
85,T73,T73,David Morland IV,88,4.03,1808,449
86,T73,T73,Jesper Parnevik,91,4.03,2009,499
87,T73,T73,David Peoples,96,4.03,1977,491
88,T73,T73,Craig Perks,78,4.03,1602,398
89,T73,T73,Lee Porter,93,4.03,1901,472
90,T73,T73,Nick Price,74,4.03,1648,409
91,T73,T73,Brett Quigley,67,4.03,1383,343
92,T73,T73,Chris Riley,104,4.03,2169,538
93,T73,T73,Rory Sabbatini,73,4.03,1501,372
94,T73,T73,Steve Stricker,73,4.03,1389,345
95,T73,T73,Esteban Toledo,116,4.03,2422,601
96,T97,T97,"David Berganio, Jr.",76,4.04,1560,386
